bus_10001,bus_10022,bus_10025,bus_10033,bus_10035,bus_10093,bus_10228,bus_10525,bus_10558,bus_10570,bus_10600,bus_10677,bus_10750,bus_11014,bus_13000,bus_13366,bus_13420,bus_13446,bus_13499,bus_20000,bus_20007,bus_20026,bus_20136,bus_20487,bus_21121,bus_21646,bus_23054,bus_23060,bus_23263,bus_23377,bus_25160,bus_25289,bus_25403,bus_25439,bus_25598,bus_25675,bus_25714,bus_25829,bus_26012,bus_26097,bus_26133,bus_26197,bus_28078,bus_28122,bus_28365,bus_28667,bus_30001,bus_30144,bus_30146,bus_30220,bus_30221,bus_30372,bus_40001,bus_40003,bus_40004,bus_40006,bus_40007,bus_40008,bus_40050,bus_40595,bus_40602,bus_40691,bus_40786,bus_40843,bus_40878,bus_40884,bus_40993,bus_50000,bus_50007,bus_50024,bus_50196,bus_50316,bus_53000,bus_53002,bus_53012,bus_53215,bus_60000,bus_60003,bus_60577,bus_60662,bus_70000,bus_70016,bus_70063,bus_70153,bus_70172,bus_74001,bus_74053,bus_74104,bus_74132,bus_74235,bus_77001,bus_77173,bus_77258,bus_80007
0.0,0.0,0.0,31.473000000000003,0.0,495.062,205.11,0.0,47.14,5.148,0.0,62.54800000000001,1313.1509999999998,2158.995,20.274,113.87699999999997,0.0,1162.871,1781.8039999999999,0.0,30.096,323.372,656.759,0.0,0.0,0.0,60.491,437.01099999999997,0.0,0.0,0.956,79.56400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.168999999999997,0.0,0.0,0.0,0.0,15.778,0.0,0.0,234.274,0.0,0.0,0.0,0.0,17.206,33.328,0.0,68.499,0.0,16.593,0.0,0.0,82.46,0.0,0.0,0.0,0.0,0.0,37.692,0.0,121.126,17.048,0.0,0.0,0.0,21.555000000000003,12.194999999999999,36.593,0.0,16.180999999999997,105.318,0.0,0.0,0.0,80.31400000000001,125.31400000000001,49.327000000000005,62.187,21.069000000000003,551.965,54.544,0.0,222.369,6.041
0.0,0.0,0.0,31.473000000000003,0.0,495.062,205.11,0.0,47.14,5.148,0.0,62.54800000000001,1313.1509999999998,2158.995,20.274,113.87699999999997,0.0,1162.871,1781.8039999999999,0.0,30.096,323.372,656.759,0.0,0.0,0.0,60.491,437.01099999999997,0.0,0.0,0.956,79.56400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.168999999999997,0.0,0.0,0.0,0.0,15.778,0.0,0.0,234.274,0.0,0.0,0.0,0.0,17.206,33.328,0.0,68.499,0.0,16.593,0.0,0.0,82.46,0.0,0.0,0.0,0.0,0.0,37.692,0.0,121.126,17.048,0.0,0.0,0.0,21.555000000000003,12.194999999999999,36.593,0.0,16.180999999999997,105.318,0.0,0.0,0.0,80.31400000000001,125.31400000000001,49.327000000000005,62.187,21.069000000000003,551.965,54.544,0.0,222.369,6.041
0.0,0.0,0.0,31.473000000000003,0.0,495.062,205.11,0.0,47.14,5.148,0.0,62.54800000000001,1313.1509999999998,2158.995,20.274,113.87699999999997,0.0,1162.871,1781.8039999999999,0.0,30.096,323.372,656.759,0.0,0.0,0.0,60.491,437.01099999999997,0.0,0.0,0.956,79.56400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.168999999999997,0.0,0.0,0.0,0.0,15.778,0.0,0.0,234.274,0.0,0.0,0.0,0.0,17.206,33.328,0.0,68.499,0.0,16.593,0.0,0.0,82.46,0.0,0.0,0.0,0.0,0.0,37.692,0.0,121.126,17.048,0.0,0.0,0.0,21.555000000000003,12.194999999999999,36.593,0.0,16.180999999999997,105.318,0.0,0.0,0.0,80.31400000000001,125.31400000000001,49.327000000000005,62.187,21.069000000000003,551.965,54.544,0.0,222.369,6.041
0.0,0.0,0.0,31.473000000000003,0.0,495.062,205.11,0.0,47.14,5.148,0.0,62.54800000000001,1313.1509999999998,2158.995,20.274,113.87699999999997,0.0,1162.871,1781.8039999999999,0.0,30.096,323.372,656.759,0.0,0.0,0.0,60.491,437.01099999999997,0.0,0.0,0.956,79.56400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.168999999999997,0.0,0.0,0.0,0.0,15.778,0.0,0.0,234.274,0.0,0.0,0.0,0.0,17.206,33.328,0.0,68.499,0.0,16.593,0.0,0.0,82.46,0.0,0.0,0.0,0.0,0.0,37.692,0.0,121.126,17.048,0.0,0.0,0.0,21.555000000000003,12.194999999999999,36.593,0.0,16.180999999999997,105.318,0.0,0.0,0.0,80.31400000000001,125.31400000000001,49.327000000000005,62.187,21.069000000000003,551.965,54.544,0.0,222.369,6.041
0.0,0.0,0.0,31.473000000000003,0.0,495.062,205.11,0.0,47.14,5.148,0.0,62.54800000000001,1313.1509999999998,2158.995,20.274,113.87699999999997,0.0,1162.871,1781.8039999999999,0.0,30.096,323.372,656.759,0.0,0.0,0.0,60.491,437.01099999999997,0.0,0.0,0.956,79.56400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.168999999999997,0.0,0.0,0.0,0.0,15.778,0.0,0.0,234.274,0.0,0.0,0.0,0.0,17.206,33.328,0.0,68.499,0.0,16.593,0.0,0.0,82.46,0.0,0.0,0.0,0.0,0.0,37.692,0.0,121.126,17.048,0.0,0.0,0.0,21.555000000000003,12.194999999999999,36.593,0.0,16.180999999999997,105.318,0.0,0.0,0.0,80.31400000000001,125.31400000000001,49.327000000000005,62.187,21.069000000000003,551.965,54.544,0.0,222.369,6.041
0.0,0.0,0.0,31.473000000000003,0.0,495.062,205.11,0.0,47.14,5.148,0.0,62.54800000000001,1313.1509999999998,2158.995,20.274,113.87699999999997,0.0,1162.871,1781.8039999999999,0.0,30.096,323.372,656.759,0.0,0.0,0.0,60.491,437.01099999999997,0.0,0.0,0.956,79.56400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.168999999999997,0.0,0.0,0.0,0.0,15.778,0.0,0.0,234.274,0.0,0.0,0.0,0.0,17.206,33.328,0.0,68.499,0.0,16.593,0.0,0.0,82.46,0.0,0.0,0.0,0.0,0.0,37.692,0.0,121.126,17.048,0.0,0.0,0.0,21.555000000000003,12.194999999999999,36.593,0.0,16.180999999999997,105.318,0.0,0.0,0.0,80.31400000000001,125.31400000000001,49.327000000000005,62.187,21.069000000000003,551.965,54.544,0.0,222.369,6.041
0.0,0.0,0.0,31.473000000000003,0.0,495.062,205.11,0.0,47.14,5.148,0.0,62.54800000000001,1313.1509999999998,2158.995,20.274,113.87699999999997,0.0,1162.871,1781.8039999999999,0.0,30.096,323.372,656.759,0.0,0.0,0.0,60.491,437.01099999999997,0.0,0.0,0.956,79.56400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.168999999999997,0.0,0.0,0.0,0.0,15.778,0.0,0.0,234.274,0.0,0.0,0.0,0.0,17.206,33.328,0.0,68.499,0.0,16.593,0.0,0.0,82.46,0.0,0.0,0.0,0.0,0.0,37.692,0.0,121.126,17.048,0.0,0.0,0.0,21.555000000000003,12.194999999999999,36.593,0.0,16.180999999999997,105.318,0.0,0.0,0.0,80.31400000000001,125.31400000000001,49.327000000000005,62.187,21.069000000000003,551.965,54.544,0.0,222.369,6.041
0.0,0.0,0.0,31.473000000000003,0.0,470.58799999999997,209.036,0.0,47.14,5.148,0.0,62.061,1228.1789999999999,2021.8310000000001,19.299999999999997,112.89299999999997,0.0,1074.8669999999997,1588.3589999999997,0.0,27.747000000000003,323.22400000000005,650.715,0.0,0.0,0.0,60.211000000000006,433.9579999999999,0.0,0.0,0.956,78.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.168999999999997,0.0,0.0,0.0,0.0,15.766,0.0,0.0,234.26600000000002,0.0,0.0,0.0,0.0,17.308,33.328,0.0,68.499,0.0,16.493000000000002,0.0,0.0,82.46,0.0,0.0,0.0,0.0,0.0,37.364000000000004,0.0,120.441,15.555,0.0,0.0,0.0,21.358,12.181,36.18899999999999,0.0,14.236999999999998,92.693,0.0,0.0,0.0,84.703,123.51,45.709,61.913,21.748,530.608,57.047,0.0,218.103,6.028
0.0,0.0,0.0,31.473000000000003,0.0,470.58799999999997,209.036,0.0,47.14,5.148,0.0,62.061,1228.1789999999999,2021.8310000000001,19.299999999999997,112.89299999999997,0.0,1074.8669999999997,1588.3589999999997,0.0,27.747000000000003,323.22400000000005,650.715,0.0,0.0,0.0,60.211000000000006,433.9579999999999,0.0,0.0,0.956,78.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.168999999999997,0.0,0.0,0.0,0.0,15.766,0.0,0.0,234.26600000000002,0.0,0.0,0.0,0.0,17.308,33.328,0.0,68.499,0.0,16.493000000000002,0.0,0.0,82.46,0.0,0.0,0.0,0.0,0.0,37.364000000000004,0.0,120.441,15.555,0.0,0.0,0.0,21.358,12.181,36.18899999999999,0.0,14.236999999999998,92.693,0.0,0.0,0.0,84.703,123.51,45.709,61.913,21.748,530.608,57.047,0.0,218.103,6.028
0.0,0.0,0.0,31.473000000000003,0.0,470.58799999999997,209.036,0.0,47.14,5.148,0.0,62.061,1228.1789999999999,2021.8310000000001,19.299999999999997,112.89299999999997,0.0,1074.8669999999997,1588.3589999999997,0.0,27.747000000000003,323.22400000000005,650.715,0.0,0.0,0.0,60.211000000000006,433.9579999999999,0.0,0.0,0.956,78.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.168999999999997,0.0,0.0,0.0,0.0,15.766,0.0,0.0,234.26600000000002,0.0,0.0,0.0,0.0,17.308,33.328,0.0,68.499,0.0,16.493000000000002,0.0,0.0,82.46,0.0,0.0,0.0,0.0,0.0,37.364000000000004,0.0,120.441,15.555,0.0,0.0,0.0,21.358,12.181,36.18899999999999,0.0,14.236999999999998,92.693,0.0,0.0,0.0,84.703,123.51,45.709,61.913,21.748,530.608,57.047,0.0,218.103,6.028
0.0,0.0,0.0,31.473000000000003,0.0,470.58799999999997,209.036,0.0,47.14,5.148,0.0,62.061,1228.1789999999999,2021.8310000000001,19.299999999999997,112.89299999999997,0.0,1074.8669999999997,1588.3589999999997,0.0,27.747000000000003,323.22400000000005,650.715,0.0,0.0,0.0,60.211000000000006,433.9579999999999,0.0,0.0,0.956,78.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.168999999999997,0.0,0.0,0.0,0.0,15.766,0.0,0.0,234.26600000000002,0.0,0.0,0.0,0.0,17.308,33.328,0.0,68.499,0.0,16.493000000000002,0.0,0.0,82.46,0.0,0.0,0.0,0.0,0.0,37.364000000000004,0.0,120.441,15.555,0.0,0.0,0.0,21.358,12.181,36.18899999999999,0.0,14.236999999999998,92.693,0.0,0.0,0.0,84.703,123.51,45.709,61.913,21.748,530.608,57.047,0.0,218.103,6.028
0.0,0.0,0.0,31.473000000000003,0.0,470.58799999999997,209.036,0.0,47.14,5.148,0.0,62.061,1228.1789999999999,2021.8310000000001,19.299999999999997,112.89299999999997,0.0,1074.8669999999997,1588.3589999999997,0.0,27.747000000000003,323.22400000000005,650.715,0.0,0.0,0.0,60.211000000000006,433.9579999999999,0.0,0.0,0.956,78.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.168999999999997,0.0,0.0,0.0,0.0,15.766,0.0,0.0,234.26600000000002,0.0,0.0,0.0,0.0,17.308,33.328,0.0,68.499,0.0,16.493000000000002,0.0,0.0,82.46,0.0,0.0,0.0,0.0,0.0,37.364000000000004,0.0,120.441,15.555,0.0,0.0,0.0,21.358,12.181,36.18899999999999,0.0,14.236999999999998,92.693,0.0,0.0,0.0,84.703,123.51,45.709,61.913,21.748,530.608,57.047,0.0,218.103,6.028
0.0,0.0,0.0,31.473000000000003,0.0,470.58799999999997,209.036,0.0,47.14,5.148,0.0,62.061,1228.1789999999999,2021.8310000000001,19.299999999999997,112.89299999999997,0.0,1074.8669999999997,1588.3589999999997,0.0,27.747000000000003,323.22400000000005,650.715,0.0,0.0,0.0,60.211000000000006,433.9579999999999,0.0,0.0,0.956,78.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.168999999999997,0.0,0.0,0.0,0.0,15.766,0.0,0.0,234.26600000000002,0.0,0.0,0.0,0.0,17.308,33.328,0.0,68.499,0.0,16.493000000000002,0.0,0.0,82.46,0.0,0.0,0.0,0.0,0.0,37.364000000000004,0.0,120.441,15.555,0.0,0.0,0.0,21.358,12.181,36.18899999999999,0.0,14.236999999999998,92.693,0.0,0.0,0.0,84.703,123.51,45.709,61.913,21.748,530.608,57.047,0.0,218.103,6.028
0.0,0.0,0.0,31.473000000000003,0.0,470.58799999999997,209.036,0.0,47.14,5.148,0.0,62.061,1228.1789999999999,2021.8310000000001,19.299999999999997,112.89299999999997,0.0,1074.8669999999997,1588.3589999999997,0.0,27.747000000000003,323.22400000000005,650.715,0.0,0.0,0.0,60.211000000000006,433.9579999999999,0.0,0.0,0.956,78.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.168999999999997,0.0,0.0,0.0,0.0,15.766,0.0,0.0,234.26600000000002,0.0,0.0,0.0,0.0,17.308,33.328,0.0,68.499,0.0,16.493000000000002,0.0,0.0,82.46,0.0,0.0,0.0,0.0,0.0,37.364000000000004,0.0,120.441,15.555,0.0,0.0,0.0,21.358,12.181,36.18899999999999,0.0,14.236999999999998,92.693,0.0,0.0,0.0,84.703,123.51,45.709,61.913,21.748,530.608,57.047,0.0,218.103,6.028
0.0,0.0,0.0,31.473000000000003,0.0,448.28599999999994,215.83800000000002,0.0,47.14,5.148,0.0,61.656,1141.5870000000002,1911.287,19.143,112.82499999999997,0.0,1054.7050000000002,1475.5959999999998,0.0,27.620999999999995,323.18700000000007,649.578,0.0,0.0,0.0,60.083,432.97999999999996,0.0,0.0,0.956,78.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.168999999999997,0.0,0.0,0.0,0.0,15.753,0.0,0.0,234.27100000000002,0.0,0.0,0.0,0.0,17.261,33.327000000000005,0.0,68.499,0.0,16.504,0.0,0.0,82.46,0.0,0.0,0.0,0.0,0.0,37.345,0.0,119.77900000000001,15.431,0.0,0.0,0.0,21.181,12.142,35.963,0.0,12.814,85.206,0.0,0.0,0.0,81.30000000000001,123.38600000000001,45.132000000000005,61.887,20.968000000000004,514.391,56.653999999999996,0.0,206.73600000000002,6.028
0.0,0.0,0.0,31.473000000000003,0.0,448.28599999999994,215.83800000000002,0.0,47.14,5.148,0.0,61.656,1141.5870000000002,1911.287,19.143,112.82499999999997,0.0,1054.7050000000002,1475.5959999999998,0.0,27.620999999999995,323.18700000000007,649.578,0.0,0.0,0.0,60.083,432.97999999999996,0.0,0.0,0.956,78.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.168999999999997,0.0,0.0,0.0,0.0,15.753,0.0,0.0,234.27100000000002,0.0,0.0,0.0,0.0,17.261,33.327000000000005,0.0,68.499,0.0,16.504,0.0,0.0,82.46,0.0,0.0,0.0,0.0,0.0,37.345,0.0,119.77900000000001,15.431,0.0,0.0,0.0,21.181,12.142,35.963,0.0,12.814,85.206,0.0,0.0,0.0,81.30000000000001,123.38600000000001,45.132000000000005,61.887,20.968000000000004,514.391,56.653999999999996,0.0,206.73600000000002,6.028
0.0,0.0,0.0,31.473000000000003,0.0,448.28599999999994,215.83800000000002,0.0,47.14,5.148,0.0,61.656,1141.5870000000002,1911.287,19.143,112.82499999999997,0.0,1054.7050000000002,1475.5959999999998,0.0,27.620999999999995,323.18700000000007,649.578,0.0,0.0,0.0,60.083,432.97999999999996,0.0,0.0,0.956,78.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.168999999999997,0.0,0.0,0.0,0.0,15.753,0.0,0.0,234.27100000000002,0.0,0.0,0.0,0.0,17.261,33.327000000000005,0.0,68.499,0.0,16.504,0.0,0.0,82.46,0.0,0.0,0.0,0.0,0.0,37.345,0.0,119.77900000000001,15.431,0.0,0.0,0.0,21.181,12.142,35.963,0.0,12.814,85.206,0.0,0.0,0.0,81.30000000000001,123.38600000000001,45.132000000000005,61.887,20.968000000000004,514.391,56.653999999999996,0.0,206.73600000000002,6.028
0.0,0.0,0.0,31.473000000000003,0.0,448.28599999999994,215.83800000000002,0.0,47.14,5.148,0.0,61.656,1141.5870000000002,1911.287,19.143,112.82499999999997,0.0,1054.7050000000002,1475.5959999999998,0.0,27.620999999999995,323.18700000000007,649.578,0.0,0.0,0.0,60.083,432.97999999999996,0.0,0.0,0.956,78.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.168999999999997,0.0,0.0,0.0,0.0,15.753,0.0,0.0,234.27100000000002,0.0,0.0,0.0,0.0,17.261,33.327000000000005,0.0,68.499,0.0,16.504,0.0,0.0,82.46,0.0,0.0,0.0,0.0,0.0,37.345,0.0,119.77900000000001,15.431,0.0,0.0,0.0,21.181,12.142,35.963,0.0,12.814,85.206,0.0,0.0,0.0,81.30000000000001,123.38600000000001,45.132000000000005,61.887,20.968000000000004,514.391,56.653999999999996,0.0,206.73600000000002,6.028
0.0,0.0,0.0,31.473000000000003,0.0,448.28599999999994,215.83800000000002,0.0,47.14,5.148,0.0,61.656,1141.5870000000002,1911.287,19.143,112.82499999999997,0.0,1054.7050000000002,1475.5959999999998,0.0,27.620999999999995,323.18700000000007,649.578,0.0,0.0,0.0,60.083,432.97999999999996,0.0,0.0,0.956,78.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.168999999999997,0.0,0.0,0.0,0.0,15.753,0.0,0.0,234.27100000000002,0.0,0.0,0.0,0.0,17.261,33.327000000000005,0.0,68.499,0.0,16.504,0.0,0.0,82.46,0.0,0.0,0.0,0.0,0.0,37.345,0.0,119.77900000000001,15.431,0.0,0.0,0.0,21.181,12.142,35.963,0.0,12.814,85.206,0.0,0.0,0.0,81.30000000000001,123.38600000000001,45.132000000000005,61.887,20.968000000000004,514.391,56.653999999999996,0.0,206.73600000000002,6.028
0.0,0.0,0.0,31.473000000000003,0.0,448.28599999999994,215.83800000000002,0.0,47.14,5.148,0.0,61.656,1141.5870000000002,1911.287,19.143,112.82499999999997,0.0,1054.7050000000002,1475.5959999999998,0.0,27.620999999999995,323.18700000000007,649.578,0.0,0.0,0.0,60.083,432.97999999999996,0.0,0.0,0.956,78.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.168999999999997,0.0,0.0,0.0,0.0,15.753,0.0,0.0,234.27100000000002,0.0,0.0,0.0,0.0,17.261,33.327000000000005,0.0,68.499,0.0,16.504,0.0,0.0,82.46,0.0,0.0,0.0,0.0,0.0,37.345,0.0,119.77900000000001,15.431,0.0,0.0,0.0,21.181,12.142,35.963,0.0,12.814,85.206,0.0,0.0,0.0,81.30000000000001,123.38600000000001,45.132000000000005,61.887,20.968000000000004,514.391,56.653999999999996,0.0,206.73600000000002,6.028
0.0,0.0,0.0,31.473000000000003,0.0,448.28599999999994,215.83800000000002,0.0,47.14,5.148,0.0,61.656,1141.5870000000002,1911.287,19.143,112.82499999999997,0.0,1054.7050000000002,1475.5959999999998,0.0,27.620999999999995,323.18700000000007,649.578,0.0,0.0,0.0,60.083,432.97999999999996,0.0,0.0,0.956,78.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.168999999999997,0.0,0.0,0.0,0.0,15.753,0.0,0.0,234.27100000000002,0.0,0.0,0.0,0.0,17.261,33.327000000000005,0.0,68.499,0.0,16.504,0.0,0.0,82.46,0.0,0.0,0.0,0.0,0.0,37.345,0.0,119.77900000000001,15.431,0.0,0.0,0.0,21.181,12.142,35.963,0.0,12.814,85.206,0.0,0.0,0.0,81.30000000000001,123.38600000000001,45.132000000000005,61.887,20.968000000000004,514.391,56.653999999999996,0.0,206.73600000000002,6.028
0.0,0.0,0.0,31.473000000000003,0.0,434.46599999999995,205.04199999999997,0.0,47.14,5.148,0.0,60.516999999999996,1025.707,1747.902,17.377000000000002,111.612,0.0,1045.2859999999998,1380.147,0.0,26.892000000000003,323.15400000000005,658.343,0.0,0.0,0.0,60.033,432.63900000000007,0.0,0.0,0.956,78.66600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.168999999999997,0.0,0.0,0.0,0.0,15.741999999999999,0.0,0.0,234.27100000000002,0.0,0.0,0.0,0.0,17.218,33.328,0.0,68.499,0.0,16.454,0.0,0.0,82.46,0.0,0.0,0.0,0.0,0.0,37.258,0.0,118.599,15.474,0.0,0.0,0.0,21.199,12.142,35.913999999999994,0.0,12.382000000000001,81.076,0.0,0.0,0.0,80.28899999999999,123.20100000000001,40.855000000000004,61.794,21.241999999999997,487.537,57.27,0.0,197.781,6.029
0.0,0.0,0.0,31.473000000000003,0.0,434.46599999999995,205.04199999999997,0.0,47.14,5.148,0.0,60.516999999999996,1025.707,1747.902,17.377000000000002,111.612,0.0,1045.2859999999998,1380.147,0.0,26.892000000000003,323.15400000000005,658.343,0.0,0.0,0.0,60.033,432.63900000000007,0.0,0.0,0.956,78.66600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.168999999999997,0.0,0.0,0.0,0.0,15.741999999999999,0.0,0.0,234.27100000000002,0.0,0.0,0.0,0.0,17.218,33.328,0.0,68.499,0.0,16.454,0.0,0.0,82.46,0.0,0.0,0.0,0.0,0.0,37.258,0.0,118.599,15.474,0.0,0.0,0.0,21.199,12.142,35.913999999999994,0.0,12.382000000000001,81.076,0.0,0.0,0.0,80.28899999999999,123.20100000000001,40.855000000000004,61.794,21.241999999999997,487.537,57.27,0.0,197.781,6.029
0.0,0.0,0.0,31.473000000000003,0.0,434.46599999999995,205.04199999999997,0.0,47.14,5.148,0.0,60.516999999999996,1025.707,1747.902,17.377000000000002,111.612,0.0,1045.2859999999998,1380.147,0.0,26.892000000000003,323.15400000000005,658.343,0.0,0.0,0.0,60.033,432.63900000000007,0.0,0.0,0.956,78.66600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.168999999999997,0.0,0.0,0.0,0.0,15.741999999999999,0.0,0.0,234.27100000000002,0.0,0.0,0.0,0.0,17.218,33.328,0.0,68.499,0.0,16.454,0.0,0.0,82.46,0.0,0.0,0.0,0.0,0.0,37.258,0.0,118.599,15.474,0.0,0.0,0.0,21.199,12.142,35.913999999999994,0.0,12.382000000000001,81.076,0.0,0.0,0.0,80.28899999999999,123.20100000000001,40.855000000000004,61.794,21.241999999999997,487.537,57.27,0.0,197.781,6.029
0.0,0.0,0.0,31.473000000000003,0.0,434.46599999999995,205.04199999999997,0.0,47.14,5.148,0.0,60.516999999999996,1025.707,1747.902,17.377000000000002,111.612,0.0,1045.2859999999998,1380.147,0.0,26.892000000000003,323.15400000000005,658.343,0.0,0.0,0.0,60.033,432.63900000000007,0.0,0.0,0.956,78.66600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.168999999999997,0.0,0.0,0.0,0.0,15.741999999999999,0.0,0.0,234.27100000000002,0.0,0.0,0.0,0.0,17.218,33.328,0.0,68.499,0.0,16.454,0.0,0.0,82.46,0.0,0.0,0.0,0.0,0.0,37.258,0.0,118.599,15.474,0.0,0.0,0.0,21.199,12.142,35.913999999999994,0.0,12.382000000000001,81.076,0.0,0.0,0.0,80.28899999999999,123.20100000000001,40.855000000000004,61.794,21.241999999999997,487.537,57.27,0.0,197.781,6.029
0.0,0.0,0.0,31.473000000000003,0.0,434.46599999999995,205.04199999999997,0.0,47.14,5.148,0.0,60.516999999999996,1025.707,1747.902,17.377000000000002,111.612,0.0,1045.2859999999998,1380.147,0.0,26.892000000000003,323.15400000000005,658.343,0.0,0.0,0.0,60.033,432.63900000000007,0.0,0.0,0.956,78.66600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.168999999999997,0.0,0.0,0.0,0.0,15.741999999999999,0.0,0.0,234.27100000000002,0.0,0.0,0.0,0.0,17.218,33.328,0.0,68.499,0.0,16.454,0.0,0.0,82.46,0.0,0.0,0.0,0.0,0.0,37.258,0.0,118.599,15.474,0.0,0.0,0.0,21.199,12.142,35.913999999999994,0.0,12.382000000000001,81.076,0.0,0.0,0.0,80.28899999999999,123.20100000000001,40.855000000000004,61.794,21.241999999999997,487.537,57.27,0.0,197.781,6.029
0.0,0.0,0.0,31.473000000000003,0.0,434.46599999999995,205.04199999999997,0.0,47.14,5.148,0.0,60.516999999999996,1025.707,1747.902,17.377000000000002,111.612,0.0,1045.2859999999998,1380.147,0.0,26.892000000000003,323.15400000000005,658.343,0.0,0.0,0.0,60.033,432.63900000000007,0.0,0.0,0.956,78.66600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.168999999999997,0.0,0.0,0.0,0.0,15.741999999999999,0.0,0.0,234.27100000000002,0.0,0.0,0.0,0.0,17.218,33.328,0.0,68.499,0.0,16.454,0.0,0.0,82.46,0.0,0.0,0.0,0.0,0.0,37.258,0.0,118.599,15.474,0.0,0.0,0.0,21.199,12.142,35.913999999999994,0.0,12.382000000000001,81.076,0.0,0.0,0.0,80.28899999999999,123.20100000000001,40.855000000000004,61.794,21.241999999999997,487.537,57.27,0.0,197.781,6.029
0.0,0.0,0.0,31.473000000000003,0.0,434.46599999999995,205.04199999999997,0.0,47.14,5.148,0.0,60.516999999999996,1025.707,1747.902,17.377000000000002,111.612,0.0,1045.2859999999998,1380.147,0.0,26.892000000000003,323.15400000000005,658.343,0.0,0.0,0.0,60.033,432.63900000000007,0.0,0.0,0.956,78.66600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.168999999999997,0.0,0.0,0.0,0.0,15.741999999999999,0.0,0.0,234.27100000000002,0.0,0.0,0.0,0.0,17.218,33.328,0.0,68.499,0.0,16.454,0.0,0.0,82.46,0.0,0.0,0.0,0.0,0.0,37.258,0.0,118.599,15.474,0.0,0.0,0.0,21.199,12.142,35.913999999999994,0.0,12.382000000000001,81.076,0.0,0.0,0.0,80.28899999999999,123.20100000000001,40.855000000000004,61.794,21.241999999999997,487.537,57.27,0.0,197.781,6.029
0.0,0.0,0.0,24.059,0.0,332.02199999999993,170.11999999999998,0.0,34.397,4.115,0.0,43.727,1083.2779999999998,1568.122,15.829,104.393,0.0,884.8260000000001,1494.4729999999997,0.0,25.278000000000002,262.9799999999999,591.659,0.0,0.0,0.0,58.50000000000001,340.613,0.0,0.0,0.825,87.50900000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.103,0.0,0.0,0.0,0.0,16.037,0.0,0.0,217.547,0.0,0.0,0.0,0.0,15.729,29.418000000000003,0.0,61.181000000000004,0.0,14.608,0.0,0.0,82.294,0.0,0.0,0.0,0.0,0.0,35.683,0.0,104.946,15.081,0.0,0.0,0.0,16.732,9.17,29.889000000000003,0.0,11.670000000000002,99.624,0.0,0.0,0.0,65.964,111.23299999999999,37.553000000000004,57.685,16.348,375.93,49.641000000000005,0.0,175.058,4.495
