,eGRID2016 Generator file sequence number,Plant state abbreviation,Plant name,DOE/EIA ORIS plant or facility code,Generator ID,Number of associated boilers,Generator status,Generator prime mover type,Generator primary fuel,Generator nameplate capacity (MW),Generator capacity factor,Generator annual net generation (MWh),Generator ozone season net generation (MWh),Generation data source,Generator year on-line,Generator planned or actual retirement year,area,utility,latitude,longitude,state,NGCC,NGCT,Coal,Oil,Wind,SolarPV,SolarCSP,Hydro,Nuclear,Other
218,8245,ID,Soda,831,1,0,OP,HY,WAT,7.5,0.14,9190.862,4478.793,Distributed from 923 Generation And Fuel,1924,,PACE,PacifiCorp,42.64455,-111.696689,Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0
219,8246,ID,Soda,831,2,0,OP,HY,WAT,7,0.14,8578.138,4180.207,Distributed from 923 Generation And Fuel,1924,,PACE,PacifiCorp,42.64455,-111.696689,Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
220,8247,ID,South Forks Hydro,10296,GEN1,0,OP,HY,WAT,4,0.382,13377,6518.5,Distributed from 923 Generation And Fuel,1984,,IPCO,Idaho Power Co,42.4937,-114.3102,Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
221,8248,ID,South Forks Hydro,10296,GEN2,0,OP,HY,WAT,4,0.382,13377,6518.5,Distributed from 923 Generation And Fuel,1984,,IPCO,Idaho Power Co,42.4937,-114.3102,Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
222,8249,ID,Swan Falls,819,1,0,OP,HY,WAT,12.5,0.515,56342,27455.5,Distributed from 923 Generation And Fuel,1994,,IPCO,Idaho Power Co,43.2435,-116.3791,Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0
223,8250,ID,Swan Falls,819,2,0,OP,HY,WAT,12.5,0.515,56342,27455.5,Distributed from 923 Generation And Fuel,1994,,IPCO,Idaho Power Co,43.2435,-116.3791,Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0
224,8251,ID,Tamarack Energy Partnership,50099,GEN1,0,OP,ST,WDS,6.2,0.484,26306,12855,EIA-923 Generator File,1983,,IPCO,Idaho Power Co,44.954853,-116.387134,Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
225,8254,ID,Thousand Springs,820,3,0,OP,HY,WAT,6.8,0.211,12597.773,6138.545,Distributed from 923 Generation And Fuel,1920,,IPCO,Idaho Power Co,42.740542,-114.836722,Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0
226,8255,ID,Thousand Springs Wind Park,56442,TSWP,0,OP,WT,WND,12,0.324,34029,11382,Distributed from 923 Generation And Fuel,2011,,IPCO,Idaho Power Co,42.870278,-114.967778,Idaho,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
227,8256,ID,Tuana Gulch Wind Park,56443,TGWP,0,OP,WT,WND,10.5,0.329,30264,10122,Distributed from 923 Generation And Fuel,2011,,IPCO,Idaho Power Co,42.836854,-114.969342,Idaho,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0
228,8257,ID,Tuana Springs,57136,1,0,OP,WT,WND,16.8,0.235,34629,11582,Distributed from 923 Generation And Fuel,2010,,IPCO,Idaho Power Co,42.8925,-115.0164,Idaho,0.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,0.0,0.0
229,8258,ID,Twin Falls (ID),821,1,0,OP,HY,WAT,8.4,0.085,6287.886,3064.167,Distributed from 923 Generation And Fuel,1935,,IPCO,Idaho Power Co,42.5892,-114.3553,Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0
230,8259,ID,Twin Falls (ID),821,2,0,OP,HY,WAT,44.3,0.085,33161.114,16159.833,Distributed from 923 Generation And Fuel,1995,,IPCO,Idaho Power Co,42.5892,-114.3553,Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.3,0.0,0.0
231,8260,ID,Two Ponds Windfarm,57444,1,0,OP,WT,WND,23,0.309,62172,20795,Distributed from 923 Generation And Fuel,2012,,IPCO,Idaho Power Co,43.033781,-115.482592,Idaho,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
232,8273,ID,Upper Malad,823,1,0,OP,HY,WAT,8.3,0.226,16427,8005,Distributed from 923 Generation And Fuel,1948,,IPCO,Idaho Power Co,42.864267,-114.885542,Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0
233,8274,ID,Upper Power Plant,844,4,0,OP,HY,WAT,8,0.608,42607,20762,Distributed from 923 Generation And Fuel,1982,,PACE,City of Idaho Falls - (ID),43.552695,-112.050953,Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
234,8275,ID,Upper Salmon A,822,1,0,OP,HY,WAT,9,0.583,45990,22411,Distributed from 923 Generation And Fuel,1937,,IPCO,Idaho Power Co,42.767422,-114.924692,Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
235,8276,ID,Upper Salmon A,822,2,0,OP,HY,WAT,9,0.583,45990,22411,Distributed from 923 Generation And Fuel,1937,,IPCO,Idaho Power Co,42.767422,-114.924692,Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
236,8277,ID,Upper Salmon B,7079,1,0,OP,HY,WAT,8.2,0.587,42134.085,20531.806,Distributed from 923 Generation And Fuel,1947,,IPCO,Idaho Power Co,42.766397,-114.908236,Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0
237,8278,ID,Upper Salmon B,7079,2,0,OP,HY,WAT,8.3,0.587,42647.915,20782.194,Distributed from 923 Generation And Fuel,1947,,IPCO,Idaho Power Co,42.766397,-114.908236,Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0
238,8279,ID,Wilson Lake Hydroelectric Project,54306,1,0,OP,HY,WAT,4.2,0.352,12966.5,6318.5,Distributed from 923 Generation And Fuel,1993,,IPCO,Idaho Power Co,42.628889,-114.174722,Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0
239,8280,ID,Wilson Lake Hydroelectric Project,54306,2,0,OP,HY,WAT,4.2,0.352,12966.5,6318.5,Distributed from 923 Generation And Fuel,1993,,IPCO,Idaho Power Co,42.628889,-114.174722,Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0
240,8281,ID,Wolverine Creek,56301,1,0,OP,WT,WND,64.5,0.309,174811,61170,Distributed from 923 Generation And Fuel,2006,,PACE,PacifiCorp,43.4195,-111.8294,Idaho,0.0,0.0,0.0,0.0,64.5,0.0,0.0,0.0,0.0,0.0
241,8282,ID,Yahoo Creek,57126,YCWP,0,OP,WT,WND,21,0.363,66803,22344,Distributed from 923 Generation And Fuel,2010,,IPCO,Idaho Power Co,42.770833,-114.988611,Idaho,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
