,eGRID2016 Generator file sequence number,Plant state abbreviation,Plant name,DOE/EIA ORIS plant or facility code,Generator ID,Number of associated boilers,Generator status,Generator prime mover type,Generator primary fuel,Generator nameplate capacity (MW),Generator capacity factor,Generator annual net generation (MWh),Generator ozone season net generation (MWh),Generation data source,Generator year on-line,Generator planned or actual retirement year,area,utility,latitude,longitude,state,NGCC,NGCT,Coal,Oil,Wind,SolarPV,SolarCSP,Hydro,Nuclear,Other
187,5009,CO,Peak View Wind Farm,60143,WTG,0,OP,WT,WND,60.8,0.062,32855,0,Distributed from 923 Generation And Fuel,2016,,PSCO,Black Hills/Colorado Elec.Util,37.710444,-104.505464,Colorado,0.0,0.0,0.0,0.0,60.8,0.0,0.0,0.0,0.0,0.0
188,5010,CO,Peetz Table Wind Energy,56563,GE,0,OP,WT,WND,199.5,0.353,616321,178788,Distributed from 923 Generation And Fuel,2007,,PSCO,Public Service Co of Colorado,40.986,-103.436,Colorado,0.0,0.0,0.0,0.0,199.5,0.0,0.0,0.0,0.0,0.0
189,5011,CO,Pikes Peak Solar Garden 1 LLC,59848,PPSG1,0,OP,PV,SUN,2,0.261,4566,2050,Distributed from 923 Generation And Fuel,2015,,WACM,City of Colorado Springs - (CO),38.7745,-104.7458,Colorado,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
190,5012,CO,Plains End,55650,GE10,0,OP,IC,NG,5.7,0.008,401.4,195.75,Distributed from 923 Generation And Fuel,2002,,PSCO,Public Service Co of Colorado,39.857499,-105.225967,Colorado,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,5013,CO,Plains End,55650,GE11,0,OP,IC,NG,5.7,0.008,401.4,195.75,Distributed from 923 Generation And Fuel,2002,,PSCO,Public Service Co of Colorado,39.857499,-105.225967,Colorado,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,5014,CO,Plains End,55650,GE12,0,OP,IC,NG,5.7,0.008,401.4,195.75,Distributed from 923 Generation And Fuel,2002,,PSCO,Public Service Co of Colorado,39.857499,-105.225967,Colorado,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,5015,CO,Plains End,55650,GE13,0,OP,IC,NG,5.7,0.008,401.4,195.75,Distributed from 923 Generation And Fuel,2002,,PSCO,Public Service Co of Colorado,39.857499,-105.225967,Colorado,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,5016,CO,Plains End,55650,GE14,0,OP,IC,NG,5.7,0.008,401.4,195.75,Distributed from 923 Generation And Fuel,2002,,PSCO,Public Service Co of Colorado,39.857499,-105.225967,Colorado,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,5017,CO,Plains End,55650,GE15,0,OP,IC,NG,5.7,0.008,401.4,195.75,Distributed from 923 Generation And Fuel,2002,,PSCO,Public Service Co of Colorado,39.857499,-105.225967,Colorado,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,5018,CO,Plains End,55650,GE16,0,OP,IC,NG,5.7,0.008,401.4,195.75,Distributed from 923 Generation And Fuel,2002,,PSCO,Public Service Co of Colorado,39.857499,-105.225967,Colorado,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,5019,CO,Plains End,55650,GE17,0,OP,IC,NG,5.7,0.008,401.4,195.75,Distributed from 923 Generation And Fuel,2002,,PSCO,Public Service Co of Colorado,39.857499,-105.225967,Colorado,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,5020,CO,Plains End,55650,GE18,0,OP,IC,NG,5.7,0.008,401.4,195.75,Distributed from 923 Generation And Fuel,2002,,PSCO,Public Service Co of Colorado,39.857499,-105.225967,Colorado,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,5021,CO,Plains End,55650,GE19,0,OP,IC,NG,5.7,0.008,401.4,195.75,Distributed from 923 Generation And Fuel,2002,,PSCO,Public Service Co of Colorado,39.857499,-105.225967,Colorado,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,5022,CO,Plains End,55650,GE20,0,OP,IC,NG,5.7,0.008,401.4,195.75,Distributed from 923 Generation And Fuel,2002,,PSCO,Public Service Co of Colorado,39.857499,-105.225967,Colorado,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,5023,CO,Plains End,55650,GEN1,0,OP,IC,NG,5.7,0.008,401.4,195.75,Distributed from 923 Generation And Fuel,2002,,PSCO,Public Service Co of Colorado,39.857499,-105.225967,Colorado,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,5024,CO,Plains End,55650,GEN2,0,OP,IC,NG,5.7,0.008,401.4,195.75,Distributed from 923 Generation And Fuel,2002,,PSCO,Public Service Co of Colorado,39.857499,-105.225967,Colorado,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,5025,CO,Plains End,55650,GEN3,0,OP,IC,NG,5.7,0.008,401.4,195.75,Distributed from 923 Generation And Fuel,2002,,PSCO,Public Service Co of Colorado,39.857499,-105.225967,Colorado,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,5026,CO,Plains End,55650,GEN4,0,OP,IC,NG,5.7,0.008,401.4,195.75,Distributed from 923 Generation And Fuel,2002,,PSCO,Public Service Co of Colorado,39.857499,-105.225967,Colorado,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,5027,CO,Plains End,55650,GEN5,0,OP,IC,NG,5.7,0.008,401.4,195.75,Distributed from 923 Generation And Fuel,2002,,PSCO,Public Service Co of Colorado,39.857499,-105.225967,Colorado,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,5028,CO,Plains End,55650,GEN6,0,OP,IC,NG,5.7,0.008,401.4,195.75,Distributed from 923 Generation And Fuel,2002,,PSCO,Public Service Co of Colorado,39.857499,-105.225967,Colorado,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,5029,CO,Plains End,55650,GEN7,0,OP,IC,NG,5.7,0.008,401.4,195.75,Distributed from 923 Generation And Fuel,2002,,PSCO,Public Service Co of Colorado,39.857499,-105.225967,Colorado,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,5030,CO,Plains End,55650,GEN8,0,OP,IC,NG,5.7,0.008,401.4,195.75,Distributed from 923 Generation And Fuel,2002,,PSCO,Public Service Co of Colorado,39.857499,-105.225967,Colorado,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,5031,CO,Plains End,55650,GEN9,0,OP,IC,NG,5.7,0.008,401.4,195.75,Distributed from 923 Generation And Fuel,2002,,PSCO,Public Service Co of Colorado,39.857499,-105.225967,Colorado,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,5032,CO,Plains End II LLC,56516,2G01,0,OP,IC,NG,8.4,0.015,1074.357,523.929,Distributed from 923 Generation And Fuel,2008,,PSCO,Public Service Co of Colorado,39.8586,-105.2256,Colorado,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,5033,CO,Plains End II LLC,56516,2G02,0,OP,IC,NG,8.4,0.015,1074.357,523.929,Distributed from 923 Generation And Fuel,2008,,PSCO,Public Service Co of Colorado,39.8586,-105.2256,Colorado,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,5034,CO,Plains End II LLC,56516,2G03,0,OP,IC,NG,8.4,0.015,1074.357,523.929,Distributed from 923 Generation And Fuel,2008,,PSCO,Public Service Co of Colorado,39.8586,-105.2256,Colorado,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,5035,CO,Plains End II LLC,56516,2G04,0,OP,IC,NG,8.4,0.015,1074.357,523.929,Distributed from 923 Generation And Fuel,2008,,PSCO,Public Service Co of Colorado,39.8586,-105.2256,Colorado,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,5036,CO,Plains End II LLC,56516,2G05,0,OP,IC,NG,8.4,0.015,1074.357,523.929,Distributed from 923 Generation And Fuel,2008,,PSCO,Public Service Co of Colorado,39.8586,-105.2256,Colorado,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,5037,CO,Plains End II LLC,56516,2G06,0,OP,IC,NG,8.4,0.015,1074.357,523.929,Distributed from 923 Generation And Fuel,2008,,PSCO,Public Service Co of Colorado,39.8586,-105.2256,Colorado,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,5038,CO,Plains End II LLC,56516,2G07,0,OP,IC,NG,8.4,0.015,1074.357,523.929,Distributed from 923 Generation And Fuel,2008,,PSCO,Public Service Co of Colorado,39.8586,-105.2256,Colorado,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,5039,CO,Plains End II LLC,56516,2G08,0,OP,IC,NG,8.4,0.015,1074.357,523.929,Distributed from 923 Generation And Fuel,2008,,PSCO,Public Service Co of Colorado,39.8586,-105.2256,Colorado,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,5040,CO,Plains End II LLC,56516,2G09,0,OP,IC,NG,8.4,0.015,1074.357,523.929,Distributed from 923 Generation And Fuel,2008,,PSCO,Public Service Co of Colorado,39.8586,-105.2256,Colorado,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,5041,CO,Plains End II LLC,56516,2G10,0,OP,IC,NG,8.4,0.015,1074.357,523.929,Distributed from 923 Generation And Fuel,2008,,PSCO,Public Service Co of Colorado,39.8586,-105.2256,Colorado,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,5042,CO,Plains End II LLC,56516,2G11,0,OP,IC,NG,8.4,0.015,1074.357,523.929,Distributed from 923 Generation And Fuel,2008,,PSCO,Public Service Co of Colorado,39.8586,-105.2256,Colorado,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,5043,CO,Plains End II LLC,56516,2G12,0,OP,IC,NG,8.4,0.015,1074.357,523.929,Distributed from 923 Generation And Fuel,2008,,PSCO,Public Service Co of Colorado,39.8586,-105.2256,Colorado,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,5044,CO,Plains End II LLC,56516,2G13,0,OP,IC,NG,8.4,0.015,1074.357,523.929,Distributed from 923 Generation And Fuel,2008,,PSCO,Public Service Co of Colorado,39.8586,-105.2256,Colorado,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,5045,CO,Plains End II LLC,56516,2G14,0,OP,IC,NG,8.4,0.015,1074.357,523.929,Distributed from 923 Generation And Fuel,2008,,PSCO,Public Service Co of Colorado,39.8586,-105.2256,Colorado,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,5046,CO,Pole Hill,519,1,0,OP,HY,WAT,38.2,0.57,190647,83138,Distributed from 923 Generation And Fuel,1954,,WACM,WAPA-- Western Area Power Administration,40.365056,-105.325074,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2,0.0,0.0
225,5050,CO,Pueblo,460,IC1,0,OP,IC,DFO,2,,-6.6,-2.038,Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1964,,PSCO,Black Hills/Colorado Elec.Util,38.2667,-104.6144,Colorado,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
226,5051,CO,Pueblo,460,IC2,0,OP,IC,DFO,2,,-6.6,-2.038,Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1964,,PSCO,Black Hills/Colorado Elec.Util,38.2667,-104.6144,Colorado,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
227,5052,CO,Pueblo,460,IC3,0,OP,IC,DFO,2,,-6.6,-2.038,Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1964,,PSCO,Black Hills/Colorado Elec.Util,38.2667,-104.6144,Colorado,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
228,5053,CO,Pueblo,460,IC4,0,OP,IC,DFO,2,,-6.6,-2.038,Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1964,,PSCO,Black Hills/Colorado Elec.Util,38.2667,-104.6144,Colorado,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
229,5054,CO,Pueblo,460,IC5,0,OP,IC,DFO,2,,-6.6,-2.038,Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1964,,PSCO,Black Hills/Colorado Elec.Util,38.2667,-104.6144,Colorado,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
230,5057,CO,Pueblo Airport Generating Station,56998,4,0,OP,CT,NG,40,0.676,236738,111772,EIA-923 Generator File,2012,,WACM,Black Hills/Colorado Elec.Util,38.320833,-104.52639,Colorado,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,5058,CO,Pueblo Airport Generating Station,56998,43,2,OP,CA,NG,20,0.834,146153,68579,EIA-923 Generator File,2012,,WACM,Black Hills/Colorado Elec.Util,38.320833,-104.52639,Colorado,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,5059,CO,Pueblo Airport Generating Station,56998,5,0,OP,CT,NG,40,0.636,222776,102158,EIA-923 Generator File,2012,,WACM,Black Hills/Colorado Elec.Util,38.320833,-104.52639,Colorado,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,5060,CO,Pueblo Airport Generating Station,56998,53,2,OP,CA,NG,20,0.852,149336,64603,EIA-923 Generator File,2012,,WACM,Black Hills/Colorado Elec.Util,38.320833,-104.52639,Colorado,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,5061,CO,Pueblo Airport Generating Station,56998,6,0,OP,CT,NG,40,0.685,239980,104120,EIA-923 Generator File,2012,,WACM,Black Hills/Colorado Elec.Util,38.320833,-104.52639,Colorado,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,5062,CO,Pueblo Airport Generating Station,56998,7,0,OP,CT,NG,40,0.674,236250,103876,EIA-923 Generator File,2012,,WACM,Black Hills/Colorado Elec.Util,38.320833,-104.52639,Colorado,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,5063,CO,Pueblo Airport Generating Station,56998,CT08,0,OP,GT,NG,40,0.073,25569.333,17161.833,Distributed from 923 Generation And Fuel,2016,,WACM,Black Hills/Colorado Elec.Util,38.320833,-104.52639,Colorado,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,5064,CO,Pueblo Airport Generating Station,56998,GT1,0,OP,GT,NG,100,0.073,63923.333,42904.583,Distributed from 923 Generation And Fuel,2012,,WACM,Black Hills/Colorado Elec.Util,38.320833,-104.52639,Colorado,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,5065,CO,Pueblo Airport Generating Station,56998,GT2,0,OP,GT,NG,100,0.073,63923.333,42904.583,Distributed from 923 Generation And Fuel,2012,,WACM,Black Hills/Colorado Elec.Util,38.320833,-104.52639,Colorado,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,5067,CO,Rawhide,6761,1,1,OP,ST,SUB,293.6,0.863,2218430,975066,EIA-923 Generator File,1984,,PSCO,Platte River Power Authority,40.860905,-105.021207,Colorado,0.0,0.0,293.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,5068,CO,Rawhide,6761,A,0,OP,GT,NG,89.3,0.009,7077.747,5896.478,Distributed from 923 Generation And Fuel,2002,,PSCO,Platte River Power Authority,40.860905,-105.021207,Colorado,0.0,89.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,5069,CO,Rawhide,6761,B,0,OP,GT,NG,89.3,0.009,7077.747,5896.478,Distributed from 923 Generation And Fuel,2002,,PSCO,Platte River Power Authority,40.860905,-105.021207,Colorado,0.0,89.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,5070,CO,Rawhide,6761,C,0,OP,GT,NG,89.3,0.009,7077.747,5896.478,Distributed from 923 Generation And Fuel,2002,,PSCO,Platte River Power Authority,40.860905,-105.021207,Colorado,0.0,89.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,5071,CO,Rawhide,6761,D,0,OP,GT,NG,89.3,0.009,7077.747,5896.478,Distributed from 923 Generation And Fuel,2004,,PSCO,Platte River Power Authority,40.860905,-105.021207,Colorado,0.0,89.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,5072,CO,Rawhide,6761,F,0,OP,GT,NG,149.6,0.009,11857.01,9878.087,Distributed from 923 Generation And Fuel,2008,,PSCO,Platte River Power Authority,40.860905,-105.021207,Colorado,0.0,149.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,5073,CO,Ray D Nixon,8219,1,1,OP,ST,SUB,207,0.665,1205749,579750,EIA-923 Generator File,1980,,WACM,City of Colorado Springs - (CO),38.633451,-104.70577,Colorado,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,5074,CO,Ray D Nixon,8219,GT1,0,OP,GT,NG,37.8,0.002,805,136.5,Distributed from 923 Generation And Fuel,1999,,WACM,City of Colorado Springs - (CO),38.633451,-104.70577,Colorado,0.0,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,5075,CO,Ray D Nixon,8219,GT2,0,OP,GT,NG,37.8,0.002,805,136.5,Distributed from 923 Generation And Fuel,1999,,WACM,City of Colorado Springs - (CO),38.633451,-104.70577,Colorado,0.0,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,5076,CO,Redlands Water & Power,50267,RED1,0,OP,HY,WAT,1.4,0.656,8046,3628,Distributed from 923 Generation And Fuel,1931,,PSCO,Public Service Co of Colorado,39.067347,-108.592791,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0
249,5077,CO,Ridge Crest Wind Partners,55741,A1,0,OP,WT,WND,29.7,0.306,79739,22959,Distributed from 923 Generation And Fuel,2001,,PSCO,Public Service Co of Colorado,40.945911,-103.162028,Colorado,0.0,0.0,0.0,0.0,29.7,0.0,0.0,0.0,0.0,0.0
250,5078,CO,Rifle Generating Station,10755,GT2,0,OP,CT,NG,15,0.003,367,362,EIA-923 Generator File,1987,,PSCO,Public Service Co of Colorado,39.5173,-107.7299,Colorado,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,5079,CO,Rifle Generating Station,10755,GT3,0,OP,CT,NG,15,0.003,361,358,EIA-923 Generator File,1987,,PSCO,Public Service Co of Colorado,39.5173,-107.7299,Colorado,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,5080,CO,Rifle Generating Station,10755,GT4,0,OP,CT,NG,15,0.002,267,264,EIA-923 Generator File,1987,,PSCO,Public Service Co of Colorado,39.5173,-107.7299,Colorado,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,5081,CO,Rifle Generating Station,10755,ST1,3,OP,CA,NG,39,0.002,809,809,EIA-923 Generator File,1987,,PSCO,Public Service Co of Colorado,39.5173,-107.7299,Colorado,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,5082,CO,Rocky Ford,6516,IC1,0,OP,IC,DFO,2,,-39.8,-12.289,Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1964,,PSCO,Black Hills/Colorado Elec.Util,38.0492,-103.7136,Colorado,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
255,5083,CO,Rocky Ford,6516,IC2,0,OP,IC,DFO,2,,-39.8,-12.289,Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1964,,PSCO,Black Hills/Colorado Elec.Util,38.0492,-103.7136,Colorado,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
256,5084,CO,Rocky Ford,6516,IC3,0,OP,IC,DFO,2,,-39.8,-12.289,Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1964,,PSCO,Black Hills/Colorado Elec.Util,38.0492,-103.7136,Colorado,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
257,5085,CO,Rocky Ford,6516,IC4,0,OP,IC,DFO,2,,-39.8,-12.289,Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1964,,PSCO,Black Hills/Colorado Elec.Util,38.0492,-103.7136,Colorado,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
258,5086,CO,Rocky Ford,6516,IC5,0,OP,IC,DFO,2,,-39.8,-12.289,Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1964,,PSCO,Black Hills/Colorado Elec.Util,38.0492,-103.7136,Colorado,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
259,5087,CO,Rocky Mountain Energy Center,55835,CTG1,0,OP,CT,NG,175.1,0.372,571028,282510,EIA-923 Generator File,2004,,PSCO,Public Service Co of Colorado,40.0908,-104.5953,Colorado,175.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,5088,CO,Rocky Mountain Energy Center,55835,CTG2,0,OP,CT,NG,175.1,0.363,556840,270916,EIA-923 Generator File,2004,,PSCO,Public Service Co of Colorado,40.0908,-104.5953,Colorado,175.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,5089,CO,Rocky Mountain Energy Center,55835,STG1,2,OP,CA,NG,334.9,0.25,732657,393871,EIA-923 Generator File,2004,,PSCO,Public Service Co of Colorado,40.0908,-104.5953,Colorado,334.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,5091,CO,Ruxton Park,495,1,0,OP,HY,WAT,1.2,0.073,766,345,Distributed from 923 Generation And Fuel,1925,,WACM,City of Colorado Springs - (CO),38.841354,-104.973802,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0
263,5092,CO,RV CSU Power II LLC,57507,CSUII,0,OP,PV,SUN,3,0.194,5093,2286,Distributed from 923 Generation And Fuel,2010,,PSCO,Public Service Co of Colorado,40.592841,-105.147097,Colorado,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
264,5093,CO,RV CSU Power LLC,57141,CSU1,0,OP,PV,SUN,1.9,0.277,4610,2070,Distributed from 923 Generation And Fuel,2009,,PSCO,Public Service Co of Colorado,40.591099,-105.145904,Colorado,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0
265,5094,CO,Salida,474,1,0,OP,HY,WAT,0.8,0.173,1209.143,545.143,Distributed from 923 Generation And Fuel,1929,2018,PSCO,Public Service Co of Colorado,38.53419,-106.182003,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
266,5095,CO,Salida,474,2,0,OP,HY,WAT,0.6,0.173,906.857,408.857,Distributed from 923 Generation And Fuel,1908,,PSCO,Public Service Co of Colorado,38.53419,-106.182003,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
267,5096,CO,"San Isabel Solar, LLC",60304,SISPV,0,OP,PV,SUN,30,0.016,4287,0,Distributed from 923 Generation And Fuel,2016,,PSCO,"Tri-State G & T Assn, Inc",37.372,-104.843,Colorado,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
268,5097,CO,San Luis Valley Solar Ranch,57317,1,0,OP,PV,SUN,35,0.252,77242,39749,Distributed from 923 Generation And Fuel,2011,,PSCO,Public Service Co of Colorado,37.694535,-105.927622,Colorado,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0
269,5099,CO,Shavano Falls Hydro,61189,GEN1,0,OP,HY,WAT,2.8,0,0,0,Distributed from 923 Generation And Fuel,2015,,WACM,Delta Montrose Electric Assn,38.491966,-108.002283,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0
270,5100,CO,Shavano Falls Hydro Drop 4,61190,GEN1,0,OP,HY,WAT,4.8,0,0,0,Distributed from 923 Generation And Fuel,2015,,WACM,Delta Montrose Electric Assn,38.450483,-107.776727,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0
271,5101,CO,Shoshone (CO),476,A,0,OP,HY,WAT,7.2,0.658,41522.5,18722,Distributed from 923 Generation And Fuel,1909,,PSCO,Public Service Co of Colorado,39.57013,-107.226876,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0
272,5102,CO,Shoshone (CO),476,B,0,OP,HY,WAT,7.2,0.658,41522.5,18722,Distributed from 923 Generation And Fuel,1909,,PSCO,Public Service Co of Colorado,39.57013,-107.226876,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0
273,5103,CO,Skylark,60248,CAREY,0,OP,PV,SUN,4,0.26,9096,4084,Distributed from 923 Generation And Fuel,2015,,WACM,"Poudre Valley R  E  A, Inc",40.577889,-104.894792,Colorado,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
274,5104,CO,SMPA Solar 1,58547,1,0,OP,PV,SUN,1,0.213,1862,836,Distributed from 923 Generation And Fuel,2012,,WACM,"San Miguel Power Assn, Inc",38.2725,-108.785556,Colorado,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
275,5105,CO,South Canal Hydro-1,58783,SC-1,0,OP,HY,WAT,4,0.437,15317,6906,Distributed from 923 Generation And Fuel,2013,,WACM,Delta Montrose Electric Assn,38.483333,-107.755,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
276,5106,CO,South Canal Hydro-3,58784,SC-3,0,OP,HY,WAT,3.5,0.436,13360,6024,Distributed from 923 Generation And Fuel,2013,,WACM,Delta Montrose Electric Assn,38.470278,-107.771389,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0
277,5107,CO,Spindle Hill Energy Center,56445,GEN1,0,OP,GT,NG,210,0.016,28566.5,14795,Distributed from 923 Generation And Fuel,2007,,PSCO,Public Service Co of Colorado,40.092192,-104.887844,Colorado,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,5108,CO,Spindle Hill Energy Center,56445,GEN2,0,OP,GT,NG,210,0.016,28566.5,14795,Distributed from 923 Generation And Fuel,2007,,PSCO,Public Service Co of Colorado,40.092192,-104.887844,Colorado,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,5109,CO,Spring Canyon,56320,1,0,OP,WT,WND,60,0.385,202556,61491,Distributed from 923 Generation And Fuel,2006,,PSCO,Public Service Co of Colorado,40.983,-102.9647,Colorado,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0
280,5110,CO,Spring Canyon Expansion Wind Energy Ctr,58769,1,0,OP,WT,WND,34,0.471,140403.163,45878.275,Distributed from 923 Generation And Fuel,2014,,PSCO,Public Service Co of Colorado,40.964167,-103.077222,Colorado,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0
