,eGRID2016 Generator file sequence number,Plant state abbreviation,Plant name,DOE/EIA ORIS plant or facility code,Generator ID,Number of associated boilers,Generator status,Generator prime mover type,Generator primary fuel,Generator nameplate capacity (MW),Generator capacity factor,Generator annual net generation (MWh),Generator ozone season net generation (MWh),Generation data source,Generator year on-line,Generator planned or actual retirement year,area,utility,latitude,longitude,state,NGCC,NGCT,Coal,Oil,Wind,SolarPV,SolarCSP,Hydro,Nuclear,Other
95,24801,WA,Electron,3854,3,0,OP,HY,WAT,5.1,0.835,37286.592,14630.289,Distributed from 923 Generation And Fuel,1904,,PSEI,Puget Sound Energy Inc,46.990967,-122.174921,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0
96,24802,WA,Electron,3854,4,0,OP,HY,WAT,7.5,0.835,54833.224,21515.132,Distributed from 923 Generation And Fuel,1929,,PSEI,Puget Sound Energy Inc,46.990967,-122.174921,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0
97,24803,WA,Eltopia Branch Canal 4.6,56696,1,0,OP,HY,WAT,2.2,0.291,5604,2199,Distributed from 923 Generation And Fuel,1983,,BPAT,Bonneville Power Administration,46.378381,-119.254522,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0
98,24808,WA,Encogen,7870,CTG1,0,OP,CT,NG,39.4,0.15,51608,37278,EIA-923 Generator File,1993,,PSEI,Puget Sound Energy Inc,48.746,-122.486,Washington,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,24809,WA,Encogen,7870,CTG2,0,OP,CT,NG,39.4,0.109,37702,24706,EIA-923 Generator File,1993,,PSEI,Puget Sound Energy Inc,48.746,-122.486,Washington,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,24810,WA,Encogen,7870,CTG3,0,OP,CT,NG,39.4,0.153,52924,38298,EIA-923 Generator File,1993,,PSEI,Puget Sound Energy Inc,48.746,-122.486,Washington,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,24811,WA,Encogen,7870,STG,1,OP,CA,NG,58.2,0.138,70483,50610,EIA-923 Generator File,1993,,PSEI,Puget Sound Energy Inc,48.746,-122.486,Washington,58.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,24813,WA,Ferndale Generating Station,54537,CT1A,0,OP,CT,NG,95.9,0.295,248136,135305,EIA-923 Generator File,1994,,PSEI,Puget Sound Energy Inc,48.828813,-122.686667,Washington,95.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,24814,WA,Ferndale Generating Station,54537,CT1B,0,OP,CT,NG,95.9,0.294,246990,135305,EIA-923 Generator File,1994,,PSEI,Puget Sound Energy Inc,48.828813,-122.686667,Washington,95.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,24815,WA,Ferndale Generating Station,54537,ST1,2,OP,CA,NG,93.7,0.301,247221,139629,EIA-923 Generator File,1994,,PSEI,Puget Sound Energy Inc,48.828813,-122.686667,Washington,93.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,24816,WA,FPL Energy Vansycle LLC (WA),55560,V-47,0,OP,WT,WND,176.9,0.246,381650,154232,Distributed from 923 Generation And Fuel,2001,,BPAT,Bonneville Power Administration,46.06,-118.917,Washington,0.0,0.0,0.0,0.0,176.9,0.0,0.0,0.0,0.0,0.0
106,24821,WA,Frederickson,99,2,0,OP,GT,NG,88.9,0.013,9737,5076.5,Distributed from 923 Generation And Fuel,1981,,PSEI,Puget Sound Energy Inc,47.079722,-122.365,Washington,0.0,88.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,24822,WA,Frederickson,99,1,0,OP,GT,NG,88.9,0.013,9737,5076.5,Distributed from 923 Generation And Fuel,1981,,PSEI,Puget Sound Energy Inc,47.079722,-122.365,Washington,0.0,88.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,24823,WA,Frederickson Power LP,55818,FICT,0,OP,CT,NG,192,0.321,539706,387666,EIA-923 Generator File,2002,,BPAT,Bonneville Power Administration,47.086111,-122.365674,Washington,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,24824,WA,Frederickson Power LP,55818,FIST,1,OP,CA,NG,126.3,0.269,297856,216893,EIA-923 Generator File,2002,,BPAT,Bonneville Power Administration,47.086111,-122.365674,Washington,126.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,24829,WA,Glacier Battery Storage,60444,GLA,0,OP,BA,MWH,2,0.015,257,71,Distributed from 923 Generation And Fuel,2016,,PSEI,Puget Sound Energy Inc,48.88804,-121.9462,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
111,24831,WA,Goldendale Generating Station,55482,G1,0,OP,CT,NG,170,0.434,646659,294606,EIA-923 Generator File,2004,,BPAT,PUD No 1 of Klickitat County,45.8114,-120.833,Washington,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,24832,WA,Goldendale Generating Station,55482,G2,1,OP,CA,NG,114.3,0.357,357388,166596,EIA-923 Generator File,2004,,BPAT,PUD No 1 of Klickitat County,45.8114,-120.833,Washington,114.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,24833,WA,Goodnoe Hills,56666,1,0,OP,WT,WND,94,0.272,223899,108355,Distributed from 923 Generation And Fuel,2008,,PACW,PacifiCorp,45.781825,-120.521151,Washington,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0
114,24834,WA,Gorge,6431,21,0,OP,HY,WAT,36.8,0.57,183817.686,63195.168,Distributed from 923 Generation And Fuel,1924,,SCL,City of Seattle - (WA),48.698056,-121.208611,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8,0.0,0.0
115,24835,WA,Gorge,6431,22,0,OP,HY,WAT,36.8,0.57,183817.686,63195.168,Distributed from 923 Generation And Fuel,1924,,SCL,City of Seattle - (WA),48.698056,-121.208611,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8,0.0,0.0
116,24836,WA,Gorge,6431,23,0,OP,HY,WAT,36.8,0.57,183817.686,63195.168,Distributed from 923 Generation And Fuel,1929,,SCL,City of Seattle - (WA),48.698056,-121.208611,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8,0.0,0.0
117,24837,WA,Gorge,6431,24,0,OP,HY,WAT,96.9,0.57,484019.941,166402.495,Distributed from 923 Generation And Fuel,1951,,SCL,City of Seattle - (WA),48.698056,-121.208611,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.9,0.0,0.0
118,24838,WA,Grand Coulee,6163,1,0,OP,HY,WAT,125,0.334,365931.678,151656.563,Distributed from 923 Generation And Fuel,1942,,BPAT,Bonneville Power Administration,47.957511,-118.977323,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0
119,24839,WA,Grand Coulee,6163,10,0,OP,HY,WAT,125,0.334,365931.678,151656.563,Distributed from 923 Generation And Fuel,1951,,BPAT,Bonneville Power Administration,47.957511,-118.977323,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0
120,24840,WA,Grand Coulee,6163,11,0,OP,HY,WAT,125,0.334,365931.678,151656.563,Distributed from 923 Generation And Fuel,1951,,BPAT,Bonneville Power Administration,47.957511,-118.977323,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0
121,24841,WA,Grand Coulee,6163,12,0,OP,HY,WAT,125,0.334,365931.678,151656.563,Distributed from 923 Generation And Fuel,1951,,BPAT,Bonneville Power Administration,47.957511,-118.977323,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0
122,24842,WA,Grand Coulee,6163,13,0,OP,HY,WAT,125,0.334,365931.678,151656.563,Distributed from 923 Generation And Fuel,1950,,BPAT,Bonneville Power Administration,47.957511,-118.977323,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0
123,24843,WA,Grand Coulee,6163,14,0,OP,HY,WAT,125,0.334,365931.678,151656.563,Distributed from 923 Generation And Fuel,1950,,BPAT,Bonneville Power Administration,47.957511,-118.977323,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0
124,24844,WA,Grand Coulee,6163,15,0,OP,HY,WAT,125,0.334,365931.678,151656.563,Distributed from 923 Generation And Fuel,1950,,BPAT,Bonneville Power Administration,47.957511,-118.977323,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0
125,24845,WA,Grand Coulee,6163,16,0,OP,HY,WAT,125,0.334,365931.678,151656.563,Distributed from 923 Generation And Fuel,1949,,BPAT,Bonneville Power Administration,47.957511,-118.977323,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0
126,24846,WA,Grand Coulee,6163,17,0,OP,HY,WAT,125,0.334,365931.678,151656.563,Distributed from 923 Generation And Fuel,1949,,BPAT,Bonneville Power Administration,47.957511,-118.977323,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0
127,24847,WA,Grand Coulee,6163,18,0,OP,HY,WAT,125,0.334,365931.678,151656.563,Distributed from 923 Generation And Fuel,1949,,BPAT,Bonneville Power Administration,47.957511,-118.977323,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0
128,24848,WA,Grand Coulee,6163,19,0,OP,HY,WAT,600,0.334,1756472.055,727951.501,Distributed from 923 Generation And Fuel,1975,,BPAT,Bonneville Power Administration,47.957511,-118.977323,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0
129,24849,WA,Grand Coulee,6163,2,0,OP,HY,WAT,125,0.334,365931.678,151656.563,Distributed from 923 Generation And Fuel,1942,,BPAT,Bonneville Power Administration,47.957511,-118.977323,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0
130,24850,WA,Grand Coulee,6163,20,0,OP,HY,WAT,600,0.334,1756472.055,727951.501,Distributed from 923 Generation And Fuel,1976,,BPAT,Bonneville Power Administration,47.957511,-118.977323,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0
131,24851,WA,Grand Coulee,6163,21,0,OP,HY,WAT,600,0.334,1756472.055,727951.501,Distributed from 923 Generation And Fuel,1976,,BPAT,Bonneville Power Administration,47.957511,-118.977323,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0
132,24852,WA,Grand Coulee,6163,22,0,OP,HY,WAT,805,0.334,2356600.008,976668.264,Distributed from 923 Generation And Fuel,1978,,BPAT,Bonneville Power Administration,47.957511,-118.977323,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.0,0.0,0.0
133,24853,WA,Grand Coulee,6163,23,0,OP,HY,WAT,805,0.334,2356600.008,976668.264,Distributed from 923 Generation And Fuel,1979,,BPAT,Bonneville Power Administration,47.957511,-118.977323,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.0,0.0,0.0
134,24854,WA,Grand Coulee,6163,24,0,OP,HY,WAT,805,0.334,2356600.008,976668.264,Distributed from 923 Generation And Fuel,1980,,BPAT,Bonneville Power Administration,47.957511,-118.977323,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.0,0.0,0.0
135,24855,WA,Grand Coulee,6163,3,0,OP,HY,WAT,125,0.334,365931.678,151656.563,Distributed from 923 Generation And Fuel,1941,,BPAT,Bonneville Power Administration,47.957511,-118.977323,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0
136,24856,WA,Grand Coulee,6163,4,0,OP,HY,WAT,125,0.334,365931.678,151656.563,Distributed from 923 Generation And Fuel,1944,,BPAT,Bonneville Power Administration,47.957511,-118.977323,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0
137,24857,WA,Grand Coulee,6163,5,0,OP,HY,WAT,125,0.334,365931.678,151656.563,Distributed from 923 Generation And Fuel,1943,,BPAT,Bonneville Power Administration,47.957511,-118.977323,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0
138,24858,WA,Grand Coulee,6163,6,0,OP,HY,WAT,125,0.334,365931.678,151656.563,Distributed from 923 Generation And Fuel,1943,,BPAT,Bonneville Power Administration,47.957511,-118.977323,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0
139,24859,WA,Grand Coulee,6163,7,0,OP,HY,WAT,125,0.334,365931.678,151656.563,Distributed from 923 Generation And Fuel,1947,,BPAT,Bonneville Power Administration,47.957511,-118.977323,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0
140,24860,WA,Grand Coulee,6163,8,0,OP,HY,WAT,125,0.334,365931.678,151656.563,Distributed from 923 Generation And Fuel,1943,,BPAT,Bonneville Power Administration,47.957511,-118.977323,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0
141,24861,WA,Grand Coulee,6163,9,0,OP,HY,WAT,125,0.334,365931.678,151656.563,Distributed from 923 Generation And Fuel,1948,,BPAT,Bonneville Power Administration,47.957511,-118.977323,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0
142,24862,WA,Grand Coulee,6163,LS1,0,OP,HY,WAT,10,0.334,29274.534,12132.525,Distributed from 923 Generation And Fuel,1941,,BPAT,Bonneville Power Administration,47.957511,-118.977323,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
143,24863,WA,Grand Coulee,6163,LS2,0,OP,HY,WAT,10,0.334,29274.534,12132.525,Distributed from 923 Generation And Fuel,1941,,BPAT,Bonneville Power Administration,47.957511,-118.977323,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
144,24864,WA,Grand Coulee,6163,LS3,0,OP,HY,WAT,10,0.334,29274.534,12132.525,Distributed from 923 Generation And Fuel,1951,,BPAT,Bonneville Power Administration,47.957511,-118.977323,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
145,24865,WA,Grand Coulee,6163,PG10,0,OP,PS,WAT,53.5,,-394.946,-163.226,Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1983,,BPAT,Bonneville Power Administration,47.957511,-118.977323,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,0.0,0.0
146,24866,WA,Grand Coulee,6163,PG11,0,OP,PS,WAT,53.5,,-394.946,-163.226,Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1983,,BPAT,Bonneville Power Administration,47.957511,-118.977323,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,0.0,0.0
147,24867,WA,Grand Coulee,6163,PG12,0,OP,PS,WAT,53.5,,-394.946,-163.226,Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1984,,BPAT,Bonneville Power Administration,47.957511,-118.977323,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,0.0,0.0
148,24868,WA,Grand Coulee,6163,PG7,0,OP,PS,WAT,50,,-369.108,-152.548,Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1973,,BPAT,Bonneville Power Administration,47.957511,-118.977323,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
149,24869,WA,Grand Coulee,6163,PG8,0,OP,PS,WAT,50,,-369.108,-152.548,Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1973,,BPAT,Bonneville Power Administration,47.957511,-118.977323,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
150,24870,WA,Grand Coulee,6163,PG9,0,OP,PS,WAT,53.5,,-394.946,-163.226,Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,1983,,BPAT,Bonneville Power Administration,47.957511,-118.977323,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,0.0,0.0
151,24871,WA,Grays Harbor Energy Facility,7999,CT1,0,OP,CT,NG,198.9,0.494,861258,456835,EIA-923 Generator File,2008,,BPAT,Bonneville Power Administration,46.9692,-123.48,Washington,198.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,24872,WA,Grays Harbor Energy Facility,7999,CT2,0,OP,CT,NG,198.9,0.516,899677,479135,EIA-923 Generator File,2008,,BPAT,Bonneville Power Administration,46.9692,-123.48,Washington,198.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,24873,WA,Grays Harbor Energy Facility,7999,ST1,2,OP,CA,NG,300,0.402,1057357,577250,EIA-923 Generator File,2008,,BPAT,Bonneville Power Administration,46.9692,-123.48,Washington,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,24877,WA,H M Jackson,7588,1,0,OP,HY,WAT,47.5,0.494,205552.214,80653.555,Distributed from 923 Generation And Fuel,1984,,BPAT,PUD 1 of Snohomish County,47.9084,-121.8144,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,0.0,0.0
155,24878,WA,H M Jackson,7588,2,0,OP,HY,WAT,47.5,0.494,205552.214,80653.555,Distributed from 923 Generation And Fuel,1984,,BPAT,PUD 1 of Snohomish County,47.9084,-121.8144,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,0.0,0.0
156,24879,WA,H M Jackson,7588,3,0,OP,HY,WAT,8.4,0.494,36350.286,14262.945,Distributed from 923 Generation And Fuel,1984,,BPAT,PUD 1 of Snohomish County,47.9084,-121.8144,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0
157,24880,WA,H M Jackson,7588,4,0,OP,HY,WAT,8.4,0.494,36350.286,14262.945,Distributed from 923 Generation And Fuel,1984,,BPAT,PUD 1 of Snohomish County,47.9084,-121.8144,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0
158,24882,WA,Harvest Wind Project,57152,HWP1,0,OP,WT,WND,98.9,0.302,261218,124971,Distributed from 923 Generation And Fuel,2009,,BPAT,PUD No 1 of Klickitat County,45.8131,-120.3475,Washington,0.0,0.0,0.0,0.0,98.9,0.0,0.0,0.0,0.0,0.0
159,24883,WA,Hopkins Ridge Wind,56255,1,0,OP,WT,WND,149.4,0.303,395986.322,154870.368,Distributed from 923 Generation And Fuel,2005,,BPAT,Bonneville Power Administration,46.4211,-117.8331,Washington,0.0,0.0,0.0,0.0,149.4,0.0,0.0,0.0,0.0,0.0
160,24884,WA,Hopkins Ridge Wind,56255,2,0,OP,WT,WND,7.2,0.303,19083.678,7463.632,Distributed from 923 Generation And Fuel,2008,,BPAT,Bonneville Power Administration,46.4211,-117.8331,Washington,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0
161,24885,WA,Ice Harbor,3925,1,0,OP,HY,WAT,90,0.316,248946.567,79383.134,Distributed from 923 Generation And Fuel,1962,,BPAT,Bonneville Power Administration,46.249801,-118.879838,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0
162,24887,WA,Ice Harbor,3925,3,0,OP,HY,WAT,90,0.316,248946.567,79383.134,Distributed from 923 Generation And Fuel,1962,,BPAT,Bonneville Power Administration,46.249801,-118.879838,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0
163,24888,WA,Ice Harbor,3925,4,0,OP,HY,WAT,111,0.316,307034.1,97905.866,Distributed from 923 Generation And Fuel,1975,,BPAT,Bonneville Power Administration,46.249801,-118.879838,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0
164,24890,WA,Ice Harbor,3925,6,0,OP,HY,WAT,111,0.316,307034.1,97905.866,Distributed from 923 Generation And Fuel,1976,,BPAT,Bonneville Power Administration,46.249801,-118.879838,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0
165,24891,WA,Juniper Canyon I Wind Project,57320,1,0,OP,WT,WND,151.2,0.243,322142,147343,Distributed from 923 Generation And Fuel,2011,,BPAT,Bonneville Power Administration,45.9215,-120.2355,Washington,0.0,0.0,0.0,0.0,151.2,0.0,0.0,0.0,0.0,0.0
166,24892,WA,Kettle Falls Generating Station,550,1,1,OP,ST,WDS,50.7,0.769,341370,130709,EIA-923 Generator File,1983,,AVA,Avista Corp,48.620336,-118.111059,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.7
167,24893,WA,Kettle Falls Generating Station,550,2,0,OP,GT,NG,7.2,0.055,3468,2582,Distributed from 923 Generation And Fuel,2002,,AVA,Avista Corp,48.620336,-118.111059,Washington,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,24894,WA,Koma Kulshan Associates,54267,GEN1,0,OP,HY,WAT,12,0.444,46654,18306,Distributed from 923 Generation And Fuel,1990,,PSEI,Puget Sound Energy Inc,48.680178,-121.723294,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
169,24895,WA,LaGrande,3916,1,0,OP,HY,WAT,6,0.675,35460.469,13913.812,Distributed from 923 Generation And Fuel,1912,,TPWR,City of Tacoma  - (WA),46.8328,-122.3196,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
170,24896,WA,LaGrande,3916,2,0,OP,HY,WAT,6,0.675,35460.469,13913.812,Distributed from 923 Generation And Fuel,1912,,TPWR,City of Tacoma  - (WA),46.8328,-122.3196,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
171,24897,WA,LaGrande,3916,3,0,OP,HY,WAT,6,0.675,35460.469,13913.812,Distributed from 923 Generation And Fuel,1912,,TPWR,City of Tacoma  - (WA),46.8328,-122.3196,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
172,24898,WA,LaGrande,3916,4,0,OP,HY,WAT,6,0.675,35460.469,13913.812,Distributed from 923 Generation And Fuel,1912,,TPWR,City of Tacoma  - (WA),46.8328,-122.3196,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
173,24899,WA,LaGrande,3916,5,0,OP,HY,WAT,40,0.675,236403.125,92758.75,Distributed from 923 Generation And Fuel,1945,,TPWR,City of Tacoma  - (WA),46.8328,-122.3196,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0
174,24900,WA,Lilliwaup Falls Generating,50700,4735,0,OP,HY,WAT,0.2,0.49,858,336.714,Distributed from 923 Generation And Fuel,1986,,BPAT,PUD No 1 of Mason County,47.4706,-123.1153,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
175,24901,WA,Lilliwaup Falls Generating,50700,4736,0,OP,HY,WAT,0.2,0.49,858,336.714,Distributed from 923 Generation And Fuel,1986,,BPAT,PUD No 1 of Mason County,47.4706,-123.1153,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
176,24902,WA,Lilliwaup Falls Generating,50700,4737,0,OP,HY,WAT,0.2,0.49,858,336.714,Distributed from 923 Generation And Fuel,1986,,BPAT,PUD No 1 of Mason County,47.4706,-123.1153,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
177,24903,WA,Lilliwaup Falls Generating,50700,4738,0,OP,HY,WAT,0.2,0.49,858,336.714,Distributed from 923 Generation And Fuel,1986,,BPAT,PUD No 1 of Mason County,47.4706,-123.1153,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
178,24904,WA,Lilliwaup Falls Generating,50700,4739,0,OP,HY,WAT,0.2,0.49,858,336.714,Distributed from 923 Generation And Fuel,1986,,BPAT,PUD No 1 of Mason County,47.4706,-123.1153,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
179,24905,WA,Lilliwaup Falls Generating,50700,4740,0,OP,HY,WAT,0.2,0.49,858,336.714,Distributed from 923 Generation And Fuel,1986,,BPAT,PUD No 1 of Mason County,47.4706,-123.1153,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
180,24906,WA,Lilliwaup Falls Generating,50700,4741,0,OP,HY,WAT,0.2,0.49,858,336.714,Distributed from 923 Generation And Fuel,1986,,BPAT,PUD No 1 of Mason County,47.4706,-123.1153,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
181,24907,WA,Linden Wind Energy Project,57635,LW1,0,OP,WT,WND,50,0.325,142458,70567,Distributed from 923 Generation And Fuel,2010,,BPAT,Bonneville Power Administration,45.744171,-120.783568,Washington,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
182,24909,WA,Little Falls (WA),3866,2,0,OP,HY,WAT,8,0.554,38805.319,15226.17,Distributed from 923 Generation And Fuel,1910,,AVA,Avista Corp,47.821667,-117.916667,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
183,24910,WA,Little Falls (WA),3866,3,0,OP,HY,WAT,10.8,0.554,52387.181,20555.33,Distributed from 923 Generation And Fuel,1910,,AVA,Avista Corp,47.821667,-117.916667,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.0
184,24911,WA,Little Falls (WA),3866,4,0,OP,HY,WAT,8,0.554,38805.319,15226.17,Distributed from 923 Generation And Fuel,1911,,AVA,Avista Corp,47.821667,-117.916667,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
185,24912,WA,Little Goose,3926,1,0,OP,HY,WAT,135,0.287,339918,130260.333,Distributed from 923 Generation And Fuel,1970,,BPAT,Bonneville Power Administration,46.5838,-118.0273,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0
186,24913,WA,Little Goose,3926,2,0,OP,HY,WAT,135,0.287,339918,130260.333,Distributed from 923 Generation And Fuel,1970,,BPAT,Bonneville Power Administration,46.5838,-118.0273,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0
187,24914,WA,Little Goose,3926,3,0,OP,HY,WAT,135,0.287,339918,130260.333,Distributed from 923 Generation And Fuel,1971,,BPAT,Bonneville Power Administration,46.5838,-118.0273,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0
188,24915,WA,Little Goose,3926,4,0,OP,HY,WAT,135,0.287,339918,130260.333,Distributed from 923 Generation And Fuel,1978,,BPAT,Bonneville Power Administration,46.5838,-118.0273,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0
189,24916,WA,Little Goose,3926,5,0,OP,HY,WAT,135,0.287,339918,130260.333,Distributed from 923 Generation And Fuel,1978,,BPAT,Bonneville Power Administration,46.5838,-118.0273,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0
190,24917,WA,Little Goose,3926,6,0,OP,HY,WAT,135,0.287,339918,130260.333,Distributed from 923 Generation And Fuel,1978,,BPAT,Bonneville Power Administration,46.5838,-118.0273,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0
