,eGRID2016 Generator file sequence number,Plant state abbreviation,Plant name,DOE/EIA ORIS plant or facility code,Generator ID,Number of associated boilers,Generator status,Generator prime mover type,Generator primary fuel,Generator nameplate capacity (MW),Generator capacity factor,Generator annual net generation (MWh),Generator ozone season net generation (MWh),Generation data source,Generator year on-line,Generator planned or actual retirement year,area,utility,latitude,longitude,state,NGCC,NGCT,Coal,Oil,Wind,SolarPV,SolarCSP,Hydro,Nuclear,Other
94,17537,NV,Hoover Dam (NV),154,N5,0,OP,HY,WAT,130,0.192,218641.389,98867.414,Distributed from 923 Generation And Fuel,1938,,WALC,WAPA-- Western Area Power Administration,36.01551,-114.738006,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0
95,17538,NV,Hoover Dam (NV),154,N6,0,OP,HY,WAT,130,0.192,218641.389,98867.414,Distributed from 923 Generation And Fuel,1938,,WALC,WAPA-- Western Area Power Administration,36.01551,-114.738006,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0
96,17539,NV,Hoover Dam (NV),154,N7,0,OP,HY,WAT,127,0.192,213595.819,96585.858,Distributed from 923 Generation And Fuel,1944,,WALC,WAPA-- Western Area Power Administration,36.01551,-114.738006,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0
97,17540,NV,Hoover Dam (NV),154,N8,0,OP,HY,WAT,130,0.192,218641.389,98867.414,Distributed from 923 Generation And Fuel,1961,,WALC,WAPA-- Western Area Power Administration,36.01551,-114.738006,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0
98,17541,NV,IKEA Las Vegas 462,61193,PV,0,OP,PV,SUN,1,0.134,1177,806,Distributed from 923 Generation And Fuel,2016,,NEVP,Nevada Power Co,36.068926,-115.280825,Nevada,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
99,17542,NV,Jersey Valley Geothermal Power Plant,57376,OEC 1,0,OP,BT,GEO,16,0.349,48866.723,18669.617,Distributed from 923 Generation And Fuel,2010,,NEVP,Nevada Power Co,40.1808,-117.4739,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
100,17543,NV,Jersey Valley Geothermal Power Plant,57376,OEC 2,0,OP,BT,GEO,7.5,0.349,22906.277,8751.383,Distributed from 923 Generation And Fuel,2010,,NEVP,Nevada Power Co,40.1808,-117.4739,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
101,17544,NV,Lahontan,6521,1,0,OP,HY,WAT,0.6,0.138,727.667,329,Distributed from 923 Generation And Fuel,1911,,SPPC,Sierra Pacific Power Co,39.4625,-119.0667,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
102,17545,NV,Lahontan,6521,2,0,OP,HY,WAT,0.6,0.138,727.667,329,Distributed from 923 Generation And Fuel,1911,,SPPC,Sierra Pacific Power Co,39.4625,-119.0667,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
103,17546,NV,Lahontan,6521,3,0,OP,HY,WAT,0.6,0.138,727.667,329,Distributed from 923 Generation And Fuel,1911,,SPPC,Sierra Pacific Power Co,39.4625,-119.0667,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
104,17549,NV,Las Vegas Generating Station,10761,GEN1,0,OP,CT,NG,49.8,0.046,19992,4865,EIA-923 Generator File,1994,,NEVP,Nevada Power Co,36.2319,-115.1222,Nevada,49.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,17550,NV,Las Vegas Generating Station,10761,GEN2,1,OP,CA,NG,11.5,0.056,5677,1355,EIA-923 Generator File,1994,,NEVP,Nevada Power Co,36.2319,-115.1222,Nevada,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,17551,NV,Las Vegas Generating Station,10761,GEN3,0,OP,CT,NG,60.5,0.133,70665,46808,EIA-923 Generator File,2003,,NEVP,Nevada Power Co,36.2319,-115.1222,Nevada,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,17552,NV,Las Vegas Generating Station,10761,GEN4,0,OP,CT,NG,60.5,0.118,62380,37874,EIA-923 Generator File,2003,,NEVP,Nevada Power Co,36.2319,-115.1222,Nevada,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,17553,NV,Las Vegas Generating Station,10761,GEN5,0,OP,CT,NG,60.5,0.118,62514,44322,EIA-923 Generator File,2003,,NEVP,Nevada Power Co,36.2319,-115.1222,Nevada,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,17554,NV,Las Vegas Generating Station,10761,GEN6,0,OP,CT,NG,60.5,0.122,64854,46294,EIA-923 Generator File,2003,,NEVP,Nevada Power Co,36.2319,-115.1222,Nevada,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,17555,NV,Las Vegas Generating Station,10761,GEN7,1,OP,CA,NG,27.8,0.169,41203,26048,EIA-923 Generator File,2003,,NEVP,Nevada Power Co,36.2319,-115.1222,Nevada,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,17556,NV,Las Vegas Generating Station,10761,GEN8,1,OP,CA,NG,27.8,0.16,39060,27708,EIA-923 Generator File,2003,,NEVP,Nevada Power Co,36.2319,-115.1222,Nevada,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,17557,NV,Las Vegas WPCF Solar Plant,58477,1,0,OP,PV,SUN,3.3,0.236,6808,3022,Distributed from 923 Generation And Fuel,2013,,NEVP,Nevada Power Co,36.134444,-115.035278,Nevada,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0
113,17559,NV,McGinness Hills,57446,1,0,OP,BT,GEO,20,0.867,151840.8,56594.4,Distributed from 923 Generation And Fuel,2012,,NEVP,Nevada Power Co,39.5911,-116.9119,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
114,17560,NV,McGinness Hills,57446,2,0,OP,BT,GEO,20,0.867,151840.8,56594.4,Distributed from 923 Generation And Fuel,2012,,NEVP,Nevada Power Co,39.5911,-116.9119,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
115,17561,NV,McGinness Hills,57446,3,0,OP,BT,GEO,12,0.867,91104.48,33956.64,Distributed from 923 Generation And Fuel,2012,,NEVP,Nevada Power Co,39.5911,-116.9119,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
116,17562,NV,McGinness Hills,57446,OEC21,0,OP,BT,GEO,18,0.867,136656.72,50934.96,Distributed from 923 Generation And Fuel,2015,,NEVP,Nevada Power Co,39.5911,-116.9119,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
117,17563,NV,McGinness Hills,57446,OEC22,0,OP,BT,GEO,18,0.867,136656.72,50934.96,Distributed from 923 Generation And Fuel,2015,,NEVP,Nevada Power Co,39.5911,-116.9119,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
118,17564,NV,McGinness Hills,57446,OEC23,0,OP,BT,GEO,12,0.867,91104.48,33956.64,Distributed from 923 Generation And Fuel,2015,,NEVP,Nevada Power Co,39.5911,-116.9119,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
119,17569,NV,Moapa Southern Paiute,57859,1,0,OP,PV,SUN,250,0.035,77107,0,Distributed from 923 Generation And Fuel,2016,,NEVP,Nevada Power Co,36.52995,-114.770308,Nevada,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0
120,17572,NV,Mountain View Solar,58544,1,0,OP,PV,SUN,20,0.303,53118,23581,Distributed from 923 Generation And Fuel,2014,,NEVP,Nevada Power Co,36.390556,-114.964444,Nevada,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
121,17573,NV,Nellis Air Force Base Solar Array,56568,NS1,0,OP,PV,SUN,4.9,0.161,6903.75,3064.6,Distributed from 923 Generation And Fuel,2007,,NEVP,Nevada Power Co,36.260278,-115.0544,Nevada,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0
122,17574,NV,Nellis Air Force Base Solar Array,56568,NS2,0,OP,PV,SUN,5.2,0.161,7326.429,3252.229,Distributed from 923 Generation And Fuel,2007,,NEVP,Nevada Power Co,36.260278,-115.0544,Nevada,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0
123,17575,NV,Nellis Air Force Base Solar Array,56568,NS3,0,OP,PV,SUN,3.9,0.161,5494.821,2439.171,Distributed from 923 Generation And Fuel,2007,,NEVP,Nevada Power Co,36.260278,-115.0544,Nevada,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0
124,17576,NV,Nellis Solar PV II,59919,NSPV2,0,OP,PV,SUN,15,0.309,40566,18008,Distributed from 923 Generation And Fuel,2015,,NEVP,Nevada Power Co,36.206672,-115.047703,Nevada,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
125,17577,NV,Nevada Cogen Assoc#1 GarnetVly,54350,GTA,0,OP,CT,NG,21.7,0.961,182598,76136,EIA-923 Generator File,1992,2023,NEVP,Nevada Power Co,36.343229,-114.920686,Nevada,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,17578,NV,Nevada Cogen Assoc#1 GarnetVly,54350,GTB,0,OP,CT,NG,21.7,0.944,179375,75471,EIA-923 Generator File,1992,2023,NEVP,Nevada Power Co,36.343229,-114.920686,Nevada,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,17579,NV,Nevada Cogen Assoc#1 GarnetVly,54350,GTC,0,OP,CT,NG,21.7,0.973,184888,77114,EIA-923 Generator File,1992,2023,NEVP,Nevada Power Co,36.343229,-114.920686,Nevada,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,17580,NV,Nevada Cogen Assoc#1 GarnetVly,54350,STM,1,OP,CA,NG,29.7,0.687,178692,81597,EIA-923 Generator File,1992,2023,NEVP,Nevada Power Co,36.343229,-114.920686,Nevada,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,17581,NV,Nevada Cogen Associates 2 Black Mountain,54349,GTA,0,OP,CT,NG,22.2,0.909,176846,73104,EIA-923 Generator File,1992,2023,NEVP,Nevada Power Co,36.2253,-114.8783,Nevada,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,17582,NV,Nevada Cogen Associates 2 Black Mountain,54349,GTB,0,OP,CT,NG,22.2,0.924,179663,76083,EIA-923 Generator File,1992,2023,NEVP,Nevada Power Co,36.2253,-114.8783,Nevada,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,17583,NV,Nevada Cogen Associates 2 Black Mountain,54349,GTC,0,OP,CT,NG,22.2,0.942,183183,76229,EIA-923 Generator File,1992,2023,NEVP,Nevada Power Co,36.2253,-114.8783,Nevada,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,17584,NV,Nevada Cogen Associates 2 Black Mountain,54349,STM,1,OP,CA,NG,29.7,0.724,188367,84630,EIA-923 Generator File,1992,2023,NEVP,Nevada Power Co,36.2253,-114.8783,Nevada,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,17585,NV,Nevada Solar One,56405,ONE,1,OP,ST,SUN,75.7,0.003,119131,78159,Data from EIA-923 Generator File overwritten with distributed data from EIA-923 Generation and Fuel,2007,,NEVP,Nevada Power Co,35.799798,-114.98173,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,75.7,0.0,0.0,0.0
134,17586,NV,New Lahontan,50261,GEN1,0,OP,HY,WAT,4,0.306,10716,4845,Distributed from 923 Generation And Fuel,1989,,SPPC,Sierra Pacific Power Co,39.463569,-119.065227,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
135,17587,NV,NGP Blue Mountain I LLC,56982,BM1,0,OP,BT,GEO,21.3,0.422,78799.333,32128.333,Distributed from 923 Generation And Fuel,2009,,NEVP,Nevada Power Co,40.9961,-118.1414,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3
136,17588,NV,NGP Blue Mountain I LLC,56982,BM2,0,OP,BT,GEO,21.3,0.422,78799.333,32128.333,Distributed from 923 Generation And Fuel,2009,,NEVP,Nevada Power Co,40.9961,-118.1414,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3
137,17589,NV,NGP Blue Mountain I LLC,56982,BM3,0,OP,BT,GEO,21.3,0.422,78799.333,32128.333,Distributed from 923 Generation And Fuel,2009,,NEVP,Nevada Power Co,40.9961,-118.1414,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3
138,17590,NV,North Valmy,8224,1,1,OP,ST,SUB,277.2,0.204,495577,291911,EIA-923 Generator File,1981,2021,SPPC,Sierra Pacific Power Co,40.881317,-117.151605,Nevada,0.0,0.0,277.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,17591,NV,North Valmy,8224,2,1,OP,ST,SUB,289.8,0.187,474980,373899,EIA-923 Generator File,1985,,SPPC,Sierra Pacific Power Co,40.881317,-117.151605,Nevada,0.0,0.0,289.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,17592,NV,"NRG Solar Las Vegas MB 2, LLC",60350,LVMB2,0,OP,PV,SUN,1.9,0.089,1477,850,Distributed from 923 Generation And Fuel,2016,,NEVP,Nevada Power Co,36.087426,-115.175381,Nevada,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0
141,17593,NV,NRG Solar Las Vegas MB-1,59430,MB-1,0,OP,PV,SUN,5,0.212,9281,4120,Distributed from 923 Generation And Fuel,2015,,NEVP,Nevada Power Co,36.088611,-115.177778,Nevada,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
142,17594,NV,Patua Geothermal Project Phase 1A,58319,1,0,OP,BT,GEO,16,0.275,38483.333,10217.667,Distributed from 923 Generation And Fuel,2013,,SPPC,Sierra Pacific Power Co,39.585833,-119.073056,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
143,17595,NV,Patua Geothermal Project Phase 1A,58319,3,0,OP,BT,GEO,16,0.275,38483.333,10217.667,Distributed from 923 Generation And Fuel,2013,,SPPC,Sierra Pacific Power Co,39.585833,-119.073056,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
144,17596,NV,Patua Geothermal Project Phase 1A,58319,5,0,OP,BT,GEO,16,0.275,38483.333,10217.667,Distributed from 923 Generation And Fuel,2013,,SPPC,Sierra Pacific Power Co,39.585833,-119.073056,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
145,17600,NV,Reid Gardner,2324,4,1,OP,ST,BIT,294.8,0.123,318172,307326,EIA-923 Generator File,1983,2017,NEVP,Nevada Power Co,36.657347,-114.633263,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.8
146,17604,NV,Richard Burdette Geothermal,56321,1,0,OP,BT,GEO,15,0.564,74084,28304,Distributed from 923 Generation And Fuel,2005,,SPPC,Sierra Pacific Power Co,39.390843,-119.754593,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
147,17605,NV,Richard Burdette Geothermal,56321,OEC2,0,OP,BT,GEO,15,0.564,74084,28304,Distributed from 923 Generation And Fuel,2005,,SPPC,Sierra Pacific Power Co,39.390843,-119.754593,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
148,17606,NV,River Mountains Solar,59747,1,0,OP,PV,SUN,14.4,0.277,34985,15531,Distributed from 923 Generation And Fuel,2016,,NEVP,Colorado River Comm of Nevada,36.031616,-114.929399,Nevada,0.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,0.0,0.0
149,17607,NV,Saguaro Power,54271,CTG1,0,OP,CT,NG,45.1,0.694,274070,118151,EIA-923 Generator File,1991,,NEVP,Nevada Power Co,36.0417,-115.0117,Nevada,45.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,17608,NV,Saguaro Power,54271,CTG2,0,OP,CT,NG,45.1,0.675,266535,112466,EIA-923 Generator File,1991,,NEVP,Nevada Power Co,36.0417,-115.0117,Nevada,45.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,17609,NV,Saguaro Power,54271,STG,2,OP,CA,NG,37,0.659,213581,94692,EIA-923 Generator File,1991,,NEVP,Nevada Power Co,36.0417,-115.0117,Nevada,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,17610,NV,San Emidio,57456,SE-U1,0,OP,ST,GEO,11.8,0.726,75049,28673,Distributed from 923 Generation And Fuel,2012,,NEVP,Nevada Power Co,40.380556,-119.399722,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8
153,17611,NV,Searchlight Solar,59404,1,0,OP,PV,SUN,17.5,0.317,48624,21586,Distributed from 923 Generation And Fuel,2014,,NEVP,Nevada Power Co,35.479722,-114.936111,Nevada,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0
154,17613,NV,Silver State Solar Power North,57442,56188,0,OP,PV,SUN,52,0.258,117546,56703,Distributed from 923 Generation And Fuel,2012,,NEVP,Nevada Power Co,35.793056,-115.35028,Nevada,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0
155,17614,NV,Silver State Solar Power South,58644,BLK1,0,OP,PV,SUN,26.4,0.255,58986.893,34532.362,Distributed from 923 Generation And Fuel,2015,,CISO,Southern California Edison Co,35.63,-115.32,Nevada,0.0,0.0,0.0,0.0,0.0,26.4,0.0,0.0,0.0,0.0
156,17615,NV,Silver State Solar Power South,58644,BLK2,0,OP,PV,SUN,27.9,0.255,62338.421,36494.428,Distributed from 923 Generation And Fuel,2015,,CISO,Southern California Edison Co,35.63,-115.32,Nevada,0.0,0.0,0.0,0.0,0.0,27.9,0.0,0.0,0.0,0.0
157,17616,NV,Silver State Solar Power South,58644,BLK3,0,OP,PV,SUN,37.2,0.255,83117.894,48659.237,Distributed from 923 Generation And Fuel,2015,,CISO,Southern California Edison Co,35.63,-115.32,Nevada,0.0,0.0,0.0,0.0,0.0,37.2,0.0,0.0,0.0,0.0
158,17617,NV,Silver State Solar Power South,58644,BLK4,0,OP,PV,SUN,35.7,0.255,79766.366,46697.171,Distributed from 923 Generation And Fuel,2016,,CISO,Southern California Edison Co,35.63,-115.32,Nevada,0.0,0.0,0.0,0.0,0.0,35.7,0.0,0.0,0.0,0.0
159,17618,NV,Silver State Solar Power South,58644,BLK5,0,OP,PV,SUN,35,0.255,78202.32,45781.54,Distributed from 923 Generation And Fuel,2016,,CISO,Southern California Edison Co,35.63,-115.32,Nevada,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0
160,17619,NV,Silver State Solar Power South,58644,BLK6,0,OP,PV,SUN,36.6,0.255,81777.283,47874.41,Distributed from 923 Generation And Fuel,2016,,CISO,Southern California Edison Co,35.63,-115.32,Nevada,0.0,0.0,0.0,0.0,0.0,36.6,0.0,0.0,0.0,0.0
161,17620,NV,Silver State Solar Power South,58644,BLK7,0,OP,PV,SUN,35,0.255,78202.32,45781.54,Distributed from 923 Generation And Fuel,2016,,CISO,Southern California Edison Co,35.63,-115.32,Nevada,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0
162,17621,NV,Silver State Solar Power South,58644,BLK8,0,OP,PV,SUN,16.2,0.255,36196.502,21190.313,Distributed from 923 Generation And Fuel,2016,,CISO,Southern California Edison Co,35.63,-115.32,Nevada,0.0,0.0,0.0,0.0,0.0,16.2,0.0,0.0,0.0,0.0
163,17622,NV,Silverhawk,55841,CT1,0,OP,CT,NG,197.2,0.46,795331,392198,EIA-923 Generator File,2004,,NEVP,Nevada Power Co,36.4078,-114.9606,Nevada,197.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,17623,NV,Silverhawk,55841,CT2,0,OP,CT,NG,197.2,0.544,939280,401461,EIA-923 Generator File,2004,,NEVP,Nevada Power Co,36.4078,-114.9606,Nevada,197.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,17624,NV,Silverhawk,55841,ST1,2,OP,CA,NG,270.3,0.41,970091,469808,EIA-923 Generator File,2004,,NEVP,Nevada Power Co,36.4078,-114.9606,Nevada,270.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,17626,NV,Soda Lake Geothermal No I II,52174,OE11,0,OP,ST,GEO,1.2,0.306,3218.529,1173.057,Distributed from 923 Generation And Fuel,1987,,SPPC,Sierra Pacific Power Co,39.557,-118.8383,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
167,17627,NV,Soda Lake Geothermal No I II,52174,OE12,0,OP,ST,GEO,1.2,0.306,3218.529,1173.057,Distributed from 923 Generation And Fuel,1987,,SPPC,Sierra Pacific Power Co,39.557,-118.8383,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
168,17628,NV,Soda Lake Geothermal No I II,52174,OE13,0,OP,ST,GEO,1.2,0.306,3218.529,1173.057,Distributed from 923 Generation And Fuel,1987,,SPPC,Sierra Pacific Power Co,39.557,-118.8383,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
169,17629,NV,Soda Lake Geothermal No I II,52174,OE21,0,OP,ST,GEO,1.5,0.306,4023.161,1466.322,Distributed from 923 Generation And Fuel,1990,,SPPC,Sierra Pacific Power Co,39.557,-118.8383,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
170,17630,NV,Soda Lake Geothermal No I II,52174,OEC1,0,OP,ST,GEO,3.5,0.306,9387.375,3421.418,Distributed from 923 Generation And Fuel,1990,,SPPC,Sierra Pacific Power Co,39.557,-118.8383,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
171,17631,NV,Soda Lake Geothermal No I II,52174,OEC2,0,OP,ST,GEO,3.5,0.306,9387.375,3421.418,Distributed from 923 Generation And Fuel,1990,,SPPC,Sierra Pacific Power Co,39.557,-118.8383,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
172,17632,NV,Soda Lake Geothermal No I II,52174,OEC3,0,OP,ST,GEO,3.5,0.306,9387.375,3421.418,Distributed from 923 Generation And Fuel,1990,,SPPC,Sierra Pacific Power Co,39.557,-118.8383,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
173,17633,NV,Soda Lake Geothermal No I II,52174,OEC4,0,OP,ST,GEO,3.5,0.306,9387.375,3421.418,Distributed from 923 Generation And Fuel,1990,,SPPC,Sierra Pacific Power Co,39.557,-118.8383,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
174,17634,NV,Soda Lake Geothermal No I II,52174,OEC5,0,OP,ST,GEO,3.5,0.306,9387.375,3421.418,Distributed from 923 Generation And Fuel,1990,,SPPC,Sierra Pacific Power Co,39.557,-118.8383,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
175,17635,NV,Soda Lake Geothermal No I II,52174,OEC6,0,OP,ST,GEO,3.5,0.306,9387.375,3421.418,Distributed from 923 Generation And Fuel,1990,,SPPC,Sierra Pacific Power Co,39.557,-118.8383,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
176,17636,NV,Spectrum Solar PV Power Project,58490,1,0,OP,PV,SUN,30,0.311,81849,42599,Distributed from 923 Generation And Fuel,2013,,NEVP,Nevada Power Co,36.23,-114.87,Nevada,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
177,17637,NV,Spring Valley Wind Project,57192,WTG,0,OP,WT,WND,150,0.262,343865,142750,Distributed from 923 Generation And Fuel,2012,,SPPC,Sierra Pacific Power Co,39.104167,-114.492222,Nevada,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0
178,17645,NV,Steamboat 1A Power Plant,52138,DE31,0,OP,BT,GEO,1.2,0,0,0,Distributed from 923 Generation And Fuel,1988,,SPPC,Sierra Pacific Power Co,39.3939,-119.7537,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
179,17647,NV,Steamboat Hills LP,50654,GEN1,0,OP,ST,GEO,16.3,0.284,40606,15514,Distributed from 923 Generation And Fuel,1988,,SPPC,Sierra Pacific Power Co,39.37,-119.766944,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3
180,17648,NV,Steamboat Hills LP,50654,OEC41,0,OP,BT,GEO,5.5,1.03,49630,18961,Distributed from 923 Generation And Fuel,2007,,SPPC,Sierra Pacific Power Co,39.37,-119.766944,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
181,17649,NV,Steamboat II,54665,T201,0,OP,BT,GEO,9.1,0.402,32033.5,12238.5,Distributed from 923 Generation And Fuel,1992,,SPPC,Sierra Pacific Power Co,39.395603,-119.746762,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1
182,17650,NV,Steamboat II,54665,T202,0,OP,BT,GEO,9.1,0.402,32033.5,12238.5,Distributed from 923 Generation And Fuel,1992,,SPPC,Sierra Pacific Power Co,39.395603,-119.746762,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1
183,17651,NV,Steamboat III,54666,T301,0,OP,BT,GEO,9.1,0.444,35428.5,13535.5,Distributed from 923 Generation And Fuel,1992,,SPPC,Sierra Pacific Power Co,39.394444,-119.7475,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1
184,17652,NV,Steamboat III,54666,T302,0,OP,BT,GEO,9.1,0.444,35428.5,13535.5,Distributed from 923 Generation And Fuel,1992,,SPPC,Sierra Pacific Power Co,39.394444,-119.7475,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1
185,17653,NV,Stillwater Facility,50765,1,0,OP,PV,SUN,22,0.221,42495,18865,Distributed from 923 Generation And Fuel,2012,,SPPC,Sierra Pacific Power Co,39.547537,-118.555613,Nevada,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
186,17654,NV,Stillwater Facility,50765,1-1,0,OP,BT,GEO,11.8,0.325,33544,12815.5,Distributed from 923 Generation And Fuel,2009,,SPPC,Sierra Pacific Power Co,39.547537,-118.555613,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8
187,17655,NV,Stillwater Facility,50765,1-2,0,OP,BT,GEO,11.8,0.325,33544,12815.5,Distributed from 923 Generation And Fuel,2009,,SPPC,Sierra Pacific Power Co,39.547537,-118.555613,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8
