Name,Bus ID,Bus Name,Long Name,ServiceStatus,Commission Date,Retirement Date,DevStatus,Area Name,Region Name,State
CavalierCC-Total,59247,CAVAL_A,CavalierCC (Total CC Plant),#TRUE#,#2001-07-01#,#2050-12-01#,Existing,AESO,AB_AESO,AB
Carsela2_2,59251,CARSELA2,Carsela2-2,#TRUE#,#2001-09-01#,#2050-12-01#,Existing,AESO,AB_AESO,AB
zzebraHORUP12,59264,HORUP12,Unknown Motor Model in Power Flow,#TRUE#,#1986-04-15#,#2030-01-01#,Existing,AESO,AB_AESO,AB
BalzacCC-Total,59290,BALZ 3,BalzacCC (Total CC Plant),#TRUE#,#2001-10-01#,#2050-12-01#,Existing,AESO,AB_AESO,AB
zzebraEDD718X,59297,EDD718X,Unknown Type & Dynamic Model in Power Flow,#TRUE#,#1986-04-15#,#2030-01-01#,Existing,AESO,AB_AESO,AB
FosterCreek1,59301,FCG1,FOSTER CREEK 1-1,#TRUE#,#2003-03-01#,#2050-12-01#,Existing,AESO,AB_AESO,AB
SummerviewG4,59337,SUMV7,SummerviewG4-2,#TRUE#,#2010-02-12#,#2050-12-31#,Existing,AESO,AB_AESO,AB
SummerviewG3,59339,SUMV6,SummerviewG3-1,#TRUE#,#2010-02-12#,#2050-12-31#,Existing,AESO,AB_AESO,AB
NEW_NEXG2_W,59516,572S06,NEW_NEXG2_W,#TRUE#,#2021-03-30#,#2050-03-30#,Future-Conceptual,AESO,AB_AESO,AB
New_572S10,59521,572S10,New_572S10,#TRUE#,#2022-03-30#,#2050-03-30#,Future-Conceptual,AESO,AB_AESO,AB
NEW_WR1LV11_59632_1,59632,WR1LV11,NA,#TRUE#,#2018-03-30#,#2050-03-30#,Future-Conceptual,AESO,AB_AESO,AB
znHHW_4-G1,59637,HHW_4,NA,#TRUE#,#1950-01-01#,#2050-12-31#,Existing,AESO,AB_AESO,AB
znHHW_7-G2,59638,HHW_7,NA,#TRUE#,#1950-01-01#,#2050-12-31#,Existing,AESO,AB_AESO,AB
zzebraSCOT4_1,59685,SCOT4_1,Unknown Motor Model in Power Flow,#TRUE#,#1986-04-15#,#2030-01-01#,Existing,AESO,AB_AESO,AB
Riverview Wind,59721,RVV-W2,Riverview Wind,#TRUE#,#2020-12-31#,#2050-12-31#,Under Construction,AESO,AB_AESO,AB
DowCC-Total,59731,DOWGTG 9,DowCC (Total CC Plant),#TRUE#,#1999-10-01#,#2050-12-01#,Existing,AESO,AB_AESO,AB
New_W28C_F1_1,59732,W28C_F1_1,New_W28C_F1_1_59732,#TRUE#,#2028-03-30#,#2050-03-30#,Future-Conceptual,AESO,AB_AESO,AB
ARD_G1,59740,ARD_07,ARD_G1-1,#TRUE#,#2010-11-01#,#2050-12-31#,Existing,AESO,AB_AESO,AB
zzebraLONGLK18,59741,LONGLK18,Unknown Motor Model in Power Flow,#TRUE#,#1986-04-15#,#2030-01-01#,Existing,AESO,AB_AESO,AB
BlackspringRidge,59746,BSR_4,Blackspring Ridge Wind-1,#TRUE#,#2014-03-31#,#2050-12-31#,Under Construction,AESO,AB_AESO,AB
zzebraBSR_7,59757,BSR_7,Unknown Type & Dynamic Model in Power Flow,#TRUE#,#1986-04-15#,#2030-01-01#,Existing,AESO,AB_AESO,AB
New_HALSBRG4,59799,HALSBRG4,New_HALSBRG4,#TRUE#,#2020-12-31#,#2050-12-31#,Under Construction,AESO,AB_AESO,AB
Halkirk1,59835,HALKIRK4,Halkirk-WG1-1,#TRUE#,#2012-12-01#,#2050-12-31#,Existing,AESO,AB_AESO,AB
zzebraLONGLK16,59841,LONGLK16,Unknown Motor Model in Power Flow,#TRUE#,#1986-04-15#,#2030-01-01#,Existing,AESO,AB_AESO,AB
znPANCAN 9-1,59866,PANCAN 9,NA,#TRUE#,#1950-01-01#,#2050-12-31#,Existing,AESO,AB_AESO,AB
zzebraMILLARB9-1,59885,MILLARB9,Unknown Motor Model in Power Flow,#TRUE#,#1986-04-15#,#2030-01-01#,Existing,AESO,AB_AESO,AB
zzebraMILLARB9-2,59885,MILLARB9,Unknown Motor Model in Power Flow,#TRUE#,#1986-04-15#,#2030-01-01#,Existing,AESO,AB_AESO,AB
zzebraMILLARB9-3,59885,MILLARB9,Unknown Motor Model in Power Flow,#TRUE#,#1986-04-15#,#2030-01-01#,Existing,AESO,AB_AESO,AB
znMILLARB9-4,59885,MILLARB9,NA,#TRUE#,#1950-01-01#,#2050-12-31#,Existing,AESO,AB_AESO,AB
znMILLARB9-5,59885,MILLARB9,NA,#TRUE#,#1950-01-01#,#2050-12-31#,Existing,AESO,AB_AESO,AB
McBride_Lake_2,59901,MCBRIDE3,McBride Lake-2,#TRUE#,#2002-12-01#,#2050-12-31#,Existing,AESO,AB_AESO,AB
Poplar_Hill_1,59918,POPLAR-4,Poplar Hill-1,#TRUE#,#1998-11-01#,#2050-12-01#,Existing,AESO,AB_AESO,AB
CASTRIV2_2,59934,CASTRIV3,CASTRIV2-2,#TRUE#,#2001-09-15#,#2050-12-31#,Existing,AESO,AB_AESO,AB
Halkirk2,59935,HALKIRK6,Halkirk-WG1-2,#TRUE#,#2012-12-01#,#2050-12-31#,Existing,AESO,AB_AESO,AB
zzebraLONGLK15,59941,LONGLK15,Unknown Motor Model in Power Flow,#TRUE#,#1986-04-15#,#2030-01-01#,Existing,AESO,AB_AESO,AB
NEW_COG25NE_A2_59977_G1,59977,COG25NE_A2,NA,#TRUE#,#2018-03-30#,#2050-03-30#,Future-Conceptual,AESO,AB_AESO,AB
NEW_COG26NE_B2_59978_G1,59978,COG26NE_B2,NA,#TRUE#,#2018-03-30#,#2050-03-30#,Future-Conceptual,AESO,AB_AESO,AB
New_COG29NE_D1,59979,COG29NE_D1,New_COG29NE_D1,#TRUE#,#2029-03-30#,#2050-03-30#,Future-Conceptual,AESO,AB_AESO,AB
New_COG30NE_E1,59980,COG30NE_E1,New_COG30NE_E1,#TRUE#,#2030-03-30#,#2050-03-30#,Future-Conceptual,AESO,AB_AESO,AB
NEW_SC22CGY_A1_59986_G1,59986,SC22CGY_A1,NA,#TRUE#,#2018-03-30#,#2050-03-30#,Future-Conceptual,AESO,AB_AESO,AB
NEW_CC23E_A1,59994,CC23E_A1_G1,NA,#TRUE#,#2018-03-30#,#2050-03-30#,Future-Conceptual,AESO,AB_AESO,AB
NEW_CC25E_B1,59995,CC25E_B1_G1,NA,#TRUE#,#2018-03-30#,#2050-03-30#,Future-Conceptual,AESO,AB_AESO,AB
New_HY30NW_A1_G1,59996,HY30NW_A1_G1,New_HY30NW_A1_G1,#TRUE#,#2027-01-01#,#2050-12-01#,Future-Conceptual,AESO,AB_AESO,AB
NEW_SOL19S_A1_1_59997_G1,59997,SOL19S_A1_1,NA,#TRUE#,#2018-03-30#,#2050-03-30#,Future-Conceptual,AESO,AB_AESO,AB
NEW_SOL22S_A1_1_59998_G1,59998,SOL22S_A1_1,NA,#TRUE#,#2018-03-30#,#2050-03-30#,Future-Conceptual,AESO,AB_AESO,AB
DR_IPFE-1,60015,ALAMEDA,IPFE Demand Response (1of3),#TRUE#,#2023-04-15#,#2050-04-15#,Future-Conceptual,IPFE,BS_IPCO,ID
AmericanFalls1,60025,AMFLS,American Falls-1,#TRUE#,#1978-07-01#,#2050-12-31#,Existing,IPFE,BS_IPCO,ID
AmericanFalls2,60025,AMFLS,American Falls-2,#TRUE#,#1978-06-01#,#2050-12-31#,Existing,IPFE,BS_IPCO,ID
AmericanFalls3,60025,AMFLS,American Falls-3,#TRUE#,#1978-03-01#,#2050-12-31#,Existing,IPFE,BS_IPCO,ID
DG-BTM-IPFE,60030,BLACKFT,Behind the meter DG IPFE-ID,#TRUE#,#2023-04-15#,#2050-04-15#,Future-Conceptual,IPFE,BS_IPCO,ID
CampReedWind,60032,TUANAGEN,Camp Reed-CRWP,#TRUE#,#2010-12-21#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
Bliss1,60036,BLISS 1,Bliss-1,#TRUE#,#1949-11-01#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
Bliss2,60037,BLISS 2,Bliss-2,#TRUE#,#1950-01-01#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
Bliss3,60038,BLISS 3,Bliss-3,#TRUE#,#1950-03-01#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
Simcoe Solar,60040,BOISEBCH,NA,#TRUE#,#2016-12-31#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
Brownlee1,60096,BRWNL 1,Brownlee-1,#TRUE#,#1959-01-01#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
Brownlee2,60097,BRWNL 2,Brownlee-2,#TRUE#,#1958-12-01#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
Brownlee3,60098,BRWNL 3,Brownlee-3,#TRUE#,#1958-10-01#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
Brownlee4,60099,BRWNL 4,Brownlee-4,#TRUE#,#1958-08-01#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
Brownlee5,60100,BRWNL 5,Brownlee-5,#TRUE#,#1980-03-01#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
DR_IPTV-1,60105,CALDWELL,IPTV Demand Response (1of1),#TRUE#,#2023-04-15#,#2050-04-15#,Future-Conceptual,IPTV,BS_IPCO,ID
DG-BTM-IPTV,60105,CALDWELL,Behind the meter DG IPTV-ID,#TRUE#,#2023-04-15#,#2050-04-15#,Future-Conceptual,IPTV,BS_IPCO,ID
ShoshnFalls1,60116,SHSNFALS,Shoshone Falls-1,#TRUE#,#1909-06-01#,#2030-01-01#,Existing,IPMV,BS_IPCO,ID
Clear_Lake_ID,60120,DALE,Clear Lake-1,#TRUE#,#1936-12-01#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
American Falls Solar I,60121,AFSR_GEN,NA,#TRUE#,#2016-12-31#,#2050-12-31#,Existing,IPFE,BS_IPCO,ID
Simplot_Leasing,60125,DON,Simplot Leasing Don Plant-GEN1,#TRUE#,#1986-02-01#,#2050-12-31#,Existing,IPFE,BS_IPCO,ID
Simplot_Leasing (ST-60125-G1),60125,DON,Simplot_Leasing - ST - 60125 - G1 - UT - EC - MEB,#TRUE#,#1953-08-01#,#2050-12-31#,Existing,IPFE,BS_IPCO,WY
LowLineMidway1,60135,EDEN,Low Line Midway-1,#TRUE#,#2007-08-01#,#2050-12-01#,Existing,IPMV,BS_IPCO,ID
Hells_Canyon_1,60151,HELSCYN1,Hells Canyon-1,#TRUE#,#1967-12-01#,#2050-12-31#,Existing,IPTV,BS_IPCO,OR
Hells_Canyon_2,60152,HELSCYN2,Hells Canyon-2,#TRUE#,#1967-12-01#,#2050-12-31#,Existing,IPTV,BS_IPCO,OR
Hells_Canyon_3,60153,HELSCYN3,Hells Canyon-3,#TRUE#,#1967-10-01#,#2050-12-31#,Existing,IPTV,BS_IPCO,OR
Lower_Malad_1,60196,L MALAD,Lower Malad-1,#TRUE#,#1948-10-01#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
Lower_Salmon_1,60201,L SAMN 1,Lower Salmon-1,#TRUE#,#1949-07-01#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
Lower_Salmon_2,60202,L SAMN 2,Lower Salmon-2,#TRUE#,#1949-09-01#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
Lower_Salmon_3,60203,L SAMN 3,Lower Salmon-3,#TRUE#,#1949-02-01#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
Lower_Salmon_4,60204,L SAMN 4,Lower Salmon-4,#TRUE#,#1949-03-01#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
Burley_Butte,60245,MILNER,Burley Butte Windpark-BBWP,#TRUE#,#2010-12-01#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
DR_IPMV-1,60245,MILNER,IPMV Demand Response (1of2),#TRUE#,#2023-04-15#,#2050-04-15#,Future-Conceptual,IPMV,BS_IPCO,ID
DG-BTM-IPMV,60245,MILNER,Behind the meter DG IPMV-ID,#TRUE#,#2023-04-15#,#2050-04-15#,Future-Conceptual,IPMV,BS_IPCO,ID
Milner_Hydro_1,60246,MILNER,Milner Hydro-1,#TRUE#,#1992-12-01#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
Milner_Hydro_2,60246,MILNER,Milner Hydro-2,#TRUE#,#1992-09-01#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
LangleyGulchCC-Total,60268,LGPR_CT1,LangleyGulchCC (Total CC Plant),#TRUE#,#2012-06-29#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
Oxbow_(OR)_2,60276,OXBOW1-2,Oxbow (OR)-2,#TRUE#,#1961-07-01#,#2050-12-31#,Existing,IPTV,BS_IPCO,OR
Oxbow_(OR)_1,60276,OXBOW1-2,Oxbow (OR)-1,#TRUE#,#1961-07-01#,#2050-12-31#,Existing,IPTV,BS_IPCO,OR
Oxbow_(OR)_4,60277,OXBOW3-4,Oxbow (OR)-4,#TRUE#,#1961-11-01#,#2050-12-31#,Existing,IPTV,BS_IPCO,OR
Oxbow_(OR)_3,60277,OXBOW3-4,Oxbow (OR)-3,#TRUE#,#1961-09-01#,#2050-12-31#,Existing,IPTV,BS_IPCO,OR
WilsonLake1,60281,WSNLK,Wilson Lake Hydroelectric Project-1,#TRUE#,#1993-05-18#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
Hazelton_B1,60283,HZLTNB,Hazelton B Hydro-U1,#TRUE#,#1993-05-08#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
S_E_Hazelton1,60284,HZLTNA,S E Hazelton A-GEN1,#TRUE#,#1990-04-26#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
Elkhorn_Valley,60314,ELKHRN_W,Elkhorn Valley Wind Farm-EH1,#TRUE#,#2007-11-01#,#2050-12-31#,Existing,IPTV,BS_IPCO,OR
C_J_Strike_1,60321,STRIKE 1,C J Strike-1,#TRUE#,#1952-03-01#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
C_J_Strike_2,60322,STRIKE 2,C J Strike-2,#TRUE#,#1952-03-01#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
C_J_Strike_3,60323,STRIKE 3,C J Strike-3,#TRUE#,#1952-03-01#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
Swan_Falls_2,60331,SWANFALL,Swan Falls-2,#TRUE#,#1994-05-01#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
Swan_Falls_1,60331,SWANFALL,Swan Falls-1,#TRUE#,#1994-03-01#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
BlindCanyon,60345,TWINFALL,Blind Canyon Hydro-1,#TRUE#,#1994-12-14#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
Twin_Falls_1,60352,TWINFALS,Twin Falls-1,#TRUE#,#1935-03-01#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
Twin_Falls_2,60353,TWINFALS,Twin Falls-2,#TRUE#,#1995-07-01#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
Upper_Salmon1,60361,U SAMN 1,Upper Salmon A-1,#TRUE#,#1937-09-01#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
Upper_Salmon2,60362,U SAMN 2,Upper Salmon A-2,#TRUE#,#1937-09-01#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
Upper_Salmon3,60363,U SAMN 3,Upper Salmon B-1,#TRUE#,#1947-09-01#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
Upper_Salmon4,60364,U SAMN 4,Upper Salmon B-2,#TRUE#,#1947-09-01#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
Benson Creek Wind (OR),60367,HGWP_GEN,NA,#TRUE#,#2016-12-31#,#2050-12-31#,Existing,IPTV,BS_IPCO,OR
EvanderAndrews1,60391,DNPR CT1,Evander Andrews Power Complex-1,#TRUE#,#2008-06-01#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
EvanderAndrews2,60392,DNPR CT2,Evander Andrews Power Complex-2,#TRUE#,#2001-09-01#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
EvanderAndrews3,60393,DNPR CT3,Evander Andrews Power Complex-3,#TRUE#,#2001-09-01#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
BennettMountain,60397,BTMT CT1,Bennett Mountain-1,#TRUE#,#2005-04-01#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
Cold_Springs,60410,MTNAIRW1,Cold Springs Windfarm-1,#TRUE#,#2012-08-11#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
Ryegrass,60413,MTNAIRW2,Ryegrass Windfarm-1,#TRUE#,#2012-08-10#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
High_Mesa,60417,HIGHMESA,High Mesa Energy LLC-1,#TRUE#,#2012-12-08#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
Boise City Solar,60431,BCSR_GEN,NA,#TRUE#,#2016-12-31#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
BlackCanyon1,60804,BCANY1-2,Black Canyon-1,#TRUE#,#1925-12-01#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
BlackCanyon2,60804,BCANY1-2,Black Canyon-2,#TRUE#,#1925-12-01#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
BRIDGE,60813,BRIDGE,Raft River Geothermal,#TRUE#,#2007-01-01#,#2033-12-31#,Existing,BPAT,NW_BPAT,ID
Rupert_Cgn,60818,HAYMILL+,Rupert Cogen Project-1002,#TRUE#,#1996-11-01#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
Rockland,60995,RKWP_GEN,Rockland Wind Farm-RLWF,#TRUE#,#2011-12-09#,#2050-12-31#,Existing,IPFE,BS_IPCO,ID
Railroad Solar Center LLC,61008,CAIRO JT,Cascade (Idaho)-1,#TRUE#,#1984-05-01#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
Cairo Jt Solar,61008,CAIRO JT,NA,#TRUE#,#1950-01-01#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
Cascade_ID_1,61015,CSCAD PP,Cascade (Idaho)-1,#TRUE#,#1984-05-01#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
Cascade_ID_2,61015,CSCAD PP,Cascade (Idaho)-2,#TRUE#,#1983-12-01#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
MichellButte,61023,DUNAWAY,Mitchell Butte Power Project-GEN1,#TRUE#,#1989-05-18#,#2050-12-31#,Existing,IPTV,BS_IPCO,OR
Railroad Solar Center,61059,NYSSA,NA,#TRUE#,#2016-12-31#,#2050-12-31#,Existing,IPTV,BS_IPCO,OR
LimeWind,61068,QUARTZ,Lime Wind-T1-6,#TRUE#,#2011-11-18#,#2050-12-31#,Existing,IPTV,BS_IPCO,OR
Quartz Solar,61068,QUARTZ,NA,#TRUE#,#1950-01-01#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
Vale Solar (OR),61078,VALE,NA,#TRUE#,#2016-12-31#,#2050-12-31#,Existing,IPTV,BS_IPCO,OR
Grove Solar Center LLC,61079,VALE REG,NA,#TRUE#,#2016-12-31#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
Hyline Solar Center,61081,WEISER,NA,#TRUE#,#2016-12-31#,#2050-12-31#,Existing,IPTV,BS_IPCO,OR
NealHotSprings1,61089,NEAL HS,Neal Hot Springs Geothermal Project-NHS1,#TRUE#,#2012-07-09#,#2050-12-31#,Existing,IPTV,BS_IPCO,OR
Grand View PV Solar Two,61215,CANYN CR,NA,#TRUE#,#2016-12-31#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
Mountain Home Solar,61230,ELMORE,NA,#TRUE#,#2016-12-31#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
HorseshoBendHY1,61248,HSBND PP,Horseshoe Bend Hydroelectric Company-GEN1,#TRUE#,#1995-09-13#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
MoraDrop,61261,MORA,Mora Drop Hydroelectric Project-1,#TRUE#,#2006-09-01#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
Murphy Flat Power,61271,SINKER,NA,#TRUE#,#2016-12-31#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
BennettCreek,61293,BTCKWIND,Bennett Creek Windfarm LLC-1,#TRUE#,#2008-06-01#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
znSTWP_GEN-1,61296,STWP_GEN,NA,#TRUE#,#1950-01-01#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
znGVSR_GEN-1,61300,GVSR_GEN,NA,#TRUE#,#1950-01-01#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
Salmon_Falls,61408,BL GULCH,Salmon Falls Wind Park-SFWP,#TRUE#,#2011-01-03#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
Bypass_GEN1,61420,BYPASS,Bypass-GEN1,#TRUE#,#1988-06-18#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
Pilgrim_Stage,61439,FOSSIL,Pilgrim Stage Wind Park-PSWP,#TRUE#,#2010-12-27#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
MagicDam1,61469,MAGIC RS,Magic Dam Hydroelectric Project-GEN1,#TRUE#,#1989-06-01#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
New_NOTCH BT,61481,NOTCH BT,New_NOTCH BT,#TRUE#,#2023-05-11#,#2050-12-31#,Future-Conceptual,IPMV,BS_IPCO,ID
ECKERT,61718,ECKERT,Arrow Rock Hydro Project,#TRUE#,#2010-01-01#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
Tamarack,61729,TAMRACK,Tamarack Energy Partnership-GEN1,#TRUE#,#1983-06-01#,#2050-12-31#,Existing,IPTV,BS_IPCO,ID
Open Range Solar (OR),61741,ADRIAN,NA,#TRUE#,#2016-12-31#,#2050-12-31#,Existing,IPTV,BS_IPCO,OR
AndersonRanch1,61801,ANDERSN1,Anderson Ranch-1,#TRUE#,#1983-09-01#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
AndersonRanch2,61802,ANDERSN2,Anderson Ranch-2,#TRUE#,#1983-09-01#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
Minidoka_6,61811,MINIDOKA,Minidoka-6,#TRUE#,#1998-06-01#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
Minidoka_7,61811,MINIDOKA,Minidoka-7,#TRUE#,#1998-05-01#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
Minidoka_8,61812,MINIDOKA,Minidoka-8,#TRUE#,#1997-04-01#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
Minidoka_9,61812,MINIDOKA,Minidoka-9,#TRUE#,#1997-05-01#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
LuckyPeak131,61816,LUCKYPK1,Lucky Peak Power Plant Project-U131,#TRUE#,#1988-10-01#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
LuckyPeak133,61817,LUCKYPK2,Lucky Peak Power Plant Project-U133,#TRUE#,#1988-10-01#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
LuckyPeak132,61817,LUCKYPK2,Lucky Peak Power Plant Project-U132,#TRUE#,#1988-10-01#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
CassiaGulch,61938,CAWP_12_GEN,Cassia Gulch Wind Park LLC-1,#TRUE#,#2009-02-18#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
TuanaSprings,61943,CAWP_3_GEN,Tuana Springs-1,#TRUE#,#2010-05-11#,#2050-12-31#,Existing,IPMV,BS_IPCO,ID
Clark Mountain 3,64028,CLARKMT3,Tracy (Clark Mountain) GT3,#TRUE#,#1994-07-01#,#2030-01-01#,Existing,SPPC,SW_NVE,NV
Clark Mountain 4,64029,CLARKMT4,Tracy (Clark Mountain) GT4,#TRUE#,#1994-07-01#,#2030-01-01#,Existing,SPPC,SW_NVE,NV
Fort Churchill 1,64046,FT CH G1,Fort Churchill 1,#TRUE#,#1968-09-01#,#2030-01-01#,Existing,SPPC,SW_NVE,NV
Fort Churchill 2,64047,FT CH G2,Fort Churchill 2,#TRUE#,#1971-09-01#,#2029-12-31#,Existing,SPPC,SW_NVE,NV
DR_SPPC-1,64069,MACHACEK,SPPC Demand Response (1of4),#TRUE#,#2023-04-15#,#2050-04-15#,Future-Conceptual,SPPC,SW_NVE,NV
Trego Grid BESS,64076,MIRA LMA,NA,#TRUE#,#2021-05-01#,#2050-12-31#,Future-Conceptual,SPPC,SW_NVE,NV
New York Canyon,64087,OREANA,New York Canyon Geothermal,#TRUE#,#2023-03-31#,#2050-12-31#,Future-Conceptual,SPPC,SW_NVE,NV
Soda Lake Geothermal,64098,SODAPH2,Soda Lake Geothermal No I II-OEC1,#TRUE#,#1990-10-01#,#2030-01-01#,Existing,SPPC,SW_NVE,NV
Dixie Valley Geo 1,64105,CAITHNES,Caithness Dixie Valley-1|Dixie Valley Geothermal GEN1,#TRUE#,#1988-06-14#,#2050-12-31#,Existing,SPPC,SW_NVE,NV
Dixie Valley Geo 2,64105,CAITHNES,Caithness Dixie Valley-2|Dixie Valley Geothermal GEN1,#TRUE#,#1988-06-14#,#2050-12-31#,Existing,SPPC,SW_NVE,NV
Dixie Valley Geo 3,64105,CAITHNES,Caithness Dixie Valley-3|Dixie Valley Geothermal GEN1,#TRUE#,#1988-06-14#,#2050-12-31#,Existing,SPPC,SW_NVE,NV
Stillwater Geo 1,64106,STILLWTR-GEO,Enel Stillwater Facility 1|CRD_IPP_GO_G1,#TRUE#,#2009-09-01#,#2050-12-31#,Existing,SPPC,SW_NVE,NV
Stillwater Geo 2,64106,STILLWTR-GEO,Enel Stillwater Facility 2|CRD_IPP_GO_G2,#TRUE#,#2009-09-01#,#2050-12-31#,Existing,SPPC,SW_NVE,NV
Stillwater Geo 3,64106,STILLWTR-GEO,Enel Stillwater Facility 3|CRD_IPP_GO_G3,#TRUE#,#2009-09-01#,#2050-12-31#,Existing,SPPC,SW_NVE,NV
Stillwater Geo 4,64106,STILLWTR-GEO,Enel Stillwater Facility 4|CRD_IPP_GO_G4,#TRUE#,#2009-09-01#,#2050-12-31#,Existing,SPPC,SW_NVE,NV
Tracy 3,64119,TRACY G3,Tracy ST 3,#TRUE#,#1974-10-01#,#2030-01-01#,Existing,SPPC,SW_NVE,NV
Tracy NV CC1,64120,TRACY G4,TracyNVCC1 (Total CC Plant),#TRUE#,#2012-11-01#,#2050-12-31#,Existing,SPPC,SW_NVE,NV
Battle Mountain Solar Battery,64129,VALMY,NA,#TRUE#,#2020-01-01#,#2050-12-31#,Future-Conceptual,SPPC,SW_NVE,CA
Pershing Solar,64130,VALMY,Pershing Solar-Proposed,#TRUE#,#2021-12-01#,#2050-12-31#,Future-Conceptual,SPPC,SW_NVE,NV
Iron Point,64130,VALMY,Iron Point -Proposed,#TRUE#,#2021-07-01#,#2050-12-31#,Future-Conceptual,SPPC,SW_NVE,NV
NorthValmy1,64131,VALMY G1,North Valmy Station 1,#TRUE#,#1981-12-01#,#2025-12-31#,Existing,SPPC,SW_NVE,NV
NorthValmy2,64132,VALMY G2,North Valmy Station 2,#TRUE#,#1985-05-01#,#2025-12-31#,Existing,SPPC,SW_NVE,NV
Brady Geothermal,64141,NGPPGEN,NGPP / Nightingale / Brady Geothermal,#TRUE#,#2018-02-01#,#2050-12-31#,Existing,SPPC,SW_NVE,NV
Brady Hot Springs OEC,64141,NGPPGEN,NGPP / Nightingale / Brady Geothermal,#TRUE#,#2001-08-01#,#2050-12-31#,Existing,SPPC,SW_NVE,NV
