ARIZONA PUBLIC SERVICE COMPANY,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,IDAHO POWER COMPANY,NEVADA POWER COMPANY,PACIFICORP - EAST,PACIFICORP - WEST,PORTLAND GENERAL ELECTRIC COMPANY,PUGET SOUND ENERGY,AVISTA CORPORATION,BALANCING AUTHORITY OF NORTHERN CALIFORNIA,"PUBLIC UTILITY DISTRICT NO. 2 OF GRANT COUNTY, WASHINGTON",EL PASO ELECTRIC COMPANY,PUD NO. 1 OF DOUGLAS COUNTY,SEATTLE CITY LIGHT,WESTERN AREA POWER ADMINISTRATION - DESERT SOUTHWEST REGION,NORTHWESTERN ENERGY (NWMT),WESTERN AREA POWER ADMINISTRATION - ROCKY MOUNTAIN REGION,LOS ANGELES DEPARTMENT OF WATER AND POWER,PUBLIC SERVICE COMPANY OF COLORADO,IMPERIAL IRRIGATION DISTRICT,SALT RIVER PROJECT,PUBLIC SERVICE COMPANY OF NEW MEXICO,PUBLIC UTILITY DISTRICT NO. 1 OF CHELAN COUNTY,TURLOCK IRRIGATION DISTRICT,WESTERN AREA POWER ADMINISTRATION UGP WEST,"CITY OF TACOMA, DEPARTMENT OF PUBLIC UTILITIES, LIGHT DIVISION",TUCSON ELECTRIC POWER COMPANY,BONNEVILLE POWER ADMINISTRATION
1.395,3.2642857142857142,1.765,1.9075,1.8266666666666664,1.8000000000000005,1.75,1.8711111111111116,4.787674376765527,2.0435049866127293,2.6057320630902066,1.333608837466719,2.606627917349306,2.619779372874336,1.8336666023845027,1.4155629070755726,5.948838917881638,3.2806259362461554,4.174610131000975,3.9426404256843837,1.572335373478639,0.8602576699933004,2.6133237593533942,3.1049152307904873,12.622838018443142,2.61253264566652,2.234007207112634,2.705848047915148
1.347,3.176938775510204,1.6349999999999998,1.8125,1.7,1.67,1.6733333333333331,1.7655555555555555,4.681264027702667,1.9410730925786388,2.5016046293011023,1.238683846700513,2.5025968034754955,2.5160633105858277,1.7416309963315277,1.3096360582896396,5.844231247526483,3.186755644927471,4.071375755775768,3.8542079347807214,1.509736253056556,0.7658360802403756,2.509473677155743,3.008835530249499,12.517959785486394,2.510647867089158,2.1502985801147156,2.594572844178084
1.1849999999999998,2.982448979591836,1.545,1.6625,1.5266666666666666,1.585,1.59,1.6788888888888889,3.5665908201086034,2.3508560611625424,2.1723694495372596,1.1014455724207866,2.1675839666559655,2.1485705691132795,1.5377296998397403,0.8377158765289217,4.931598668600676,3.1495310805644468,2.737329054445393,3.4131861687251686,1.353766010942767,0.925068521659388,2.1584352769801436,5.43751880456259,8.476851195380807,2.163723286211015,1.2525338068352543,2.359001044876767
1.1849999999999998,2.982448979591836,1.545,1.6625,1.5266666666666666,1.585,1.59,1.6788888888888889,3.5665908201086034,2.3508560611625424,2.1723694495372596,1.1014455724207866,2.1675839666559655,2.1485705691132795,1.5377296998397403,0.8377158765289217,4.931598668600676,3.1495310805644468,2.737329054445393,3.4131861687251686,1.353766010942767,0.925068521659388,2.1584352769801436,5.43751880456259,8.476851195380807,2.163723286211015,1.2525338068352543,2.359001044876767
1.09,2.981428571428571,1.5200000000000002,1.5850000000000002,1.51,1.5100000000000002,1.4933333333333334,1.6222222222222225,3.5107921552853676,2.2959674560486922,2.112260767474341,1.0449852853201798,2.108299051601019,2.0887057489732963,1.4812870826714335,0.7858812794687442,4.883106963397852,3.1117484239445323,2.6887634935511686,3.355269456645071,1.271441063821934,0.8688017987699704,2.098645116375666,5.398594643833629,8.424813905628014,2.100498545317581,1.1890166242730396,2.308043643442442
1.182,3.067959183673469,1.445,1.5600000000000005,1.46,1.465,1.4466666666666663,1.5655555555555556,3.473743375275177,2.280716552529902,2.072422397934078,1.0441465830141214,2.0679893450716023,2.04035460524831,1.4896120640856807,0.7567633507457683,4.862619974595135,3.1369950609348387,2.6723629627304613,3.37248619248941,1.3355094578071085,0.8696749842441832,2.054264306373652,5.416892045765334,8.39868264766846,2.0567156832662676,1.2133658188462657,2.265781938635947
1.1720000000000002,3.1257142857142863,1.475,1.5975,1.5,1.5,1.4666666666666668,1.607777777777778,3.5066671105858793,2.3154647566833173,2.106208857753113,1.0716670478703256,2.1026940956937885,2.0782382861414,1.5174871203236693,0.7893909770229466,4.894810212633657,3.1775444504366193,2.7037790780594015,3.398409570873377,1.337770279045894,0.896284671767919,2.090479482028175,5.457736022505248,8.431156697274302,2.091480365690785,1.233924882012199,2.297977733387837
1.215,3.179795918367347,1.565,1.6925,1.62,1.6,1.53,1.6811111111111112,3.5886931988492767,2.396042209090047,2.185519203220735,1.1496922465845887,2.181386844340177,2.1536968068386706,1.59406325869377,0.8736573951634321,4.9821145273150975,3.2490827499675934,2.7908523492757933,3.470558293005646,1.3916865181326776,0.9748870742058043,2.1675677404846434,5.530524168053905,8.515281309223939,2.1678395551180856,1.3037455428709355,2.3826267754879353
1.083,2.996530612244897,1.545,1.5875,1.5,1.585,1.5066666666666666,1.682222222222222,3.5412370574828147,2.3226346564879097,2.1480853513388425,1.059348977864728,2.145931882174567,2.136917139890019,1.4925422249843119,0.8088386892463275,4.897455039262848,3.1275168905199306,2.7009063908146738,3.3671499666442877,1.2708302912470328,0.8808929236829525,2.1415416574570045,5.4174622558003165,8.446496567032856,2.1410962749380618,1.1973232342598188,2.33709912087683
1.083,2.996530612244897,1.545,1.5875,1.5,1.585,1.5066666666666666,1.682222222222222,3.5412370574828147,2.3226346564879097,2.1480853513388425,1.059348977864728,2.145931882174567,2.136917139890019,1.4925422249843119,0.8088386892463275,4.897455039262848,3.1275168905199306,2.7009063908146738,3.3671499666442877,1.2708302912470328,0.8808929236829525,2.1415416574570045,5.4174622558003165,8.446496567032856,2.1410962749380618,1.1973232342598188,2.33709912087683
1.088666666666667,3.00391156462585,1.548541666666667,1.5914583333333334,1.505138888888889,1.5870833333333332,1.5088888888888892,1.6856944444444446,3.5448688563057074,2.3266943870014685,2.1515564953388573,1.0638944125283303,2.1494537908152758,2.140349231846012,1.4973127911504434,0.8128252956291246,4.901845758573289,3.132937627517786,2.705412293815135,3.3720247243313946,1.276186285906208,0.8855176893618356,2.1450070788211835,5.422665794291964,8.45056076162083,2.1444430621509434,1.202260475411768,2.340692338614557
1.2257083333333334,3.1779081632653057,1.6385416666666668,1.6933333333333334,1.6315277777777777,1.643541666666667,1.5706944444444444,1.7766666666666664,3.6375937482277885,2.428566177014181,2.2410027152675562,1.176675514470993,2.240184623034226,2.2297310073362446,1.615104261607637,0.9133427767480864,5.011338989675521,3.2646862269590424,2.8174512253664266,3.4919632017910827,1.4065240573421884,1.0000656021030196,2.2347946867582347,5.549595403574023,8.552805881784066,2.2314907914414643,1.3235931396723233,2.432285062002227
1.3841666666666668,3.282321428571429,1.84625,1.9509375,1.8294444444444444,1.8502083333333328,1.8273611111111112,2.045787037037037,3.859496242018288,2.6334407177718244,2.4729932300342603,1.3746324265743088,2.475073931209878,2.482260321764773,1.808780512893587,1.1261680563942742,5.216208589662251,3.4354869407871225,3.0197145248936375,3.6796537140815038,1.5764634424814716,1.1965312862998276,2.4784400907720046,5.724762705207983,8.764181147859594,2.4747017176582036,1.5098238638871002,2.648481322180259
1.4707499999999998,3.4405272108843543,2.0981250000000005,2.138958333333333,2.0372222222222223,2.0810416666666667,2.068611111111112,2.3539351851851853,4.094378108425337,2.8447959623466,2.7200691080204042,1.564157385521013,2.7270012739850005,2.761363642609102,1.9885404561851425,1.3464069837287758,5.421461579876556,3.6179106190042254,3.2196087113956358,3.8537226637834507,1.6943985103478787,1.3820921210073083,2.7437480356742614,5.914345978497035,8.98109587391012,2.7359902371001534,1.6724901482400645,2.881346151018333
1.2626666666666666,3.3692857142857138,1.944583333333333,1.999895833333333,1.8202777777777772,1.9966666666666664,1.963194444444445,2.273194444444444,3.972086390591022,2.725832355795256,2.60844050985946,1.4159019654775995,2.617570249292009,2.6670436813504326,1.839894039346428,1.2111884140251687,5.2699437344044355,3.503038502844963,3.0638562507140596,3.7064994056527487,1.505854792887031,1.2281190234020611,2.6419383577017874,5.802847798533755,8.844187715967212,2.6339225608286885,1.5130208292938727,2.7526166671941588
1.37,3.3951020408163264,2.05,1.9975,1.8266666666666664,2.15,2.036666666666666,2.448888888888889,4.070962266854538,2.805766303536946,2.720191883899084,1.489303881061889,2.7345122073682333,2.811797840999776,1.904231052416855,1.2935980662749187,5.334838346999343,3.5539539384795744,3.125681792949799,3.7773984238152,1.6006335794637938,1.2987903526087021,2.772590215092865,5.859151915642023,8.92398768547856,2.758916229024997,1.5874119123782022,2.8487698355180004
1.37,3.3951020408163264,2.05,1.9975,1.8266666666666664,2.15,2.036666666666666,2.448888888888889,4.070962266854538,2.805766303536946,2.720191883899084,1.489303881061889,2.7345122073682333,2.811797840999776,1.904231052416855,1.2935980662749187,5.334838346999343,3.5539539384795744,3.125681792949799,3.7773984238152,1.6006335794637938,1.2987903526087021,2.772590215092865,5.859151915642023,8.92398768547856,2.758916229024997,1.5874119123782022,2.8487698355180004
1.3720833333333335,3.403350340136053,2.04875,2.004583333333333,1.834722222222222,2.1445833333333333,2.0356944444444447,2.441064814814814,4.07010193637021,2.806936767493121,2.718009807483811,1.491667136191379,2.7319124876805843,2.8066374678439576,1.9075320477706308,1.2944755872236295,5.337577189130473,3.5586212378023045,3.128815932174809,3.780361840137454,1.6029839872203024,1.3014900569769599,2.7687177221374113,5.863167524693004,8.925159576075849,2.755379874684094,1.5903369482575198,2.8482033176688093
1.4264166666666669,3.590391156462585,2.0204166666666667,2.167291666666667,2.020833333333333,2.0160416666666667,2.0137500000000004,2.259537037037037,4.049764101522717,2.8330336224988146,2.667031201904712,1.5468453274300422,2.671285520606454,2.6867561198093792,1.9843622011951414,1.3144844599758123,5.400876442758025,3.6651567784352914,3.201410671278966,3.8496395028329493,1.661657270710845,1.3646391403019908,2.6786330564655287,5.954498315252247,8.952014469170225,2.673097428608541,1.659561900545102,2.8347184527917744
1.567791666666667,3.5152040816326537,2.00875,2.148333333333333,2.0198611111111107,1.91125,2.0097222222222224,2.2046759259259257,4.020635044258018,2.798997797469875,2.6324202369616376,1.5514542053324158,2.635492552234968,2.6418777793538695,1.9914098567623095,1.2941830716806257,5.3918658140236655,3.6321607476976485,3.1973212554703183,3.862173977481758,1.7590444192152166,1.3746750757942419,2.6382243247960684,5.916270349180165,8.933639211306106,2.6347348169029905,1.692008446001985,2.8071888965673413
1.425625,3.1976870748299318,1.523125,1.8255208333333333,1.5611111111111111,1.5964583333333335,1.698611111111111,1.7761574074074074,3.643648555125764,2.453642015174235,2.25635197657854,1.2237757847239075,2.25465270308378,2.2417150360290856,1.6753404239030134,0.9214778650164428,5.02517578659109,3.3040118177870297,2.8360997116190356,3.5599808195183535,1.5591879531910149,1.048874340998811,2.248288224729901,5.582025336961403,8.565276171200468,2.254346243729249,1.4087175403968317,2.416860917645241
1.4311250000000002,3.17780612244898,1.59125,1.8902083333333333,1.6584722222222223,1.626875,1.740972222222222,1.7874074074074071,3.683864329119379,2.4880429765504704,2.2903554574786193,1.2614362563809298,2.286319940443466,2.2633108815337883,1.710939026380656,0.966212564901739,5.0750575684338415,3.3231721183045266,2.886096741790535,3.589342877104472,1.574406443404828,1.0881953367737291,2.2750201979913154,5.602346972121227,8.609700923389834,2.282559762872205,1.4379268474283904,2.463281334309877
1.227,3.080408163265305,1.505,1.78,1.5466666666666666,1.5550000000000002,1.6866666666666668,1.7277777777777776,3.599391206754896,2.3960802249552486,2.2126377461623723,1.146124533416592,2.209379856356983,2.1960147259449174,1.5906359909361434,0.8720293428879791,4.969987670419301,3.219035456989308,2.7769792613406814,3.4652992671442995,1.3981235698071477,0.9690800213031135,2.203014198770436,5.503137977714854,8.513460206924268,2.2116139287287524,1.3020820356433238,2.3772202228580355
1.227,3.080408163265305,1.505,1.78,1.5466666666666666,1.5550000000000002,1.6866666666666668,1.7277777777777776,3.599391206754896,2.3960802249552486,2.2126377461623723,1.146124533416592,2.209379856356983,2.1960147259449174,1.5906359909361434,0.8720293428879791,4.969987670419301,3.219035456989308,2.7769792613406814,3.4652992671442995,1.3981235698071477,0.9690800213031135,2.203014198770436,5.503137977714854,8.513460206924268,2.2116139287287524,1.3020820356433238,2.3772202228580355
1.226375,3.0777636054421764,1.5031249999999998,1.7786458333333337,1.5443055555555556,1.553125,1.685138888888889,1.7264351851851854,3.5976950173358295,2.3942876996384435,2.2110130970152464,1.1444980316264344,2.20778226945281,2.194545130069643,1.5890191941516756,0.8702831116538796,4.968193263427867,3.217034365278819,2.7751947324999575,3.4637234926909426,1.3971724814742836,0.9674637285670916,2.2014792822038025,5.50113123148107,8.511715103283764,2.2100683057269754,1.3006490529281824,2.3754656214200365
1.2134999999999998,3.017874149659864,1.4610416666666666,1.7432291666666666,1.4925,1.510625,1.6436111111111111,1.6927777777777775,3.5573889880562657,2.352029547468667,2.171734838252459,1.1068057910743776,2.1690861306349545,2.1582056370972498,1.551512616342999,0.8293768657386236,4.926767271101933,3.1707033820220505,2.7341438239005345,3.4273084808880157,1.3762289298473556,0.930187021114616,2.1639204413277193,5.454535748092191,8.470879369964823,2.1719817530717753,1.2677628846022242,2.334355826707445
1.2484583333333332,3.036318027210884,1.48625,1.6447916666666669,1.549722222222222,1.52625,1.497222222222222,1.6301851851851852,3.52820664581413,2.3283669742872,2.1284629363874,1.1003633709872636,2.12492022868223,2.1008120520735885,1.5440015955190967,0.8126315258194992,4.923307645220004,3.1625836732435078,2.7340326272436473,3.4231805823347874,1.3979349072451115,0.9278935506937681,2.112898366158215,5.4434559674860115,8.455101542062227,2.114446094870552,1.2694089184549475,2.317663237853174
1.2484583333333332,2.960654761904762,1.5099999999999998,1.6333333333333333,1.5366666666666664,1.549791666666667,1.505,1.6549537037037036,3.5357671496701655,2.3232391247636563,2.13883952874821,1.0949691918538116,2.1360662858916797,2.1185466016290713,1.533741616574811,0.8145808812010289,4.919188478256326,3.1316765540233966,2.728531086818711,3.412271591332766,1.395075338634867,0.9221650169600845,2.1273476227450785,5.41575584290379,8.455631725663373,2.1279970382725253,1.2613573258281028,2.327058992842205
1.003125,2.836088435374149,1.3910416666666667,1.4760416666666667,1.37875,1.4258333333333333,1.387222222222222,1.5354166666666669,3.4030203238532577,2.1854307895833123,2.00937614413704,0.9351327031637537,2.0067676762722737,1.994605922136442,1.370224566480877,0.6743461576506355,4.76890859488752,2.9889001772347887,2.574461050862495,3.245495388355021,1.1768120587366675,0.7587546838758278,2.000817889085068,5.276903616684094,8.313297115099614,2.0019749186546987,1.0826416877576874,2.196056044741465
0.937,2.647551020408163,1.3,1.385,1.2733333333333332,1.33,1.3233333333333333,1.4555555555555555,3.3114242694830835,2.0817297793571132,1.921315823937859,0.8383657830121938,1.919001696492675,1.9115728303372488,1.2698453379395527,0.5787709171538116,4.670482513460331,2.8584752663251267,2.4758364609330084,3.1448027611603795,1.0997926343675046,0.6627095187351609,1.915479059702041,5.148570111641174,8.217148732498252,1.9178572297293894,0.9887311783615425,2.1032841684210695
0.937,2.647551020408163,1.3,1.385,1.2733333333333332,1.33,1.3233333333333333,1.4555555555555555,3.3114242694830835,2.0817297793571132,1.921315823937859,0.8383657830121938,1.919001696492675,1.9115728303372488,1.2698453379395527,0.5787709171538116,4.670482513460331,2.8584752663251267,2.4758364609330084,3.1448027611603795,1.0997926343675046,0.6627095187351609,1.915479059702041,5.148570111641174,8.217148732498252,1.9178572297293894,0.9887311783615425,2.1032841684210695
0.942125,2.6496768707482987,1.3016666666666667,1.385625,1.2743055555555556,1.3327083333333332,1.323888888888889,1.4576388888888887,3.313205659980027,2.0835962239564845,1.9230988153382418,0.8406533518644814,1.9208252973890374,1.913484251378664,1.2721569941935182,0.5805727877209723,4.6723143010657715,2.8604787345214016,2.4777327651008765,3.1473585832970246,1.1040097364423913,0.6650429052678334,1.917342414206165,5.150510709115533,8.218974851899112,1.919624854284434,0.9916032008922153,2.105048491323248
1.05575,2.6943452380952384,1.3460416666666666,1.404375,1.3018055555555554,1.399375,1.3419444444444444,1.5123611111111108,3.358597417200625,2.1294218358349144,1.9689178793461322,0.895237717226594,1.967702198773646,1.9632992906522386,1.3267096615342864,0.6258448083068615,4.717703948595817,2.9067112121623797,2.524337234915734,3.2069024663941055,1.1986261637682183,0.7205622155344825,1.9655904614448503,5.195751695044454,8.26462189198528,1.9655782067710597,1.0579529207762828,2.150165115730964
0.9638333333333337,2.5990731292517,1.4856250000000002,1.5056250000000002,1.4202777777777778,1.5012500000000002,1.464027777777778,1.6691203703703703,2.228919876682304,1.9521867261899346,2.148743195695013,0.905466519684066,2.149165933702365,2.155213348799003,1.3685382648114692,1.4351569479865578,7.1274120824011495,2.678965404294867,2.877234106752468,2.7622373511395546,22.205003754167116,0.6984726469964512,2.1522319219487325,9.247341694347247,3.594869255859499,2.152951711222733,1.2446626867754176,2.282053254120875
1.0957083333333335,2.6413435374149663,1.5047916666666667,1.518333333333333,1.424583333333333,1.5360416666666667,1.4826388888888886,1.684212962962963,2.2548195824220834,1.9834537551308005,2.172896224748849,0.9505918495996651,2.172763993788565,2.174573255544153,1.416126123639309,1.4634760161698488,7.158179710944358,2.717544916624319,2.9103230386253944,2.8165598997165073,22.309393995477876,0.7451965437832219,2.1737250135262185,9.283214325854608,3.6242713420770305,2.17471319985417,1.3086795573465675,2.3075206178091143
1.039,2.589719387755101,1.6089583333333333,1.4754166666666668,1.3713888888888883,1.67,1.538611111111111,1.9038888888888887,2.3350344169790525,2.02613527459728,2.276222767493759,0.9628514497852815,2.285384712090518,2.3382437726835184,1.4122470549560238,1.5136813807065033,7.175275170510817,2.707865640542649,2.9189504897590375,2.8134356796546203,22.271955347053883,0.7503798019695492,2.311503062659564,9.28525555151071,3.668603050068295,2.3031538760870753,1.2968424948970525,2.3841232660016445
0.9469999999999998,2.526938775510205,1.4700000000000002,1.37,1.25,1.5550000000000002,1.4300000000000004,1.788888888888889,2.220935848028156,1.9207269443390482,2.163152716276681,0.857482279691249,2.1724537568943987,2.2246722383719355,1.3101225186526064,1.4010457221669033,7.064675807042935,2.6174822239986115,2.8092488641219706,2.713519060373013,22.176388960597805,0.6448624551462286,2.1982526392492874,9.192942749539233,3.5570033581151117,2.190523285412439,1.1966194870849771,2.266012562230554
0.9469999999999998,2.526938775510205,1.4700000000000002,1.37,1.25,1.5550000000000002,1.4300000000000004,1.788888888888889,2.220935848028156,1.9207269443390482,2.163152716276681,0.857482279691249,2.1724537568943987,2.2246722383719355,1.3101225186526064,1.4010457221669033,7.064675807042935,2.6174822239986115,2.8092488641219706,2.713519060373013,22.176388960597805,0.6448624551462286,2.1982526392492874,9.192942749539233,3.5570033581151117,2.190523285412439,1.1966194870849771,2.266012562230554
0.9529583333333334,2.5438520408163265,1.4725,1.3805208333333332,1.2625,1.5547916666666668,1.4319444444444445,1.785046296296296,2.2243147400748438,1.9267143292516622,2.165127628158963,0.8643694211462166,2.174013413643722,2.2235501103258297,1.3180789948366245,1.406282228251992,7.071871930903653,2.6281113412032715,2.816858495479817,2.721243594988163,22.182866011015197,0.6520511493550715,2.198476869377588,9.202837003837987,3.5625676462691818,2.1910207826938217,1.2040702047155458,2.2696603679644327
1.101125,2.9415986394557825,1.533125,1.62625,1.554722222222222,1.5529166666666665,1.478611111111111,1.698009259259259,2.30553214610641,2.0689110836609332,2.2135841709421973,1.0284574335502574,2.2128230792533574,2.199850334550252,1.5071804705040652,1.530877253849921,7.242228316526052,2.8789648862614237,2.996989801483566,2.90542517189833,22.34129772527067,0.823263117886828,2.206154526256066,9.436403144735554,3.694856452178967,2.2049888627924505,1.382500427582139,2.3571190484644537
1.3550833333333332,3.1387925170068027,1.6025,1.7088541666666663,1.659861111111111,1.6172916666666666,1.5216666666666667,1.7259722222222222,2.3833767403265487,2.1692047576766784,2.280668416139158,1.1563620048879577,2.2776592907702122,2.245581726801248,1.6446274718613814,1.6236192189936491,7.350722119894408,3.022513512166002,3.1115508801369147,3.0524927982395433,22.55664107643961,0.9554945077464067,2.261374863777471,9.57112701359987,3.791139408093549,2.2604204514126973,1.5422616799838462,2.436288509283227
1.3028749999999998,3.03718537414966,1.54625,1.6244791666666665,1.5791666666666666,1.5564583333333335,1.48375,1.6615277777777775,2.3204788667148692,2.1002091891943113,2.2190733536737772,1.0883980045387918,2.2152864796408265,2.1831379783700573,1.57387440634176,1.557378844531907,7.2808921617014875,2.9409235397664397,3.041180685226164,2.982995778635532,22.49876846559517,0.8873474561940323,2.199095306227595,9.491108179878653,3.724237014880382,2.2000953294085397,1.4754251303443575,2.3742179843321196
1.116,2.7424489795918374,1.5747916666666666,1.6124999999999998,1.5598611111111111,1.59,1.4933333333333334,1.7222222222222223,2.313632303102116,2.050052427744684,2.2242253221330515,1.017957889044954,2.2236207564248733,2.2172745582698106,1.4864548618885058,1.5318648915479949,7.237162064876277,2.7994015199476587,2.990542285058887,2.881512794198798,22.34545402643214,0.8141576006066785,2.220352107922776,9.362941578717205,3.6936786095501284,2.2187807637488888,1.3686999740164252,2.370030284302036
1.116,2.742559523809524,1.5700000000000005,1.6121875,1.5566666666666666,1.59,1.4933333333333334,1.7221296296296291,2.312327107254011,2.049219802493475,2.2233554585971866,1.016890771809304,2.2228286532481083,2.21689765115356,1.4855360802281072,1.5303800602758777,7.235615481917536,2.79882927931005,2.9890194862442954,2.880741097972323,22.345140459816307,0.8130314439414857,2.219770260413818,9.362340957819043,3.6922628008868883,2.2182632865213963,1.3679513061803694,2.368111417189321
1.116,2.7451020408163256,1.5700000000000005,1.605,1.5566666666666666,1.59,1.4933333333333334,1.72,2.311443372780719,2.048425057448505,2.222328744266189,1.016093924429755,2.2216756765025307,2.2153143494911673,1.4844814365275811,1.5294882374927006,7.2347662750789885,2.79868336152563,2.98819283106173,2.880040005015269,22.344866175533213,0.8122378934206872,2.218413223869498,9.362216947808582,3.691367107869132,2.217057553592076,1.3672134311511146,2.367420184867181
1.12775,2.751938775510204,1.5704166666666666,1.605625,1.5577777777777777,1.5902083333333334,1.4936111111111112,1.7193055555555556,2.312647481315663,2.0506352724677663,2.2231578146279407,1.0198550962787731,2.22242814031761,2.2153332494085434,1.4886966656217122,1.5312902384464433,7.237211883129461,2.8029744358315023,2.9909479429667645,2.8849033105229474,22.354137822574625,0.8162052990377681,2.218795701083348,9.36606180626838,3.6933442177766196,2.2174741190933416,1.3728885775867978,2.3685683654641547
1.3902083333333335,2.900170068027211,1.5750000000000002,1.614479166666667,1.5766666666666669,1.590833333333333,1.4968055555555555,1.6992129629629629,2.33534127759651,2.0958707342278586,2.237517840096627,1.1002094098922566,2.235030412658973,2.2114195651121955,1.5792253970342505,1.5672869598415176,7.287533328189505,2.894648217217165,3.0482474992739332,2.9902077833432372,22.560063456658717,0.9012018467143345,2.223074687784646,9.44771280723073,3.7332785174540275,2.2226324137928195,1.4967413665356495,2.389930723018607
1.2052916666666669,2.691301020408163,1.4585416666666666,1.4888541666666666,1.4218055555555555,1.4947916666666667,1.423611111111111,1.6042592592592593,2.219602188728621,1.9663230744362215,2.12869129568961,0.956987081525411,2.1263077179179386,2.1110940527386957,1.4298049485966928,1.4409881564702545,7.149932676304861,2.731946935920285,2.907275490194248,2.8374895242594667,22.387224771133443,0.7555169318849116,2.118748754994862,9.29068335479848,3.604859369158431,2.1205548006124797,1.3406806282585786,2.273036570732179
1.072458333333333,2.654957482993197,1.421875,1.5164583333333332,1.382777777777778,1.4874999999999998,1.4279166666666667,1.5977777777777775,2.200437807372517,1.9465060017387343,2.1141033378355543,0.9151971426287736,2.111907819790838,2.101608970692668,1.3877536700474729,1.4161665097085898,7.1180430883859405,2.702044044206036,2.872159153846244,2.7885533337168567,22.283596878997066,0.7105511110572328,2.106921331194018,9.264137799356575,3.5788512592373305,2.1100592687643704,1.2804732304177462,2.251037034964325
1.036375,2.640110544217688,1.35375,1.436770833333333,1.2969444444444445,1.4325,1.382361111111111,1.5495370370370372,2.144496841899835,1.894132963600202,2.0607827576266278,0.8609601190796973,2.05906185697119,2.051508121260163,1.3343078285144567,1.3579184938196611,7.057041877979983,2.659882035585694,2.811116187644356,2.739126324688403,22.24201337351773,0.6553772960545982,2.055460880339079,9.221310904391945,3.5207501629745335,2.0590705025986775,1.2308879470513154,2.1924238119174584
1.0219999999999998,2.5910204081632653,1.44,1.4775000000000005,1.38,1.4899999999999998,1.4366666666666668,1.6155555555555554,2.1992132188300104,1.9315211657716815,2.1162054981549003,0.8949433260660876,2.1148385650843196,2.1119660155798794,1.361129875316695,1.4090373440904975,7.105223922796538,2.6657103481867077,2.8573230538332393,2.7598743489188715,22.24162663179693,0.68941334057016,2.1135739881095663,9.23161681602434,3.570095043971949,2.116246778836551,1.2498603173543865,2.251570908321577
1.0219999999999998,2.5910204081632653,1.44,1.4775000000000005,1.38,1.4899999999999998,1.4366666666666668,1.6155555555555554,2.1992132188300104,1.9315211657716815,2.1162054981549003,0.8949433260660876,2.1148385650843196,2.1119660155798794,1.361129875316695,1.4090373440904975,7.105223922796538,2.6657103481867077,2.8573230538332393,2.7598743489188715,22.24162663179693,0.68941334057016,2.1135739881095663,9.23161681602434,3.570095043971949,2.116246778836551,1.2498603173543865,2.251570908321577
0.9479999999999996,2.592729591836734,1.44,1.4778125,1.3808333333333334,1.489375,1.4369444444444444,1.6149074074074072,2.195574135608742,1.9268506892556345,2.1133195600926884,0.8785775840414379,2.1118994182520865,2.110304785273759,1.3436032764471004,1.4034061881253126,7.096854819436841,2.6594960186096466,2.847229046928236,2.738783613249761,22.186050692885566,0.671527569409308,2.111307876957789,9.22715634393669,3.5636827028373452,2.1141555354634907,1.2214495125215865,2.2486176192297496
-0.6789166666666666,2.6365221088435367,1.4454166666666666,1.4883333333333333,1.4044444444444444,1.481458333333333,1.4468055555555557,1.606111111111111,2.12040803351948,1.8289567464771272,2.0547554777805326,0.5227147288467152,2.0522073489164923,2.0789287779525627,0.9620887221507666,1.284297827609748,6.91735429655981,2.527767456785776,2.629686083513664,2.2787410292605674,20.96545273926213,0.282137177334031,2.066520585495324,9.134109616592365,3.427339752104431,2.073109332577358,0.5999324297210012,2.1886272396837136
1.0620833333333333,2.741607142857143,1.5702083333333334,1.5647916666666666,1.5069444444444446,1.629375,1.5268055555555555,1.7460185185185184,2.3173438818724277,2.0492182196432074,2.234844049424832,0.9987029261931691,2.2344601618814988,2.235915940796115,1.4624942076745335,1.5248827864181225,7.217922333527699,2.7875373214504493,2.9681023228143495,2.8591460957712327,22.302051558411936,0.7913781512291324,2.235283745732593,9.35536256207911,3.684943393948837,2.235429857856502,1.3400362853141368,2.371751710150799
1.387916666666667,2.792525510204081,1.57625,1.5633333333333332,1.5158333333333334,1.615625,1.532361111111111,1.7328703703703705,2.3349841803627545,2.0777798471902793,2.2460217676618957,1.078247369215246,2.244735010511138,2.2342076920846736,1.5494343636021526,1.554522408643238,7.2622036180722285,2.8401263526747305,3.0204804795398967,2.96253071196956,22.549789584401264,0.8776115884975869,2.2394483086284884,9.398438724710093,3.7184788212252293,2.2400212503165084,1.4731017173334509,2.3876960475846785
1.41825,2.887704081632652,1.6033333333333335,1.6364583333333336,1.5680555555555555,1.6304166666666666,1.585,1.7730092592592592,2.3776794489523434,2.12768683757876,2.2886898936964726,1.126363326266064,2.2875997778639348,2.2759939444026296,1.6014173472614825,1.6000305008798017,7.310795612114411,2.90747524195851,3.0695520917195447,3.0134797949232537,22.586662582236592,0.9254844119082993,2.281725150496776,9.463686238067588,3.764838855108812,2.282898676360357,1.520469150750779,2.4274235745643695
