,ARIZONA PUBLIC SERVICE COMPANY,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,IDAHO POWER COMPANY,NEVADA POWER COMPANY,PACIFICORP - EAST,PACIFICORP - WEST,PORTLAND GENERAL ELECTRIC COMPANY,PUGET SOUND ENERGY,"CITY OF TACOMA, DEPARTMENT OF PUBLIC UTILITIES, LIGHT DIVISION",IMPERIAL IRRIGATION DISTRICT,PUD NO. 1 OF DOUGLAS COUNTY,PUBLIC SERVICE COMPANY OF COLORADO,BONNEVILLE POWER ADMINISTRATION,NORTHWESTERN ENERGY (NWMT),SALT RIVER PROJECT,LOS ANGELES DEPARTMENT OF WATER AND POWER,PUBLIC UTILITY DISTRICT NO. 1 OF CHELAN COUNTY,EL PASO ELECTRIC COMPANY,BALANCING AUTHORITY OF NORTHERN CALIFORNIA,PUBLIC SERVICE COMPANY OF NEW MEXICO,AVISTA CORPORATION,WESTERN AREA POWER ADMINISTRATION - DESERT SOUTHWEST REGION,TURLOCK IRRIGATION DISTRICT,WESTERN AREA POWER ADMINISTRATION UGP WEST,TUCSON ELECTRIC POWER COMPANY,SEATTLE CITY LIGHT,"PUBLIC UTILITY DISTRICT NO. 2 OF GRANT COUNTY, WASHINGTON",WESTERN AREA POWER ADMINISTRATION - ROCKY MOUNTAIN REGION
2019-04-04,1.0245,4.775778985507246,2.544583333333333,2.7533333333333334,2.602638888888889,2.5264583333333333,2.5066666666666664,3.0493518518518523,2.825139688740659,2.560195848999609,2.808243184981814,2.616865846044239,2.6860790171237316,2.7080671818742585,1.5312355419488464,3.4253281646902267,2.860146916395907,2.5417678924367206,2.901603966197162,2.484562429731853,2.7331689497062053,2.5933332471762816,3.4154499853453406,2.703213436651162,2.2951932545888973,2.917123803148357,2.7767669738643246,2.652522532093099
2019-04-05,1.4967083333333335,4.737192028985507,2.531875,2.713541666666667,2.583472222222222,2.559375,2.5044444444444443,3.0220833333333337,2.822781534344909,2.6823171555593386,2.8120268961976516,2.6684580201383477,2.695661192938396,2.73199616157067,1.881726773530623,3.44558320316168,2.856305039676372,2.6345015020707283,2.9214500707629028,2.5870526754916203,2.7453082041398376,2.6912125255284796,3.426032936404474,2.731980325622612,2.465692349145099,2.905598104469256,2.782516162016964,2.6931387942448684
2019-04-06,1.5130000000000001,4.587608695652175,2.46,2.68,2.51,2.545,2.453333333333333,2.7377777777777776,2.6639846315622386,2.6215159223405697,2.6690933301451105,2.597483825289006,2.6136594086197795,2.6466312304688664,1.8719443756122096,3.3501523621994176,2.681763435634256,2.568147692828296,2.84264340693038,2.524753739682824,2.6448266540020375,2.6300007391904145,3.329185071737502,2.647923326403375,2.418073330842249,2.6970841884915706,2.6556603285648333,2.618620444159295
2019-04-07,1.5130000000000001,4.587608695652175,2.46,2.68,2.51,2.545,2.453333333333333,2.7377777777777776,2.6639846315622386,2.6215159223405697,2.6690933301451105,2.597483825289006,2.6136594086197795,2.6466312304688664,1.8719443756122096,3.3501523621994176,2.681763435634256,2.568147692828296,2.84264340693038,2.524753739682824,2.6448266540020375,2.6300007391904145,3.329185071737502,2.647923326403375,2.418073330842249,2.6970841884915706,2.6556603285648333,2.618620444159295
2019-04-08,1.5217916666666667,4.582318840579711,2.45375,2.6757291666666667,2.505138888888889,2.5343750000000003,2.449027777777778,2.73037037037037,2.6577075445071223,2.619963442302189,2.6630089290029577,2.593810961341582,2.6077776410611038,2.6416324706235956,1.877131143245009,3.3459203171894476,2.6753574457914873,2.5655518938422883,2.837247071491417,2.522532912872361,2.63910833393114,2.627844910557311,3.3244284539176743,2.643135357839048,2.417986771911463,2.690371469388481,2.6496263970893534,2.614526992692831
2019-04-09,1.7083750000000002,4.449094202898552,2.314166666666667,2.578125,2.3956944444444446,2.2958333333333334,2.352777777777778,2.564074074074074,2.5160171700524168,2.579215760033837,2.525275261851905,2.5082533529016318,2.474573080028235,2.527267268476666,1.984680339477217,3.2433822012392137,2.5307200861589134,2.5029460276526163,2.7127325760642993,2.4682488519071617,2.5092769223339353,2.574306760657743,3.2107339613630077,2.533276639630418,2.4098083814928706,2.539142395446352,2.5130236073417294,2.5198334261897424
2019-04-10,1.3555416666666666,4.177971014492753,2.409375,2.5928125,2.4506944444444443,2.4293750000000003,2.41625,2.655601851851852,2.5765138086166726,2.464115318525053,2.5750152510054187,2.4837314678062112,2.521733552741934,2.5408815332317314,1.719137619360682,3.12198115984516,2.59152651813853,2.4368497269975795,2.702731135927619,2.39543944362673,2.5474758224137983,2.484044701773982,3.1101241433558586,2.5391129308951017,2.2692747175866868,2.610320541707754,2.5621821473817716,2.5074713292737942
2019-04-11,1.510375,4.058405797101449,2.3935416666666667,2.6003125,2.4666666666666663,2.4120833333333334,2.4059722222222226,2.6041203703703704,2.547801075700108,2.4845246914864316,2.550337703446891,2.4922637900451465,2.5072842609796164,2.5329370424653463,1.8287750377084593,3.082104432973584,2.560518562343477,2.452733815892733,2.683385922925492,2.417104359892391,2.5313196695206868,2.500719083575699,3.06741018706769,2.53315578936672,2.3118262853308114,2.572774142968008,2.539962407518935,2.511131179258183
2019-04-12,1.6011249999999997,4.0936231884057985,2.3554166666666667,2.60125,2.4593055555555554,2.3408333333333333,2.3868055555555556,2.568287037037037,2.5201621640285596,2.504630374832315,2.525144416253065,2.4921711384049585,2.481689505102234,2.518903579069741,1.8942429932380365,3.0954589500327714,2.532508051627895,2.461245394272228,2.6708019631437265,2.4284854954234145,2.5089838978600745,2.51573290650339,3.0747111213666822,2.5215633888097893,2.3409820156751153,2.5422205501295307,2.5146950992333563,2.5071073135706112
2019-04-13,1.3739999999999999,3.7919565217391313,2.25,2.4575,2.29,2.245,2.313333333333333,2.5033333333333334,2.4268545107248016,2.3215569481153913,2.4210182314371504,2.333211218843709,2.3622670586427286,2.38312402602426,1.6844591833767721,2.886560738494051,2.4388071814089267,2.29620599158352,2.52255302138918,2.260249183121343,2.390575994098004,2.33870659365019,2.8753424608118436,2.382030856658669,2.1546806114053103,2.4587093080951394,2.4084171467374014,2.3535163643465995
2019-04-14,1.3739999999999999,3.7919565217391313,2.25,2.4575,2.29,2.245,2.313333333333333,2.5033333333333334,2.4268545107248016,2.3215569481153913,2.4210182314371504,2.333211218843709,2.3622670586427286,2.38312402602426,1.6844591833767721,2.886560738494051,2.4388071814089267,2.29620599158352,2.52255302138918,2.260249183121343,2.390575994098004,2.33870659365019,2.8753424608118436,2.382030856658669,2.1546806114053103,2.4587093080951394,2.4084171467374014,2.3535163643465995
2019-04-15,1.3702083333333335,3.800271739130434,2.22375,2.4483333333333333,2.2651388888888886,2.238541666666667,2.2969444444444442,2.491944444444444,2.4143854489047567,2.3135490130033225,2.408358513585756,2.3194394100989837,2.346562242619164,2.3692715892868086,1.6787637646658018,2.882841373162526,2.4264738763787843,2.2854335071948677,2.512969200592983,2.249159479759926,2.3767754002702817,2.32947178055395,2.870955450922203,2.3685371602341365,2.146468767572268,2.4467130537824078,2.395495953876436,2.339527263683626
2019-04-16,1.28725,3.9950815217391313,1.6314583333333332,2.2375,1.7056944444444444,2.0908333333333333,1.9265277777777776,2.231388888888889,2.1312517189197124,2.134089716919141,2.1212776543677205,2.0092185243279492,1.991712832944571,2.056519292325648,1.5522943559879938,2.801426623646652,2.1462438875150514,2.04302411195628,2.296880575317419,1.9996852964588556,2.0646576842960798,2.121950458542519,2.774196899033465,2.063977157195911,1.9624267448150154,2.173561985135686,2.102702084512668,2.0242400017969593
2019-04-17,1.3862083333333335,4.077427536231884,1.8960416666666666,2.2430208333333335,1.9895833333333333,2.111041666666667,2.0772222222222223,2.265138888888889,2.21672806655446,2.244206202814345,2.2168466830927107,2.160598274475077,2.1393369556131514,2.1925038029627593,1.6576676888360815,2.8978585625634303,2.2267785484182614,2.1676264633483004,2.398179606245964,2.1295687312796834,2.187823845442565,2.235803651897083,2.8708609579837865,2.198603196141294,2.074999501140278,2.238690754391339,2.2051392702655512,2.174068219885803
2019-04-18,1.3848749999999999,4.070480072463767,1.8985416666666666,2.3533333333333335,1.9688888888888891,2.1214583333333334,2.060833333333333,2.2771296296296293,2.2238636176413196,2.256771063256559,2.2257860541316017,2.1685640214217887,2.1484192478664426,2.202901754931415,1.660978522454508,2.9114114618132816,2.2359023160699927,2.178248549929397,2.412565658399356,2.1395048088346607,2.1970618123828545,2.252582107862501,2.883345596357302,2.208959670864437,2.086518596898399,2.2481998754346972,2.2133914515781776,2.182543824125851
2019-04-19,0.715,3.6615217391304355,1.4045833333333333,1.97,1.7130555555555558,1.8097916666666667,1.3898611111111112,1.5975462962962963,1.6374298748266567,1.7613537505030108,1.670462046396556,1.73092896457251,1.6625634957894615,1.7286033180983467,1.0529670346015807,2.4682075183661425,1.6488444079958433,1.6954656916977988,1.9517991057563808,1.660849764424817,1.690153761390146,1.7774424374245992,2.4390441617913585,1.7377391237016728,1.5716756782570942,1.6283289505603862,1.670241462333859,1.7419779501802986
2019-04-20,0.715,3.6615217391304355,1.395,1.97,1.7066666666666668,1.8050000000000002,1.3866666666666667,1.5922222222222224,1.6328396712293451,1.7590007487759964,1.6658047236269784,1.726946162720959,1.6570222942043389,1.7240694694133203,1.052053975981321,2.4663371843068673,1.6440746386339313,1.6922709917369239,1.9483469983773702,1.657677005589135,1.685343783276847,1.7748750678640235,2.4368676940302185,1.7333913147148445,1.569531621017989,1.6234373839046623,1.665601151675224,1.7378228990648026
2019-04-21,0.715,3.6615217391304355,1.395,1.97,1.7066666666666668,1.8050000000000002,1.3866666666666667,1.5922222222222224,1.6328396712293451,1.7590007487759964,1.6658047236269784,1.726946162720959,1.6570222942043389,1.7240694694133203,1.052053975981321,2.4663371843068673,1.6440746386339313,1.6922709917369239,1.9483469983773702,1.657677005589135,1.685343783276847,1.7748750678640235,2.4368676940302185,1.7333913147148445,1.569531621017989,1.6234373839046623,1.665601151675224,1.7378228990648026
2019-04-22,0.7329999999999999,3.6528713768115937,1.4091666666666667,1.968020833333333,1.7116666666666667,1.8002083333333334,1.4002777777777775,1.6049074074074072,1.6423860139044404,1.765320218111663,1.6744541138471825,1.7330041133960339,1.6648014710343775,1.7307651200775436,1.066196954506178,2.466277043910829,1.6537049093280864,1.6990550043043904,1.9517888767843141,1.6647367083771756,1.69288451426724,1.7805813722119788,2.436957136138487,1.739883838091598,1.5777311574731137,1.634107712749255,1.673875565767006,1.7438456454839362
2019-04-23,1.1375,3.4570561594202895,1.7347916666666667,1.9230208333333336,1.8256944444444445,1.6895833333333332,1.7131944444444445,1.8987037037037036,1.8626704217203964,1.9084927397980802,1.8738694634246387,1.8711482241184303,1.8435740929859867,1.8843563690271523,1.384487510935268,2.46540660028858,1.8760476028155548,1.8533230114853094,2.0309219416461093,1.8250745160517623,1.866308388720979,1.9100209170125158,2.439698752481485,1.8887025501813521,1.763037092965086,1.8807530086321638,1.8645196303412752,1.8814324552538668
2019-04-24,0.9465416666666668,3.5383605072463764,1.73625,1.9423958333333333,1.8122222222222224,1.6616666666666666,1.7138888888888888,1.9488425925925925,1.8817496251932302,1.8696297349603583,1.8878334075516678,1.8518219378102607,1.8432322262358967,1.880005228230909,1.245356006902169,2.4850950243145986,1.8983731821443302,1.8220012960613536,2.033286624281769,1.788307497300739,1.8692555836665152,1.8788154786712168,2.4619729328665687,1.8824286270863777,1.7010459993353986,1.9119097992175746,1.8747708176567266,1.8670834922098105
2019-04-25,1.58025,3.7484963768115938,1.88125,2.1133333333333333,2.017222222222222,1.2454166666666666,1.8044444444444443,2.0271296296296297,1.942790371178552,2.127996727587512,1.957681433605965,2.037609393427137,1.9159130120911205,1.99796929581309,1.7479047453090153,2.668735792358085,1.9664513085947253,2.036441518249761,2.1058998436141287,2.020792990235925,1.9459739306309478,2.1176268257569313,2.6144041303923724,2.009357522363028,2.0134193355633445,1.9815125106282578,1.9368818144235265,2.033916533039601
2019-04-26,1.5659166666666666,3.7886050724637683,1.903125,2.118333333333333,2.0155555555555553,1.3785416666666666,1.824861111111111,2.0839814814814814,1.990559439391915,2.1479619603319113,2.003483222257909,2.058645564633527,1.9555051605095357,2.030889746551167,1.7450867455730092,2.6997358815100783,2.015161740681,2.059213703019702,2.1492642364962724,2.0405186398932287,1.9869276364117137,2.136943790716132,2.6496877488356527,2.0410626929506486,2.0270502406874247,2.0328170942057806,1.9824113464781754,2.0575848603998326
2019-04-27,1.1039999999999999,3.206521739130434,1.745,1.7924999999999998,1.6833333333333333,1.5750000000000002,1.7066666666666668,1.971111111111111,1.862246865446908,1.8154244386261515,1.8579837488324653,1.7803211677655508,1.7995323303337982,1.8203241099671814,1.3322065063520208,2.317423400503162,1.8811786864176803,1.7711878634936853,1.9393332716923304,1.7412500962858115,1.8240521194251573,1.8138523838858787,2.298488647258528,1.820252114558056,1.680202177969109,1.907780658283389,1.8406135762070959,1.7947671765687823
2019-04-28,1.1039999999999999,3.206521739130434,1.745,1.7924999999999998,1.6833333333333333,1.5750000000000002,1.7066666666666668,1.971111111111111,1.862246865446908,1.8154244386261515,1.8579837488324653,1.7803211677655508,1.7995323303337982,1.8203241099671814,1.3322065063520208,2.317423400503162,1.8811786864176803,1.7711878634936853,1.9393332716923304,1.7412500962858115,1.8240521194251573,1.8138523838858787,2.298488647258528,1.820252114558056,1.680202177969109,1.907780658283389,1.8406135762070959,1.7947671765687823
2019-04-29,1.0949166666666668,3.227889492753623,1.7547916666666667,1.8066666666666666,1.7002777777777778,1.5833333333333333,1.713611111111111,1.9776388888888887,1.8701641859753693,1.8227382624998207,1.8664268438422513,1.7906434932466393,1.8091383503934269,1.8302814719683191,1.3287528261517398,2.3312927979040046,1.889114167141733,1.7792249778139397,1.9500974757707852,1.7490558381538548,1.8333165513040433,1.8222768066007053,2.3123314900750955,1.8302127262393022,1.6851892411285037,1.9152089788528277,1.8492128697874177,1.8052945110085414
2019-04-30,0.8829583333333334,3.721159420289854,1.9822916666666668,2.1319791666666665,2.0897222222222225,1.7766666666666664,1.8747222222222222,2.131111111111111,2.0544072873734054,1.9908782214044467,2.0625446977701665,2.028389355294276,2.031613072665804,2.06037087707615,1.2472913646373593,2.65117437185249,2.073889181844442,1.964275694256917,2.198768226850218,1.9286145964631143,2.047915965577284,2.016022609534326,2.631779645509086,2.0602687032441214,1.7993337054800058,2.0886609409306125,2.048806146033211,2.0479350287688405
2019-05-01,0.8179583333333336,3.7644384057971023,2.036458333333333,2.1214583333333334,2.086111111111111,1.810625,1.907916666666667,2.2081481481481484,2.1041684363936084,1.9912095799205065,2.1073743750423453,2.0378116323090683,2.0675858352651435,2.0860556211517682,1.2046560304537104,2.6730340387570757,2.126298818790354,1.9706477483526288,2.2244685906697796,1.9312475161684397,2.083463968525458,2.017677830257375,2.6574448308273424,2.083548341516671,1.7890641729666716,2.1488925390743967,2.0908964108844255,2.0613109732098134
2019-05-02,0.94575,3.8005163043478265,2.069375,2.1563541666666666,2.1474999999999995,1.7095833333333332,1.9406944444444443,2.2179166666666665,2.115748680156583,2.0440633997129893,2.12068516178865,2.080264071523034,2.083100011882403,2.1119642621331787,1.3065606409409265,2.70851068648911,2.13817615269062,2.0160201420627955,2.2380660669444707,1.9809332475016657,2.0995487232980987,2.067455076698325,2.6863889573818205,2.1114750188154523,1.853334138561411,2.1599537078533952,2.1031716145733674,2.099529127088214
2019-05-03,1.2527500000000003,3.7682971014492748,2.050625,2.1813541666666665,2.0840277777777776,1.7045833333333333,2.02875,2.242638888888889,2.149622265250475,2.129141631667926,2.149878751694552,2.1108504584080596,2.098321547242605,2.1357833277092735,1.5359800725123192,2.7271145498713203,2.167570074355733,2.0810330046412613,2.2625919252339153,2.049810775226881,2.123926982567955,2.1368434782996526,2.699785763074602,2.1377571529197184,1.9683530547374815,2.1893335231385365,2.1325286258984013,2.1248373060206194
2019-05-04,1.04,3.5591304347826087,1.9500000000000002,2.039375,1.9466666666666665,1.81,1.9233333333333331,2.1467129629629635,2.0619393958015713,1.9824894405799562,2.0603889011125185,1.9851032366237282,2.012811219654633,2.0317354266860574,1.347349817549177,2.5735188531484225,2.07772887210643,1.9497293739487813,2.16748181144527,1.9142200063565795,2.034211475779878,1.994328090167372,2.5577042775338064,2.0305174968707127,1.81334847236074,2.0979071237493,2.0463303470309495,2.0044917986262942
2019-05-05,1.04,3.5591304347826087,1.9500000000000002,2.025,1.9466666666666665,1.81,1.9233333333333331,2.0711111111111116,2.0262826221206205,1.9762193161998427,2.0299569005197555,1.9779533115606611,2.003105675171269,2.020322683997155,1.3451062215530842,2.567885087141387,2.037134789499466,1.941894879091191,2.158635747550644,1.9072221709714339,2.017764851361633,1.9877348289273078,2.5514356251897166,2.0193713825123627,1.8079732712363699,2.04644378362639,2.0209847549740654,1.9965412456198464
2019-05-06,1.0567916666666666,3.5782518115942032,1.9566666666666666,2.0342708333333333,1.9552777777777777,1.8227083333333332,1.9301388888888888,2.0783796296296297,2.0348134307212664,1.989128827096064,2.0389119880666655,1.98869651247347,2.0123062726332024,2.0302760240956665,1.3604005220738633,2.5819309511927337,2.045663195501578,1.9536087024523936,2.1699374479704816,1.9190060099995883,2.0271703617684325,2.000038797486632,2.565085697794039,2.0295173909282447,1.8211560096262447,2.0545381727241656,2.030047021276143,2.0070400154193417
2019-05-07,1.4462916666666668,4.02973731884058,2.1139583333333336,2.2537499999999997,2.159166666666667,2.1172916666666666,2.0906944444444444,2.2487962962962964,2.2349287505704263,2.2915588356070673,2.2489965906790674,2.241049734808357,2.2283001576666908,2.264035004584219,1.7161501261752063,2.9126041002254683,2.2457055785451714,2.228162943242254,2.4352244705988824,2.1951537711143665,2.2479112499857656,2.2885718862238082,2.8864070602718583,2.267786425090199,2.12944358550805,2.244378658239751,2.242634368257326,2.2537121561938775
2019-05-08,1.5271250000000003,4.2912228260869565,2.200833333333333,2.3942708333333336,2.289444444444445,2.167708333333333,2.1806944444444447,2.3194444444444446,2.3214354969023194,2.416683587550485,2.3403720913259978,2.3593430935229427,2.3256782894551757,2.3720472919600906,1.8105221564712441,3.0835003610399805,2.331710554830233,2.344316532447987,2.554865467139302,2.311114616096599,2.346186937409447,2.4140612468255345,3.0514958095378555,2.377687605533748,2.245773901660951,2.325209827207071,2.3349304488922504,2.370456626509153
2019-05-09,1.6460833333333338,4.118432971014491,2.1025,2.3154166666666667,2.195972222222222,2.111666666666667,2.116527777777778,2.227546296296296,2.2416649263960235,2.3773250343018995,2.2610651114369165,2.2950659824614466,2.245487971841482,2.2973542935995703,1.875345143492172,2.982015091588639,2.249828990094543,2.2965668417910745,2.4748638830018415,2.267876342072945,2.268654610236411,2.366584760108344,2.947816006757205,2.304839401663963,2.23015452724648,2.2405111303851477,2.2568382412664945,2.301783327851622
2019-05-10,1.6618749999999998,4.085806159420289,2.039791666666667,2.2066666666666666,2.098611111111111,2.029166666666667,2.033472222222222,2.1664814814814815,2.173143103302303,2.329521536611861,2.193006181821563,2.2272259215840484,2.1759574212897834,2.228247131937174,1.8682421039633021,2.9273782011034015,2.1830107951772937,2.2401037883801633,2.4067303008288423,2.21221745971214,2.1992421393297947,2.311356743872645,2.8905967631373017,2.2361971002698664,2.1892707786254175,2.1752130629238295,2.1876117825944315,2.2324327107979514
2019-05-11,1.4520000000000002,3.8193478260869567,1.92,2.13,1.9900000000000002,1.895,1.96,2.06,2.0623547869499923,2.1676512433291633,2.0765268173000937,2.0926930870032665,2.0534505216268113,2.100889825342473,1.6771401631273941,2.7453099569086477,2.069846066033544,2.09345701909552,2.267186791497614,2.0649348891400234,2.0778138752202127,2.1590480108513996,2.7138413159670076,2.1072430611373747,2.024984418552243,2.0651025324714425,2.0711051045872946,2.1004749427302607
2019-05-12,1.4520000000000002,3.8193478260869567,1.92,2.13,1.9900000000000002,1.895,1.96,2.06,2.0623547869499923,2.1676512433291633,2.0765268173000937,2.0926930870032665,2.0534505216268113,2.100889825342473,1.6771401631273941,2.7453099569086477,2.069846066033544,2.09345701909552,2.267186791497614,2.0649348891400234,2.0778138752202127,2.1590480108513996,2.7138413159670076,2.1072430611373747,2.024984418552243,2.0651025324714425,2.0711051045872946,2.1004749427302607
2019-05-13,1.4520000000000002,3.8193478260869567,1.92,2.13,1.9900000000000002,1.895,1.96,2.06,2.0623547869499923,2.1676512433291633,2.0765268173000937,2.0926930870032665,2.0534505216268113,2.100889825342473,1.6771401631273941,2.7453099569086477,2.069846066033544,2.09345701909552,2.267186791497614,2.0649348891400234,2.0778138752202127,2.1590480108513996,2.7138413159670076,2.1072430611373747,2.024984418552243,2.0651025324714425,2.0711051045872946,2.1004749427302607
2019-05-14,1.46275,3.8392572463768113,1.9329166666666666,2.1483333333333334,2.009861111111111,1.9056250000000001,1.9708333333333332,2.0706944444444444,2.074246961499305,2.182293569811361,2.088976624762771,2.1081991532435036,2.06674657933365,2.1151037040486975,1.6892204877706227,2.762080817916223,2.0818059767744623,2.108001724913466,2.2815603556681885,2.0796227914823135,2.0910098698628614,2.1741311508300147,2.7302636559745195,2.1216147688519165,2.0391439378718514,2.0765940464084798,2.0836382878234896,2.1158123684106807
2019-05-15,1.7128749999999997,4.29394927536232,2.216875,2.554375,2.4515277777777778,2.137083333333333,2.206805555555556,2.304027777777778,2.335476371973539,2.5117958277999493,2.3632530943153562,2.4540539692156162,2.360399658127913,2.4304901541664012,1.966258020317729,3.139975066919183,2.344647288940256,2.4335942065760285,2.601368373100128,2.408682030770167,2.382580970392171,2.5126084800660573,3.0995930266009553,2.440818605720754,2.3586237703838844,2.3285138091941873,2.3598047149307835,2.4574404974691655
2019-05-16,1.7661250000000002,4.213170289855072,1.9147916666666667,2.193020833333333,2.1005555555555553,1.835625,1.9030555555555555,2.0136111111111115,2.0516161953118326,2.3387017952695746,2.0840636599637383,2.2020980658272507,2.0787719562641174,2.1624398127115283,1.937259673560532,2.9548217472253135,2.062073684899901,2.223241366716555,2.349926106691886,2.202081518897849,2.105889256341751,2.3133493818401747,2.9021994267567304,2.176871971938275,2.2095480841852884,2.043003116719819,2.079847245697766,2.197816092530935
2019-05-17,1.4403333333333332,4.048052536231885,1.9070833333333335,2.1409375,2.031527777777778,1.7383333333333333,1.8931944444444444,2.016296296296296,2.020519437851938,2.1911894363230493,2.042796845751747,2.103865980973346,2.0277436763317955,2.092058951252846,1.6750615661815391,2.8310751640038387,2.031869456419079,2.101615603199805,2.2654071466435592,2.074555399679065,2.0517874689454705,2.1808695975993926,2.7883871079450846,2.1013758879246214,2.03983150962526,2.023964975351414,2.0356983966217497,2.108016541551889
2019-05-18,0.7580000000000002,3.7482608695652173,1.8399999999999999,1.99,1.9133333333333333,1.815,1.8133333333333332,1.931111111111111,1.9275466559833299,1.8958362316799713,1.940105774188684,1.9116641201353737,1.9300724741210928,1.9528373208490524,1.1301605459470234,2.5958222661763455,1.9354722105923972,1.8595789165842864,2.1260070319197393,1.8196104847109618,1.9426064380900747,1.9145875809002075,2.578320462474524,1.9527598645594397,1.6944645491557728,1.932246202026646,1.9361647064227752,1.9328435014437986
2019-05-19,0.7580000000000002,3.7482608695652173,1.8399999999999999,1.99,1.9133333333333333,1.815,1.8133333333333332,1.931111111111111,1.9275466559833299,1.8958362316799713,1.940105774188684,1.9116641201353737,1.9300724741210928,1.9528373208490524,1.1301605459470234,2.5958222661763455,1.9354722105923972,1.8595789165842864,2.1260070319197393,1.8196104847109618,1.9426064380900747,1.9145875809002075,2.578320462474524,1.9527598645594397,1.6944645491557728,1.932246202026646,1.9361647064227752,1.9328435014437986
2019-05-20,0.7422083333333334,3.7576449275362305,1.8395833333333336,1.9901041666666668,1.9127777777777777,1.8158333333333332,1.8123611111111113,1.930324074074074,1.9269675821122134,1.892797638561681,1.9395548593286835,1.9100689095839138,1.9297302850684726,1.9521324384843206,1.1186819943639554,2.5983135488650557,1.9348745920777781,1.8569614502420222,2.126471339055666,1.8165697868031723,1.9421326204264782,1.9120898716966097,2.5809910796498094,1.9519391731296778,1.6894230473685927,1.9315876115019437,1.935666599083885,1.9315996736580932
2019-05-21,0.4062916666666666,3.975615942028985,1.8272916666666665,1.9915625000000001,1.8993055555555556,1.8306250000000002,1.7883333333333333,1.9090277777777775,1.9118614653800574,1.8301536246367958,1.9255733490097842,1.8760957747166447,1.9207648593759838,1.9363507558798414,0.8749363281573383,2.658207002506701,1.9193196698436976,1.801842219016316,2.137460514766949,1.7523559530245667,1.9304778827057953,1.8604836642936828,2.6440954995130936,1.9338879547251024,1.5834242080487135,1.9141607400101017,1.9229372851439295,1.9049357300212755
2019-05-22,1.0379583333333333,4.0225362318840565,1.7650000000000001,1.9711458333333332,1.8847222222222222,1.7316666666666665,1.7505555555555556,1.8359722222222226,1.8713561519558168,1.9980122944371346,1.896069339342418,1.9396893352289208,1.8961762393477304,1.9470364182478255,1.3440000542103432,2.7177210419922533,1.8782836192858547,1.919969985854039,2.1451831725615014,1.8853122988965112,1.9137427680877954,1.9960300842694596,2.6825792049399872,1.9536837502012723,1.8141233361510354,1.8622702271046805,1.8943183062523774,1.9506639010886218
2019-05-23,1.1330416666666667,3.9720380434782614,1.7641666666666667,1.9972916666666665,1.9170833333333333,1.7660416666666667,1.7625,1.8428240740740742,1.8835056060298472,2.027701351818486,1.9091654924268973,1.9653025842891447,1.9088538859962467,1.9643716681955166,1.41728900566456,2.7147362898497236,1.889939055311546,1.948620932916622,2.157991459369535,1.9167741564390781,1.9281113498053564,2.02427986240536,2.678971462312147,1.9721905456164086,1.8548997509671326,1.8723987777098676,1.907940126736028,1.973892916222723
2019-05-24,1.2018333333333333,3.9870471014492748,1.7354166666666666,1.9872916666666667,1.9193055555555556,1.6681249999999999,1.7341666666666666,1.7711111111111109,1.8336702374757274,2.0334629659610055,1.8643357094872985,1.95725187912933,1.8747760863651437,1.9400060951441758,1.4638081329774308,2.712927221947081,1.8384124533690769,1.9448462529064714,2.1309350502165243,1.9165865218140743,1.8925823527936603,2.0266143620293127,2.670984275996819,1.9500562513812423,1.8694798605213019,1.814302017531412,1.864813781485109,1.9617569586159074
2019-05-25,0.646,3.7141304347826094,1.5150000000000001,1.8674999999999997,1.75,1.51,1.5233333333333334,1.5666666666666669,1.6250027227300048,1.7328581955804485,1.6529264887629758,1.7192956412001006,1.6623494360666238,1.7188723790004634,0.9980927383024689,2.4635049395768744,1.6291974812769754,1.671832398169185,1.9126952533945127,1.6375730343071955,1.678752263784565,1.7490042968539266,2.4312216403664864,1.7257867149284332,1.5368472730716596,1.6068343577304203,1.6541069896956007,1.7315278453046268
2019-05-26,0.646,3.7141304347826094,1.5150000000000001,1.8674999999999997,1.75,1.51,1.5233333333333334,1.5666666666666669,1.6250027227300048,1.7328581955804485,1.6529264887629758,1.7192956412001006,1.6623494360666238,1.7188723790004634,0.9980927383024689,2.4635049395768744,1.6291974812769754,1.671832398169185,1.9126952533945127,1.6375730343071955,1.678752263784565,1.7490042968539266,2.4312216403664864,1.7257867149284332,1.5368472730716596,1.6068343577304203,1.6541069896956007,1.7315278453046268
2019-05-27,0.646,3.7141304347826094,1.5150000000000001,1.8674999999999997,1.75,1.51,1.5233333333333334,1.5666666666666669,1.6250027227300048,1.7328581955804485,1.6529264887629758,1.7192956412001006,1.6623494360666238,1.7188723790004634,0.9980927383024689,2.4635049395768744,1.6291974812769754,1.671832398169185,1.9126952533945127,1.6375730343071955,1.678752263784565,1.7490042968539266,2.4312216403664864,1.7257867149284332,1.5368472730716596,1.6068343577304203,1.6541069896956007,1.7315278453046268
