,ARIZONA PUBLIC SERVICE COMPANY,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,IDAHO POWER COMPANY,NEVADA POWER COMPANY,PACIFICORP - EAST,PACIFICORP - WEST,PORTLAND GENERAL ELECTRIC COMPANY,PUGET SOUND ENERGY,"CITY OF TACOMA, DEPARTMENT OF PUBLIC UTILITIES, LIGHT DIVISION",IMPERIAL IRRIGATION DISTRICT,PUD NO. 1 OF DOUGLAS COUNTY,PUBLIC SERVICE COMPANY OF COLORADO,BONNEVILLE POWER ADMINISTRATION,NORTHWESTERN ENERGY (NWMT),SALT RIVER PROJECT,LOS ANGELES DEPARTMENT OF WATER AND POWER,PUBLIC UTILITY DISTRICT NO. 1 OF CHELAN COUNTY,EL PASO ELECTRIC COMPANY,BALANCING AUTHORITY OF NORTHERN CALIFORNIA,PUBLIC SERVICE COMPANY OF NEW MEXICO,AVISTA CORPORATION,WESTERN AREA POWER ADMINISTRATION - DESERT SOUTHWEST REGION,TURLOCK IRRIGATION DISTRICT,WESTERN AREA POWER ADMINISTRATION UGP WEST,TUCSON ELECTRIC POWER COMPANY,SEATTLE CITY LIGHT,"PUBLIC UTILITY DISTRICT NO. 2 OF GRANT COUNTY, WASHINGTON",WESTERN AREA POWER ADMINISTRATION - ROCKY MOUNTAIN REGION
2020-07-02,1.4040416666666666,2.659481292517006,1.338541666666667,1.4588541666666668,1.3494444444444447,1.3389583333333333,1.3661111111111113,1.4665277777777779,1.4610878540799652,1.6193564905195152,1.4725566810156616,1.5031666892518056,1.4486665333914839,1.4924507896737613,1.4618572178645903,1.9451423751324461,1.4685655315173634,1.5417349613413136,1.6056459784282875,1.5284796222920745,1.4711018783686984,1.5920334727026761,1.9150873478193748,1.5003062800523437,1.5578815579307508,1.4663919999006205,1.4668897701335675,1.5005734173701843
2020-07-03,1.2670000000000001,2.5114285714285707,1.3050000000000002,1.4324999999999999,1.336666666666667,1.315,1.3533333333333335,1.4377777777777776,1.4293128261178132,1.5411530932804907,1.4371423642496275,1.453774047744323,1.4108792011124,1.449128707544678,1.3470520215095496,1.85683813240161,1.4353695539541433,1.4784677099718522,1.5531017351190917,1.4643996383876514,1.4327791890050636,1.5221948600337278,1.8322533909753287,1.455449535991078,1.4748227644384266,1.4351371390254701,1.4317691688978638,1.4537300315056225
2020-07-04,1.2670000000000001,2.5114285714285707,1.3050000000000002,1.4324999999999999,1.336666666666667,1.315,1.3533333333333335,1.4377777777777776,1.4293128261178132,1.5411530932804907,1.4371423642496275,1.453774047744323,1.4108792011124,1.449128707544678,1.3470520215095496,1.85683813240161,1.4353695539541433,1.4784677099718522,1.5531017351190917,1.4643996383876514,1.4327791890050636,1.5221948600337278,1.8322533909753287,1.455449535991078,1.4748227644384266,1.4351371390254701,1.4317691688978638,1.4537300315056225
2020-07-05,1.2670000000000001,2.5114285714285707,1.3050000000000002,1.4324999999999999,1.336666666666667,1.315,1.3533333333333335,1.4377777777777776,1.4293128261178132,1.5411530932804907,1.4371423642496275,1.453774047744323,1.4108792011124,1.449128707544678,1.3470520215095496,1.85683813240161,1.4353695539541433,1.4784677099718522,1.5531017351190917,1.4643996383876514,1.4327791890050636,1.5221948600337278,1.8322533909753287,1.455449535991078,1.4748227644384266,1.4351371390254701,1.4317691688978638,1.4537300315056225
2020-07-06,1.2835833333333335,2.529787414965987,1.3152083333333335,1.4428124999999998,1.3486111111111112,1.325416666666667,1.36,1.4475,1.4390972120646857,1.5546236345532984,1.4473799226087811,1.4659040859478836,1.4214756729548501,1.4603584831173757,1.3624596728260532,1.8711346897054912,1.445394406328983,1.491070980689232,1.5648192201067543,1.477143567554557,1.443366045064564,1.5352596125148221,1.8461382719122412,1.4668300348610657,1.4885712628050325,1.4449822781669057,1.441963259097561,1.4656236835445593
2020-07-07,1.6704583333333336,2.9580612244897964,1.5537500000000002,1.6822916666666667,1.6270833333333334,1.56875,1.5159722222222225,1.6739814814814813,1.6673081043606635,1.8687638814330783,1.6861603465199684,1.748772269155796,1.6687829871535336,1.7223092540355063,1.721866509045772,2.204518839341846,1.679159260994107,1.7850013847678339,1.8381389897492233,1.7743446644458283,1.6903695327989554,1.8398808206299624,2.1699530278885772,1.7322798744193415,1.8091959212677546,1.6744923657275113,1.6797730030217057,1.7429920250337851
2020-07-08,1.7957083333333332,3.0993112244897962,1.6410416666666665,1.7358333333333333,1.7140277777777777,1.6558333333333333,1.577222222222222,1.741064814814815,1.7411546999329959,1.968922105011196,1.7633954885715388,1.838788695439604,1.7522740357710924,1.8075560820151488,1.8376554610088531,2.3110456904880774,1.753575705523257,1.8790787956895418,1.9270370176564002,1.8691923324060336,1.7719449009354973,1.9357713075131193,2.2741468602610815,1.818263715056227,1.9112481446954364,1.7461394016235103,1.757660542146556,1.831590238030456
2020-07-09,1.792875,3.170595238095238,1.6652083333333332,1.757916666666667,1.7309722222222224,1.6747916666666667,1.5927777777777778,1.7666666666666666,1.764330170188503,1.9916404143456423,1.7869858330933845,1.8602660717479464,1.7757032715744827,1.8308590709492556,1.8430304244282798,2.351450032286679,1.777465553173958,1.9002840120591349,1.9546577753862018,1.889299412824816,1.7953002411591208,1.9584658412723874,2.3139924737469175,1.8414509970424813,1.9291313168421285,1.770422093842603,1.7808854660626756,1.853666518059784
2020-07-10,1.8794166666666665,3.3357057823129255,1.6672916666666666,1.8243749999999999,1.7519444444444445,1.666666666666667,1.655138888888889,1.789675925925926,1.7997616180332812,2.0627792339541466,1.822665448793467,1.908656742293706,1.8062164746600418,1.8724193534070943,1.9222527341576205,2.44753416759439,1.8105146016573666,1.9581668738635902,2.00941937487722,1.9470144079441936,1.831815417556555,2.0250275947724306,2.404487738408963,1.8851022807132316,1.9992127371225115,1.8008676781750723,1.8169661948414983,1.9000103191752986
2020-07-11,1.8199999999999998,3.255714285714286,1.605,1.81,1.7199999999999998,1.59,1.6199999999999999,1.731111111111111,1.7460769332389996,2.0092930827765265,1.7684519995944457,1.86119282462038,1.750798114007976,1.8208951355891227,1.8654316009059064,2.3884789074725394,1.755508384626816,1.9068230705083329,1.9546822974931108,1.8965205855776608,1.7780731057014056,1.9747717457197003,2.34500472164872,1.8340851893955972,1.946463329920205,1.7450416366894252,1.7630754505499746,1.8520177007655863
2020-07-12,1.8199999999999998,3.255714285714286,1.605,1.81,1.7199999999999998,1.59,1.6199999999999999,1.731111111111111,1.7460769332389996,2.0092930827765265,1.7684519995944457,1.86119282462038,1.750798114007976,1.8208951355891227,1.8654316009059064,2.3884789074725394,1.755508384626816,1.9068230705083329,1.9546822974931108,1.8965205855776608,1.7780731057014056,1.9747717457197003,2.34500472164872,1.8340851893955972,1.946463329920205,1.7450416366894252,1.7630754505499746,1.8520177007655863
2020-07-13,1.8203749999999999,3.2609183673469393,1.6064583333333333,1.8118750000000001,1.7219444444444445,1.592083333333333,1.6209722222222223,1.7325925925925927,1.7476578649345575,2.011233319200079,1.7701226097711196,1.8630681943145366,1.752540589926196,1.8227333313821843,1.8663074587809603,2.391581009113531,1.757121338662708,1.908639399022835,1.956876964146884,1.8982890928162155,1.779821076110934,1.9767159643530654,2.348051386837668,1.8359396387993365,1.9481087752284059,1.7465993958407637,1.7647511661826187,1.8539031143370448
2020-07-14,1.8274166666666662,3.370518707482993,1.6389583333333333,1.8528125000000002,1.7640277777777778,1.6391666666666667,1.6418055555555553,1.7661574074074073,1.782678739482602,2.052726440082421,1.8070043889958787,1.9036254284637484,1.7908388474398431,1.862813891688543,1.8844324910918955,2.4576158417558616,1.7929311392701466,1.9477754486198817,2.0044402387413927,1.9363579710402254,1.8181853950761333,2.0184223539112027,2.4130506945288785,1.8763101430858788,1.9832134175618998,1.7813930327318268,1.8016877664208772,1.8947568981170957
2020-07-15,1.7915000000000003,3.134251700680272,1.6147916666666666,1.8009374999999999,1.7026388888888888,1.6199999999999999,1.6063888888888889,1.7535648148148146,1.7511274674198325,1.9797126178791182,1.7707862428665546,1.8435404216366733,1.7493180895251284,1.8114731703165368,1.8380136192775485,2.333295583485416,1.7625387694800998,1.886253957479859,1.936315558068253,1.8756360884352072,1.7751827966280933,1.9481871455707611,2.2943258460186353,1.8230168165900547,1.9194855510200568,1.756798514479105,1.7640672513530289,1.836174302169359
2020-07-16,1.8033750000000002,3.041598639455782,1.610625,1.7662499999999999,1.6875,1.6208333333333336,1.6006944444444444,1.7338888888888888,1.7353120783077327,1.9583175652029776,1.7543694791945423,1.8253112940949547,1.7360645112955118,1.7942008475575537,1.839351208724861,2.2861059301769684,1.745642660772024,1.8684278412043764,1.9119842844251789,1.8588774756391695,1.7597574003000227,1.9263472207538392,2.249100153599869,1.8052213833488278,1.904348870257895,1.7391997133508368,1.7485284905014913,1.8178301730295414
2020-07-17,1.8074166666666667,3.0835034013605442,1.623125,1.7922916666666666,1.7041666666666666,1.6377083333333333,1.615,1.745,1.7496589146705346,1.9763658080689737,1.7694445030869814,1.8427684164937363,1.7521551985881116,1.81132531733723,1.847920524867239,2.3133918131650453,1.7597666989893783,1.8854385981397102,1.9322988662947505,1.875477837399505,1.7759530636085417,1.9448564832492263,2.275874485973021,1.8225095046582513,1.9199480026927267,1.7523450589778542,1.7639192038555869,1.8353799241666027
2020-07-18,1.702,2.9857142857142858,1.58,1.73,1.6466666666666667,1.585,1.5766666666666669,1.7066666666666666,1.7037475849316341,1.9009657516530443,1.7205904092559738,1.7788544858843944,1.700320370011216,1.754238536779995,1.7535527900539656,2.2362921706839267,1.713704299145955,1.8167835421909868,1.870816798562619,1.8056809057537153,1.7235986941032084,1.8723408576314726,2.2017422107117803,1.764165565612549,1.8412560303772039,1.7090183947517241,1.7145381552032615,1.7733595856229285
2020-07-19,1.702,2.9857142857142858,1.58,1.73,1.6466666666666667,1.585,1.5766666666666669,1.7066666666666666,1.7037475849316341,1.9009657516530443,1.7205904092559738,1.7788544858843944,1.700320370011216,1.754238536779995,1.7535527900539656,2.2362921706839267,1.713704299145955,1.8167835421909868,1.870816798562619,1.8056809057537153,1.7235986941032084,1.8723408576314726,2.2017422107117803,1.764165565612549,1.8412560303772039,1.7090183947517241,1.7145381552032615,1.7733595856229285
2020-07-20,1.7025833333333331,2.9867857142857153,1.5783333333333334,1.7290625,1.6454166666666667,1.58375,1.574861111111111,1.7052314814814813,1.702410639386156,1.9006244225634725,1.719339004135485,1.7780228241353824,1.6990707461955323,1.7531952319620308,1.7537818744473268,2.2362066549093305,1.712395954458544,1.816160043108578,1.8699978937083443,1.8050827066565067,1.7224080856090929,1.8718747278850587,2.2015402039245515,1.7631684152110592,1.8409894217682736,1.7076585297725426,1.7132817543154109,1.7724654785561331
2020-07-21,1.7142083333333331,3.0105527210884344,1.5404166666666665,1.7061458333333333,1.6158333333333335,1.555625,1.533611111111111,1.6723148148148148,1.6716920946769904,1.8919165488378675,1.69051571599806,1.7582669414008518,1.670323273188103,1.7289045631947833,1.7575896377487708,2.2334999960371236,1.6823089256669883,1.801131619429199,1.8508483926088308,1.7905728694123182,1.6949333185873297,1.8603145082201151,2.196269818169471,1.7398846055890906,1.833858005156267,1.6764239330457822,1.684358058448927,1.7513518199003677
2020-07-22,1.6701666666666664,2.986683673469389,1.5479166666666666,1.6730208333333334,1.595,1.5685416666666665,1.5386111111111112,1.6725925925925926,1.6705870661281161,1.8697733652537898,1.687684498012763,1.741740367643774,1.6682224576368376,1.7201062564598553,1.7213178553587238,2.213757581319602,1.6805570332125077,1.783075325752924,1.8414777188246845,1.771056330617068,1.6909067075657516,1.8386717746650898,2.1792672287332535,1.729812659282796,1.8084359139266701,1.6755494245272358,1.6818733573279188,1.7366561515347434
2020-07-23,1.605875,2.899192176870749,1.5,1.6272916666666668,1.556111111111111,1.535,1.5065277777777777,1.6297222222222223,1.6284308933195444,1.8138078556650277,1.6440023083074915,1.693392874518758,1.6229658226051593,1.6733711187007314,1.6605530355809615,2.1502287161322826,1.637427471386339,1.7315295588748716,1.7920475900643171,1.7194432708931073,1.6460937108305767,1.784630146756972,2.117639070743382,1.6827085122803278,1.7524125858333812,1.6328061299680043,1.6385046125027025,1.6889005437274096
2020-07-24,1.623375,2.8577636054421767,1.5037500000000001,1.6245833333333333,1.5458333333333334,1.5385416666666667,1.5068055555555555,1.6275462962962963,1.6265276435033962,1.8104786568051425,1.6418195955739976,1.6891536504885336,1.6219315730868915,1.670264325856765,1.671239119929781,2.1331204495751432,1.6353202728232294,1.7290443789073335,1.7858209181695326,1.7174134370856824,1.6440514970632845,1.7809218008361534,2.101227208037999,1.6793157198047322,1.7527343520720988,1.6307107501792433,1.636530904368739,1.684610390297667
2020-07-25,1.563,2.872040816326531,1.59,1.6725000000000003,1.6033333333333333,1.62,1.5866666666666667,1.7244444444444444,1.7066528975377797,1.832541874417098,1.717254573259221,1.7343561512711594,1.6923761189137188,1.7300744459762842,1.6402739666272625,2.165708375141131,1.7161710721663834,1.7638270529210514,1.8411683586044763,1.7491006581505923,1.713010851553634,1.8090126748920603,2.1395934253363547,1.7365663929890651,1.7641938374285804,1.7169176060119664,1.7107583538318059,1.7340476575546697
2020-07-26,1.563,2.872040816326531,1.59,1.6725000000000003,1.6033333333333333,1.62,1.5866666666666667,1.7244444444444444,1.7066528975377797,1.832541874417098,1.717254573259221,1.7343561512711594,1.6923761189137188,1.7300744459762842,1.6402739666272625,2.165708375141131,1.7161710721663834,1.7638270529210514,1.8411683586044763,1.7491006581505923,1.713010851553634,1.8090126748920603,2.1395934253363547,1.7365663929890651,1.7641938374285804,1.7169176060119664,1.7107583538318059,1.7340476575546697
2020-07-27,1.5693333333333335,2.8927295918367335,1.5931250000000001,1.68,1.6100000000000003,1.6216666666666666,1.5897222222222223,1.7269444444444444,1.7103833037487561,1.84058391438539,1.7214617735193145,1.7410349710837767,1.6969788777057602,1.735735309036213,1.6470049927437571,2.1775960224374726,1.7199199718957652,1.7707401537205139,1.848108379376625,1.756022661847893,1.7177803209916438,1.8168275700839784,2.1508873661919163,1.7424326458585915,1.7716929586840693,1.7202301997711946,1.715018688560297,1.7405239573306606
2020-07-28,1.7201250000000001,3.3834098639455794,1.6679166666666667,1.8658333333333332,1.7733333333333334,1.6629166666666668,1.6631944444444444,1.7878703703703702,1.8006121742184193,2.0335519113786176,1.8231493638217697,1.9024789025253885,1.808011035635727,1.8724246264385092,1.8078561740865222,2.461556679591914,1.8106459565070148,1.937160195492461,2.0150034161134887,1.9227545578732486,1.83292271406077,2.004882956803005,2.420694570697264,1.8840728234659825,1.9517419917082584,1.8005272246807458,1.8179552586159375,1.8970925518669186
2020-07-29,1.8395416666666669,3.720416666666667,1.7352083333333335,2.1719791666666666,2.0027777777777778,1.7302083333333333,1.7363888888888888,1.8664814814814814,1.9022183459831608,2.2171331617406618,1.9360584905355016,2.082182595339207,1.9266657790117312,2.021302976278261,1.9476213319712916,2.7022564193597254,1.913907090337435,2.1074696201990646,2.181571973979818,2.0955881953766395,1.9578431832856589,2.195615027206529,2.650002398167741,2.0381492887740205,2.125754859064525,1.8947533446985374,1.9314872113331587,2.071780507752509
2020-07-30,1.870333333333333,3.622261904761905,1.7408333333333335,2.1571875,1.9884722222222224,1.7356249999999998,1.7306944444444445,1.863101851851852,1.8963349876722493,2.2052529802780048,1.9294385594416659,2.071542150063563,1.9215399290071518,2.012110597894053,1.9647003644227952,2.6594297668736466,1.908114377004894,2.0987166858075983,2.16400002216825,2.0880751528322588,1.9507911792719386,2.183347829650006,2.6089206924574126,2.0283761890590553,2.121756025484545,1.889716426298773,1.9249451497201036,2.060949722874501
2020-07-31,1.7489166666666667,3.6153741496598646,1.7560416666666665,2.0846875000000002,1.9465277777777776,1.7466666666666666,1.7431944444444445,1.8803240740740743,1.9012344973752304,2.1575854314231533,1.929395911913286,2.0369302744249476,1.9178314975332489,1.9953207478705082,1.8687421905338395,2.6333449720222415,1.9127465653674407,2.059328246993959,2.1481082615278835,2.0446022307510563,1.9448664768569053,2.1370820794983674,2.5881702861036358,2.008836142076621,2.062311831244883,1.898821245466956,1.9242888747014675,2.0308053564028428
2020-08-01,1.4250000000000003,3.339999999999999,1.6649999999999998,1.9049999999999998,1.7899999999999998,1.67,1.663333333333333,1.811111111111111,1.8050737033299782,1.9493300096129111,1.8226891154642229,1.8684138010822504,1.8005994470480724,1.8558634201939617,1.5869615834480413,2.42363113755931,1.8161188770121823,1.8754962661604284,1.997945033292356,1.8555194959243713,1.8252696970143185,1.937907328361013,2.390722226183143,1.8643893897235961,1.8401838502333228,1.8118705164450508,1.8161202931804798,1.8699948689670718
2020-08-02,1.4250000000000003,3.339999999999999,1.6649999999999998,1.9049999999999998,1.7899999999999998,1.67,1.663333333333333,1.811111111111111,1.8050737033299782,1.9493300096129111,1.8226891154642229,1.8684138010822504,1.8005994470480724,1.8558634201939617,1.5869615834480413,2.42363113755931,1.8161188770121823,1.8754962661604284,1.997945033292356,1.8555194959243713,1.8252696970143185,1.937907328361013,2.390722226183143,1.8643893897235961,1.8401838502333228,1.8118705164450508,1.8161202931804798,1.8699948689670718
2020-08-03,1.443916666666667,3.3386479591836724,1.6677083333333331,1.9077083333333333,1.793611111111111,1.6727083333333332,1.6665277777777776,1.8118518518518516,1.807267752434202,1.9560414706503493,1.8251635451397967,1.8731903676391517,1.8036282092841782,1.8594359413987342,1.6016860819289984,2.4261219984798443,1.8181790858048728,1.881399517712509,2.000988084406568,1.8618408161716482,1.828266739615911,1.9439649921850475,2.392883012401793,1.868136823455432,1.8487034947571208,1.813508264065097,1.818733595007879,1.8743591067125889
2020-08-04,1.8842500000000002,3.3070578231292505,1.7333333333333334,1.970416666666667,1.8773611111111113,1.73875,1.7427777777777778,1.8334259259259262,1.861229177664764,2.1129667807820005,1.8853790858218962,1.9852222392855945,1.8761756634810465,1.944163372858142,1.9446884181403203,2.4846500255268773,1.8691603014901306,2.019756816064921,2.0732639499813863,2.009809335883646,1.9001199869707022,2.0856280080976966,2.4439292077555907,1.9568335222646964,2.047592599257381,1.8550729590700006,1.8820383527136184,1.9769361432275996
2020-08-05,1.9985,3.2970833333333336,1.8122916666666669,1.9780208333333333,1.8918055555555557,1.8283333333333334,1.8079166666666666,1.9410648148148146,1.9437467694748434,2.170494635968837,1.9631318596285827,2.034524677592669,1.943950588661623,2.003613137362004,2.039738578585435,2.5132715745219008,1.9540230586634284,2.078264686026319,2.1266213074695157,2.0679310615896935,1.9686095413542486,2.138111066831742,2.475421717601742,2.014870918341255,2.112945996348823,1.9472096158630503,1.957289151705135,2.0272006057586887
2020-08-06,1.8421666666666667,3.322712585034014,1.8635416666666667,1.9320833333333332,1.856111111111111,1.9033333333333333,1.8361111111111112,2.0150925925925924,1.989486291805302,2.1349802082142704,2.0021122351396,2.0179081615892898,1.9744037227634932,2.01507648546678,1.9250202029327184,2.5129341732713444,2.001721728938601,2.0549296927283827,2.1424211260099204,2.0379704483435663,1.9967546177887114,2.1059964860948255,2.483202553450131,2.0222011046371766,2.0584200910326516,2.0035067114371627,1.9942114869180225,2.0176350300029413
2020-08-07,1.6824166666666667,3.183979591836735,1.8277083333333333,1.9212500000000001,1.8422222222222224,1.8625,1.8219444444444444,1.9761111111111112,1.9511256259954233,2.0518133241133394,1.9607260125438803,1.9653602776799983,1.9327074793852441,1.9684175670253914,1.7935292532124953,2.427087103008658,1.9615377528504343,1.9867793175506914,2.087439338975405,1.9687099558290677,1.9539619980459861,2.0327896847656213,2.4023512723111735,1.974010516225737,1.9679381083870617,1.9642434013060495,1.953471005453721,1.9678620227298944
2020-08-08,1.623,3.0924489795918366,1.7750000000000001,1.8925,1.8166666666666667,1.8050000000000002,1.79,1.9122222222222218,1.897558233894189,1.9970768620285326,1.9072245068915563,1.9193919278848408,1.8819877314675053,1.9191376707838583,1.7365189747726137,2.3631093569524997,1.9059390485482153,1.9358621982129631,2.0339620665628617,1.9187192923957388,1.9029709434349944,1.9811362455933328,2.3389758368571436,1.9249328793388054,1.9143396119573204,1.906342095420147,1.9012184679364141,1.9215763405089494
2020-08-09,1.623,3.0924489795918366,1.7750000000000001,1.8925,1.8166666666666667,1.8050000000000002,1.79,1.9122222222222218,1.897558233894189,1.9970768620285326,1.9072245068915563,1.9193919278848408,1.8819877314675053,1.9191376707838583,1.7365189747726137,2.3631093569524997,1.9059390485482153,1.9358621982129631,2.0339620665628617,1.9187192923957388,1.9029709434349944,1.9811362455933328,2.3389758368571436,1.9249328793388054,1.9143396119573204,1.906342095420147,1.9012184679364141,1.9215763405089494
2020-08-10,1.6292083333333334,3.1103146258503394,1.7787499999999998,1.9011458333333335,1.825,1.8070833333333334,1.7926388888888887,1.9150925925925923,1.9014608632283696,2.0050071922296406,1.9116460802089987,1.9265217223087456,1.8868982157522003,1.9251060066113403,1.7431848636366136,2.3741351031159446,1.909922003634632,1.9429286245742534,2.040830516134226,1.92585783098357,1.9079818425095039,1.9890149359355553,2.349458769222929,1.9311014836363223,1.9218439234253342,1.9099141144210905,1.9056764552507406,1.9284921018621155
2020-08-11,1.7842916666666668,3.5279506802721095,1.8693750000000002,2.1084375,2.0233333333333334,1.8583333333333334,1.857777777777778,1.985509259259259,1.996062716310464,2.1952571300412695,2.0184216534541,2.0973374105184432,2.00502242455798,2.068278639751434,1.9072349671147566,2.6346314623740996,2.0064113099082035,2.1127098996844595,2.204687160940366,2.097508446560699,2.0285588977008704,2.17789824753649,2.597124750805671,2.0790308568474845,2.1029454506955987,1.9967727699071713,2.013285879138524,2.0941355039129252
2020-08-12,2.065458333333333,3.6959608843537417,1.9689583333333331,2.3084375,2.1801388888888886,1.9352083333333334,1.9594444444444443,2.086527777777778,2.1080253219111187,2.3789014064241427,2.1362103560691716,2.257111143238582,2.125280028172122,2.2059663592615326,2.15404176817407,2.8001793875059273,2.1193413998752773,2.281979285504988,2.3431508155348753,2.271564483198987,2.1523664619810057,2.3575765044937986,2.7543468992126336,2.220335699136862,2.300714540742373,2.1052952168554184,2.131011737038045,2.2480842335309226
2020-08-13,2.03575,4.049141156462585,1.9539583333333332,2.4763541666666664,2.2843055555555556,1.946875,1.9554166666666666,2.0924074074074075,2.1337134103325237,2.4683783927917236,2.1712173217848307,2.3379393917123146,2.163049637872231,2.2678359183303742,2.16216434536561,2.985271668083163,2.1463080207413356,2.3561207042079695,2.4354435799263197,2.3442913539005255,2.1964985527953758,2.4512733287281763,2.9295712025308576,2.286233946531642,2.3689256233607194,2.1246465812673345,2.166597024089912,2.3265974737091484
2020-08-14,2.1705833333333335,5.206717687074831,2.1708333333333334,3.244583333333334,2.87875,2.113125,2.1679166666666667,2.312638888888889,2.4169854251312843,2.945474565915046,2.4845655396758124,2.8097710173335892,2.4966026289176866,2.673749769607725,2.4074489061570943,3.7160342803293096,2.4336259506454967,2.795978700354307,2.9089365249721513,2.7836509058045356,2.5429523356450305,2.9480393530688156,3.6301447136723533,2.7040260156617353,2.789584427471026,2.3875299679980664,2.4819561886094568,2.790177378853906
2020-08-15,2.2299999999999995,6.914897959183673,2.42,4.3275,3.6933333333333334,2.3,2.4266666666666663,2.5777777777777775,2.7760936362890374,3.5777019547078837,2.887312630769509,3.4401884212916896,2.9268970536591574,3.210949188459776,2.652620117156625,4.753830723759193,2.7981334003287923,3.37455678907023,3.553667657617714,3.3591600737210596,2.993628016248021,3.6120219095954056,4.623958585584093,3.2584481808785286,3.3276869490575334,2.7160708165794984,2.887767659769244,3.4101062282449632
2020-08-16,2.2299999999999995,6.914897959183673,2.42,4.3275,3.6933333333333334,2.3,2.4266666666666663,2.5777777777777775,2.7760936362890374,3.5777019547078837,2.887312630769509,3.4401884212916896,2.9268970536591574,3.210949188459776,2.652620117156625,4.753830723759193,2.7981334003287923,3.37455678907023,3.553667657617714,3.3591600737210596,2.993628016248021,3.6120219095954056,4.623958585584093,3.2584481808785286,3.3276869490575334,2.7160708165794984,2.887767659769244,3.4101062282449632
2020-08-17,2.236875,7.137270408163264,2.4214583333333333,4.4696875,3.789444444444444,2.3054166666666664,2.4304166666666664,2.5770370370370372,2.7954937938524793,3.6509762655223996,2.914683515986761,3.509561214715314,2.960685850134128,3.2628762840640935,2.6806160068125613,4.881712406922211,2.8179613164593547,3.4378808721385776,3.622455052202039,3.4228758088778672,3.0304425835778224,3.689358259811451,4.74440165093317,3.3135127081576683,3.38982735876415,2.728631968460968,2.9162464218744923,3.4769593114051864
2020-08-18,2.3972500000000005,12.030943877551021,2.450625,7.597604166666667,5.901805555555556,2.4243750000000004,2.513333333333333,2.5580555555555557,3.2211124556923325,5.265285710350341,3.515788492601849,5.036046142399202,3.703040907880561,4.40486837006926,3.303213818303692,7.696117894984748,3.252769118361706,4.8323685241672525,5.135890604574684,4.826141745107257,3.839609454841215,5.392476744804914,7.3948593506943325,4.524686112578586,4.760052807795133,3.003198209168498,3.54186327348581,4.9477538242008805
2020-08-19,2.450916666666667,6.934260204081632,2.3497916666666665,4.304375,3.631944444444444,2.294791666666667,2.43375,2.5122685185185185,2.7447389989545483,3.6258349847760796,2.858510768679931,3.4397337479639827,2.899144599018599,3.1956484989744993,2.812240080960676,4.767202381420648,2.761514660850066,3.401052889948718,3.549638431604562,3.389487634647521,2.9713135759180775,3.6459374272144687,4.63073811505275,3.246655136750685,3.3976352364964595,2.671113429581881,2.862192162949695,3.403673643254664
2020-08-20,2.491791666666667,6.52704081632653,2.342083333333333,3.8625,3.3536111111111118,2.2866666666666666,2.3633333333333333,2.483657407407408,2.671284729566917,3.463679668072644,2.77076934489366,3.2597820394022663,2.8040735160402344,3.056135915178069,2.7850570061233952,4.496192707812886,2.6891220542721883,3.2487744320162593,3.3815234182939777,3.235929117591409,2.865575860417093,3.462944866714914,4.373806696279,3.1002502409576005,3.263238566221235,2.613546917480547,2.772096349553237,3.228312982492208
2020-08-21,2.409875,5.668911564625851,2.271041666666667,3.2634375,2.958055555555555,2.2070833333333333,2.2840277777777778,2.3858333333333337,2.5203526920755763,3.135285867225416,2.593891416100836,2.9463154971572396,2.6137880732066896,2.8009663764707033,2.6245596657388206,3.9710576982302426,2.5343718911248816,2.9556001917794177,3.0662604877744015,2.9422298190994485,2.6615372525988668,3.119087635166793,3.8750152135057303,2.8342079248354466,2.975942823757828,2.4796033446163874,2.5936536915090116,2.923057721489355
2020-08-22,2.223,4.878775510204083,2.18,2.71,2.53,2.14,2.223333333333333,2.3155555555555556,2.386760634818382,2.793553657091476,2.430556199060157,2.622830367735088,2.425391144144785,2.5470156087246774,2.3897554387593622,3.472085879217754,2.3969218458448553,2.650332391901017,2.7650761399823964,2.6321455154396465,2.464251891834882,2.7659582292259253,3.4038567966592463,2.56857647550682,2.66053936972666,2.366691232721366,2.42750896739277,2.6109861487846593
2020-08-23,2.223,4.878775510204083,2.18,2.71,2.53,2.14,2.223333333333333,2.3155555555555556,2.386760634818382,2.793553657091476,2.430556199060157,2.622830367735088,2.425391144144785,2.5470156087246774,2.3897554387593622,3.472085879217754,2.3969218458448553,2.650332391901017,2.7650761399823964,2.6321455154396465,2.464251891834882,2.7659582292259253,3.4038567966592463,2.56857647550682,2.66053936972666,2.366691232721366,2.42750896739277,2.6109861487846593
2020-08-24,2.2342500000000003,4.891454081632652,2.1920833333333336,2.7304166666666667,2.5490277777777774,2.149375,2.2311111111111113,2.327453703703704,2.398162942354577,2.8069712461660505,2.442457893044701,2.6373999861528112,2.437646627302631,2.5602424440312617,2.4018175959189834,3.485782951857476,2.4086916263632645,2.6638910797805697,2.777820128214782,2.6459423341812514,2.476504977669221,2.780020515756816,3.4172409237296746,2.5819509550400124,2.673905817524677,2.378387324096634,2.439288651616943,2.625363360798695
