,Generator,Time,Value
13059,ELSOBRANTE_11,28,30.4
13060,ELSOBRANTE_11,29,30.4
13061,ELSOBRANTE_11,30,30.4
13062,ELSOBRANTE_11,31,30.4
13063,ELSOBRANTE_11,32,30.4
13064,ELSOBRANTE_11,33,30.4
13065,ELSOBRANTE_11,34,0.0
13066,ELSOBRANTE_11,35,0.0
13067,ELSOBRANTE_11,36,0.0
13068,ELSOBRANTE_11,37,0.0
13069,ELSOBRANTE_11,38,0.0
13070,ELSOBRANTE_11,39,30.4
13071,ELSOBRANTE_11,40,30.4
13072,ELSOBRANTE_11,41,30.4
13073,ELSOBRANTE_11,42,30.4
13074,ELSOBRANTE_11,43,30.4
13075,ELSOBRANTE_11,44,30.4
13076,ELSOBRANTE_11,45,30.4
13077,ELSOBRANTE_11,46,30.4
13078,ELSOBRANTE_11,47,30.4
13079,ELSOBRANTE_11,48,30.4
13080,ALAMEDA,25,83.3
13081,ALAMEDA,26,83.3
13082,ALAMEDA,27,83.3
13083,ALAMEDA,28,83.3
13084,ALAMEDA,29,83.3
13085,ALAMEDA,30,83.3
13086,ALAMEDA,31,83.3
13087,ALAMEDA,32,83.3
13088,ALAMEDA,33,83.3
13089,ALAMEDA,34,83.3
13090,ALAMEDA,35,83.3
13091,ALAMEDA,36,83.3
13092,ALAMEDA,37,83.3
13093,ALAMEDA,38,83.3
13094,ALAMEDA,39,83.3
13095,ALAMEDA,40,83.3
13096,ALAMEDA,41,83.3
13097,ALAMEDA,42,83.3
13098,ALAMEDA,43,83.3
13099,ALAMEDA,44,83.3
13100,ALAMEDA,45,83.3
13101,ALAMEDA,46,83.3
13102,ALAMEDA,47,83.3
13103,ALAMEDA,48,83.3
13104,COYOTE,25,0.0
13105,COYOTE,26,0.0
13106,COYOTE,27,0.0
13107,COYOTE,28,0.0
13108,COYOTE,29,0.0
13109,COYOTE,30,0.0
13110,COYOTE,31,0.0
13111,COYOTE,32,0.0
13112,COYOTE,33,0.0
13113,COYOTE,34,0.0
13114,COYOTE,35,0.0
13115,COYOTE,36,0.0
13116,COYOTE,37,0.0
13117,COYOTE,38,0.0
13118,COYOTE,39,0.0
13119,COYOTE,40,0.0
13120,COYOTE,41,0.0
13121,COYOTE,42,0.0
13122,COYOTE,43,0.0
13123,COYOTE,44,0.0
13124,COYOTE,45,0.0
13125,COYOTE,46,0.0
13126,COYOTE,47,0.0
13127,COYOTE,48,0.0
13128,SANJOAQUIN,25,0.0
13129,SANJOAQUIN,26,0.0
13130,SANJOAQUIN,27,0.0
13131,SANJOAQUIN,28,0.0
13132,SANJOAQUIN,29,0.0
13133,SANJOAQUIN,30,0.0
13134,SANJOAQUIN,31,0.0
13135,SANJOAQUIN,32,0.0
13136,SANJOAQUIN,33,0.0
13137,SANJOAQUIN,34,0.0
13138,SANJOAQUIN,35,0.0
13139,SANJOAQUIN,36,0.0
13140,SANJOAQUIN,37,0.0
13141,SANJOAQUIN,38,0.0
13142,SANJOAQUIN,39,0.0
13143,SANJOAQUIN,40,0.0
13144,SANJOAQUIN,41,0.0
13145,SANJOAQUIN,42,0.0
13146,SANJOAQUIN,43,0.0
13147,SANJOAQUIN,44,0.0
13148,SANJOAQUIN,45,0.0
13149,SANJOAQUIN,46,0.0
13150,SANJOAQUIN,47,0.0
13151,SANJOAQUIN,48,0.0
13152,MOSSLANDING,25,0.0
13153,MOSSLANDING,26,0.0
13154,MOSSLANDING,27,0.0
13155,MOSSLANDING,28,0.0
13156,MOSSLANDING,29,0.0
13157,MOSSLANDING,30,0.0
13158,MOSSLANDING,31,0.0
13159,MOSSLANDING,32,0.0
13160,MOSSLANDING,33,0.0
13161,MOSSLANDING,34,0.0
13162,MOSSLANDING,35,0.0
13163,MOSSLANDING,36,0.0
13164,MOSSLANDING,37,0.0
13165,MOSSLANDING,38,0.0
13166,MOSSLANDING,39,0.0
13167,MOSSLANDING,40,0.0
13168,MOSSLANDING,41,0.0
13169,MOSSLANDING,42,0.0
13170,MOSSLANDING,43,0.0
13171,MOSSLANDING,44,0.0
13172,MOSSLANDING,45,0.0
13173,MOSSLANDING,46,0.0
13174,MOSSLANDING,47,0.0
13175,MOSSLANDING,48,0.0
