EIA_ID,plant,state,bal_auth,mode,year,epiweek,mean,max,min,capability,nameplate_EIA,nameplate_HS
410,McSwain,CA,CISO,NA,2009,31,6.758,7.668,2.384,9,9,9
410,McSwain,CA,CISO,NA,2009,32,6.758,7.668,2.384,9,9,9
410,McSwain,CA,CISO,NA,2009,33,6.758,7.668,2.384,9,9,9
410,McSwain,CA,CISO,NA,2009,34,6.758,7.668,2.384,9,9,9
410,McSwain,CA,CISO,NA,2009,35,6.758,7.668,2.384,9,9,9
410,McSwain,CA,CISO,NA,2009,36,4.825,6.52,1.702,9,9,9
410,McSwain,CA,CISO,NA,2009,37,4.825,6.52,1.702,9,9,9
410,McSwain,CA,CISO,NA,2009,38,4.825,6.52,1.702,9,9,9
410,McSwain,CA,CISO,NA,2009,39,4.825,6.52,1.702,9,9,9
410,McSwain,CA,CISO,NA,2009,40,3.761,5.887,1.326,9,9,9
410,McSwain,CA,CISO,NA,2009,41,3.761,5.887,1.326,9,9,9
410,McSwain,CA,CISO,NA,2009,42,3.761,5.887,1.326,9,9,9
410,McSwain,CA,CISO,NA,2009,43,3.761,5.887,1.326,9,9,9
410,McSwain,CA,CISO,NA,2009,44,3.761,5.887,1.326,9,9,9
410,McSwain,CA,CISO,NA,2009,45,3.574,5.776,1.261,9,9,9
410,McSwain,CA,CISO,NA,2009,46,3.574,5.776,1.261,9,9,9
410,McSwain,CA,CISO,NA,2009,47,3.574,5.776,1.261,9,9,9
410,McSwain,CA,CISO,NA,2009,48,3.574,5.776,1.261,9,9,9
410,McSwain,CA,CISO,NA,2009,49,3.033,5.455,1.07,9,9,9
410,McSwain,CA,CISO,NA,2009,50,3.033,5.455,1.07,9,9,9
410,McSwain,CA,CISO,NA,2009,51,3.033,5.455,1.07,9,9,9
410,McSwain,CA,CISO,NA,2009,52,3.033,5.455,1.07,9,9,9
412,Chicago Park,CA,CISO,NA,2009,1,13.406,25.823,4.728,44,44,44
412,Chicago Park,CA,CISO,NA,2009,2,10.966,24.374,3.868,44,44,44
412,Chicago Park,CA,CISO,NA,2009,3,11.232,24.532,3.962,44,44,44
412,Chicago Park,CA,CISO,NA,2009,4,13.099,25.641,4.62,44,44,44
412,Chicago Park,CA,CISO,NA,2009,5,9.61,23.568,3.39,44,44,44
412,Chicago Park,CA,CISO,NA,2009,6,12.693,25.4,4.477,44,44,44
412,Chicago Park,CA,CISO,NA,2009,7,12.896,25.521,4.549,44,44,44
412,Chicago Park,CA,CISO,NA,2009,8,12.896,25.521,4.549,44,44,44
412,Chicago Park,CA,CISO,NA,2009,9,15.174,26.874,5.352,44,44,44
412,Chicago Park,CA,CISO,NA,2009,10,15.175,26.874,5.352,44,44,44
412,Chicago Park,CA,CISO,NA,2009,11,15.172,26.873,5.351,44,44,44
412,Chicago Park,CA,CISO,NA,2009,12,15.173,26.873,5.352,44,44,44
412,Chicago Park,CA,CISO,NA,2009,13,15.206,26.893,5.363,44,44,44
412,Chicago Park,CA,CISO,NA,2009,14,17.643,28.341,6.223,44,44,44
412,Chicago Park,CA,CISO,NA,2009,15,17.643,28.341,6.223,44,44,44
412,Chicago Park,CA,CISO,NA,2009,16,17.643,28.341,6.223,44,44,44
412,Chicago Park,CA,CISO,NA,2009,17,17.632,28.334,6.219,44,44,44
412,Chicago Park,CA,CISO,NA,2009,18,20.324,29.933,7.168,44,44,44
412,Chicago Park,CA,CISO,NA,2009,19,20.278,29.906,7.152,44,44,44
412,Chicago Park,CA,CISO,NA,2009,20,20.185,29.851,7.12,44,44,44
412,Chicago Park,CA,CISO,NA,2009,21,20.188,29.853,7.12,44,44,44
412,Chicago Park,CA,CISO,NA,2009,22,20.288,29.913,7.156,44,44,44
412,Chicago Park,CA,CISO,NA,2009,23,19.824,29.637,6.992,44,44,44
412,Chicago Park,CA,CISO,NA,2009,24,19.966,29.721,7.042,44,44,44
412,Chicago Park,CA,CISO,NA,2009,25,19.966,29.721,7.042,44,44,44
412,Chicago Park,CA,CISO,NA,2009,26,20.644,30.124,7.281,44,44,44
412,Chicago Park,CA,CISO,NA,2009,27,20.408,29.983,7.198,44,44,44
412,Chicago Park,CA,CISO,NA,2009,28,20.408,29.983,7.198,44,44,44
412,Chicago Park,CA,CISO,NA,2009,29,20.408,29.983,7.198,44,44,44
412,Chicago Park,CA,CISO,NA,2009,30,20.408,29.983,7.198,44,44,44
412,Chicago Park,CA,CISO,NA,2009,31,18.537,28.872,6.538,44,44,44
412,Chicago Park,CA,CISO,NA,2009,32,18.537,28.872,6.538,44,44,44
412,Chicago Park,CA,CISO,NA,2009,33,18.537,28.872,6.538,44,44,44
412,Chicago Park,CA,CISO,NA,2009,34,18.537,28.872,6.538,44,44,44
412,Chicago Park,CA,CISO,NA,2009,35,18.436,28.812,6.502,44,44,44
412,Chicago Park,CA,CISO,NA,2009,36,13.585,25.93,4.792,44,44,44
412,Chicago Park,CA,CISO,NA,2009,37,13.585,25.93,4.792,44,44,44
412,Chicago Park,CA,CISO,NA,2009,38,13.585,25.93,4.792,44,44,44
412,Chicago Park,CA,CISO,NA,2009,39,13.512,25.886,4.766,44,44,44
412,Chicago Park,CA,CISO,NA,2009,40,10.688,24.209,3.77,44,44,44
412,Chicago Park,CA,CISO,NA,2009,41,10.68,24.204,3.767,44,44,44
412,Chicago Park,CA,CISO,NA,2009,42,10.688,24.209,3.77,44,44,44
412,Chicago Park,CA,CISO,NA,2009,43,10.688,24.209,3.77,44,44,44
412,Chicago Park,CA,CISO,NA,2009,44,10.048,23.829,3.544,44,44,44
412,Chicago Park,CA,CISO,NA,2009,45,11.835,24.89,4.174,44,44,44
412,Chicago Park,CA,CISO,NA,2009,46,11.835,24.89,4.174,44,44,44
412,Chicago Park,CA,CISO,NA,2009,47,11.835,24.89,4.174,44,44,44
412,Chicago Park,CA,CISO,NA,2009,48,11.774,24.854,4.153,44,44,44
412,Chicago Park,CA,CISO,NA,2009,49,7.334,22.216,2.587,44,44,44
412,Chicago Park,CA,CISO,NA,2009,50,14.196,26.293,5.007,44,44,44
412,Chicago Park,CA,CISO,NA,2009,51,14.078,26.223,4.965,44,44,44
412,Chicago Park,CA,CISO,NA,2009,52,14.191,26.29,5.005,44,44,44
415,Donnells,CA,CISO,NA,2009,1,19.102,36.189,6.737,61.2,72,72
415,Donnells,CA,CISO,NA,2009,2,20.579,37.066,7.258,61.2,72,72
415,Donnells,CA,CISO,NA,2009,3,24.062,39.136,8.487,61.2,72,72
415,Donnells,CA,CISO,NA,2009,4,26.908,40.827,9.491,61.2,72,72
415,Donnells,CA,CISO,NA,2009,5,25.495,39.987,8.992,61.2,72,72
415,Donnells,CA,CISO,NA,2009,6,19.972,36.706,7.044,61.2,72,72
415,Donnells,CA,CISO,NA,2009,7,19.727,36.56,6.958,61.2,72,72
415,Donnells,CA,CISO,NA,2009,8,20.404,36.962,7.197,61.2,72,72
415,Donnells,CA,CISO,NA,2009,9,19.022,38.333,6.709,66.6,72,72
415,Donnells,CA,CISO,NA,2009,10,18.125,37.8,6.393,66.6,72,72
415,Donnells,CA,CISO,NA,2009,11,27.636,43.451,9.747,66.6,72,72
415,Donnells,CA,CISO,NA,2009,12,35.173,47.929,12.406,66.6,72,72
415,Donnells,CA,CISO,NA,2009,13,48.872,56.067,17.237,66.6,72,72
415,Donnells,CA,CISO,NA,2009,14,36.39,48.651,12.835,66.6,72,72
415,Donnells,CA,CISO,NA,2009,15,35.563,48.16,12.543,66.6,72,72
415,Donnells,CA,CISO,NA,2009,16,42.84,52.484,15.11,66.6,72,72
415,Donnells,CA,CISO,NA,2009,17,47.935,55.511,16.907,66.6,72,72
415,Donnells,CA,CISO,NA,2009,18,51.012,57.339,17.993,66.6,72,72
415,Donnells,CA,CISO,NA,2009,19,51.307,57.514,18.096,66.6,72,72
415,Donnells,CA,CISO,NA,2009,20,54.904,59.651,19.365,66.6,72,72
415,Donnells,CA,CISO,NA,2009,21,53.849,59.024,18.993,66.6,72,72
415,Donnells,CA,CISO,NA,2009,22,51.726,57.763,18.244,66.6,72,72
415,Donnells,CA,CISO,NA,2009,23,47.334,57.346,16.695,72,72,72
415,Donnells,CA,CISO,NA,2009,24,42.041,54.201,14.828,72,72,72
415,Donnells,CA,CISO,NA,2009,25,36.742,51.053,12.959,72,72,72
415,Donnells,CA,CISO,NA,2009,26,35.235,50.157,12.428,72,72,72
415,Donnells,CA,CISO,NA,2009,27,36.603,50.97,12.91,72,72,72
415,Donnells,CA,CISO,NA,2009,28,36.439,50.873,12.852,72,72,72
415,Donnells,CA,CISO,NA,2009,29,36.371,50.832,12.828,72,72,72
415,Donnells,CA,CISO,NA,2009,30,36.349,50.819,12.821,72,72,72
415,Donnells,CA,CISO,NA,2009,31,30.436,47.306,10.735,72,72,72
415,Donnells,CA,CISO,NA,2009,32,30.38,47.273,10.715,72,72,72
415,Donnells,CA,CISO,NA,2009,33,30.354,47.257,10.706,72,72,72
415,Donnells,CA,CISO,NA,2009,34,30.386,47.277,10.717,72,72,72
415,Donnells,CA,CISO,NA,2009,35,30.324,47.239,10.695,72,72,72
415,Donnells,CA,CISO,NA,2009,36,26.312,42.664,9.28,66.6,72,72
415,Donnells,CA,CISO,NA,2009,37,26.298,42.656,9.276,66.6,72,72
415,Donnells,CA,CISO,NA,2009,38,26.289,42.65,9.272,66.6,72,72
415,Donnells,CA,CISO,NA,2009,39,26.282,42.646,9.27,66.6,72,72
415,Donnells,CA,CISO,NA,2009,40,15.502,36.242,5.468,66.6,72,72
415,Donnells,CA,CISO,NA,2009,41,19.878,38.841,7.011,66.6,72,72
415,Donnells,CA,CISO,NA,2009,42,22.738,40.541,8.02,66.6,72,72
415,Donnells,CA,CISO,NA,2009,43,22.738,40.541,8.02,66.6,72,72
415,Donnells,CA,CISO,NA,2009,44,25.179,41.991,8.881,66.6,72,72
415,Donnells,CA,CISO,NA,2009,45,19.412,38.565,6.847,66.6,72,72
415,Donnells,CA,CISO,NA,2009,46,19.31,38.504,6.811,66.6,72,72
415,Donnells,CA,CISO,NA,2009,47,19.143,38.405,6.752,66.6,72,72
415,Donnells,CA,CISO,NA,2009,48,17.485,37.42,6.167,66.6,72,72
415,Donnells,CA,CISO,NA,2009,49,24.944,39.66,8.798,61.2,72,72
415,Donnells,CA,CISO,NA,2009,50,16.139,34.429,5.692,61.2,72,72
415,Donnells,CA,CISO,NA,2009,51,13.694,32.976,4.83,61.2,72,72
415,Donnells,CA,CISO,NA,2009,52,13.707,32.983,4.834,61.2,72,72
418,Kelly Ridge,CA,CISO,NA,2009,1,6.194,7.739,2.185,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,2,6.36,7.838,2.243,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,3,6.611,7.987,2.332,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,4,7.017,8.227,2.475,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,5,7.769,8.675,2.74,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,6,7.769,8.675,2.74,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,7,7.769,8.675,2.74,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,8,7.769,8.675,2.74,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,9,8.4,9.049,2.963,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,10,8.4,9.049,2.963,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,11,8.4,9.049,2.963,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,12,8.4,9.049,2.963,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,13,8.404,9.051,2.964,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,14,9.475,9.688,3.342,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,15,9.475,9.688,3.342,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,16,9.475,9.688,3.342,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,17,9.477,9.689,3.343,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,18,10,10,3.527,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,19,10,10,3.527,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,20,10,10,3.527,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,21,10,10,3.527,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,22,10,10,3.527,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,23,10,10,3.527,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,24,10,10,3.527,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,25,10,10,3.527,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,26,10,10,3.527,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,27,10,10,3.527,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,28,10,10,3.527,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,29,10,10,3.527,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,30,10,10,3.527,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,31,9.952,9.971,3.51,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,32,9.952,9.971,3.51,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,33,9.952,9.971,3.51,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,34,9.952,9.971,3.51,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,35,9.952,9.971,3.51,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,36,7.25,8.366,2.557,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,37,7.25,8.366,2.557,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,38,7.25,8.366,2.557,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,39,7.204,8.339,2.541,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,40,5.991,7.618,2.113,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,41,5.991,7.618,2.113,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,42,5.991,7.618,2.113,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,43,5.991,7.618,2.113,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,44,5.991,7.618,2.113,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,45,6.425,7.876,2.266,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,46,6.426,7.876,2.266,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,47,6.427,7.877,2.267,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,48,6.425,7.876,2.266,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,49,7.451,8.486,2.628,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,50,7.453,8.487,2.629,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,51,7.452,8.486,2.628,10,10,10
418,Kelly Ridge,CA,CISO,NA,2009,52,7.452,8.486,2.629,10,10,10
419,Woodleaf,CA,CISO,NA,2009,1,3.581,26.481,1.263,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,2,9.569,30.038,3.375,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,3,14.353,32.881,5.063,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,4,25.5,39.503,8.994,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,5,28.032,41.007,9.887,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,6,28.032,41.007,9.887,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,7,28.032,41.007,9.887,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,8,28.032,41.007,9.887,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,9,39.67,47.922,13.992,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,10,29.995,42.174,10.58,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,11,28.905,41.526,10.195,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,12,28.083,41.038,9.905,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,13,27.169,40.494,9.583,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,14,28.904,41.525,10.195,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,15,28.675,41.389,10.114,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,16,28.196,41.104,9.945,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,17,28.286,41.158,9.977,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,18,44.945,51.055,15.852,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,19,36.888,46.269,13.011,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,20,30.716,42.602,10.834,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,21,28.482,41.275,10.046,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,22,27.082,40.443,9.552,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,23,38.014,46.938,13.408,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,24,37.974,46.914,13.394,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,25,37.852,46.842,13.351,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,26,38.382,47.156,13.537,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,27,38.023,46.943,13.411,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,28,37.994,46.926,13.401,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,29,37.971,46.912,13.393,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,30,37.954,46.902,13.387,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,31,31.663,43.165,11.168,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,32,31.662,43.164,11.167,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,33,31.66,43.163,11.167,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,34,31.659,43.162,11.166,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,35,31.306,42.952,11.042,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,36,23.232,38.155,8.194,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,37,23.232,38.155,8.194,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,38,23.232,38.155,8.194,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,39,23.043,38.043,8.127,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,40,20.48,36.52,7.223,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,41,23.954,38.585,8.449,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,42,20.567,36.572,7.254,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,43,20.507,36.536,7.233,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,44,20.466,36.512,7.218,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,45,20.187,36.346,7.12,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,46,13.954,32.643,4.922,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,47,14.65,33.057,5.167,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,48,12.427,31.736,4.383,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,49,16.946,34.421,5.977,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,50,18.688,35.456,6.591,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,51,17.058,34.487,6.016,60,67.2,59
419,Woodleaf,CA,CISO,NA,2009,52,16.892,34.389,5.958,60,67.2,59
424,French Meadows,CA,CISO,NA,2009,1,3.468,8.555,1.223,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,2,3.822,8.765,1.348,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,3,4.366,9.088,1.54,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,4,4.314,9.057,1.522,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,5,3.632,8.652,1.281,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,6,3.245,8.422,1.145,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,7,2.913,8.225,1.028,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,8,4.992,9.46,1.761,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,9,5.278,9.63,1.862,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,10,5.283,9.633,1.863,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,11,5.281,9.631,1.862,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,12,5.281,9.632,1.863,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,13,5.38,9.69,1.897,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,14,5.968,10.04,2.105,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,15,5.968,10.04,2.105,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,16,5.968,10.04,2.105,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,17,6.039,10.082,2.13,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,18,5.945,10.026,2.097,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,19,5.943,10.025,2.096,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,20,5.938,10.022,2.094,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,21,5.937,10.021,2.094,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,22,5.97,10.041,2.106,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,23,7.316,10.841,2.58,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,24,7.325,10.846,2.584,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,25,7.317,10.841,2.581,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,26,7.396,10.888,2.609,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,27,7.922,11.201,2.794,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,28,7.922,11.201,2.794,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,29,7.922,11.201,2.794,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,30,7.922,11.201,2.794,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,31,7.49,10.944,2.642,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,32,7.49,10.944,2.642,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,33,7.49,10.944,2.642,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,34,7.49,10.944,2.642,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,35,7.472,10.933,2.635,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,36,6.511,10.362,2.296,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,37,6.511,10.362,2.296,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,38,6.511,10.362,2.296,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,39,6.5,10.356,2.293,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,40,4.587,9.219,1.618,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,41,4.539,9.191,1.601,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,42,4.428,9.125,1.562,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,43,4.587,9.219,1.618,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,44,4.143,8.956,1.461,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,45,4.335,9.07,1.529,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,46,4.335,9.07,1.529,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,47,4.335,9.07,1.529,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,48,4.261,9.025,1.503,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,49,5.205,9.586,1.836,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,50,5.233,9.603,1.846,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,51,5.224,9.598,1.843,16,15.3,15.3
424,French Meadows,CA,CISO,NA,2009,52,5.232,9.603,1.845,16,15.3,15.3
425,Middle Fork,CA,CISO,NA,2009,1,21.896,66.585,7.723,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,2,27.675,70.018,9.761,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,3,36.571,75.304,12.899,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,4,35.735,74.807,12.604,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,5,38.005,76.156,13.405,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,6,35.153,74.461,12.399,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,7,32.707,73.008,11.536,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,8,48.032,82.113,16.941,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,9,39.229,76.883,13.836,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,10,39.269,76.907,13.851,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,11,39.251,76.896,13.844,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,12,39.256,76.899,13.846,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,13,40.086,77.392,14.139,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,14,41.947,78.498,14.795,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,15,41.947,78.498,14.795,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,16,41.947,78.498,14.795,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,17,42.268,78.689,14.908,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,18,53.722,85.494,18.948,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,19,53.704,85.483,18.942,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,20,53.656,85.455,18.925,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,21,53.647,85.449,18.922,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,22,53.933,85.619,19.023,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,23,68.705,94.396,24.233,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,24,68.769,94.434,24.255,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,25,68.715,94.401,24.236,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,26,69.278,94.736,24.435,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,27,70.117,95.234,24.731,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,28,70.117,95.234,24.731,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,29,70.117,95.234,24.731,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,30,70.117,95.234,24.731,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,31,76.992,99.319,27.156,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,32,76.992,99.319,27.156,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,33,76.992,99.319,27.156,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,34,76.992,99.319,27.156,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,35,76.712,99.153,27.057,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,36,64.418,91.848,22.721,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,37,64.418,91.848,22.721,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,38,64.418,91.848,22.721,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,39,64.418,91.848,22.721,132,122.4,122.4
425,Middle Fork,CA,CISO,NA,2009,40,20.5,65.756,7.23,132,122.4,122.4
