,AVA,AZPS,BANC,BPAT,CHPD,CISO,DOPD,EPE,GCPD,IID,IPCO,LDWP,NEVP,NWMT,PACE,PACW,PGE,PNM,PSCO,PSEI,SCL,SRP,TEPC,TIDC,TPWR,WACM,WALC,WAUW
4937,19,389,115,4,,5822,,99,,108,281,332,306,14,318,202,,187,362,,,632,155,,,25,,
4938,19,513,140,4,,7100,,104,,115,284,517,476,16,497,193,,206,373,,,658,185,,,32,,
4939,19,524,139,4,,6552,,104,,107,277,644,597,16,682,189,,201,353,,,664,186,,,34,,
4940,19,525,149,4,,6521,,104,,126,278,643,540,16,703,193,,177,324,,,663,168,,,20,,
4941,19,519,142,4,,6337,,101,,123,272,488,379,16,835,176,,157,242,,,658,126,,,19,,
4942,20,515,130,4,,5959,,96,,105,273,592,209,16,759,176,,146,150,,,613,100,,,29,,
4943,19,507,147,3,,5394,,99,,77,272,576,232,16,784,185,,107,123,,,556,76,,,24,,
4944,19,437,132,2,,4272,,94,,52,250,610,454,14,509,184,,65,129,,,524,24,,,15,,
4945,19,420,112,2,,2919,,46,,25,198,577,294,12,249,162,,13,31,,,449,10,,,14,,
4946,15,304,71,2,,1254,,10,,13,104,340,126,6,227,129,,3,17,,,167,2,,,4,,
4947,2,217,22,1,,9,,0,,5,34,53,18,0,27,43,,0,0,,,19,0,,,0,,
4948,0,207,1,0,,9,,0,,0,0,2,0,0,0,1,,0,0,,,0,0,,,0,,
4949,0,194,1,0,,0,,0,,0,0,3,0,0,1,0,,0,0,,,0,0,,,0,,
4950,0,91,1,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
4951,0,0,1,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
4952,0,2,1,0,,0,,0,,0,0,3,0,0,1,0,,0,0,,,0,0,,,0,,
4953,0,1,1,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
4954,0,0,1,0,,0,,0,,0,0,2,0,0,0,0,,0,1,,,0,0,,,0,,
4955,0,0,0,0,,0,,0,,0,0,2,0,0,0,0,,0,0,,,0,0,,,0,,
4956,0,0,0,0,,0,,0,,0,0,2,0,0,0,0,,0,0,,,0,0,,,0,,
4957,0,0,0,0,,0,,2,,0,1,2,0,0,5,1,,0,41,,,0,0,,,4,,
4958,8,43,1,0,,2425,,34,,8,19,76,92,7,200,24,,43,232,,,88,74,,,21,,
4959,16,251,51,2,,6634,,68,,61,91,464,351,13,529,109,,122,352,,,361,143,,,34,,
4960,19,495,110,3,,8715,,84,,99,103,818,509,14,543,164,,159,383,,,540,170,,,39,,
4961,19,512,142,4,,9636,,97,,115,106,998,574,16,667,190,,179,350,,,629,180,,,39,,
4962,20,522,141,4,,10238,,100,,123,88,1094,598,16,641,200,,197,351,,,655,185,,,38,,
4963,19,523,161,4,,10121,,101,,127,85,1129,610,17,640,198,,200,357,,,662,181,,,30,,
4964,19,525,154,4,,9290,,97,,125,128,1127,623,17,564,198,,180,311,,,663,176,,,29,,
4965,19,519,162,2,,9998,,102,,124,110,1111,574,16,424,200,,169,225,,,657,173,,,21,,
4966,19,516,151,2,,9824,,82,,121,87,1065,563,14,432,197,,161,219,,,647,157,,,23,,
4967,19,509,149,2,,9275,,92,,118,64,991,572,13,629,198,,116,178,,,626,146,,,19,,
4968,19,481,147,2,,8537,,48,,104,57,952,590,12,644,182,,47,88,,,588,91,,,10,,
4969,19,473,125,3,,6098,,19,,86,39,744,507,9,493,166,,19,80,,,470,62,,,5,,
4970,13,341,83,2,,1882,,3,,34,43,377,254,4,111,121,,2,23,,,183,10,,,1,,
4971,3,224,26,0,,0,,0,,4,23,47,29,0,9,42,,1,0,,,16,0,,,0,,
4972,0,205,0,0,,0,,0,,0,0,0,0,0,0,2,,0,0,,,0,0,,,0,,
4973,0,199,0,0,,0,,0,,0,0,0,0,0,1,0,,0,0,,,0,0,,,0,,
4974,0,200,0,0,,0,,0,,0,0,0,2,0,0,0,,0,0,,,0,0,,,0,,
4975,0,197,0,0,,0,,0,,0,0,0,0,0,1,0,,0,0,,,0,0,,,0,,
4976,0,146,0,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,,,0,,
4977,0,1,0,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,,,0,,
4978,0,1,0,0,,0,,0,,0,0,0,0,0,1,0,,0,0,,,0,0,,,0,,
4979,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,,,0,,
4980,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,,,0,,
4981,0,0,0,0,,0,,2,,0,2,0,0,0,6,0,,1,25,,,0,0,,,0,,
4982,7,45,5,0,,2727,,34,,13,59,87,112,4,216,27,,65,192,,,81,66,,,8,,
4983,17,211,61,2,,7016,,77,,53,186,494,395,9,610,114,,148,292,,,346,147,,,19,,
4984,19,468,107,4,,8786,,91,,94,230,847,563,10,812,173,,178,337,,,559,173,,,27,,
4985,19,505,130,4,,9685,,93,,109,241,1008,640,12,889,196,,191,357,,,614,181,,,30,,
4986,19,515,144,4,,10342,,102,,113,269,1098,668,12,888,207,,201,363,,,650,186,,,35,,
4987,19,510,153,4,,10465,,103,,114,276,1140,661,12,876,209,,201,363,,,649,179,,,36,,
4988,19,523,151,4,,10470,,102,,114,269,1134,634,13,821,206,,193,356,,,655,151,,,34,,
4989,17,526,157,4,,10410,,97,,120,272,1082,620,10,739,208,,171,236,,,653,166,,,23,,
4990,19,527,150,4,,10087,,63,,116,274,1031,648,14,562,205,,111,238,,,645,144,,,23,,
4991,19,519,149,4,,9544,,49,,113,270,969,556,12,582,204,,65,148,,,623,122,,,22,,
4992,19,517,143,4,,8487,,40,,106,265,888,535,13,634,201,,72,102,,,592,70,,,33,,
4993,19,459,125,3,,6163,,18,,85,243,729,454,9,579,187,,31,93,,,357,26,,,21,,
4994,14,339,86,3,,1933,,1,,36,169,374,219,3,260,147,,1,23,,,128,3,,,5,,
4995,3,229,23,1,,1933,,0,,5,48,50,26,0,22,52,,0,0,,,16,0,,,0,,
4996,0,208,2,0,,0,,0,,0,1,0,0,0,0,0,,0,0,,,0,0,,,0,,
4997,0,204,2,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,,,0,,
4998,0,190,2,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,,,0,,
4999,0,93,2,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,,,0,,
5000,0,7,2,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,,,0,,
5001,0,2,2,0,,0,,0,,0,0,0,0,0,1,0,,0,0,,,0,0,,,0,,
5002,0,0,2,0,,0,,0,,0,0,0,0,0,1,0,,0,0,,,0,0,,,0,,
5003,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,,,0,,
5004,0,0,0,0,,0,,0,,0,0,0,0,0,1,0,,0,0,,,0,0,,,0,,
5005,0,0,0,0,,0,,2,,0,3,0,0,0,11,0,,0,41,,,0,0,,,3,,
5006,7,21,2,1,,2132,,35,,6,80,83,105,7,312,28,,42,233,,,66,67,,,19,,
5007,11,106,50,3,,6044,,67,,53,217,457,379,11,759,128,,105,357,,,223,134,,,35,,
5008,15,306,111,3,,8045,,68,,89,267,840,538,14,891,182,,148,357,,,371,172,,,38,,
5009,19,487,131,4,,8844,,76,,113,266,1019,635,16,896,203,,184,389,,,592,174,,,40,,
5010,19,493,135,4,,9995,,79,,122,264,1110,663,16,893,209,,199,371,,,649,180,,,38,,
5011,20,497,153,4,,10009,,85,,122,263,1134,651,16,894,206,,190,378,,,648,179,,,38,,
5012,19,412,152,4,,9892,,98,,124,254,1139,632,16,893,202,,163,369,,,624,180,,,41,,
5013,19,444,150,3,,9819,,87,,121,257,1144,627,17,886,206,,154,348,,,643,175,,,40,,
5014,19,485,147,3,,9290,,64,,113,253,1097,546,16,889,205,,129,332,,,639,174,,,38,,
5015,19,483,141,4,,8374,,48,,112,258,956,422,14,877,208,,121,328,,,499,155,,,36,,
5016,19,479,141,4,,8016,,28,,97,253,820,498,12,861,194,,109,256,,,404,128,,,28,,
5017,19,420,122,3,,5446,,20,,76,220,741,407,11,758,159,,71,204,,,360,74,,,23,,
5018,14,308,84,3,,1726,,2,,33,133,346,232,5,394,123,,18,46,,,142,7,,,9,,
5019,2,245,21,1,,14,,0,,4,20,56,23,0,27,41,,0,0,,,13,0,,,0,,
5020,0,242,1,0,,17,,0,,0,0,0,0,0,0,2,,0,0,,,0,0,,,0,,
5021,0,223,1,0,,17,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,,,0,,
5022,0,152,1,0,,17,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,,,0,,
5023,0,18,1,0,,17,,0,,0,0,0,0,0,2,0,,0,0,,,0,0,,,0,,
5024,0,9,1,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,,,0,,
5025,0,3,1,0,,0,,0,,0,0,0,0,0,1,0,,0,0,,,0,0,,,0,,
5026,0,4,1,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,,,0,,
5027,0,1,0,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,,,0,,
5028,0,0,0,0,,0,,0,,0,0,0,0,0,1,0,,0,0,,,0,0,,,0,,
5029,0,0,0,0,,0,,0,,0,0,0,0,0,9,0,,0,39,,,0,0,,,3,,
5030,7,40,6,0,,2496,,9,,10,31,89,101,5,197,19,,47,220,,,98,38,,,21,,
5031,17,166,52,2,,6842,,28,,61,93,514,408,10,494,117,,107,340,,,356,64,,,36,,
5032,19,352,115,3,,8805,,37,,101,179,878,573,14,694,178,,142,358,,,475,102,,,39,,
5033,19,296,135,4,,9799,,78,,112,210,1034,639,16,742,202,,174,358,,,580,134,,,41,,
5034,19,362,148,4,,10106,,97,,125,225,1120,663,17,819,205,,191,385,,,581,152,,,41,,
5035,19,486,157,4,,10380,,91,,125,239,1165,683,17,758,207,,196,380,,,657,161,,,42,,
5036,19,497,156,3,,10060,,78,,128,243,1170,690,17,771,203,,183,364,,,565,127,,,42,,
5037,19,467,156,3,,9532,,95,,123,233,1152,665,16,761,200,,170,347,,,571,156,,,41,,
5038,19,477,159,2,,10070,,96,,124,224,972,607,14,758,204,,144,356,,,638,114,,,39,,
5039,19,483,162,2,,9439,,95,,117,186,1069,595,13,730,196,,123,312,,,589,75,,,36,,
5040,20,436,151,3,,8476,,79,,93,141,919,611,11,703,187,,131,226,,,553,53,,,28,,
5041,18,401,126,3,,5703,,52,,72,104,727,563,6,595,167,,82,152,,,396,29,,,20,,
5042,14,310,87,2,,1831,,4,,31,93,372,310,2,353,116,,15,43,,,178,3,,,8,,
5043,3,141,18,1,,83,,0,,3,24,49,33,0,32,38,,0,1,,,17,0,,,0,,
5044,0,7,5,0,,86,,0,,0,0,0,0,0,1,1,,0,0,,,0,0,,,0,,
5045,0,12,5,0,,3,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,,,0,,
5046,0,13,5,0,,3,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,,,0,,
5047,0,12,5,0,,3,,0,,0,0,0,0,0,1,0,,0,0,,,0,0,,,0,,
5048,0,20,5,0,,3,,0,,0,9,0,0,0,0,0,,0,0,,,0,0,,,0,,
5049,0,23,5,0,,4,,0,,0,9,0,0,0,1,0,,0,0,,,0,0,,,0,,
5050,0,19,5,0,,1,,0,,0,9,0,0,0,0,0,,0,0,,,0,0,,,0,,
5051,0,22,1,0,,1,,0,,0,9,0,0,0,0,0,,0,0,,,0,0,,,0,,
5052,0,38,1,0,,0,,0,,0,9,0,0,0,1,0,,0,0,,,0,0,,,0,,
5053,0,26,1,0,,14,,2,,0,11,0,0,0,3,0,,1,28,,,0,0,,,1,,
5054,6,42,10,0,,2365,,39,,11,72,87,84,7,256,24,,46,192,,,47,52,,,7,,
5055,16,91,57,2,,5780,,75,,56,212,480,354,10,510,113,,110,317,,,129,105,,,17,,
5056,19,131,120,3,,7628,,90,,89,265,814,429,13,569,183,,157,364,,,216,118,,,24,,
5057,19,196,142,4,,8700,,91,,100,274,1005,558,15,724,198,,173,369,,,512,141,,,22,,
5058,19,219,148,4,,9275,,76,,109,271,1106,610,14,711,209,,171,369,,,650,151,,,17,,
5059,19,248,155,4,,9540,,99,,111,270,1143,681,13,821,208,,180,358,,,647,142,,,19,,
5060,19,343,159,3,,9440,,99,,108,250,1130,679,12,761,210,,183,321,,,653,141,,,29,,
5061,19,337,159,3,,9146,,98,,91,261,1143,657,14,705,205,,168,276,,,642,116,,,37,,
5062,20,274,163,3,,8955,,97,,91,248,1139,677,11,739,212,,140,304,,,605,119,,,34,,
5063,19,223,151,4,,8050,,94,,70,262,1063,673,11,627,206,,122,193,,,448,73,,,23,,
5064,19,176,147,3,,6921,,77,,64,252,949,614,7,675,207,,113,104,,,247,5,,,11,,
5065,19,89,122,3,,4827,,68,,38,208,721,453,2,603,184,,80,29,,,138,4,,,4,,
5066,13,42,85,2,,1631,,17,,11,141,377,236,1,246,138,,16,7,,,52,0,,,2,,
5067,2,9,22,0,,173,,0,,1,36,57,100,0,17,44,,0,0,,,10,0,,,0,,
5068,0,10,2,0,,174,,0,,0,9,0,88,0,0,1,,0,0,,,0,0,,,0,,
5069,0,47,2,0,,174,,0,,0,9,0,88,0,0,0,,0,0,,,0,0,,,0,,
5070,0,46,2,0,,2,,0,,0,9,0,88,0,1,0,,0,0,,,0,0,,,0,,
5071,0,42,2,0,,2,,0,,0,9,0,88,0,1,0,,0,0,,,0,0,,,0,,
5072,0,21,2,0,,3,,0,,0,0,0,6,0,0,0,,0,0,,,0,0,,,0,,
5073,0,25,2,0,,3,,0,,0,0,0,0,0,1,0,,0,0,,,0,0,,,0,,
5074,0,42,2,0,,2,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,,,0,,
5075,0,23,1,0,,2,,0,,0,0,0,0,0,1,0,,0,0,,,0,0,,,0,,
5076,0,24,1,0,,1,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,,,0,,
5077,1,21,1,0,,2,,3,,0,0,0,0,0,4,0,,0,32,,,0,0,,,3,,
5078,6,36,4,0,,2015,,29,,3,47,71,29,6,67,25,,47,189,,,36,24,,,14,,
5079,16,52,60,2,,5432,,75,,25,174,429,132,10,135,126,,122,321,,,88,87,,,23,,
5080,19,85,111,3,,6621,,97,,55,225,710,182,12,152,184,,158,381,,,158,87,,,26,,
5081,19,123,201,4,,8717,,102,,90,260,765,181,12,170,204,,183,368,,,168,147,,,32,,
5082,19,194,149,4,,9452,,103,,100,245,824,259,13,158,208,,195,368,,,223,162,,,39,,
5083,19,271,160,4,,9839,,103,,122,251,930,439,13,232,206,,190,373,,,285,129,,,38,,
5084,19,430,158,3,,10182,,103,,128,243,1021,379,13,240,208,,181,352,,,530,121,,,35,,
5085,19,463,160,3,,10351,,101,,127,244,1070,435,12,234,208,,175,294,,,647,73,,,32,,
5086,20,431,152,3,,9702,,77,,128,249,1105,439,13,283,205,,150,282,,,642,18,,,25,,
5087,19,331,148,4,,8975,,73,,118,256,763,165,12,433,209,,141,250,,,314,35,,,13,,
5088,19,284,147,4,,8237,,82,,108,247,685,203,10,529,201,,120,219,,,109,37,,,15,,
5089,19,298,130,3,,6164,,71,,85,204,693,357,7,441,188,,79,137,,,327,19,,,6,,
5090,13,169,81,2,,1680,,11,,36,138,362,236,3,132,142,,13,6,,,129,4,,,1,,
5091,2,3,18,1,,0,,0,,3,25,40,21,0,11,42,,0,0,,,13,0,,,0,,
5092,0,0,2,0,,2,,0,,0,1,0,0,0,0,0,,0,0,,,0,0,,,0,,
5093,0,1,2,0,,3,,0,,0,0,0,0,0,1,0,,0,0,,,0,0,,,0,,
5094,0,4,2,0,,2,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,,,0,,
5095,0,6,2,0,,3,,0,,0,0,0,0,0,1,0,,0,0,,,0,0,,,0,,
5096,0,3,2,0,,3,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,,,0,,
5097,0,11,2,0,,4,,0,,0,0,0,0,0,1,0,,0,0,,,0,0,,,0,,
5098,0,16,2,0,,2,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,,,0,,
5099,0,12,1,0,,3,,0,,0,0,0,0,0,1,0,,0,0,,,0,0,,,0,,
5100,0,6,1,0,,1,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,,,0,,
5101,1,2,1,0,,18,,3,,0,2,0,1,0,3,0,,0,18,,,0,0,,,1,,
5102,5,45,7,0,,2638,,38,,12,57,75,92,4,244,23,,60,162,,,103,70,,,4,,
5103,17,249,53,2,,7184,,79,,59,197,471,394,11,701,124,,139,239,,,387,140,,,18,,
5104,19,493,114,3,,9192,,98,,98,233,841,575,12,837,185,,175,276,,,573,153,,,31,,
5105,19,521,144,4,,10023,,103,,116,252,1014,629,13,837,195,,191,303,,,630,171,,,35,,
5106,19,522,152,4,,10477,,105,,123,245,1106,639,14,859,205,,202,308,,,660,175,,,35,,
5107,19,518,155,4,,10652,,104,,126,245,1140,668,14,802,208,,191,325,,,655,165,,,34,,
5108,19,518,156,4,,10447,,103,,127,255,1149,673,12,806,203,,180,320,,,661,157,,,26,,
5109,19,502,165,3,,10449,,98,,127,253,1050,512,10,710,203,,162,198,,,619,156,,,26,,
5110,19,504,159,4,,10316,,95,,119,238,1016,517,9,605,194,,160,160,,,632,155,,,34,,
5111,19,501,149,4,,9673,,68,,120,190,1074,596,8,577,167,,141,154,,,627,98,,,37,,
5112,20,479,145,4,,8727,,56,,103,189,955,581,5,613,188,,111,121,,,590,68,,,31,,
5113,18,450,134,3,,6259,,34,,84,158,746,511,4,642,159,,43,47,,,445,74,,,20,,
5114,14,323,89,3,,1709,,7,,33,108,357,267,2,328,118,,4,7,,,147,12,,,4,,
5115,2,222,18,1,,10,,0,,4,27,39,18,0,16,39,,0,0,,,15,0,,,0,,
5116,0,196,2,0,,14,,0,,0,0,0,0,0,0,2,,0,0,,,0,0,,,0,,
5117,0,194,2,0,,14,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,,,0,,
5118,0,190,2,0,,14,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,,,0,,
5119,0,189,2,0,,16,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,,,0,,
5120,0,65,2,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,,,0,,
5121,0,0,2,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,,,0,,
5122,0,0,2,0,,0,,0,,0,0,0,0,0,1,0,,0,0,,,0,0,,,0,,
5123,0,0,1,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,,,0,,
5124,0,0,1,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,,,0,,
5125,0,1,1,0,,7,,3,,0,2,0,0,0,7,0,,0,27,,,0,0,,,2,,
5126,5,35,4,0,,2475,,42,,9,40,76,96,5,271,15,,61,198,,,92,79,,,20,,
5127,15,181,56,1,,6669,,86,,60,132,475,395,11,737,114,,141,331,,,377,147,,,34,,
5128,19,461,108,0,,8404,,101,,90,221,850,578,12,869,181,,177,361,,,546,166,,,24,,
5129,19,494,134,0,,9384,,104,,110,225,1017,649,13,835,200,,188,377,,,620,175,,,41,,
5130,19,507,155,0,,10093,,105,,100,236,1105,668,13,799,207,,199,392,,,653,180,,,41,,
5131,19,515,152,0,,10191,,103,,119,241,1132,671,12,799,205,,194,384,,,656,177,,,67,,
5132,20,512,159,0,,10465,,91,,118,248,1128,663,12,790,206,,159,380,,,641,115,,,52,,
5133,19,498,152,3,,10406,,74,,117,254,1127,649,14,711,206,,139,348,,,622,54,,,32,,
5134,19,521,218,4,,10091,,56,,108,243,1102,666,13,737,192,,116,298,,,607,46,,,27,,
5135,17,507,151,4,,9484,,55,,112,243,1011,621,9,790,190,,90,156,,,532,85,,,28,,
5136,15,530,133,4,,8416,,58,,102,238,864,582,6,669,194,,40,117,,,522,50,,,25,,
5137,7,431,140,4,,5893,,49,,87,238,672,484,3,452,180,,22,53,,,382,14,,,12,,
5138,6,314,77,3,,1668,,6,,28,144,309,280,0,219,133,,3,15,,,141,1,,,6,,
5139,2,222,18,1,,1668,,0,,1,36,37,89,0,27,41,,0,0,,,17,0,,,0,,
5140,0,218,5,0,,14,,0,,0,0,0,77,0,0,0,,0,0,,,0,0,,,0,,
5141,0,210,5,0,,14,,0,,0,0,0,77,0,0,0,,0,0,,,0,0,,,0,,
5142,0,216,5,0,,14,,0,,0,0,0,77,0,0,0,,0,1,,,0,0,,,0,,
5143,0,197,5,0,,16,,0,,0,0,0,77,0,0,0,,0,0,,,0,0,,,0,,
5144,0,42,5,0,,0,,0,,0,0,0,77,0,0,0,,0,0,,,0,0,,,0,,
5145,0,3,5,0,,0,,0,,0,0,0,77,0,1,0,,0,0,,,0,0,,,0,,
5146,0,3,5,0,,0,,0,,0,0,0,77,0,0,0,,0,0,,,0,0,,,0,,
5147,0,5,1,0,,0,,0,,0,0,0,77,0,1,0,,0,0,,,0,0,,,0,,
5148,0,4,1,0,,0,,0,,0,0,0,77,0,1,0,,0,0,,,0,0,,,0,,
5149,0,4,1,0,,0,,2,,0,0,0,77,0,4,0,,0,28,,,0,0,,,2,,
5150,4,35,2,0,,1560,,25,,6,69,56,122,6,153,24,,52,213,,,64,50,,,16,,
5151,16,190,53,3,,6449,,68,,40,208,439,312,11,436,117,,134,357,,,294,133,,,23,,
5152,18,443,105,4,,8650,,94,,83,264,816,522,12,569,179,,170,382,,,561,152,,,24,,
5153,19,499,132,4,,9704,,102,,111,272,956,568,13,543,201,,180,387,,,607,165,,,25,,
5154,19,498,146,4,,10081,,100,,120,268,1074,556,14,615,203,,199,391,,,645,169,,,28,,
5155,19,504,142,4,,10480,,103,,117,266,1095,615,14,726,202,,194,364,,,651,168,,,25,,
5156,20,503,158,4,,10418,,101,,120,260,1120,648,13,695,205,,182,325,,,649,163,,,32,,
5157,19,488,148,4,,9915,,100,,119,258,1128,660,14,602,201,,156,339,,,643,90,,,39,,
5158,19,461,150,4,,9652,,89,,112,254,1088,644,13,353,203,,121,275,,,614,37,,,38,,
5159,19,490,149,4,,9031,,45,,104,246,987,613,11,293,188,,61,188,,,502,17,,,35,,
5160,19,410,133,4,,8059,,31,,99,252,787,569,11,283,186,,27,114,,,401,7,,,29,,
5161,17,377,128,4,,5477,,17,,75,224,629,507,11,359,179,,5,67,,,349,3,,,13,,
5162,12,251,73,3,,1174,,3,,31,153,227,273,4,204,128,,1,12,,,122,0,,,2,,
5163,2,152,23,1,,0,,0,,4,40,21,20,0,25,40,,0,0,,,8,0,,,0,,
5164,0,123,2,0,,0,,0,,0,1,0,0,0,0,1,,0,0,,,0,0,,,0,,
5165,0,136,2,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,,,0,,
5166,0,132,2,0,,0,,0,,0,0,0,0,0,1,0,,0,0,,,0,0,,,0,,
5167,0,83,2,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,,,0,,
5168,0,25,2,0,,0,,0,,0,0,0,0,0,1,0,,0,0,,,0,0,,,0,,
5169,0,19,2,0,,0,,0,,0,0,0,0,0,1,0,,0,0,,,0,0,,,0,,
5170,0,18,2,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,,,0,,
5171,0,10,0,0,,0,,0,,0,0,0,0,0,1,0,,0,0,,,0,0,,,0,,
5172,0,6,0,0,,0,,0,,0,0,0,0,0,0,0,,0,0,,,0,0,,,0,,
5173,0,0,0,0,,0,,1,,0,0,0,0,0,5,0,,0,16,,,0,0,,,1,,
5174,4,23,6,0,,2277,,24,,10,60,54,44,4,197,18,,27,157,,,52,45,,,16,,
5175,12,145,51,3,,6911,,65,,55,192,421,291,11,658,112,,78,310,,,301,145,,,30,,
5176,18,436,105,4,,8710,,95,,97,224,805,374,12,790,176,,141,376,,,566,176,,,36,,
5177,19,501,142,4,,9854,,102,,113,240,941,465,13,704,180,,180,389,,,624,172,,,40,,
5178,19,505,145,4,,10225,,104,,118,237,1017,503,14,716,183,,199,391,,,647,183,,,29,,
5179,19,507,158,4,,10484,,103,,124,228,1012,576,14,732,204,,202,382,,,653,175,,,24,,
5180,18,505,151,4,,10060,,103,,121,207,1088,630,14,715,197,,197,353,,,652,179,,,29,,
5181,19,507,152,4,,10266,,92,,115,222,1129,613,14,680,201,,179,315,,,651,156,,,31,,
5182,18,505,156,4,,9839,,90,,114,176,1028,519,13,614,204,,145,264,,,643,153,,,26,,
5183,18,489,151,4,,9316,,92,,108,164,991,492,13,522,183,,113,171,,,615,84,,,25,,
5184,18,454,137,3,,7768,,60,,97,149,888,520,12,699,131,,72,115,,,579,77,,,13,,
5185,16,408,136,1,,5467,,27,,77,158,646,462,8,572,73,,26,53,,,450,17,,,4,,
5186,10,294,85,0,,1008,,6,,34,86,299,230,4,238,37,,0,7,,,154,2,,,1,,
5187,2,235,12,0,,1008,,0,,3,20,32,59,0,17,13,,0,0,,,10,0,,,0,,
5188,0,215,4,0,,0,,0,,0,0,0,52,0,1,0,,0,0,,,0,0,,,0,,
5189,0,208,4,0,,0,,0,,0,0,0,52,0,0,0,,0,0,,,0,0,,,0,,
5190,0,200,4,0,,0,,0,,0,0,0,52,0,0,0,,0,1,,,0,0,,,0,,
5191,0,201,4,0,,0,,0,,0,0,0,52,0,0,0,,0,0,,,0,0,,,0,,
5192,0,98,4,0,,0,,0,,0,0,0,52,0,0,0,,0,0,,,0,0,,,0,,
5193,0,8,4,0,,0,,0,,0,0,0,52,0,1,0,,0,0,,,0,0,,,0,,
5194,0,5,4,0,,0,,0,,0,0,0,52,0,0,0,,0,0,,,0,0,,,0,,
5195,0,2,1,0,,0,,0,,0,0,0,52,0,1,0,,0,0,,,0,0,,,0,,
5196,0,1,1,0,,0,,0,,0,0,0,52,0,0,0,,0,0,,,0,0,,,0,,
5197,0,1,1,0,,0,,2,,0,0,0,52,0,5,0,,0,8,,,0,0,,,0,,
5198,4,35,2,0,,2309,,35,,5,61,65,130,4,237,18,,54,132,,,82,50,,,25,,
5199,15,184,51,3,,6310,,79,,47,200,454,365,7,699,112,,138,301,,,325,130,,,52,,
5200,18,423,101,4,,8574,,92,,95,255,843,538,10,822,178,,170,333,,,503,160,,,60,,
5201,19,498,138,4,,9208,,95,,109,265,1012,601,12,835,197,,196,379,,,619,182,,,58,,
5202,19,478,149,4,,9793,,100,,121,259,1102,629,12,833,201,,205,393,,,626,186,,,67,,
5203,19,505,153,4,,9945,,101,,121,255,1133,644,14,800,204,,203,385,,,640,189,,,68,,
5204,18,496,132,4,,10237,,102,,118,248,1140,640,14,724,204,,202,362,,,635,173,,,64,,
5205,18,504,95,4,,10123,,100,,115,251,1137,665,14,630,198,,189,354,,,625,112,,,13,,
5206,18,538,120,3,,9726,,72,,110,251,1113,651,14,689,189,,163,332,,,584,119,,,52,,
5207,19,548,112,4,,9228,,86,,102,233,1041,625,13,627,175,,151,193,,,565,65,,,28,,
5208,18,497,126,3,,7776,,53,,88,177,914,591,12,660,175,,118,197,,,498,22,,,43,,
5209,18,366,86,2,,5148,,35,,40,173,688,484,11,504,151,,75,143,,,301,3,,,33,,
5210,12,282,59,2,,1131,,4,,11,114,320,237,4,272,111,,14,21,,,74,0,,,7,,
5211,1,203,21,1,,0,,0,,1,15,28,14,0,12,30,,8,0,,,4,0,,,0,,
5212,0,131,5,0,,0,,0,,0,0,0,0,0,0,1,,8,0,,,0,0,,,0,,
5213,0,17,5,0,,0,,0,,0,0,0,0,0,0,0,,8,0,,,0,0,,,0,,
5214,0,5,5,0,,0,,0,,0,0,0,0,0,0,0,,8,0,,,0,0,,,0,,
