,Generator,Time,Value
260,WhtcrtP1,21,0
261,WhtcrtP1,22,0
262,WhtcrtP1,23,0
263,WhtcrtP1,24,0
264,WstlckD1,1,0
265,WstlckD1,2,0
266,WstlckD1,3,0
267,WstlckD1,4,0
268,WstlckD1,5,0
269,WstlckD1,6,0
270,WstlckD1,7,0
271,WstlckD1,8,0
272,WstlckD1,9,0
273,WstlckD1,10,0
274,WstlckD1,11,0
275,WstlckD1,12,0
276,WstlckD1,13,0
277,WstlckD1,14,0
278,WstlckD1,15,0
279,WstlckD1,16,0
280,WstlckD1,17,0
281,WstlckD1,18,0
282,WstlckD1,19,0
283,WstlckD1,20,0
284,WstlckD1,21,0
285,WstlckD1,22,0
286,WstlckD1,23,0
287,WstlckD1,24,0
288,Potlatch3,1,0
289,Potlatch3,2,0
290,Potlatch3,3,0
291,Potlatch3,4,0
292,Potlatch3,5,0
293,Potlatch3,6,0
294,Potlatch3,7,0
295,Potlatch3,8,0
296,Potlatch3,9,0
297,Potlatch3,10,0
298,Potlatch3,11,0
299,Potlatch3,12,0
300,Potlatch3,13,0
301,Potlatch3,14,0
302,Potlatch3,15,0
303,Potlatch3,16,0
304,Potlatch3,17,0
305,Potlatch3,18,0
306,Potlatch3,19,0
307,Potlatch3,20,0
308,Potlatch3,21,0
309,Potlatch3,22,0
310,Potlatch3,23,0
311,Potlatch3,24,0
312,Potlatch4,1,0
313,Potlatch4,2,0
314,Potlatch4,3,0
315,Potlatch4,4,0
316,Potlatch4,5,0
317,Potlatch4,6,0
318,Potlatch4,7,0
319,Potlatch4,8,0
320,Potlatch4,9,0
321,Potlatch4,10,0
322,Potlatch4,11,0
323,Potlatch4,12,0
324,Potlatch4,13,0
325,Potlatch4,14,0
326,Potlatch4,15,0
327,Potlatch4,16,0
328,Potlatch4,17,0
329,Potlatch4,18,0
330,Potlatch4,19,0
331,Potlatch4,20,0
332,Potlatch4,21,0
333,Potlatch4,22,0
334,Potlatch4,23,0
335,Potlatch4,24,0
336,SpknMSW1,1,0
337,SpknMSW1,2,0
338,SpknMSW1,3,0
339,SpknMSW1,4,0
340,SpknMSW1,5,0
341,SpknMSW1,6,0
342,SpknMSW1,7,0
343,SpknMSW1,8,0
344,SpknMSW1,9,0
345,SpknMSW1,10,0
346,SpknMSW1,11,0
347,SpknMSW1,12,0
348,SpknMSW1,13,0
349,SpknMSW1,14,0
350,SpknMSW1,15,0
351,SpknMSW1,16,0
352,SpknMSW1,17,0
353,SpknMSW1,18,0
354,SpknMSW1,19,0
355,SpknMSW1,20,0
356,SpknMSW1,21,0
357,SpknMSW1,22,0
358,SpknMSW1,23,0
359,SpknMSW1,24,0
360,Mecca1,1,0
361,Mecca1,2,0
362,Mecca1,3,0
363,Mecca1,4,0
364,Mecca1,5,0
365,Mecca1,6,0
366,Mecca1,7,0
367,Mecca1,8,0
368,Mecca1,9,0
369,Mecca1,10,0
370,Mecca1,11,0
371,Mecca1,12,0
372,Mecca1,13,0
373,Mecca1,14,0
374,Mecca1,15,0
375,Mecca1,16,0
376,Mecca1,17,0
377,Mecca1,18,0
378,Mecca1,19,0
379,Mecca1,20,0
380,Mecca1,21,0
381,Mecca1,22,0
382,Mecca1,23,0
383,Mecca1,24,0
384,Everett,1,0
385,Everett,2,0
386,Everett,3,0
387,Everett,4,0
388,Everett,5,0
389,Everett,6,0
390,Everett,7,0
391,Everett,8,0
392,Everett,9,0
393,Everett,10,0
394,Everett,11,0
395,Everett,12,0
396,Everett,13,0
397,Everett,14,0
398,Everett,15,0
399,Everett,16,0
400,Everett,17,0
401,Everett,18,0
402,Everett,19,0
403,Everett,20,0
404,Everett,21,0
405,Everett,22,0
406,Everett,23,0
407,Everett,24,0
408,Loyaltn1,1,0
409,Loyaltn1,2,0
410,Loyaltn1,3,0
411,Loyaltn1,4,0
412,Loyaltn1,5,0
413,Loyaltn1,6,0
414,Loyaltn1,7,0
415,Loyaltn1,8,0
416,Loyaltn1,9,0
417,Loyaltn1,10,0
418,Loyaltn1,11,0
419,Loyaltn1,12,0
420,Loyaltn1,13,0
421,Loyaltn1,14,0
422,Loyaltn1,15,0
423,Loyaltn1,16,0
424,Loyaltn1,17,0
425,Loyaltn1,18,0
426,Loyaltn1,19,0
427,Loyaltn1,20,0
428,Loyaltn1,21,0
429,Loyaltn1,22,0
430,Loyaltn1,23,0
431,Loyaltn1,24,0
432,Biomass,1,0
433,Biomass,2,0
434,Biomass,3,0
435,Biomass,4,0
436,Biomass,5,0
437,Biomass,6,0
438,Biomass,7,0
439,Biomass,8,0
440,Biomass,9,0
441,Biomass,10,0
442,Biomass,11,0
443,Biomass,12,0
444,Biomass,13,0
445,Biomass,14,0
446,Biomass,15,0
447,Biomass,16,0
448,Biomass,17,0
449,Biomass,18,0
450,Biomass,19,0
451,Biomass,20,0
452,Biomass,21,0
453,Biomass,22,0
454,Biomass,23,0
455,Biomass,24,0
456,CowlitzST,1,0
457,CowlitzST,2,0
458,CowlitzST,3,0
459,CowlitzST,4,0
460,CowlitzST,5,0
461,CowlitzST,6,0
462,CowlitzST,7,0
463,CowlitzST,8,0
464,CowlitzST,9,0
465,CowlitzST,10,0
466,CowlitzST,11,0
467,CowlitzST,12,0
468,CowlitzST,13,0
469,CowlitzST,14,0
470,CowlitzST,15,0
471,CowlitzST,16,0
472,CowlitzST,17,0
473,CowlitzST,18,0
474,CowlitzST,19,0
475,CowlitzST,20,0
476,CowlitzST,21,0
477,CowlitzST,22,0
478,CowlitzST,23,0
479,CowlitzST,24,0
480,FtJames1,1,0
481,FtJames1,2,0
482,FtJames1,3,0
483,FtJames1,4,0
484,FtJames1,5,0
485,FtJames1,6,0
486,FtJames1,7,0
487,FtJames1,8,0
488,FtJames1,9,0
489,FtJames1,10,0
490,FtJames1,11,0
491,FtJames1,12,0
492,FtJames1,13,0
493,FtJames1,14,0
494,FtJames1,15,0
495,FtJames1,16,0
496,FtJames1,17,0
497,FtJames1,18,0
498,FtJames1,19,0
499,FtJames1,20,0
500,FtJames1,21,0
501,FtJames1,22,0
502,FtJames1,23,0
503,FtJames1,24,0
504,PGECovanta,1,0
505,PGECovanta,2,0
506,PGECovanta,3,0
507,PGECovanta,4,0
508,PGECovanta,5,0
509,PGECovanta,6,0
510,PGECovanta,7,0
511,PGECovanta,8,0
512,PGECovanta,9,0
513,PGECovanta,10,0
514,PGECovanta,11,0
515,PGECovanta,12,0
516,PGECovanta,13,0
517,PGECovanta,14,0
518,PGECovanta,15,0
519,PGECovanta,16,0
520,PGECovanta,17,0
521,PGECovanta,18,0
522,PGECovanta,19,0
523,PGECovanta,20,0
524,PGECovanta,21,0
525,PGECovanta,22,0
526,PGECovanta,23,0
527,PGECovanta,24,0
528,Vine,1,0
529,Vine,2,0
530,Vine,3,0
531,Vine,4,0
532,Vine,5,0
533,Vine,6,0
534,Vine,7,0
535,Vine,8,0
536,Vine,9,0
537,Vine,10,0
538,Vine,11,0
539,Vine,12,0
540,Vine,13,0
541,Vine,14,0
542,Vine,15,0
543,Vine,16,0
544,Vine,17,0
545,Vine,18,0
546,Vine,19,0
547,Vine,20,0
548,Vine,21,0
549,Vine,22,0
550,Vine,23,0
551,Vine,24,0
552,Billings1,1,0
553,Billings1,2,0
554,Billings1,3,0
555,Billings1,4,0
556,Billings1,5,0
557,Billings1,6,0
558,Billings1,7,0
559,Billings1,8,0
560,Billings1,9,0
561,Billings1,10,0
562,Billings1,11,0
563,Billings1,12,0
564,Billings1,13,0
565,Billings1,14,0
566,Billings1,15,0
567,Billings1,16,0
568,Billings1,17,0
569,Billings1,18,0
570,Billings1,19,0
571,Billings1,20,0
572,Billings1,21,0
573,Billings1,22,0
574,Billings1,23,0
575,Billings1,24,0
576,Gadsby3,1,0
577,Gadsby3,2,0
578,Gadsby3,3,0
579,Gadsby3,4,0
580,Gadsby3,5,0
581,Gadsby3,6,0
582,Gadsby3,7,0
583,Gadsby3,8,0
584,Gadsby3,9,0
585,Gadsby3,10,0
586,Gadsby3,11,0
587,Gadsby3,12,0
588,Gadsby3,13,0
589,Gadsby3,14,0
590,Gadsby3,15,0
591,Gadsby3,16,0
592,Gadsby3,17,0
593,Gadsby3,18,0
594,Gadsby3,19,0
595,Gadsby3,20,0
596,Gadsby3,21,0
597,Gadsby3,22,0
598,Gadsby3,23,0
599,Gadsby3,24,0
600,Scattrgd1,1,0
601,Scattrgd1,2,0
602,Scattrgd1,3,0
603,Scattrgd1,4,0
604,Scattrgd1,5,0
605,Scattrgd1,6,0
606,Scattrgd1,7,0
607,Scattrgd1,8,0
608,Scattrgd1,9,0
609,Scattrgd1,10,0
610,Scattrgd1,11,0
611,Scattrgd1,12,0
612,Scattrgd1,13,0
613,Scattrgd1,14,0
614,Scattrgd1,15,0
615,Scattrgd1,16,0
616,Scattrgd1,17,0
617,Scattrgd1,18,0
618,Scattrgd1,19,0
619,Scattrgd1,20,0
620,Scattrgd1,21,0
621,Scattrgd1,22,0
622,Scattrgd1,23,0
623,Scattrgd1,24,0
624,Scattrgd2,1,0
625,Scattrgd2,2,0
626,Scattrgd2,3,0
627,Scattrgd2,4,0
628,Scattrgd2,5,0
629,Scattrgd2,6,0
630,Scattrgd2,7,0
631,Scattrgd2,8,0
632,Scattrgd2,9,0
633,Scattrgd2,10,0
634,Scattrgd2,11,0
635,Scattrgd2,12,0
636,Scattrgd2,13,0
637,Scattrgd2,14,0
638,Scattrgd2,15,0
639,Scattrgd2,16,0
640,Scattrgd2,17,0
641,Scattrgd2,18,0
642,Scattrgd2,19,0
643,Scattrgd2,20,0
644,Scattrgd2,21,0
645,Scattrgd2,22,0
646,Scattrgd2,23,0
647,Scattrgd2,24,0
648,SagurAZGT2,1,0
649,SagurAZGT2,2,0
650,SagurAZGT2,3,0
651,SagurAZGT2,4,0
652,SagurAZGT2,5,0
653,SagurAZGT2,6,0
654,SagurAZGT2,7,0
655,SagurAZGT2,8,0
656,SagurAZGT2,9,0
657,SagurAZGT2,10,0
658,SagurAZGT2,11,0
659,SagurAZGT2,12,0
660,SagurAZGT2,13,0
661,SagurAZGT2,14,0
662,SagurAZGT2,15,0
663,SagurAZGT2,16,0
664,SagurAZGT2,17,0
665,SagurAZGT2,18,0
666,SagurAZGT2,19,0
667,SagurAZGT2,20,0
668,SagurAZGT2,21,0
669,SagurAZGT2,22,0
670,SagurAZGT2,23,0
671,SagurAZGT2,24,0
672,AguaFria1,1,0
673,AguaFria1,2,0
674,AguaFria1,3,0
675,AguaFria1,4,0
676,AguaFria1,5,0
677,AguaFria1,6,0
678,AguaFria1,7,0
679,AguaFria1,8,0
680,AguaFria1,9,0
681,AguaFria1,10,0
682,AguaFria1,11,0
683,AguaFria1,12,0
684,AguaFria1,13,0
685,AguaFria1,14,0
686,AguaFria1,15,0
687,AguaFria1,16,0
688,AguaFria1,17,0
689,AguaFria1,18,0
690,AguaFria1,19,0
691,AguaFria1,20,0
692,AguaFria1,21,0
693,AguaFria1,22,0
694,AguaFria1,23,0
695,AguaFria1,24,0
696,AguaFria2,1,0
697,AguaFria2,2,0
698,AguaFria2,3,0
699,AguaFria2,4,0
700,AguaFria2,5,0
701,AguaFria2,6,0
702,AguaFria2,7,0
703,AguaFria2,8,0
704,AguaFria2,9,0
705,AguaFria2,10,0
706,AguaFria2,11,0
707,AguaFria2,12,0
708,AguaFria2,13,0
709,AguaFria2,14,0
710,AguaFria2,15,0
711,AguaFria2,16,0
712,AguaFria2,17,0
713,AguaFria2,18,0
714,AguaFria2,19,0
715,AguaFria2,20,0
716,AguaFria2,21,0
717,AguaFria2,22,0
718,AguaFria2,23,0
719,AguaFria2,24,0
720,BrrrdTh1,1,0
721,BrrrdTh1,2,0
722,BrrrdTh1,3,0
723,BrrrdTh1,4,0
724,BrrrdTh1,5,0
725,BrrrdTh1,6,0
726,BrrrdTh1,7,0
727,BrrrdTh1,8,0
728,BrrrdTh1,9,0
729,BrrrdTh1,10,0
730,BrrrdTh1,11,0
731,BrrrdTh1,12,0
732,BrrrdTh1,13,0
733,BrrrdTh1,14,0
734,BrrrdTh1,15,0
735,BrrrdTh1,16,0
736,BrrrdTh1,17,0
737,BrrrdTh1,18,0
738,BrrrdTh1,19,0
739,BrrrdTh1,20,0
740,BrrrdTh1,21,0
741,BrrrdTh1,22,0
742,BrrrdTh1,23,0
743,BrrrdTh1,24,0
744,BrrrdTh2,1,0
745,BrrrdTh2,2,0
746,BrrrdTh2,3,0
747,BrrrdTh2,4,0
748,BrrrdTh2,5,0
749,BrrrdTh2,6,0
750,BrrrdTh2,7,0
751,BrrrdTh2,8,0
752,BrrrdTh2,9,0
753,BrrrdTh2,10,0
754,BrrrdTh2,11,0
755,BrrrdTh2,12,0
756,BrrrdTh2,13,0
757,BrrrdTh2,14,0
758,BrrrdTh2,15,0
759,BrrrdTh2,16,0
760,BrrrdTh2,17,0
761,BrrrdTh2,18,0
762,BrrrdTh2,19,0
763,BrrrdTh2,20,0
764,BrrrdTh2,21,0
765,BrrrdTh2,22,0
766,BrrrdTh2,23,0
767,BrrrdTh2,24,0
768,BrrrdTh3,1,0
769,BrrrdTh3,2,0
770,BrrrdTh3,3,0
771,BrrrdTh3,4,0
772,BrrrdTh3,5,0
773,BrrrdTh3,6,0
774,BrrrdTh3,7,0
775,BrrrdTh3,8,0
776,BrrrdTh3,9,0
777,BrrrdTh3,10,0
778,BrrrdTh3,11,0
779,BrrrdTh3,12,0
780,BrrrdTh3,13,0
781,BrrrdTh3,14,0
782,BrrrdTh3,15,0
783,BrrrdTh3,16,0
784,BrrrdTh3,17,0
785,BrrrdTh3,18,0
786,BrrrdTh3,19,0
787,BrrrdTh3,20,0
788,BrrrdTh3,21,0
789,BrrrdTh3,22,0
790,BrrrdTh3,23,0
791,BrrrdTh3,24,0
792,BrrrdTh4,1,0
793,BrrrdTh4,2,0
794,BrrrdTh4,3,0
795,BrrrdTh4,4,0
796,BrrrdTh4,5,0
797,BrrrdTh4,6,0
798,BrrrdTh4,7,0
799,BrrrdTh4,8,0
800,BrrrdTh4,9,0
801,BrrrdTh4,10,0
802,BrrrdTh4,11,0
803,BrrrdTh4,12,0
804,BrrrdTh4,13,0
805,BrrrdTh4,14,0
806,BrrrdTh4,15,0
807,BrrrdTh4,16,0
808,BrrrdTh4,17,0
809,BrrrdTh4,18,0
810,BrrrdTh4,19,0
811,BrrrdTh4,20,0
812,BrrrdTh4,21,0
813,BrrrdTh4,22,0
814,BrrrdTh4,23,0
815,BrrrdTh4,24,0
816,BrrrdTh5,1,0
817,BrrrdTh5,2,0
818,BrrrdTh5,3,0
819,BrrrdTh5,4,0
820,BrrrdTh5,5,0
821,BrrrdTh5,6,0
822,BrrrdTh5,7,0
823,BrrrdTh5,8,0
824,BrrrdTh5,9,0
825,BrrrdTh5,10,0
826,BrrrdTh5,11,0
827,BrrrdTh5,12,0
828,BrrrdTh5,13,0
829,BrrrdTh5,14,0
830,BrrrdTh5,15,0
831,BrrrdTh5,16,0
832,BrrrdTh5,17,0
833,BrrrdTh5,18,0
834,BrrrdTh5,19,0
835,BrrrdTh5,20,0
836,BrrrdTh5,21,0
837,BrrrdTh5,22,0
838,BrrrdTh5,23,0
839,BrrrdTh5,24,0
840,BrrrdTh6,1,0
841,BrrrdTh6,2,0
842,BrrrdTh6,3,0
843,BrrrdTh6,4,0
844,BrrrdTh6,5,0
845,BrrrdTh6,6,0
846,BrrrdTh6,7,0
847,BrrrdTh6,8,0
848,BrrrdTh6,9,0
849,BrrrdTh6,10,0
850,BrrrdTh6,11,0
851,BrrrdTh6,12,0
852,BrrrdTh6,13,0
853,BrrrdTh6,14,0
854,BrrrdTh6,15,0
855,BrrrdTh6,16,0
856,BrrrdTh6,17,0
857,BrrrdTh6,18,0
858,BrrrdTh6,19,0
859,BrrrdTh6,20,0
860,BrrrdTh6,21,0
861,BrrrdTh6,22,0
862,BrrrdTh6,23,0
863,BrrrdTh6,24,0
864,Newman3,1,0
865,Newman3,2,0
866,Newman3,3,0
867,Newman3,4,0
868,Newman3,5,0
869,Newman3,6,0
870,Newman3,7,0
871,Newman3,8,0
872,Newman3,9,0
873,Newman3,10,0
874,Newman3,11,0
875,Newman3,12,0
876,Newman3,13,0
877,Newman3,14,0
878,Newman3,15,0
879,Newman3,16,0
880,Newman3,17,0
881,Newman3,18,0
882,Newman3,19,0
883,Newman3,20,0
884,Newman3,21,0
885,Newman3,22,0
886,Newman3,23,0
887,Newman3,24,0
888,RioGrnd8,1,0
889,RioGrnd8,2,0
890,RioGrnd8,3,0
891,RioGrnd8,4,0
892,RioGrnd8,5,0
893,RioGrnd8,6,0
894,RioGrnd8,7,0
895,RioGrnd8,8,0
896,RioGrnd8,9,0
897,RioGrnd8,10,0
898,RioGrnd8,11,0
899,RioGrnd8,12,0
900,RioGrnd8,13,0
901,RioGrnd8,14,0
902,RioGrnd8,15,0
903,RioGrnd8,16,0
904,RioGrnd8,17,0
905,RioGrnd8,18,0
906,RioGrnd8,19,0
907,RioGrnd8,20,0
908,RioGrnd8,21,0
909,RioGrnd8,22,0
910,RioGrnd8,23,0
911,RioGrnd8,24,0
912,Ocotill2,1,0
913,Ocotill2,2,0
914,Ocotill2,3,0
915,Ocotill2,4,0
916,Ocotill2,5,0
917,Ocotill2,6,0
918,Ocotill2,7,0
919,Ocotill2,8,0
920,Ocotill2,9,0
921,Ocotill2,10,0
922,Ocotill2,11,0
923,Ocotill2,12,0
924,Ocotill2,13,0
925,Ocotill2,14,0
926,Ocotill2,15,0
927,Ocotill2,16,0
928,Ocotill2,17,0
929,Ocotill2,18,0
930,Ocotill2,19,0
931,Ocotill2,20,0
932,Ocotill2,21,0
933,Ocotill2,22,0
934,Ocotill2,23,0
935,Ocotill2,24,0
936,Ocotill1,1,0
937,Ocotill1,2,0
938,Ocotill1,3,0
939,Ocotill1,4,0
940,Ocotill1,5,0
941,Ocotill1,6,0
942,Ocotill1,7,0
943,Ocotill1,8,0
944,Ocotill1,9,0
945,Ocotill1,10,0
946,Ocotill1,11,0
947,Ocotill1,12,0
948,Ocotill1,13,0
949,Ocotill1,14,0
950,Ocotill1,15,0
