,Constraint,Bus,Time,Value
3984,Node_Constraint,MARTIN_230,1,95886.32847967312
3985,Node_Constraint,MARTIN_230,2,95722.46293614309
3986,Node_Constraint,MARTIN_230,3,95722.46421127426
3987,Node_Constraint,MARTIN_230,4,96697.96063677288
3988,Node_Constraint,MARTIN_230,5,96697.9711094805
3989,Node_Constraint,MARTIN_230,6,95722.44953664196
3990,Node_Constraint,MARTIN_230,7,95722.44953664206
3991,Node_Constraint,MARTIN_230,8,95886.44145364987
3992,Node_Constraint,MARTIN_230,9,95886.44145364988
3993,Node_Constraint,MARTIN_230,10,99319.31346940056
3994,Node_Constraint,MARTIN_230,11,99319.31346940056
3995,Node_Constraint,MARTIN_230,12,99319.31346940056
3996,Node_Constraint,MARTIN_230,13,99319.31346940056
3997,Node_Constraint,MARTIN_230,14,99319.31346940056
3998,Node_Constraint,MARTIN_230,15,99319.31346940056
3999,Node_Constraint,MARTIN_230,16,99319.31346940056
4000,Node_Constraint,MARTIN_230,17,99319.31346940056
4001,Node_Constraint,MARTIN_230,18,99319.31346940056
4002,Node_Constraint,MARTIN_230,19,99663.07145980764
4003,Node_Constraint,MARTIN_230,20,99319.31346940056
4004,Node_Constraint,MARTIN_230,21,99319.31346940056
4005,Node_Constraint,MARTIN_230,22,99319.31346940056
4006,Node_Constraint,MARTIN_230,23,99319.31346940056
4007,Node_Constraint,MARTIN_230,24,90877.35035027124
4008,Node_Constraint,MC_CALL_230,1,91622.83551943002
4009,Node_Constraint,MC_CALL_230,2,91497.20815047085
4010,Node_Constraint,MC_CALL_230,3,91497.21900512477
4011,Node_Constraint,MC_CALL_230,4,91622.83551943002
4012,Node_Constraint,MC_CALL_230,5,91622.83551943002
4013,Node_Constraint,MC_CALL_230,6,91497.09169163652
4014,Node_Constraint,MC_CALL_230,7,91497.09169163667
4015,Node_Constraint,MC_CALL_230,8,91622.83551943002
4016,Node_Constraint,MC_CALL_230,9,91622.83551943002
4017,Node_Constraint,MC_CALL_230,10,91622.83551943002
4018,Node_Constraint,MC_CALL_230,11,91622.83551943002
4019,Node_Constraint,MC_CALL_230,12,91622.83551943002
4020,Node_Constraint,MC_CALL_230,13,91622.83551943002
4021,Node_Constraint,MC_CALL_230,14,91622.83551943002
4022,Node_Constraint,MC_CALL_230,15,91622.83551943002
4023,Node_Constraint,MC_CALL_230,16,91622.83551943002
4024,Node_Constraint,MC_CALL_230,17,91622.83551943002
4025,Node_Constraint,MC_CALL_230,18,91622.83551943002
4026,Node_Constraint,MC_CALL_230,19,91622.83551943002
4027,Node_Constraint,MC_CALL_230,20,91622.83551943002
4028,Node_Constraint,MC_CALL_230,21,91622.83551943002
4029,Node_Constraint,MC_CALL_230,22,91622.83551943002
4030,Node_Constraint,MC_CALL_230,23,91622.83551943002
4031,Node_Constraint,MC_CALL_230,24,90432.17190111024
4032,Node_Constraint,MEAD_500,1,99990.91833944211
4033,Node_Constraint,MEAD_500,2,99990.81642932232
4034,Node_Constraint,MEAD_500,3,99990.81883810148
4035,Node_Constraint,MEAD_500,4,99990.96588509461
4036,Node_Constraint,MEAD_500,5,99991.12645271407
4037,Node_Constraint,MEAD_500,6,99990.9800142178
4038,Node_Constraint,MEAD_500,7,99990.98001421777
4039,Node_Constraint,MEAD_500,8,99991.047544986
4040,Node_Constraint,MEAD_500,9,99991.047544986
4041,Node_Constraint,MEAD_500,10,99992.08160252894
4042,Node_Constraint,MEAD_500,11,99986.0585632869
4043,Node_Constraint,MEAD_500,12,99992.08160252894
4044,Node_Constraint,MEAD_500,13,99991.87244945207
4045,Node_Constraint,MEAD_500,14,99991.87244945207
4046,Node_Constraint,MEAD_500,15,99991.87244945207
4047,Node_Constraint,MEAD_500,16,99983.41596953735
4048,Node_Constraint,MEAD_500,17,99991.84282837754
4049,Node_Constraint,MEAD_500,18,99994.40182339134
4050,Node_Constraint,MEAD_500,19,99998.10014361801
4051,Node_Constraint,MEAD_500,20,99994.40182339134
4052,Node_Constraint,MEAD_500,21,99992.84717081438
4053,Node_Constraint,MEAD_500,22,99992.3019977034
4054,Node_Constraint,MEAD_500,23,99992.08366585712
4055,Node_Constraint,MEAD_500,24,99679.49776260773
4056,Node_Constraint,MERIDIAN_500,1,98970.23119201518
4057,Node_Constraint,MERIDIAN_500,2,98962.21522134522
4058,Node_Constraint,MERIDIAN_500,3,98962.23260343682
4059,Node_Constraint,MERIDIAN_500,4,98979.06649577054
4060,Node_Constraint,MERIDIAN_500,5,98979.09093554893
4061,Node_Constraint,MERIDIAN_500,6,98962.24306355197
4062,Node_Constraint,MERIDIAN_500,7,98962.24306355197
4063,Node_Constraint,MERIDIAN_500,8,98970.26355400606
4064,Node_Constraint,MERIDIAN_500,9,98970.26355400606
4065,Node_Constraint,MERIDIAN_500,10,99089.20374835037
4066,Node_Constraint,MERIDIAN_500,11,99004.74870015125
4067,Node_Constraint,MERIDIAN_500,12,99089.20374835037
4068,Node_Constraint,MERIDIAN_500,13,99064.91848645044
4069,Node_Constraint,MERIDIAN_500,14,99064.91848645044
4070,Node_Constraint,MERIDIAN_500,15,99064.91848645044
4071,Node_Constraint,MERIDIAN_500,16,99064.68576034498
4072,Node_Constraint,MERIDIAN_500,17,99064.91770627347
4073,Node_Constraint,MERIDIAN_500,18,99122.0350300365
4074,Node_Constraint,MERIDIAN_500,19,99702.04452843333
4075,Node_Constraint,MERIDIAN_500,20,99122.0350300365
4076,Node_Constraint,MERIDIAN_500,21,99121.90592686943
4077,Node_Constraint,MERIDIAN_500,22,99089.2307256572
4078,Node_Constraint,MERIDIAN_500,23,99089.21911116572
4079,Node_Constraint,MERIDIAN_500,24,98714.1824441323
4080,Node_Constraint,MESA_CAL_230,1,99994.54883946033
4081,Node_Constraint,MESA_CAL_230,2,99994.6208341717
4082,Node_Constraint,MESA_CAL_230,3,99994.62276660721
4083,Node_Constraint,MESA_CAL_230,4,99994.70891227844
4084,Node_Constraint,MESA_CAL_230,5,99994.1550002632
4085,Node_Constraint,MESA_CAL_230,6,99994.05854132303
4086,Node_Constraint,MESA_CAL_230,7,99994.05854132304
4087,Node_Constraint,MESA_CAL_230,8,99994.1024378835
4088,Node_Constraint,MESA_CAL_230,9,99994.1024378835
4089,Node_Constraint,MESA_CAL_230,10,99994.78363858006
4090,Node_Constraint,MESA_CAL_230,11,99989.3034896065
4091,Node_Constraint,MESA_CAL_230,12,99994.78363858006
4092,Node_Constraint,MESA_CAL_230,13,99994.64638782242
4093,Node_Constraint,MESA_CAL_230,14,99994.64638782242
4094,Node_Constraint,MESA_CAL_230,15,99994.64638782242
4095,Node_Constraint,MESA_CAL_230,16,99968.5137160047
4096,Node_Constraint,MESA_CAL_230,17,99994.54883946107
4097,Node_Constraint,MESA_CAL_230,18,99992.93060613555
4098,Node_Constraint,MESA_CAL_230,19,99997.60085578052
4099,Node_Constraint,MESA_CAL_230,20,99992.93060613555
4100,Node_Constraint,MESA_CAL_230,21,99994.54883946064
4101,Node_Constraint,MESA_CAL_230,22,99994.63675018845
4102,Node_Constraint,MESA_CAL_230,23,99994.78551592892
4103,Node_Constraint,MESA_CAL_230,24,99176.6368187659
4104,Node_Constraint,METCALF_230,1,95428.36134417074
4105,Node_Constraint,METCALF_230,2,95302.11667508184
4106,Node_Constraint,METCALF_230,3,95302.11901900278
4107,Node_Constraint,METCALF_230,4,95664.14928286395
4108,Node_Constraint,METCALF_230,5,95664.16839049433
4109,Node_Constraint,METCALF_230,6,95302.09192602319
4110,Node_Constraint,METCALF_230,7,95302.09192602326
4111,Node_Constraint,METCALF_230,8,95428.43660979603
4112,Node_Constraint,METCALF_230,9,95428.43660979603
4113,Node_Constraint,METCALF_230,10,100000.0
4114,Node_Constraint,METCALF_230,11,100000.0
4115,Node_Constraint,METCALF_230,12,100000.0
4116,Node_Constraint,METCALF_230,13,100000.0
4117,Node_Constraint,METCALF_230,14,100000.0
4118,Node_Constraint,METCALF_230,15,100000.0
4119,Node_Constraint,METCALF_230,16,100000.0
4120,Node_Constraint,METCALF_230,17,100000.0
4121,Node_Constraint,METCALF_230,18,100000.0
4122,Node_Constraint,METCALF_230,19,100000.0
4123,Node_Constraint,METCALF_230,20,100000.0
4124,Node_Constraint,METCALF_230,21,100000.0
4125,Node_Constraint,METCALF_230,22,100000.0
4126,Node_Constraint,METCALF_230,23,100000.0
4127,Node_Constraint,METCALF_230,24,95569.22579756979
4128,Node_Constraint,MEXICO_230,1,99996.66245625497
4129,Node_Constraint,MEXICO_230,2,99996.2604362664
4130,Node_Constraint,MEXICO_230,3,99996.26180088744
4131,Node_Constraint,MEXICO_230,4,99996.32168943642
4132,Node_Constraint,MEXICO_230,5,99998.16582722061
4133,Node_Constraint,MEXICO_230,6,99998.13555820945
4134,Node_Constraint,MEXICO_230,7,99998.13555820945
4135,Node_Constraint,MEXICO_230,8,99998.14932354135
4136,Node_Constraint,MEXICO_230,9,99998.14932354135
4137,Node_Constraint,MEXICO_230,10,99998.36308679944
4138,Node_Constraint,MEXICO_230,11,99996.61888225719
4139,Node_Constraint,MEXICO_230,12,99998.36308679944
4140,Node_Constraint,MEXICO_230,13,99998.32002563393
4141,Node_Constraint,MEXICO_230,14,99998.32002563393
4142,Node_Constraint,MEXICO_230,15,99998.32002563393
4143,Node_Constraint,MEXICO_230,16,99994.10780613277
4144,Node_Constraint,MEXICO_230,17,99998.31542071435
4145,Node_Constraint,MEXICO_230,18,99999.65964491022
4146,Node_Constraint,MEXICO_230,19,99999.88449349943
4147,Node_Constraint,MEXICO_230,20,99999.65964491022
4148,Node_Constraint,MEXICO_230,21,99998.81738441046
4149,Node_Constraint,MEXICO_230,22,99998.62215021015
4150,Node_Constraint,MEXICO_230,23,99998.36368431611
4151,Node_Constraint,MEXICO_230,24,99810.54759014308
4152,Node_Constraint,MIDPOINT_345,1,100000.0
4153,Node_Constraint,MIDPOINT_345,2,100000.0
4154,Node_Constraint,MIDPOINT_345,3,100000.0
4155,Node_Constraint,MIDPOINT_345,4,100000.0
4156,Node_Constraint,MIDPOINT_345,5,100000.0
4157,Node_Constraint,MIDPOINT_345,6,100000.0
4158,Node_Constraint,MIDPOINT_345,7,100000.0
4159,Node_Constraint,MIDPOINT_345,8,100000.0
4160,Node_Constraint,MIDPOINT_345,9,100000.0
4161,Node_Constraint,MIDPOINT_345,10,100000.0
4162,Node_Constraint,MIDPOINT_345,11,100000.0
4163,Node_Constraint,MIDPOINT_345,12,100000.0
4164,Node_Constraint,MIDPOINT_345,13,100000.0
4165,Node_Constraint,MIDPOINT_345,14,100000.0
4166,Node_Constraint,MIDPOINT_345,15,100000.0
4167,Node_Constraint,MIDPOINT_345,16,100000.0
4168,Node_Constraint,MIDPOINT_345,17,100000.0
4169,Node_Constraint,MIDPOINT_345,18,100000.0
4170,Node_Constraint,MIDPOINT_345,19,100000.0
4171,Node_Constraint,MIDPOINT_345,20,100000.0
4172,Node_Constraint,MIDPOINT_345,21,100000.0
4173,Node_Constraint,MIDPOINT_345,22,100000.0
4174,Node_Constraint,MIDPOINT_345,23,100000.0
4175,Node_Constraint,MIDPOINT_345,24,98688.80259902007
4176,Node_Constraint,MIDWAY_230,1,60218.986913720415
4177,Node_Constraint,MIDWAY_230,2,59643.044658087085
4178,Node_Constraint,MIDWAY_230,3,59643.10699801752
4179,Node_Constraint,MIDWAY_230,4,59660.34719762397
4180,Node_Constraint,MIDWAY_230,5,59660.19264643932
4181,Node_Constraint,MIDWAY_230,6,59642.37511002733
4182,Node_Constraint,MIDWAY_230,7,59642.37511002773
4183,Node_Constraint,MIDWAY_230,8,60218.876288537154
4184,Node_Constraint,MIDWAY_230,9,60218.876288537154
4185,Node_Constraint,MIDWAY_230,10,54593.95991634765
4186,Node_Constraint,MIDWAY_230,11,54629.98412883717
4187,Node_Constraint,MIDWAY_230,12,54593.95991634768
4188,Node_Constraint,MIDWAY_230,13,66429.66233183883
4189,Node_Constraint,MIDWAY_230,14,66429.66233183877
4190,Node_Constraint,MIDWAY_230,15,66429.66233183871
4191,Node_Constraint,MIDWAY_230,16,66443.78161368641
4192,Node_Constraint,MIDWAY_230,17,66429.70968873547
4193,Node_Constraint,MIDWAY_230,18,54130.55617229477
4194,Node_Constraint,MIDWAY_230,19,45731.760601399576
4195,Node_Constraint,MIDWAY_230,20,54130.556172294746
4196,Node_Constraint,MIDWAY_230,21,54129.68928831775
4197,Node_Constraint,MIDWAY_230,22,54594.15990795468
4198,Node_Constraint,MIDWAY_230,23,54593.94757543971
4199,Node_Constraint,MIDWAY_230,24,55358.92286154019
4200,Node_Constraint,MIGUEL_230,1,99998.13627251913
4201,Node_Constraint,MIGUEL_230,2,99997.6498569086
4202,Node_Constraint,MIGUEL_230,3,99997.6507145125
4203,Node_Constraint,MIGUEL_230,4,99997.6883516996
4204,Node_Constraint,MIGUEL_230,5,100000.0
4205,Node_Constraint,MIGUEL_230,6,100000.0
4206,Node_Constraint,MIGUEL_230,7,100000.0
4207,Node_Constraint,MIGUEL_230,8,100000.0
4208,Node_Constraint,MIGUEL_230,9,100000.0
4209,Node_Constraint,MIGUEL_230,10,100000.0
4210,Node_Constraint,MIGUEL_230,11,100000.0
4211,Node_Constraint,MIGUEL_230,12,100000.0
4212,Node_Constraint,MIGUEL_230,13,100000.0
4213,Node_Constraint,MIGUEL_230,14,100000.0
4214,Node_Constraint,MIGUEL_230,15,100000.0
4215,Node_Constraint,MIGUEL_230,16,99996.31783961585
4216,Node_Constraint,MIGUEL_230,17,100000.0
4217,Node_Constraint,MIGUEL_230,18,100000.0
4218,Node_Constraint,MIGUEL_230,19,100000.0
4219,Node_Constraint,MIGUEL_230,20,100000.0
4220,Node_Constraint,MIGUEL_230,21,100000.0
4221,Node_Constraint,MIGUEL_230,22,100000.0
4222,Node_Constraint,MIGUEL_230,23,100000.0
4223,Node_Constraint,MIGUEL_230,24,99835.62370428974
4224,Node_Constraint,MIRALOMA_230,1,99999.30459461152
4225,Node_Constraint,MIRALOMA_230,2,99999.3061166295
4226,Node_Constraint,MIRALOMA_230,3,99999.3063670286
4227,Node_Constraint,MIRALOMA_230,4,99999.31747938707
4228,Node_Constraint,MIRALOMA_230,5,99999.28431948241
4229,Node_Constraint,MIRALOMA_230,6,99999.27250874034
4230,Node_Constraint,MIRALOMA_230,7,99999.27250874035
4231,Node_Constraint,MIRALOMA_230,8,99999.27788265738
4232,Node_Constraint,MIRALOMA_230,9,99999.27788265738
4233,Node_Constraint,MIRALOMA_230,10,99999.36129116196
4234,Node_Constraint,MIRALOMA_230,11,99998.68791228837
4235,Node_Constraint,MIRALOMA_230,12,99999.36129116196
4236,Node_Constraint,MIRALOMA_230,13,99999.34448655145
4237,Node_Constraint,MIRALOMA_230,14,99999.34448655145
4238,Node_Constraint,MIRALOMA_230,15,99999.34448655145
4239,Node_Constraint,MIRALOMA_230,16,99993.17225621683
4240,Node_Constraint,MIRALOMA_230,17,99999.32200931915
4241,Node_Constraint,MIRALOMA_230,18,99998.84868407284
4242,Node_Constraint,MIRALOMA_230,19,99999.60927725851
4243,Node_Constraint,MIRALOMA_230,20,99998.84868407284
4244,Node_Constraint,MIRALOMA_230,21,99999.25683915018
4245,Node_Constraint,MIRALOMA_230,22,99999.30250373579
4246,Node_Constraint,MIRALOMA_230,23,99999.36152184311
4247,Node_Constraint,MIRALOMA_230,24,99820.68972175397
4248,Node_Constraint,MIRALOMA_500,1,99999.5040656636
4249,Node_Constraint,MIRALOMA_500,2,99999.49958860336
4250,Node_Constraint,MIRALOMA_500,3,99999.49976999288
4251,Node_Constraint,MIRALOMA_500,4,99999.50778397164
4252,Node_Constraint,MIRALOMA_500,5,99999.5113608674
4253,Node_Constraint,MIRALOMA_500,6,99999.50329694695
4254,Node_Constraint,MIRALOMA_500,7,99999.50329694696
4255,Node_Constraint,MIRALOMA_500,8,99999.50696535602
4256,Node_Constraint,MIRALOMA_500,9,99999.50696535602
4257,Node_Constraint,MIRALOMA_500,10,99999.56391355534
4258,Node_Constraint,MIRALOMA_500,11,99999.10236241017
4259,Node_Constraint,MIRALOMA_500,12,99999.56391355534
4260,Node_Constraint,MIRALOMA_500,13,99999.55244062813
4261,Node_Constraint,MIRALOMA_500,14,99999.55244062813
4262,Node_Constraint,MIRALOMA_500,15,99999.55244062813
4263,Node_Constraint,MIRALOMA_500,16,99993.09006169073
4264,Node_Constraint,MIRALOMA_500,17,99999.529127345
4265,Node_Constraint,MIRALOMA_500,18,99998.99782437929
4266,Node_Constraint,MIRALOMA_500,19,99999.65989108919
4267,Node_Constraint,MIRALOMA_500,20,99998.99782437929
4268,Node_Constraint,MIRALOMA_500,21,99999.43534029738
4269,Node_Constraint,MIRALOMA_500,22,99999.49291527335
4270,Node_Constraint,MIRALOMA_500,23,99999.56407167012
4271,Node_Constraint,MIRALOMA_500,24,99839.28504155215
4272,Node_Constraint,MISSION_230,1,100000.0
4273,Node_Constraint,MISSION_230,2,99998.8249284543
4274,Node_Constraint,MISSION_230,3,99998.82535725625
4275,Node_Constraint,MISSION_230,4,99998.8441758498
4276,Node_Constraint,MISSION_230,5,100000.0
4277,Node_Constraint,MISSION_230,6,100000.0
4278,Node_Constraint,MISSION_230,7,100000.0
4279,Node_Constraint,MISSION_230,8,100000.0
4280,Node_Constraint,MISSION_230,9,100000.0
4281,Node_Constraint,MISSION_230,10,100000.0
4282,Node_Constraint,MISSION_230,11,100000.0
4283,Node_Constraint,MISSION_230,12,100000.0
4284,Node_Constraint,MISSION_230,13,100000.0
4285,Node_Constraint,MISSION_230,14,100000.0
4286,Node_Constraint,MISSION_230,15,100000.0
4287,Node_Constraint,MISSION_230,16,99998.15891980793
4288,Node_Constraint,MISSION_230,17,100000.0
4289,Node_Constraint,MISSION_230,18,100000.0
4290,Node_Constraint,MISSION_230,19,100000.0
4291,Node_Constraint,MISSION_230,20,100000.0
4292,Node_Constraint,MISSION_230,21,100000.0
4293,Node_Constraint,MISSION_230,22,100000.0
4294,Node_Constraint,MISSION_230,23,100000.0
4295,Node_Constraint,MISSION_230,24,99856.97260617181
4296,Node_Constraint,MOENKOPI_500,1,99989.29953606588
4297,Node_Constraint,MOENKOPI_500,2,99989.16618757775
4298,Node_Constraint,MOENKOPI_500,3,99989.16982798501
4299,Node_Constraint,MOENKOPI_500,4,99989.34332105318
4300,Node_Constraint,MOENKOPI_500,5,99989.5995893722
4301,Node_Constraint,MOENKOPI_500,6,99989.42795333578
4302,Node_Constraint,MOENKOPI_500,7,99989.42795333573
4303,Node_Constraint,MOENKOPI_500,8,99989.50631833107
4304,Node_Constraint,MOENKOPI_500,9,99989.50631833107
4305,Node_Constraint,MOENKOPI_500,10,99990.71839598642
4306,Node_Constraint,MOENKOPI_500,11,99981.6302823875
4307,Node_Constraint,MOENKOPI_500,12,99990.71839598642
4308,Node_Constraint,MOENKOPI_500,13,99990.4739491022
4309,Node_Constraint,MOENKOPI_500,14,99990.4739491022
4310,Node_Constraint,MOENKOPI_500,15,99990.4739491022
4311,Node_Constraint,MOENKOPI_500,16,99982.8681535457
4312,Node_Constraint,MOENKOPI_500,17,99990.44794818161
4313,Node_Constraint,MOENKOPI_500,18,99994.19779520198
4314,Node_Constraint,MOENKOPI_500,19,99998.03090245527
4315,Node_Constraint,MOENKOPI_500,20,99994.19779520198
4316,Node_Constraint,MOENKOPI_500,21,99991.79412929299
4317,Node_Constraint,MOENKOPI_500,22,99991.05732748965
4318,Node_Constraint,MOENKOPI_500,23,99990.72150932507
4319,Node_Constraint,MOENKOPI_500,24,99660.28987631657
4320,Node_Constraint,MONA_345,1,99925.23173271611
4321,Node_Constraint,MONA_345,2,99924.63782935322
4322,Node_Constraint,MONA_345,3,99924.65448829754
4323,Node_Constraint,MONA_345,4,99925.86109716914
4324,Node_Constraint,MONA_345,5,99925.97524879649
4325,Node_Constraint,MONA_345,6,99924.75363211239
4326,Node_Constraint,MONA_345,7,99924.75363211201
4327,Node_Constraint,MONA_345,8,99925.31994383947
4328,Node_Constraint,MONA_345,9,99925.31994383945
4329,Node_Constraint,MONA_345,10,99933.94589898355
4330,Node_Constraint,MONA_345,11,99891.33722881874
4331,Node_Constraint,MONA_345,12,99933.94589898355
4332,Node_Constraint,MONA_345,13,99932.19848974021
4333,Node_Constraint,MONA_345,14,99932.19848974029
4334,Node_Constraint,MONA_345,15,99932.19848974023
4335,Node_Constraint,MONA_345,16,99929.90866767213
4336,Node_Constraint,MONA_345,17,99932.1907831797
4337,Node_Constraint,MONA_345,18,99937.53454301055
4338,Node_Constraint,MONA_345,19,99978.80106230809
4339,Node_Constraint,MONA_345,20,99937.53454301055
4340,Node_Constraint,MONA_345,21,99936.6117447818
4341,Node_Constraint,MONA_345,22,99934.08892416279
4342,Node_Constraint,MONA_345,23,99933.96049554623
4343,Node_Constraint,MONA_345,24,98879.67780827677
4344,Node_Constraint,MONTANA_230,1,99957.49837666239
4345,Node_Constraint,MONTANA_230,2,99957.24435560471
4346,Node_Constraint,MONTANA_230,3,99957.39936365584
4347,Node_Constraint,MONTANA_230,4,99958.08800957017
4348,Node_Constraint,MONTANA_230,5,99958.13111973126
4349,Node_Constraint,MONTANA_230,6,99957.44016540781
4350,Node_Constraint,MONTANA_230,7,99957.4401654078
4351,Node_Constraint,MONTANA_230,8,99957.61601499865
4352,Node_Constraint,MONTANA_230,9,99957.61601499865
4353,Node_Constraint,MONTANA_230,10,99962.5115971962
4354,Node_Constraint,MONTANA_230,11,99565.4279014041
4355,Node_Constraint,MONTANA_230,12,99962.5115971962
4356,Node_Constraint,MONTANA_230,13,99961.65102525536
4357,Node_Constraint,MONTANA_230,14,99961.65102525531
4358,Node_Constraint,MONTANA_230,15,99961.65102525536
4359,Node_Constraint,MONTANA_230,16,99960.84363138747
4360,Node_Constraint,MONTANA_230,17,99961.64834099675
4361,Node_Constraint,MONTANA_230,18,99964.48173255145
4362,Node_Constraint,MONTANA_230,19,99987.94614536008
4363,Node_Constraint,MONTANA_230,20,99964.48173255145
4364,Node_Constraint,MONTANA_230,21,99964.10306045749
4365,Node_Constraint,MONTANA_230,22,99962.7002248122
4366,Node_Constraint,MONTANA_230,23,99962.64762718791
4367,Node_Constraint,MONTANA_230,24,98754.46096598693
4368,Node_Constraint,MONTAVIS_230,1,95581.01705600486
4369,Node_Constraint,MONTAVIS_230,2,95442.23209543558
4370,Node_Constraint,MONTAVIS_230,3,95442.23408309328
4371,Node_Constraint,MONTAVIS_230,4,96008.75306750025
4372,Node_Constraint,MONTAVIS_230,5,96008.76929682305
4373,Node_Constraint,MONTAVIS_230,6,95442.21112956277
4374,Node_Constraint,MONTAVIS_230,7,95442.21112956287
4375,Node_Constraint,MONTAVIS_230,8,95581.10489108064
4376,Node_Constraint,MONTAVIS_230,9,95581.10489108066
4377,Node_Constraint,MONTAVIS_230,10,99773.10448980019
4378,Node_Constraint,MONTAVIS_230,11,99773.10448980019
4379,Node_Constraint,MONTAVIS_230,12,99773.10448980019
4380,Node_Constraint,MONTAVIS_230,13,99773.10448980019
4381,Node_Constraint,MONTAVIS_230,14,99773.10448980019
4382,Node_Constraint,MONTAVIS_230,15,99773.10448980019
4383,Node_Constraint,MONTAVIS_230,16,99773.10448980019
4384,Node_Constraint,MONTAVIS_230,17,99773.10448980019
4385,Node_Constraint,MONTAVIS_230,18,99773.10448980019
4386,Node_Constraint,MONTAVIS_230,19,99887.69048660254
4387,Node_Constraint,MONTAVIS_230,20,99773.10448980019
4388,Node_Constraint,MONTAVIS_230,21,99773.10448980019
4389,Node_Constraint,MONTAVIS_230,22,99773.10448980019
4390,Node_Constraint,MONTAVIS_230,23,99773.10448980019
4391,Node_Constraint,MONTAVIS_230,24,94005.26731513694
4392,Node_Constraint,MORAGA_230,1,95263.15712594512
4393,Node_Constraint,MORAGA_230,2,94974.44045092535
4394,Node_Constraint,MORAGA_230,3,94974.44125918057
4395,Node_Constraint,MORAGA_230,4,96075.17681321602
4396,Node_Constraint,MORAGA_230,5,96075.1836026246
4397,Node_Constraint,MORAGA_230,6,94974.4320825545
4398,Node_Constraint,MORAGA_230,7,94974.43208255457
4399,Node_Constraint,MORAGA_230,8,95263.3686121402
4400,Node_Constraint,MORAGA_230,9,95263.36861214026
4401,Node_Constraint,MORAGA_230,10,99276.17273158533
4402,Node_Constraint,MORAGA_230,11,99276.17273158533
4403,Node_Constraint,MORAGA_230,12,99276.17273158533
4404,Node_Constraint,MORAGA_230,13,99276.17273158535
4405,Node_Constraint,MORAGA_230,14,99276.17273158535
4406,Node_Constraint,MORAGA_230,15,99276.17273158535
4407,Node_Constraint,MORAGA_230,16,99276.17273158535
4408,Node_Constraint,MORAGA_230,17,99276.17273158535
4409,Node_Constraint,MORAGA_230,18,99276.17273158535
4410,Node_Constraint,MORAGA_230,19,99641.7175102854
4411,Node_Constraint,MORAGA_230,20,99276.17273158535
4412,Node_Constraint,MORAGA_230,21,99276.17273158535
4413,Node_Constraint,MORAGA_230,22,99276.17273158535
4414,Node_Constraint,MORAGA_230,23,99276.17273158535
4415,Node_Constraint,MORAGA_230,24,89115.82266741473
4416,Node_Constraint,MORROBAY_230,1,75280.71519562625
4417,Node_Constraint,MORROBAY_230,2,74921.69584235716
4418,Node_Constraint,MORROBAY_230,3,74921.73362906337
4419,Node_Constraint,MORROBAY_230,4,74989.7335994488
4420,Node_Constraint,MORROBAY_230,5,74989.65200660884
4421,Node_Constraint,MORROBAY_230,6,74921.29004928897
4422,Node_Constraint,MORROBAY_230,7,74921.29004928922
4423,Node_Constraint,MORROBAY_230,8,75280.65567787585
4424,Node_Constraint,MORROBAY_230,9,75280.65567787585
4425,Node_Constraint,MORROBAY_230,10,72260.648650048
4426,Node_Constraint,MORROBAY_230,11,72279.730496142
4427,Node_Constraint,MORROBAY_230,12,72260.64865004801
4428,Node_Constraint,MORROBAY_230,13,79109.97958623008
4429,Node_Constraint,MORROBAY_230,14,79109.97958623005
4430,Node_Constraint,MORROBAY_230,15,79109.97958623001
4431,Node_Constraint,MORROBAY_230,16,79118.32772607007
4432,Node_Constraint,MORROBAY_230,17,79110.00758637364
4433,Node_Constraint,MORROBAY_230,18,72014.82950719373
4434,Node_Constraint,MORROBAY_230,19,67563.1866987776
4435,Node_Constraint,MORROBAY_230,20,72014.82950719372
4436,Node_Constraint,MORROBAY_230,21,72014.37086084022
4437,Node_Constraint,MORROBAY_230,22,72260.75457941016
4438,Node_Constraint,MORROBAY_230,23,72260.64211313047
4439,Node_Constraint,MORROBAY_230,24,72157.76817694798
4440,Node_Constraint,MOSSLAND_230,1,94790.97604252923
4441,Node_Constraint,MOSSLAND_230,2,94692.12281028963
4442,Node_Constraint,MOSSLAND_230,3,94692.12715781484
4443,Node_Constraint,MOSSLAND_230,4,94787.2356233364
4444,Node_Constraint,MOSSLAND_230,5,94787.2531364957
4445,Node_Constraint,MOSSLAND_230,6,94692.07644046393
4446,Node_Constraint,MOSSLAND_230,7,94692.076440464
4447,Node_Constraint,MOSSLAND_230,8,94791.01296225055
4448,Node_Constraint,MOSSLAND_230,9,94791.01296225056
4449,Node_Constraint,MOSSLAND_230,10,96505.18478059008
4450,Node_Constraint,MOSSLAND_230,11,96500.8440084252
4451,Node_Constraint,MOSSLAND_230,12,96505.18478059008
4452,Node_Constraint,MOSSLAND_230,13,96901.84439961803
4453,Node_Constraint,MOSSLAND_230,14,96901.84439961801
4454,Node_Constraint,MOSSLAND_230,15,96901.84439961801
4455,Node_Constraint,MOSSLAND_230,16,96902.87218895984
4456,Node_Constraint,MOSSLAND_230,17,96901.84784683966
4457,Node_Constraint,MOSSLAND_230,18,96570.71166729566
4458,Node_Constraint,MOSSLAND_230,19,97693.28170401743
4459,Node_Constraint,MOSSLAND_230,20,96570.71166729566
4460,Node_Constraint,MOSSLAND_230,21,96570.80158573284
