,Line,Time,Value
12672,MARTIN_230_SANMATEO_230,25,506.2371106421678
12673,MARTIN_230_SANMATEO_230,26,485.46297742109914
12674,MARTIN_230_SANMATEO_230,27,471.2311670645368
12675,MARTIN_230_SANMATEO_230,28,467.5755928350154
12676,MARTIN_230_SANMATEO_230,29,478.0450197078269
12677,MARTIN_230_SANMATEO_230,30,503.3374556340416
12678,MARTIN_230_SANMATEO_230,31,570.4561407332085
12679,MARTIN_230_SANMATEO_230,32,622.8358612488846
12680,MARTIN_230_SANMATEO_230,33,683.4052368065165
12681,MARTIN_230_SANMATEO_230,34,723.8612664867501
12682,MARTIN_230_SANMATEO_230,35,732.7733895053567
12683,MARTIN_230_SANMATEO_230,36,742.4888021056947
12684,MARTIN_230_SANMATEO_230,37,740.6419883973758
12685,MARTIN_230_SANMATEO_230,38,732.0121509934875
12686,MARTIN_230_SANMATEO_230,39,726.19899309545
12687,MARTIN_230_SANMATEO_230,40,727.5283144951231
12688,MARTIN_230_SANMATEO_230,41,746.076340952171
12689,MARTIN_230_SANMATEO_230,42,798.9513781251864
12690,MARTIN_230_SANMATEO_230,43,802.9771102696379
12691,MARTIN_230_SANMATEO_230,44,769.0355976703457
12692,MARTIN_230_SANMATEO_230,45,744.6512088738914
12693,MARTIN_230_SANMATEO_230,46,713.990728009298
12694,MARTIN_230_SANMATEO_230,47,677.9329094074042
12695,MARTIN_230_SANMATEO_230,48,610.1747172171622
12696,MC_CALL_230_GATES_230,25,-369.5383767480479
12697,MC_CALL_230_GATES_230,26,-307.9909763746421
12698,MC_CALL_230_GATES_230,27,-346.4998226346557
12699,MC_CALL_230_GATES_230,28,-368.58049955063706
12700,MC_CALL_230_GATES_230,29,-346.2887262625604
12701,MC_CALL_230_GATES_230,30,-388.87001928399286
12702,MC_CALL_230_GATES_230,31,-538.9443817609148
12703,MC_CALL_230_GATES_230,32,-657.765755268837
12704,MC_CALL_230_GATES_230,33,-552.5826757522245
12705,MC_CALL_230_GATES_230,34,-587.3292242001983
12706,MC_CALL_230_GATES_230,35,-645.8360986930727
12707,MC_CALL_230_GATES_230,36,-644.4490845500943
12708,MC_CALL_230_GATES_230,37,-644.2595375913284
12709,MC_CALL_230_GATES_230,38,-641.2010492584044
12710,MC_CALL_230_GATES_230,39,-635.1848906939647
12711,MC_CALL_230_GATES_230,40,-595.5840861300197
12712,MC_CALL_230_GATES_230,41,-390.7442502099152
12713,MC_CALL_230_GATES_230,42,-383.4301850223873
12714,MC_CALL_230_GATES_230,43,-364.2838024442958
12715,MC_CALL_230_GATES_230,44,-481.6327874776534
12716,MC_CALL_230_GATES_230,45,-445.8263154448316
12717,MC_CALL_230_GATES_230,46,-541.3396328953033
12718,MC_CALL_230_GATES_230,47,-214.40345197556616
12719,MC_CALL_230_GATES_230,48,-247.8445427526579
12720,MC_CALL_230_MC_CALL_20,25,1142.9796822166825
12721,MC_CALL_230_MC_CALL_20,26,1009.8064532891036
12722,MC_CALL_230_MC_CALL_20,27,1086.5716754722812
12723,MC_CALL_230_MC_CALL_20,28,1143.4638133024118
12724,MC_CALL_230_MC_CALL_20,29,1111.2269049957204
12725,MC_CALL_230_MC_CALL_20,30,1218.1966883480288
12726,MC_CALL_230_MC_CALL_20,31,1534.6514299168505
12727,MC_CALL_230_MC_CALL_20,32,1791.9502575553022
12728,MC_CALL_230_MC_CALL_20,33,1605.678167565477
12729,MC_CALL_230_MC_CALL_20,34,1688.3960382350738
12730,MC_CALL_230_MC_CALL_20,35,1812.7332062930727
12731,MC_CALL_230_MC_CALL_20,36,1812.2407677500942
12732,MC_CALL_230_MC_CALL_20,37,1808.7360287913284
12733,MC_CALL_230_MC_CALL_20,38,1801.9676826584043
12734,MC_CALL_230_MC_CALL_20,39,1781.0990842708252
12735,MC_CALL_230_MC_CALL_20,40,1690.9540439672237
12736,MC_CALL_230_MC_CALL_20,41,1312.322549672746
12737,MC_CALL_230_MC_CALL_20,42,1345.8531447847283
12738,MC_CALL_230_MC_CALL_20,43,1281.3098305587523
12739,MC_CALL_230_MC_CALL_20,44,1526.4216797549025
12740,MC_CALL_230_MC_CALL_20,45,1441.831735273047
12741,MC_CALL_230_MC_CALL_20,46,1603.446036682774
12742,MC_CALL_230_MC_CALL_20,47,934.7762522968483
12743,MC_CALL_230_MC_CALL_20,48,963.8449103955802
12744,MC_CALL_230_PANOCHE_230,25,-593.8420925686346
12745,MC_CALL_230_PANOCHE_230,26,-531.3725087144616
12746,MC_CALL_230_PANOCHE_230,27,-567.1293351376254
12747,MC_CALL_230_PANOCHE_230,28,-590.4165570517748
12748,MC_CALL_230_PANOCHE_230,29,-571.9729535331601
12749,MC_CALL_230_PANOCHE_230,30,-619.101396464036
12750,MC_CALL_230_PANOCHE_230,31,-765.2485797559357
12751,MC_CALL_230_PANOCHE_230,32,-885.6503439864653
12752,MC_CALL_230_PANOCHE_230,33,-791.1690101132524
12753,MC_CALL_230_PANOCHE_230,34,-829.4841777348756
12754,MC_CALL_230_PANOCHE_230,35,-888.0
12755,MC_CALL_230_PANOCHE_230,36,-888.0
12756,MC_CALL_230_PANOCHE_230,37,-888.0
12757,MC_CALL_230_PANOCHE_230,38,-888.0
12758,MC_CALL_230_PANOCHE_230,39,-879.4359005768606
12759,MC_CALL_230_PANOCHE_230,40,-833.864452937204
12760,MC_CALL_230_PANOCHE_230,41,-646.1805612628307
12761,MC_CALL_230_PANOCHE_230,42,-652.031527862341
12762,MC_CALL_230_PANOCHE_230,43,-607.2134393144564
12763,MC_CALL_230_PANOCHE_230,44,-744.7113911772489
12764,MC_CALL_230_PANOCHE_230,45,-705.6630064282152
12765,MC_CALL_230_PANOCHE_230,46,-788.5504389874707
12766,MC_CALL_230_PANOCHE_230,47,-469.4706477212822
12767,MC_CALL_230_PANOCHE_230,48,-490.4357541429223
12768,MEAD_500_ELDORADO_500,25,-256.8702173977364
12769,MEAD_500_ELDORADO_500,26,-207.54823997655322
12770,MEAD_500_ELDORADO_500,27,-206.65319048532228
12771,MEAD_500_ELDORADO_500,28,-208.7420925348049
12772,MEAD_500_ELDORADO_500,29,-201.73253852260606
12773,MEAD_500_ELDORADO_500,30,-252.2757694927784
12774,MEAD_500_ELDORADO_500,31,-230.77653845096938
12775,MEAD_500_ELDORADO_500,32,-230.24480492527914
12776,MEAD_500_ELDORADO_500,33,-361.16170339872406
12777,MEAD_500_ELDORADO_500,34,-383.8520876794594
12778,MEAD_500_ELDORADO_500,35,-420.35883023263216
12779,MEAD_500_ELDORADO_500,36,-438.5866038885313
12780,MEAD_500_ELDORADO_500,37,-387.14561991268056
12781,MEAD_500_ELDORADO_500,38,-409.298816510458
12782,MEAD_500_ELDORADO_500,39,-387.9950481585638
12783,MEAD_500_ELDORADO_500,40,-378.95951161674077
12784,MEAD_500_ELDORADO_500,41,-460.10509490006007
12785,MEAD_500_ELDORADO_500,42,-464.7230330022777
12786,MEAD_500_ELDORADO_500,43,-452.8147674147249
12787,MEAD_500_ELDORADO_500,44,-444.5221472591346
12788,MEAD_500_ELDORADO_500,45,-453.4341315727761
12789,MEAD_500_ELDORADO_500,46,-371.28192962987146
12790,MEAD_500_ELDORADO_500,47,-236.40412885421847
12791,MEAD_500_ELDORADO_500,48,-247.39514071006647
12792,MEAD_500_H_ALLEN_500,25,-904.664544287491
12793,MEAD_500_H_ALLEN_500,26,-990.0450550606391
12794,MEAD_500_H_ALLEN_500,27,-982.8354917194574
12795,MEAD_500_H_ALLEN_500,28,-1034.0916089830657
12796,MEAD_500_H_ALLEN_500,29,-1002.8348403068946
12797,MEAD_500_H_ALLEN_500,30,-777.4984045114023
12798,MEAD_500_H_ALLEN_500,31,-701.0370976633276
12799,MEAD_500_H_ALLEN_500,32,-839.5157580136038
12800,MEAD_500_H_ALLEN_500,33,-478.26987286549775
12801,MEAD_500_H_ALLEN_500,34,-630.1843050924231
12802,MEAD_500_H_ALLEN_500,35,-536.5815801093418
12803,MEAD_500_H_ALLEN_500,36,-427.46606894124307
12804,MEAD_500_H_ALLEN_500,37,-580.2130092149487
12805,MEAD_500_H_ALLEN_500,38,-434.5052621210978
12806,MEAD_500_H_ALLEN_500,39,-463.5413876355459
12807,MEAD_500_H_ALLEN_500,40,-616.9090777484089
12808,MEAD_500_H_ALLEN_500,41,-221.85438616719603
12809,MEAD_500_H_ALLEN_500,42,-408.36238821181087
12810,MEAD_500_H_ALLEN_500,43,-385.3618262250809
12811,MEAD_500_H_ALLEN_500,44,-284.37516157510913
12812,MEAD_500_H_ALLEN_500,45,-327.54213398017646
12813,MEAD_500_H_ALLEN_500,46,-595.8189382634855
12814,MEAD_500_H_ALLEN_500,47,-917.3399950795305
12815,MEAD_500_H_ALLEN_500,48,-747.5145529141571
12816,MEAD_500_HOOVER_20,25,1854.6584869254718
12817,MEAD_500_HOOVER_20,26,1404.0000000000005
12818,MEAD_500_HOOVER_20,27,1404.0000000000005
12819,MEAD_500_HOOVER_20,28,1404.0000000000005
12820,MEAD_500_HOOVER_20,29,1404.0000000000002
12821,MEAD_500_HOOVER_20,30,1993.6000000000008
12822,MEAD_500_HOOVER_20,31,1993.6000000000008
12823,MEAD_500_HOOVER_20,32,1993.6000000000008
12824,MEAD_500_HOOVER_20,33,3220.9725002973923
12825,MEAD_500_HOOVER_20,34,3363.3988285034357
12826,MEAD_500_HOOVER_20,35,3699.983972870277
12827,MEAD_500_HOOVER_20,36,3870.391382813933
12828,MEAD_500_HOOVER_20,37,3356.845070230019
12829,MEAD_500_HOOVER_20,38,3552.3518762582917
12830,MEAD_500_HOOVER_20,39,3355.774754613167
12831,MEAD_500_HOOVER_20,40,3167.2662244411267
12832,MEAD_500_HOOVER_20,41,4114.600000000001
12833,MEAD_500_HOOVER_20,42,4114.600000000001
12834,MEAD_500_HOOVER_20,43,4114.600000000001
12835,MEAD_500_HOOVER_20,44,4114.600000000001
12836,MEAD_500_HOOVER_20,45,4114.600000000001
12837,MEAD_500_HOOVER_20,46,3284.926991072357
12838,MEAD_500_HOOVER_20,47,1993.6000000000008
12839,MEAD_500_HOOVER_20,48,1993.6000000000006
12840,MEAD_500_VICTORVL_500,25,1231.1044177493654
12841,MEAD_500_VICTORVL_500,26,997.9803187329219
12842,MEAD_500_VICTORVL_500,27,985.0964403663766
12843,MEAD_500_VICTORVL_500,28,1046.9599476459937
12844,MEAD_500_VICTORVL_500,29,982.8244608120324
12845,MEAD_500_VICTORVL_500,30,1123.6525891802871
12846,MEAD_500_VICTORVL_500,31,988.7558950199127
12847,MEAD_500_VICTORVL_500,32,1102.4142835681598
12848,MEAD_500_VICTORVL_500,33,1618.0175374325918
12849,MEAD_500_VICTORVL_500,34,1847.591266552965
12850,MEAD_500_VICTORVL_500,35,1999.8521252712976
12851,MEAD_500_VICTORVL_500,36,2027.5442071077196
12852,MEAD_500_VICTORVL_500,37,1835.3341494197703
12853,MEAD_500_VICTORVL_500,38,1855.441090534373
12854,MEAD_500_VICTORVL_500,39,1765.0929144493114
12855,MEAD_500_VICTORVL_500,40,1768.0971818437654
12856,MEAD_500_VICTORVL_500,41,2064.743154999788
12857,MEAD_500_VICTORVL_500,42,2174.803576379501
12858,MEAD_500_VICTORVL_500,43,2108.895593459567
12859,MEAD_500_VICTORVL_500,44,2057.254348124281
12860,MEAD_500_VICTORVL_500,45,2120.425119585721
12861,MEAD_500_VICTORVL_500,46,1813.8321094683033
12862,MEAD_500_VICTORVL_500,47,1240.2760386980049
12863,MEAD_500_VICTORVL_500,48,1091.9498292755402
12864,MEAD_500_WESTWING_500,25,-236.79204306586092
12865,MEAD_500_WESTWING_500,26,-175.8512253511709
12866,MEAD_500_WESTWING_500,27,-188.636576867759
12867,MEAD_500_WESTWING_500,28,-170.71525280226754
12868,MEAD_500_WESTWING_500,29,-181.5055009722564
12869,MEAD_500_WESTWING_500,30,-295.12061783833747
12870,MEAD_500_WESTWING_500,31,-306.4992121924463
12871,MEAD_500_WESTWING_500,32,-293.7445175201656
12872,MEAD_500_WESTWING_500,33,-498.1263183315741
12873,MEAD_500_WESTWING_500,34,-534.8878463634342
12874,MEAD_500_WESTWING_500,35,-582.8866774756889
12875,MEAD_500_WESTWING_500,36,-618.9786757589252
12876,MEAD_500_WESTWING_500,37,-525.7934231125164
12877,MEAD_500_WESTWING_500,38,-556.5747283345584
12878,MEAD_500_WESTWING_500,39,-521.0452846408377
12879,MEAD_500_WESTWING_500,40,-493.4671887289375
12880,MEAD_500_WESTWING_500,41,-629.0372362673488
12881,MEAD_500_WESTWING_500,42,-625.8246078300335
12882,MEAD_500_WESTWING_500,43,-632.9843973507902
12883,MEAD_500_WESTWING_500,44,-608.8679091916949
12884,MEAD_500_WESTWING_500,45,-601.3927748216806
12885,MEAD_500_WESTWING_500,46,-461.5333632376678
12886,MEAD_500_WESTWING_500,47,-250.33962552730782
12887,MEAD_500_WESTWING_500,48,-290.63948392855104
12888,MESA_CAL_230_MIRALOMA_230,25,-423.2961031114352
12889,MESA_CAL_230_MIRALOMA_230,26,-438.44786948251243
12890,MESA_CAL_230_MIRALOMA_230,27,-448.2035994164974
12891,MESA_CAL_230_MIRALOMA_230,28,-435.2683084965188
12892,MESA_CAL_230_MIRALOMA_230,29,-445.37164845359507
12893,MESA_CAL_230_MIRALOMA_230,30,-473.20638310602044
12894,MESA_CAL_230_MIRALOMA_230,31,-471.6128831282875
12895,MESA_CAL_230_MIRALOMA_230,32,-473.0957157344575
12896,MESA_CAL_230_MIRALOMA_230,33,-472.5630162946782
12897,MESA_CAL_230_MIRALOMA_230,34,-465.791173408443
12898,MESA_CAL_230_MIRALOMA_230,35,-462.8135200044838
12899,MESA_CAL_230_MIRALOMA_230,36,-461.37098455849986
12900,MESA_CAL_230_MIRALOMA_230,37,-461.9830325618329
12901,MESA_CAL_230_MIRALOMA_230,38,-464.36027054641386
12902,MESA_CAL_230_MIRALOMA_230,39,-463.97515693650985
12903,MESA_CAL_230_MIRALOMA_230,40,-461.6001990743153
12904,MESA_CAL_230_MIRALOMA_230,41,-466.93473995620263
12905,MESA_CAL_230_MIRALOMA_230,42,-468.19325962251276
12906,MESA_CAL_230_MIRALOMA_230,43,-465.23633391394117
12907,MESA_CAL_230_MIRALOMA_230,44,-467.4477044849072
12908,MESA_CAL_230_MIRALOMA_230,45,-469.877892828428
12909,MESA_CAL_230_MIRALOMA_230,46,-472.6031999016376
12910,MESA_CAL_230_MIRALOMA_230,47,-477.8612093746283
12911,MESA_CAL_230_MIRALOMA_230,48,-475.66031587092834
12912,MESA_CAL_230_SERRANO_230,25,-795.7840668513193
12913,MESA_CAL_230_SERRANO_230,26,-821.6543125862581
12914,MESA_CAL_230_SERRANO_230,27,-841.3706740397972
12915,MESA_CAL_230_SERRANO_230,28,-815.9157395312966
12916,MESA_CAL_230_SERRANO_230,29,-835.2898360134257
12917,MESA_CAL_230_SERRANO_230,30,-888.0
12918,MESA_CAL_230_SERRANO_230,31,-888.0
12919,MESA_CAL_230_SERRANO_230,32,-888.0
12920,MESA_CAL_230_SERRANO_230,33,-888.0
12921,MESA_CAL_230_SERRANO_230,34,-888.0
12922,MESA_CAL_230_SERRANO_230,35,-888.0
12923,MESA_CAL_230_SERRANO_230,36,-888.0
12924,MESA_CAL_230_SERRANO_230,37,-888.0
12925,MESA_CAL_230_SERRANO_230,38,-888.0
12926,MESA_CAL_230_SERRANO_230,39,-888.0
12927,MESA_CAL_230_SERRANO_230,40,-888.0
12928,MESA_CAL_230_SERRANO_230,41,-888.0
12929,MESA_CAL_230_SERRANO_230,42,-888.0
12930,MESA_CAL_230_SERRANO_230,43,-888.0
12931,MESA_CAL_230_SERRANO_230,44,-888.0
12932,MESA_CAL_230_SERRANO_230,45,-888.0
12933,MESA_CAL_230_SERRANO_230,46,-888.0
12934,MESA_CAL_230_SERRANO_230,47,-888.0
12935,MESA_CAL_230_SERRANO_230,48,-888.0
12936,MESA_CAL_230_VINCENT_230,25,-516.3682988462131
12937,MESA_CAL_230_VINCENT_230,26,-536.3887827594236
12938,MESA_CAL_230_VINCENT_230,27,-545.9456045001494
12939,MESA_CAL_230_VINCENT_230,28,-553.0643537280397
12940,MESA_CAL_230_VINCENT_230,29,-542.7558502290461
12941,MESA_CAL_230_VINCENT_230,30,-539.443809376851
12942,MESA_CAL_230_VINCENT_230,31,-617.6539913615637
12943,MESA_CAL_230_VINCENT_230,32,-631.0909494955611
12944,MESA_CAL_230_VINCENT_230,33,-641.2196857951881
12945,MESA_CAL_230_VINCENT_230,34,-616.4448046146542
12946,MESA_CAL_230_VINCENT_230,35,-608.0089173091424
12947,MESA_CAL_230_VINCENT_230,36,-608.2353634169816
12948,MESA_CAL_230_VINCENT_230,37,-612.8543641334472
12949,MESA_CAL_230_VINCENT_230,38,-622.6969271371105
12950,MESA_CAL_230_VINCENT_230,39,-622.6601227984612
12951,MESA_CAL_230_VINCENT_230,40,-611.1422200188362
12952,MESA_CAL_230_VINCENT_230,41,-625.5747669315829
12953,MESA_CAL_230_VINCENT_230,42,-674.1171951160729
12954,MESA_CAL_230_VINCENT_230,43,-621.0832079568539
12955,MESA_CAL_230_VINCENT_230,44,-663.4855400359991
12956,MESA_CAL_230_VINCENT_230,45,-621.7181220509184
12957,MESA_CAL_230_VINCENT_230,46,-621.4598029721534
12958,MESA_CAL_230_VINCENT_230,47,-665.9367335724089
12959,MESA_CAL_230_VINCENT_230,48,-655.2070404974944
12960,METCALF_230_METCALF_20,25,2.9103830456733704e-11
12961,METCALF_230_METCALF_20,26,2.9103830456733704e-11
12962,METCALF_230_METCALF_20,27,2.9103830456733704e-11
12963,METCALF_230_METCALF_20,28,2.9103830456733704e-11
12964,METCALF_230_METCALF_20,29,2.9103830456733704e-11
12965,METCALF_230_METCALF_20,30,2.9103830456733704e-11
12966,METCALF_230_METCALF_20,31,2.9103830456733704e-11
12967,METCALF_230_METCALF_20,32,2.9103830456733704e-11
12968,METCALF_230_METCALF_20,33,2.9103830456733704e-11
12969,METCALF_230_METCALF_20,34,2.9103830456733704e-11
12970,METCALF_230_METCALF_20,35,2.9103830456733704e-11
12971,METCALF_230_METCALF_20,36,2.9103830456733704e-11
12972,METCALF_230_METCALF_20,37,2.9103830456733704e-11
12973,METCALF_230_METCALF_20,38,2.9103830456733704e-11
12974,METCALF_230_METCALF_20,39,2.9103830456733704e-11
12975,METCALF_230_METCALF_20,40,2.9103830456733704e-11
12976,METCALF_230_METCALF_20,41,2.9103830456733704e-11
12977,METCALF_230_METCALF_20,42,2.9103830456733704e-11
12978,METCALF_230_METCALF_20,43,2.9103830456733704e-11
12979,METCALF_230_METCALF_20,44,2.9103830456733704e-11
12980,METCALF_230_METCALF_20,45,2.9103830456733704e-11
12981,METCALF_230_METCALF_20,46,2.9103830456733704e-11
12982,METCALF_230_METCALF_20,47,2.9103830456733704e-11
12983,METCALF_230_METCALF_20,48,2.9103830456733704e-11
12984,METCALF_230_MONTAVIS_230,25,133.41794315783233
12985,METCALF_230_MONTAVIS_230,26,107.0348188689012
12986,METCALF_230_MONTAVIS_230,27,94.63268622546336
12987,METCALF_230_MONTAVIS_230,28,90.98866316498471
12988,METCALF_230_MONTAVIS_230,29,100.85384040217332
12989,METCALF_230_MONTAVIS_230,30,129.6052755659587
12990,METCALF_230_MONTAVIS_230,31,187.1391206667915
12991,METCALF_230_MONTAVIS_230,32,245.89623495111528
12992,METCALF_230_MONTAVIS_230,33,278.9818760934836
12993,METCALF_230_MONTAVIS_230,34,327.77840031325013
12994,METCALF_230_MONTAVIS_230,35,357.72484309464346
12995,METCALF_230_MONTAVIS_230,36,372.4231575943054
12996,METCALF_230_MONTAVIS_230,37,372.9869941026243
12997,METCALF_230_MONTAVIS_230,38,370.2023801065124
12998,METCALF_230_MONTAVIS_230,39,354.7353496045504
12999,METCALF_230_MONTAVIS_230,40,347.90639030487705
13000,METCALF_230_MONTAVIS_230,41,353.836958647829
13001,METCALF_230_MONTAVIS_230,42,444.1689125748138
13002,METCALF_230_MONTAVIS_230,43,444.9867155303625
13003,METCALF_230_MONTAVIS_230,44,426.55205972965416
13004,METCALF_230_MONTAVIS_230,45,388.4626345261086
13005,METCALF_230_MONTAVIS_230,46,344.03463259070213
13006,METCALF_230_MONTAVIS_230,47,269.12743809259615
13007,METCALF_230_MONTAVIS_230,48,208.07378618283792
13008,METCALF_230_MOSSLAND_230,25,-215.40893737044075
13009,METCALF_230_MOSSLAND_230,26,-202.64009514677105
13010,METCALF_230_MOSSLAND_230,27,-204.25596729995425
13011,METCALF_230_MOSSLAND_230,28,-203.2527337061416
13012,METCALF_230_MOSSLAND_230,29,-201.2591926714665
13013,METCALF_230_MOSSLAND_230,30,-210.80412449915576
13014,METCALF_230_MOSSLAND_230,31,-230.66594588631153
13015,METCALF_230_MOSSLAND_230,32,-273.674822010621
13016,METCALF_230_MOSSLAND_230,33,-263.10055803652443
13017,METCALF_230_MOSSLAND_230,34,-290.3004925478134
13018,METCALF_230_MOSSLAND_230,35,-325.19788630571594
13019,METCALF_230_MOSSLAND_230,36,-333.19242141181167
13020,METCALF_230_MOSSLAND_230,37,-339.5005303373928
13021,METCALF_230_MOSSLAND_230,38,-355.85103168595606
13022,METCALF_230_MOSSLAND_230,39,-340.25353109518744
13023,METCALF_230_MOSSLAND_230,40,-312.46740812475184
13024,METCALF_230_MOSSLAND_230,41,-277.9886590214095
13025,METCALF_230_MOSSLAND_230,42,-302.8560731613742
13026,METCALF_230_MOSSLAND_230,43,-273.13280836200875
13027,METCALF_230_MOSSLAND_230,44,-318.8925901056516
13028,METCALF_230_MOSSLAND_230,45,-304.46839232702956
13029,METCALF_230_MOSSLAND_230,46,-294.5881246426744
13030,METCALF_230_MOSSLAND_230,47,-202.26009847617956
13031,METCALF_230_MOSSLAND_230,48,-188.8957322484132
13032,METCALF_500_METCALF_230,25,57.210426269466666
13033,METCALF_500_METCALF_230,26,88.46346506400107
13034,METCALF_500_METCALF_230,27,107.53108220934882
13035,METCALF_500_METCALF_230,28,112.12855360744834
13036,METCALF_500_METCALF_230,29,95.35528640296315
13037,METCALF_500_METCALF_230,30,58.67249693980801
13038,METCALF_500_METCALF_230,31,-4.091462035517225
13039,METCALF_500_METCALF_230,32,-53.189641994807516
13040,METCALF_500_METCALF_230,33,-98.99439918091275
13041,METCALF_500_METCALF_230,34,-149.49620846228572
13042,METCALF_500_METCALF_230,35,-172.54234288079186
13043,METCALF_500_METCALF_230,36,-187.6272567368453
13044,METCALF_500_METCALF_230,37,-183.6506283166957
13045,METCALF_500_METCALF_230,38,-168.12391253830265
13046,METCALF_500_METCALF_230,39,-154.94333443730247
13047,METCALF_500_METCALF_230,40,-163.64657515362842
13048,METCALF_500_METCALF_230,41,-197.01180634132368
13049,METCALF_500_METCALF_230,42,-320.4886398734949
13050,METCALF_500_METCALF_230,43,-345.88602078995643
13051,METCALF_500_METCALF_230,44,-291.5419319508004
13052,METCALF_500_METCALF_230,45,-245.0830713380564
13053,METCALF_500_METCALF_230,46,-184.92135737530998
13054,METCALF_500_METCALF_230,47,-138.9089859842207
13055,METCALF_500_METCALF_230,48,-62.94778566876812
13056,METCALF_500_MOSSLAND_500,25,-514.0323872617726
13057,METCALF_500_MOSSLAND_500,26,-523.0665223398462
13058,METCALF_500_MOSSLAND_500,27,-533.6916176838661
13059,METCALF_500_MOSSLAND_500,28,-534.5398138818641
13060,METCALF_500_MOSSLAND_500,29,-523.8633818088042
13061,METCALF_500_MOSSLAND_500,30,-511.64876211251766
13062,METCALF_500_MOSSLAND_500,31,-463.23180086347145
13063,METCALF_500_MOSSLAND_500,32,-486.2413032688687
13064,METCALF_500_MOSSLAND_500,33,-454.5886570260346
13065,METCALF_500_MOSSLAND_500,34,-460.56197357299095
13066,METCALF_500_MOSSLAND_500,35,-496.2036918468015
13067,METCALF_500_MOSSLAND_500,36,-498.98319286028186
13068,METCALF_500_MOSSLAND_500,37,-515.9552478932737
13069,METCALF_500_MOSSLAND_500,38,-570.041650425788
13070,METCALF_500_MOSSLAND_500,39,-550.9612145664464
13071,METCALF_500_MOSSLAND_500,40,-479.49226653981964
13072,METCALF_500_MOSSLAND_500,41,-439.896829052823
13073,METCALF_500_MOSSLAND_500,42,-398.47239460155583
13074,METCALF_500_MOSSLAND_500,43,-320.82153341236074
13075,METCALF_500_MOSSLAND_500,44,-431.87246296355625
13076,METCALF_500_MOSSLAND_500,45,-444.9879821952745
13077,METCALF_500_MOSSLAND_500,46,-450.474143139352
13078,METCALF_500_MOSSLAND_500,47,-374.10609470794884
13079,METCALF_500_MOSSLAND_500,48,-394.15223571131605
13080,METCALF_500_TESLA_500,25,571.2428135312392
13081,METCALF_500_TESLA_500,26,611.5299874038473
13082,METCALF_500_TESLA_500,27,641.2226998932149
13083,METCALF_500_TESLA_500,28,646.6683674893125
13084,METCALF_500_TESLA_500,29,619.2186682117674
13085,METCALF_500_TESLA_500,30,570.3212590523257
13086,METCALF_500_TESLA_500,31,459.1403388279542
13087,METCALF_500_TESLA_500,32,433.0516612740612
13088,METCALF_500_TESLA_500,33,355.59425784512183
13089,METCALF_500_TESLA_500,34,311.06576511070523
13090,METCALF_500_TESLA_500,35,323.66134896600965
13091,METCALF_500_TESLA_500,36,311.35593612343655
13092,METCALF_500_TESLA_500,37,332.30461957657803
13093,METCALF_500_TESLA_500,38,401.9177378874854
13094,METCALF_500_TESLA_500,39,396.0178801291439
13095,METCALF_500_TESLA_500,40,315.8456913861912
13096,METCALF_500_TESLA_500,41,242.88502271149935
13097,METCALF_500_TESLA_500,42,77.98375472806094
13098,METCALF_500_TESLA_500,43,-25.064487377595697
13099,METCALF_500_TESLA_500,44,140.33053101275584
13100,METCALF_500_TESLA_500,45,199.9049108572181
13101,METCALF_500_TESLA_500,46,265.552785764042
13102,METCALF_500_TESLA_500,47,235.19710872372815
13103,METCALF_500_TESLA_500,48,331.20445004254793
13104,MEXICO_230_IMPRLVLY_230,25,-295.7825719123207
13105,MEXICO_230_IMPRLVLY_230,26,-323.65807658584816
13106,MEXICO_230_IMPRLVLY_230,27,-337.8245481727315
13107,MEXICO_230_IMPRLVLY_230,28,-334.75581555646795
13108,MEXICO_230_IMPRLVLY_230,29,-331.5474398704322
13109,MEXICO_230_IMPRLVLY_230,30,-313.9929424422023
13110,MEXICO_230_IMPRLVLY_230,31,-494.5879364522235
13111,MEXICO_230_IMPRLVLY_230,32,-474.1151061563271
13112,MEXICO_230_IMPRLVLY_230,33,-463.10000000000036
13113,MEXICO_230_IMPRLVLY_230,34,-446.3422891069599
13114,MEXICO_230_IMPRLVLY_230,35,-433.279511442081
13115,MEXICO_230_IMPRLVLY_230,36,-437.10000000000036
13116,MEXICO_230_IMPRLVLY_230,37,-434.2087499138232
13117,MEXICO_230_IMPRLVLY_230,38,-439.1
13118,MEXICO_230_IMPRLVLY_230,39,-443.10000000000036
13119,MEXICO_230_IMPRLVLY_230,40,-442.97490177450914
13120,MEXICO_230_IMPRLVLY_230,41,-407.2748009129989
13121,MEXICO_230_IMPRLVLY_230,42,-379.04111988178295
13122,MEXICO_230_IMPRLVLY_230,43,-365.5827106697286
13123,MEXICO_230_IMPRLVLY_230,44,-366.78979642470057
13124,MEXICO_230_IMPRLVLY_230,45,-320.57206404772546
13125,MEXICO_230_IMPRLVLY_230,46,-337.30000000000007
13126,MEXICO_230_IMPRLVLY_230,47,-392.3000000000005
13127,MEXICO_230_IMPRLVLY_230,48,-467.3
13128,MEXICO_230_MEXICO_20,25,1835.7825719123207
13129,MEXICO_230_MEXICO_20,26,1840.6000000000004
13130,MEXICO_230_MEXICO_20,27,1840.6000000000004
13131,MEXICO_230_MEXICO_20,28,1839.755815556468
13132,MEXICO_230_MEXICO_20,29,1838.5474398704323
13133,MEXICO_230_MEXICO_20,30,1849.9929424422023
