,ARIZONA PUBLIC SERVICE COMPANY,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,IDAHO POWER COMPANY,NEVADA POWER COMPANY,PACIFICORP - EAST,PACIFICORP - WEST,PORTLAND GENERAL ELECTRIC COMPANY,PUGET SOUND ENERGY,EL PASO ELECTRIC COMPANY,WESTERN AREA POWER ADMINISTRATION - DESERT SOUTHWEST REGION,PUD NO. 1 OF DOUGLAS COUNTY,WESTERN AREA POWER ADMINISTRATION - ROCKY MOUNTAIN REGION,"CITY OF TACOMA, DEPARTMENT OF PUBLIC UTILITIES, LIGHT DIVISION",PUBLIC SERVICE COMPANY OF NEW MEXICO,PUBLIC SERVICE COMPANY OF COLORADO,TURLOCK IRRIGATION DISTRICT,SEATTLE CITY LIGHT,PUBLIC UTILITY DISTRICT NO. 1 OF CHELAN COUNTY,SALT RIVER PROJECT,WESTERN AREA POWER ADMINISTRATION UGP WEST,NORTHWESTERN ENERGY (NWMT),AVISTA CORPORATION,BONNEVILLE POWER ADMINISTRATION,"PUBLIC UTILITY DISTRICT NO. 2 OF GRANT COUNTY, WASHINGTON",TUCSON ELECTRIC POWER COMPANY,IMPERIAL IRRIGATION DISTRICT,BALANCING AUTHORITY OF NORTHERN CALIFORNIA,LOS ANGELES DEPARTMENT OF WATER AND POWER
2019-07-03,1.2859166666666666,3.1433786231884064,1.7464583333333334,1.8179166666666664,1.7219444444444445,1.7275000000000005,1.749027777777778,1.8804166666666664,1.824786477757279,1.8676036893986343,1.8553016654823762,1.8344216497171808,1.85037094954395,1.7993088896309306,1.8242441999493668,2.304469203568038,1.864666849633028,1.8591571086275918,1.4724551538246136,1.8519827755019977,1.8500401416331105,1.8452702067183604,1.8276082604977568,1.848199244505397,1.7584235647398627,1.874445079702069,1.9751853381760327,2.3232110714943865
2019-07-04,1.307,3.1060869565217395,1.6649999999999996,1.77,1.6900000000000002,1.67,1.6500000000000001,1.7622222222222224,1.7819996762968668,1.830038191151663,1.7706058993450342,1.7847163225502547,1.7582075847766658,1.7599088172182102,1.7784293368847615,2.2557232118355217,1.7630030396735807,1.7660434887627106,1.4738982530722926,1.7921669069063875,1.787899291308792,1.7720866486380624,1.7564768677227383,1.7661930973838402,1.7316363228461331,1.83953231048686,1.9160160286506327,2.2788435551918127
2019-07-05,1.307,3.1060869565217395,1.6649999999999996,1.77,1.6900000000000002,1.67,1.6500000000000001,1.7622222222222224,1.7819996762968668,1.830038191151663,1.7706058993450342,1.7847163225502547,1.7582075847766658,1.7599088172182102,1.7784293368847615,2.2557232118355217,1.7630030396735807,1.7660434887627106,1.4738982530722926,1.7921669069063875,1.787899291308792,1.7720866486380624,1.7564768677227383,1.7661930973838402,1.7316363228461331,1.83953231048686,1.9160160286506327,2.2788435551918127
2019-07-06,1.307,3.1060869565217395,1.6649999999999996,1.77,1.6900000000000002,1.67,1.6500000000000001,1.7622222222222224,1.7819996762968668,1.830038191151663,1.7706058993450342,1.7847163225502547,1.7582075847766658,1.7599088172182102,1.7784293368847615,2.2557232118355217,1.7630030396735807,1.7660434887627106,1.4738982530722926,1.7921669069063875,1.787899291308792,1.7720866486380624,1.7564768677227383,1.7661930973838402,1.7316363228461331,1.83953231048686,1.9160160286506327,2.2788435551918127
2019-07-07,1.307,3.1060869565217395,1.6649999999999996,1.77,1.6900000000000002,1.67,1.6500000000000001,1.7622222222222224,1.7819996762968668,1.830038191151663,1.7706058993450342,1.7847163225502547,1.7582075847766658,1.7599088172182102,1.7784293368847615,2.2557232118355217,1.7630030396735807,1.7660434887627106,1.4738982530722926,1.7921669069063875,1.787899291308792,1.7720866486380624,1.7564768677227383,1.7661930973838402,1.7316363228461331,1.83953231048686,1.9160160286506327,2.2788435551918127
2019-07-08,1.3096249999999998,3.128442028985506,1.6797916666666661,1.7858333333333332,1.7049999999999998,1.686875,1.6652777777777776,1.779259259259259,1.7955392968688846,1.8435844591610409,1.7866121465247269,1.7993851862063392,1.7743930929721299,1.7730751682176986,1.7927818697920972,2.2733050446291583,1.7795165759115363,1.7823032064696265,1.4800757612770783,1.8073006768782705,1.8031358460659996,1.7877176737532525,1.771967658036815,1.7821165129034229,1.7430984312653448,1.8526258704380756,1.932155901732573,2.2962156714749806
2019-07-09,1.3722916666666667,3.636304347826087,2.0108333333333333,2.1444791666666667,2.0422222222222217,2.0622916666666677,2.0100000000000002,2.1602777777777775,2.101159425637195,2.1498838141334713,2.145814278442819,2.12980812191158,2.1374910573283126,2.070381828469796,2.116262671635789,2.6708836506043747,2.1495072766355223,2.1468954133747475,1.6219313960013007,2.147824031455408,2.1458372956160336,2.1387972502640973,2.119710295734392,2.1395378022222595,2.0028592192328083,2.1489180420302727,2.295588171585284,2.6894445723249785
2019-07-10,1.439125,3.5068568840579704,1.8175000000000006,2.0317708333333337,1.8816666666666666,1.7862500000000006,1.8686111111111112,1.9283796296296296,1.9835867023676514,2.044252908975633,1.9561268565413703,1.9858509566899116,1.942408351020143,1.9591084626559263,1.9799696127221174,2.529908752495305,1.9400702629376947,1.9473080730583816,1.6312900833343056,1.9900558647179,1.9838184664380702,1.9606948787381984,1.9392513408587682,1.952542514036799,1.929125801351427,2.0524796063642117,2.132053267832218,2.559340137853979
2019-07-11,1.7747500000000003,3.8783695652173913,2.2243749999999998,2.3672916666666675,2.31,2.164791666666667,2.1462499999999998,2.3297685185185184,2.3505284752450155,2.4080187806594844,2.3285683380492754,2.3640743858521915,2.31052241134317,2.3273026096466496,2.358288086312399,2.8957818329956226,2.322746780335325,2.324387669739883,1.976514122503085,2.363508867710717,2.357708362244378,2.331481023867873,2.3147393859471546,2.3211602561007894,2.287932938583502,2.413679730577649,2.4958237799858463,2.9250424803844637
2019-07-12,2.020833333333333,4.196213768115943,2.323124999999999,2.5313541666666675,2.460833333333333,2.269166666666667,2.212361111111111,2.424768518518518,2.523233634261185,2.59443122779362,2.4452751700819024,2.520667046752475,2.417920002391921,2.502617917907581,2.5201577533637374,3.1062822929904392,2.426806878140054,2.434504660023268,2.201917767350574,2.5083291270964425,2.4986471173503526,2.4568889725015417,2.437762669285809,2.4379101224245794,2.485270708615136,2.6073100892926533,2.652299354866332,3.1456840377707556
2019-07-13,1.9940000000000002,4.204130434782607,2.2800000000000002,2.4475,2.4033333333333324,2.1349999999999993,2.190000000000001,2.381111111111111,2.4755671306804765,2.5480317804153305,2.394319513110716,2.4684350727369266,2.369370953708037,2.4551038877490723,2.4686814223783826,3.0711017855848883,2.3798548769011707,2.385391513628406,2.1688481131784894,2.4556257362208416,2.4456011332620604,2.4031592685544148,2.3823449104565086,2.385691430102673,2.443192093361667,2.5648424376442995,2.596766669498976,3.113438045985567
2019-07-14,1.9940000000000002,4.204130434782607,2.2800000000000002,2.4475,2.4033333333333324,2.1349999999999993,2.190000000000001,2.381111111111111,2.4755671306804765,2.5480317804153305,2.394319513110716,2.4684350727369266,2.369370953708037,2.4551038877490723,2.4686814223783826,3.0711017855848883,2.3798548769011707,2.385391513628406,2.1688481131784894,2.4556257362208416,2.4456011332620604,2.4031592685544148,2.3823449104565086,2.385691430102673,2.443192093361667,2.5648424376442995,2.596766669498976,3.113438045985567
2019-07-15,1.9888750000000006,4.202255434782609,2.2816666666666667,2.449583333333333,2.4033333333333324,2.142499999999999,2.1905555555555565,2.385,2.475681618251254,2.547818781144806,2.39686146864192,2.4691930967400175,2.3720999757416674,2.45499573734099,2.4691744913888276,3.071381937138129,2.383035873056299,2.388258962270693,2.1653457109525727,2.4569745478074236,2.447091567079159,2.4052766174472766,2.3844628409287765,2.388163344343292,2.4420394594784547,2.5642855733709453,2.5985053675103726,3.1133055310326307
2019-07-16,1.8655000000000002,4.151847826086957,2.311875,2.489479166666667,2.3944444444444444,2.307916666666666,2.1980555555555554,2.4659259259259256,2.4710744419415027,2.535698223445298,2.4477435134970915,2.4789944541206994,2.427357062453394,2.4452560626294835,2.4728999412383263,3.070480424712102,2.4482567856678883,2.446461969630996,2.0787349789329297,2.480469714510763,2.473831434026441,2.4465086275013133,2.4256526391397046,2.4375570046078767,2.408651747482995,2.5444364063023333,2.631202352674291,3.102915510858936
2019-07-17,1.7395833333333333,3.9823369565217375,2.126666666666667,2.3059374999999998,2.19236111111111,2.146666666666667,2.077777777777778,2.271018518518518,2.3054476247898603,2.370332297972018,2.274419494029755,2.3046251484001345,2.255690816471862,2.2794041478405886,2.2989393080326543,2.901484730048473,2.2666395585407333,2.2693189982891706,1.9401034240784634,2.3084543175236347,2.301546064116137,2.275910257375277,2.253877929862301,2.267074459662179,2.251177706570107,2.383086683574853,2.4642328670627056,2.9338904976415425
2019-07-18,1.7524583333333337,3.933052536231885,2.1654166666666668,2.3270833333333334,2.2458333333333322,2.1864583333333343,2.103611111111111,2.2954629629629633,2.325803491518563,2.3865407220903108,2.299752949355741,2.3317581985043643,2.2809195347335818,2.3008031140050873,2.325850412238242,2.8989302150179563,2.2914769563710995,2.294454725812308,1.9543889062958222,2.3340392929782485,2.3276488840049634,2.302415369857638,2.2827456485024573,2.2928924239877353,2.2667076951142713,2.3962574104043997,2.4817468282221076,2.9290175253165693
2019-07-19,1.7293333333333334,3.8475090579710147,2.169791666666667,2.308958333333333,2.2155555555555555,2.2156249999999997,2.1058333333333334,2.315740740740741,2.3079709630297627,2.3636005769936146,2.303857068880398,2.3155593772153917,2.2885056162511885,2.281953712976565,2.3077526308519225,2.861745830444276,2.3037049588780736,2.302671409569433,1.931816647511597,2.3239898525880176,2.319115765130187,2.3011585041954628,2.2817738554833125,2.296124428367041,2.243975656782111,2.3722776384239044,2.4688038562501498,2.887836177213824
2019-07-20,1.484,3.4852173913043485,2.0499999999999994,2.1125,1.9599999999999997,2.1150000000000007,2.0100000000000002,2.243333333333333,2.1061854777223314,2.147128990598029,2.178884353259015,2.1190956336296716,2.177239181141566,2.075306086154192,2.104167883229951,2.618853909402064,2.2060930552465186,2.191536890459499,1.6973158289186137,2.1501337496524724,2.1505258603484587,2.157476366425064,2.1381601980467053,2.168270153001215,2.0228057890714495,2.1526458548675054,2.288248118737179,2.6330774164966044
2019-07-21,1.484,3.4852173913043485,2.0499999999999994,2.1125,1.9599999999999997,2.1150000000000007,2.0100000000000002,2.243333333333333,2.1061854777223314,2.147128990598029,2.178884353259015,2.1190956336296716,2.177239181141566,2.075306086154192,2.104167883229951,2.618853909402064,2.2060930552465186,2.191536890459499,1.6973158289186137,2.1501337496524724,2.1505258603484587,2.157476366425064,2.1381601980467053,2.168270153001215,2.0228057890714495,2.1526458548675054,2.288248118737179,2.6330774164966044
2019-07-22,1.4949999999999999,3.5390670289855075,2.0629166666666663,2.140520833333333,1.9883333333333333,2.1068750000000005,2.0197222222222226,2.254212962962963,2.1256955845102006,2.169139656948148,2.1918458428189322,2.1393792566516083,2.1890047851772834,2.095051240147833,2.125034623005684,2.6494098516662845,2.2177128447941814,2.203744861931079,1.7116062890526722,2.167869365273831,2.167693423968685,2.1715938760529045,2.1518244308127987,2.1809914647307735,2.0424777492753825,2.1742126839048557,2.3067337658749745,2.665447116609423
2019-07-23,1.7517083333333332,4.771784420289855,2.356458333333333,2.78375,2.6377777777777767,1.9264583333333325,2.2406944444444448,2.499814814814814,2.573669982330725,2.6745958267433263,2.487713696473292,2.6045578866125245,2.457070534279613,2.548542271283544,2.603739300359589,3.3496168734931313,2.4816124882486217,2.481757630382035,2.0425349439139207,2.574327464739629,2.561023360159537,2.494652965102253,2.4645598330267364,2.471632199498865,2.495000649215977,2.669647436269932,2.7308922244783216,3.4072647202962667
2019-07-24,1.8442083333333337,4.640434782608694,2.2722916666666673,2.759375,2.5870833333333327,2.052083333333334,2.1806944444444447,2.391805555555555,2.5563429248474927,2.657512900374403,2.433210301507766,2.5728611481001775,2.395875874095264,2.5341438465896298,2.5751159786844933,3.290085557374617,2.4021964668313673,2.415440902523632,2.099317823193785,2.5389048446959266,2.5238911196653673,2.453682922911501,2.4253310329009947,2.42360332907067,2.4986636134325155,2.6570048957929613,2.7043284047426157,3.346253360961193
2019-07-25,2.007,4.698596014492753,2.2070833333333333,2.8541666666666665,2.5912500000000005,1.5264583333333337,2.1937499999999996,2.3539814814814815,2.5556619528557425,2.6787292273449066,2.3654068351726747,2.5517231339927857,2.331198462806646,2.5422161850095635,2.5640760347549425,3.2828566937681596,2.348099443644809,2.3532178621211735,2.2130224465966792,2.494041789749616,2.4730741310885467,2.378233298959471,2.3361987417524825,2.3476768684371376,2.543826478413771,2.681754294009653,2.6259418499943044,3.3608186144155936
2019-07-26,1.9324166666666671,4.635398550724638,2.136041666666666,2.705520833333334,2.4544444444444444,1.5785416666666665,2.122083333333333,2.2880555555555557,2.4756485664699768,2.593376334025081,2.3026775610295265,2.464834294948988,2.2699260050521204,2.4590133105210996,2.474619075441685,3.2109952682147793,2.284703620265261,2.2905199461204253,2.136028175696636,2.418323205284347,2.399022478071233,2.3143622144201967,2.274198954632826,2.286719331414253,2.4621999032716233,2.602332507412556,2.5644862646858826,3.2840930578938607
2019-07-27,1.8040000000000003,4.154565217391305,2.045000000000001,2.3724999999999996,2.1733333333333333,2.0049999999999994,2.016666666666666,2.1922222222222225,2.313059323806074,2.3971339591742353,2.221695455816466,2.296247970188761,2.195461102523516,2.289493764789092,2.296157491242497,2.956633787943709,2.2001850032189343,2.2094176139374335,1.9900519621591206,2.2867763671500168,2.2753118347993113,2.2314069295545425,2.203598203486063,2.2143702797411358,2.283431308605881,2.4139799276087093,2.4538423421709137,3.0018770591948476
2019-07-28,1.8040000000000003,4.154565217391305,2.045000000000001,2.3724999999999996,2.1733333333333333,2.0049999999999994,2.016666666666666,2.1922222222222225,2.313059323806074,2.3971339591742353,2.221695455816466,2.296247970188761,2.195461102523516,2.289493764789092,2.296157491242497,2.956633787943709,2.2001850032189343,2.2094176139374335,1.9900519621591206,2.2867763671500168,2.2753118347993113,2.2314069295545425,2.203598203486063,2.2143702797411358,2.283431308605881,2.4139799276087093,2.4538423421709137,3.0018770591948476
2019-07-29,1.7980833333333333,4.159556159420291,2.0456250000000002,2.375520833333333,2.1766666666666667,2.0068749999999995,2.017777777777777,2.1929629629629632,2.3136541858583533,2.397820005344525,2.2228770475125845,2.2977196601235077,2.1965764106806707,2.2899636446225338,2.297522472335907,2.959297991763841,2.2011573891247824,2.2104982766769687,1.9862644771663276,2.288166510216679,2.276707698069802,2.2327083177387603,2.2048758410348617,2.215597847351331,2.2828259046955184,2.4142602650876994,2.4556691366174705,3.0044836637233816
2019-07-30,1.652833333333333,4.270597826086957,2.0612499999999994,2.4434375,2.2519444444444456,2.052083333333334,2.0445833333333323,2.212037037037037,2.3249829349705573,2.4107474708292997,2.250728437178296,2.330187427180406,2.2232585294081657,2.2981634193087754,2.327208613635259,3.018563243734657,2.2249043093180387,2.2363890843803422,1.8920893535693064,2.3194249440491124,2.3082932213602696,2.2628627665979053,2.2345930074802234,2.2444531737067157,2.2648697621477276,2.4174604370677533,2.496997488219335,3.0619700333109505
2019-07-31,1.4442083333333333,4.182717391304346,2.089583333333333,2.4071875000000005,2.220833333333334,2.100208333333333,2.0730555555555554,2.2568981481481476,2.2710534834100673,2.345363754622356,2.265427973495997,2.298497110568085,2.2459699354024885,2.238493688548825,2.288085851066209,2.971651785784416,2.2553169827940898,2.2591173452248743,1.731195360513938,2.302803022433415,2.2961236447908853,2.2675207926464935,2.2418685471918685,2.2580438320261065,2.1727190617745418,2.3430180835794046,2.480836244621391,3.0046608619462414
2019-08-01,1.4981666666666666,4.146920289855069,2.0791666666666657,2.3959375,2.2366666666666664,2.1037500000000002,2.066249999999999,2.2110185185185185,2.275053359289423,2.349631207959116,2.2459717549568845,2.29905945772164,2.2229678746090866,2.2450185739810493,2.2908935591143385,2.9566167353533532,2.2233737295072653,2.233590927575197,1.7689758285385775,2.2977045878256,2.2899902233210616,2.256146526300026,2.232950900347547,2.241333791605766,2.1864487583420926,2.3488910064551787,2.472288672311585,2.9907824103229266
2019-08-02,1.5624166666666668,4.181865942028984,2.052916666666666,2.2957291666666673,2.1527777777777777,2.0674999999999994,2.048888888888889,2.2015277777777773,2.2586511947941372,2.333344447101726,2.2252293837263752,2.265200653840505,2.204648823915111,2.228167590455447,2.257889906919658,2.947753064125741,2.208381825904942,2.215657839404988,1.8076109679762489,2.268670641847505,2.2608080891990032,2.2306726456738755,2.20533531014124,2.219299557148692,2.1870532286846016,2.343471871264553,2.4482088032465796,2.9839478788428697
2019-08-03,1.3650000000000002,4.084782608695651,1.8899999999999995,2.14,1.9866666666666675,1.895,1.87,2.032222222222222,2.0935557804607186,2.1711881435326474,2.058459560357803,2.101693006098568,2.036140876747367,2.0619452661739266,2.0939145253472216,2.80795293536638,2.039871820187487,2.0479618934674866,1.6213796335274129,2.1052555021083226,2.0973276928247793,2.065569803376526,2.0410220995892474,2.0524756103356014,2.018041202139784,2.180784130488542,2.290594625388492,2.845425810357813
2019-08-04,1.3650000000000002,4.084782608695651,1.8899999999999995,2.14,1.9866666666666675,1.895,1.87,2.032222222222222,2.0935557804607186,2.1711881435326474,2.058459560357803,2.101693006098568,2.036140876747367,2.0619452661739266,2.0939145253472216,2.80795293536638,2.039871820187487,2.0479618934674866,1.6213796335274129,2.1052555021083226,2.0973276928247793,2.065569803376526,2.0410220995892474,2.0524756103356014,2.018041202139784,2.180784130488542,2.290594625388492,2.845425810357813
2019-08-05,1.3691666666666669,4.093514492753624,1.891041666666666,2.1518750000000004,1.9955555555555564,1.8939583333333334,1.8706944444444444,2.032222222222222,2.098609865760564,2.1771066306122457,2.060433344765725,2.1070373853002686,2.0375306026302686,2.0672327824839254,2.0995463885433403,2.814226874490306,2.040789474125737,2.0493936934126635,1.6259824991872593,2.109458374661862,2.1012886886729096,2.0682867002795087,2.0436072245062595,2.0545198934254305,2.0234606122562777,2.1862831803893474,2.294804457327161,2.8522253197276566
2019-08-06,1.4725416666666666,4.297155797101449,1.916458333333333,2.4308333333333336,2.2056944444444446,1.8660416666666668,1.888333333333333,2.033055555555555,2.2185726977590465,2.3173811258640766,2.107246090810108,2.233441101336253,2.0706821147770036,2.1928499189249058,2.232849563602172,2.96136026077967,2.06297489361865,2.0835547997111563,1.7382215146945874,2.2087813242558725,2.194877084724466,2.1324655014789364,2.1046183976890425,2.1029136555514123,2.152826149830376,2.316884747647929,2.393587826551818,3.011867489907295
2019-08-07,1.6381249999999998,4.354021739130436,1.9489583333333331,2.5534375,2.3274999999999992,1.7797916666666658,1.925972222222222,2.051898148148149,2.298654937202254,2.4064342086450603,2.138072011515681,2.3081459067195453,2.0968077687326625,2.279133926652754,2.313755191609415,3.020768124887022,2.0868708338477227,2.110532285533772,1.877554318427233,2.2658411621382637,2.2482858440590596,2.168992929942902,2.1382259174328295,2.1328367560270687,2.2548672055631367,2.405612761253302,2.4350624642470904,3.0802599660375227
2019-08-08,1.4555416666666665,4.166023550724638,1.9220833333333338,2.2836458333333334,2.113055555555556,1.8883333333333336,1.9083333333333339,2.0417592592592597,2.169768768382045,2.25584165579104,2.095249762641366,2.180327500305326,2.0666184956367877,2.1419751410366765,2.1765415192903994,2.8827044797688566,2.0627415021421713,2.077680491231676,1.7086344035284748,2.1693416683655724,2.158523908900546,2.1119637780194505,2.08645256889221,2.0906766271676984,2.1020304457876686,2.2612073391040193,2.3497142409046163,2.9261030955346277
2019-08-09,1.4185416666666668,3.8989673913043488,1.8510416666666671,2.1829166666666673,2.0195833333333333,1.844791666666667,1.8648611111111115,1.9759722222222225,2.080601174940482,2.1577571751750857,2.021992644018122,2.0903190617894305,1.9981926992023595,2.0542354666244083,2.0859741105387326,2.7323068646238102,1.9944641036986237,2.0071233653555156,1.6525802103283738,2.0832484120715504,2.0737487781267117,2.034626221232039,2.00958293148815,2.0179292405745386,2.0158868872611784,2.162696488058641,2.2505251668295294,2.7704119861028182
2019-08-10,1.3389999999999997,3.3102173913043487,1.7600000000000002,1.9049999999999998,1.7799999999999994,1.7250000000000003,1.7466666666666668,1.8833333333333329,1.8788089119020883,1.9319923709176525,1.8768174285559553,1.884794052001227,1.8655042016219938,1.8542530345047648,1.8771799879214004,2.3945226770996846,1.8759307405325734,1.8753855258345145,1.528022871591095,1.8941857659931896,1.8899199715175228,1.8739626864561911,1.8553244648891807,1.8701791463202428,1.8197232097124874,1.939309256067248,2.0258058778426435,2.4197488287667626
2019-08-11,1.3389999999999997,3.3102173913043487,1.7600000000000002,1.9049999999999998,1.7799999999999994,1.7250000000000003,1.7466666666666668,1.8833333333333329,1.8788089119020883,1.9319923709176525,1.8768174285559553,1.884794052001227,1.8655042016219938,1.8542530345047648,1.8771799879214004,2.3945226770996846,1.8759307405325734,1.8753855258345145,1.528022871591095,1.8941857659931896,1.8899199715175228,1.8739626864561911,1.8553244648891807,1.8701791463202428,1.8197232097124874,1.939309256067248,2.0258058778426435,2.4197488287667626
2019-08-12,1.3546666666666665,3.3417119565217406,1.7670833333333336,1.9180208333333333,1.7936111111111106,1.7350000000000003,1.7518055555555556,1.889907407407407,1.892658694023535,1.9470687519974694,1.8860742600477591,1.8977709300166399,1.873881366618691,1.8682120445451713,1.8905392223610333,2.4136987504077867,1.8837307392355251,1.8839002069159776,1.5433910022209152,1.9061126614592412,1.9015064593088518,1.884154427552933,1.8652997005757188,1.879533811715234,1.83488501064112,1.9548598966751822,2.039333447764392,2.439756448582503
2019-08-13,1.7210416666666664,4.080108695652172,1.9329166666666666,2.2313541666666663,2.1166666666666663,1.9666666666666668,1.8716666666666664,2.0437962962962963,2.2184966788679383,2.30210760146398,2.10324070327492,2.203649384582444,2.070197787221766,2.1967331187604575,2.2054821842512675,2.86432708514514,2.066490485019507,2.0835282374231783,1.9034878187120499,2.1868031220042385,2.1741214664542303,2.123471762583634,2.099453523956211,2.098963231060867,2.1913044449585217,2.320485590763675,2.3572176532105313,2.910090781386544
2019-08-14,1.8625416666666665,4.398442028985508,1.99875,2.545520833333333,2.343194444444444,2.003750000000001,1.9093055555555558,2.1041203703703704,2.384738676797972,2.490910614466727,2.1996364436702778,2.372022582368106,2.152503985784237,2.3669492455696144,2.3801066793060475,3.081854270750988,2.1422989649458715,2.169193631163555,2.057175616800294,2.331465278572687,2.313143209188375,2.2346737316641363,2.2064503865411127,2.195664179020617,2.3675325381085983,2.5022352525440286,2.5103842520074595,3.1409287482039487
2019-08-15,1.922541666666667,4.30009963768116,1.970208333333333,2.4368749999999997,2.2594444444444446,1.9737499999999994,1.893472222222222,2.0715277777777774,2.3489411934018465,2.450485356270177,2.1629727337469866,2.3227061494389543,2.1187906276667077,2.3321371726230695,2.331526363859507,3.015786259895409,2.1085041872890216,2.1340666047999792,2.0853784263985804,2.2865277529932038,2.2687277421785015,2.19543545729066,2.1678150530410476,2.159181452515182,2.347557101261145,2.4698451193430984,2.460796893981882,3.0738637308866426
2019-08-16,1.9527083333333333,4.212346014492754,1.9729166666666662,2.2956250000000007,2.1605555555555562,1.9439583333333328,1.8952777777777774,2.080324074074074,2.3090848143017,2.402124816803025,2.1455440091740545,2.271572587444712,2.108008532467522,2.2913122165016384,2.2789318055741927,2.952207082758754,2.1046431657360793,2.1234288633033973,2.091486923989306,2.2462154010563093,2.2305245735454653,2.1690824798835115,2.142697047690308,2.140028756241364,2.3162564209838337,2.4303011980336358,2.4148676601605468,3.0070928362117013
2019-08-17,1.831,3.521304347826087,1.9249999999999998,2.0224999999999995,1.9433333333333334,1.9199999999999995,1.8633333333333333,2.0622222222222226,2.1163376810884986,2.174208052180713,2.0546946011793725,2.0859633466618797,2.0377330473264794,2.0981707207844074,2.086147731591752,2.5945138671448147,2.0520841323346843,2.0520941378821425,1.938914063317115,2.0864165891731314,2.078553321769705,2.053482444655977,2.0321971978692126,2.0463061809637715,2.110911806748047,2.200269329430859,2.214251844261119,2.628020173338455
2019-08-18,1.831,3.521304347826087,1.9249999999999998,2.0224999999999995,1.9433333333333334,1.9199999999999995,1.8633333333333333,2.0622222222222226,2.1163376810884986,2.174208052180713,2.0546946011793725,2.0859633466618797,2.0377330473264794,2.0981707207844074,2.086147731591752,2.5945138671448147,2.0520841323346843,2.0520941378821425,1.938914063317115,2.0864165891731314,2.078553321769705,2.053482444655977,2.0321971978692126,2.0463061809637715,2.110911806748047,2.200269329430859,2.214251844261119,2.628020173338455
2019-08-19,1.8298333333333332,3.548858695652173,1.9243749999999997,2.038645833333333,1.9516666666666669,1.9216666666666664,1.8654166666666665,2.0627314814814817,2.12314348178407,2.182643948805902,2.0582382344191776,2.093012613247982,2.04056491804809,2.104856299373349,2.093372682348235,2.6090190133346174,2.0540947810473424,2.054863799305442,1.9406673952437443,2.0925266024436695,2.084344892835905,2.057879677144606,2.0360864698427354,2.049987847073762,2.117328444042404,2.2083050929601744,2.2225277953780527,2.6432967140784838
2019-08-20,1.7995833333333333,4.1815398550724625,1.9077083333333333,2.403437499999999,2.1408333333333327,1.9514583333333335,1.9102777777777777,2.070185185185186,2.2758940536150654,2.372861170767558,2.1355484694371496,2.251439193542977,2.1014897366683893,2.254895628558985,2.2558897913836597,2.939364825344052,2.096107350568494,2.1143445515174872,1.9774691812351743,2.2291594701145927,2.2136467066472854,2.154932848552505,2.1216048380202275,2.1304526796677052,2.2612187049664154,2.389450616652572,2.4085642841988983,2.9915277585972917
2019-08-21,1.7241249999999995,4.144374999999999,1.8545833333333335,2.2465625,2.0790277777777777,1.7564583333333328,1.8397222222222223,1.9716666666666671,2.186630240111309,2.282365676533494,2.0378117145833805,2.1634607312468197,2.0036982381635657,2.166942977891404,2.1690199080877965,2.858020703217222,1.9978900843264742,2.0161812839938467,1.8976414655897411,2.137224089060804,2.1216631024189065,2.059442871584195,2.0296715282092186,2.0322641254923193,2.174613732128643,2.3022517169911296,2.306410642549666,2.913142892944507
2019-08-22,1.794583333333333,3.844628623188407,1.8439583333333327,2.1059374999999996,1.9763888888888888,1.7922916666666664,1.8324999999999996,1.9582870370370367,2.1319884438541736,2.2123769825276938,2.006865346966491,2.0980375874024846,1.9796098934670119,2.113938740397174,2.10263851850559,2.7131125753779064,1.976909998190162,1.990507081517404,1.9242985163639248,2.082213613117683,2.06930131591628,2.021630129946974,1.9953168115505078,2.0016064066182833,2.1331280919486297,2.2385989984852084,2.2344780811799065,2.760195956412521
2019-08-23,1.759375,3.6017210144927545,1.8166666666666664,2.0095833333333335,1.888333333333333,1.842291666666666,1.8106944444444444,1.9422222222222227,2.066607235377568,2.1346053587413816,1.9747963672671682,2.0327598289717397,1.9533486013896475,2.047954224666716,2.0346697997472507,2.5905557705837103,1.9537846128382879,1.9632038268344176,1.8765862455585345,2.0273687998294294,2.017168221694201,1.9830935793989255,1.958974194297702,1.9698639867042622,2.064392784371964,2.1610084273497976,2.171612526951587,2.6290484923159507
2019-08-24,1.6990000000000003,3.501304347826087,1.7399999999999998,1.9425,1.7733333333333328,1.7800000000000002,1.7499999999999998,1.8911111111111107,1.9904253412300932,2.057780088128144,1.910261924147595,1.9512539836540421,1.8920393397305841,1.970684576586193,1.952191544429053,2.507979154777219,1.8961877551129631,1.9021405739683974,1.81088690782854,1.951520424810279,1.941991615903258,1.913151072428032,1.8869313618173038,1.9042604178795348,1.9907056865836037,2.085547161124463,2.0976435032312986,2.5452529619463746
2019-08-25,1.6990000000000003,3.501304347826087,1.7399999999999998,1.9425,1.7733333333333328,1.7800000000000002,1.7499999999999998,1.8911111111111107,1.9904253412300932,2.057780088128144,1.910261924147595,1.9512539836540421,1.8920393397305841,1.970684576586193,1.952191544429053,2.507979154777219,1.8961877551129631,1.9021405739683974,1.81088690782854,1.951520424810279,1.941991615903258,1.913151072428032,1.8869313618173038,1.9042604178795348,1.9907056865836037,2.085547161124463,2.0976435032312986,2.5452529619463746
