MESA_CAL_20_hydro,OWENS_G_20_hydro,MC_CALL_20_hydro,TESLA_20_hydro,ROUND_MT_20_hydro,COTWDWAP_20_hydro,RNCHSECO_20_hydro,SUMMIT_20_hydro,CANAD_G1_20_hydro,COULEE_20_hydro,DALLES21_20_hydro,HANFORD_20_hydro,JOHN_DAY_20_hydro,MALIN_20_hydro,NORTH_G3_20_hydro,WCASCADE_20_hydro
1064.307633,89.88571429,1612.8,1546.575585,1642.655677,796.5405611,562.4444444,76.8,5912.025062,8641.341839,1307.910151,2023.919466,1452.294413,300.875,1141.441386,182.1504776
1165.8,96,1590.982053,1896.975585,1713.885283,639.3405611,493.4444444,51,5646.460974,9785.898389,1050.437298,1455.119466,1085.094413,203.075,779.641386,125.1504776
1165.8,96,1753.9,1659.913959,1567.214674,739.5122716,562.4444444,76.8,5877.852389,10582.75589,1121.280746,1139,734,196,773.0131068,115
1165.8,96,1753.9,2010.313959,1197.614674,896.7122716,530,102.6,5882.206657,9937.526616,1121.4435,1502.872558,734,196,1134.813107,115
1165.8,96,1753.9,2298.431066,828.0146738,1053.912272,599,128.4,6169.785557,9156.671252,1376.085687,2071.672558,1101.2,293.8,1496.613107,172
1165.8,96,1753.9,2275.943428,1197.614674,1211.112272,599,154.2,6154.403278,8377.667907,1483.135505,2640.472558,1468.4,391.6,1858.413107,229
1165.8,96,1753.9,2102.6,1095.558067,1368,599,128.4,6326.290816,7956.297168,1647.174398,3209.272558,1835.6,489.4,2220.213107,286
1165.8,96,1748.620483,1752.2,1215.863205,1368,599,102.6,6226.132436,6660.297168,1621.531144,3030.337843,2202.8,587.2,2582.013107,343
1076.37687,96,1547.020483,1401.8,1585.463205,1210.8,599,76.8,5611.00458,5364.297168,1347.45636,2461.537843,1835.6,685,2220.213107,302.5485673
942.5768696,85.2,1739.83849,1051.4,1215.863205,1288.425105,599,51,5835.89885,4068.297168,1639.65636,1892.737843,1468.4,782.8,1858.413107,245.5485673
808.7768696,74.4,1538.23849,701,1085.285422,1131.225105,530,51,5368.767863,2772.297168,1647.100543,1323.937843,1101.2,685,1496.613107,188.5485673
674.9768696,63.6,1336.63849,701,852.5079781,974.0251055,461,51,4488.567863,2593,1719.357104,1139,1070.878652,782.8,1134.813107,177.5714286
541.1768696,52.8,1135.03849,701,739.2,816.8251055,392,51,4097.742188,2593,1649.29469,1139,839.0221439,851,773.0131068,120.5714286
407.3768696,42,933.4384903,701,739.2,659.6251055,323,51,3217.542188,2593,1693.227451,1139,1206.222144,851,723,177.5714286
273.5768696,31.2,731.8384903,701,739.2,502.4251055,254,51,2847.150915,2593,1704.373725,1139,998.6284463,851,1073.273448,120.5714286
268,22,530.2384903,701,739.2,345.2251055,185,51,3727.350915,3889,1589.047798,1707.8,1365.828446,753.2,1435.073448,177.5714286
268,22,731.8384903,719.8784003,1108.8,502.4251055,254,51,4607.550915,5185,1881.247798,2276.6,1733.028446,851,1796.873448,234.5714286
268,22,933.4384903,1070.2784,1213.827371,659.6251055,323,76.8,5487.750915,6481,2173.447798,2845.4,2100.228446,851,2158.673448,291.5714286
363,22,1135.03849,1420.6784,1392.545533,816.8251055,392,102.6,6367.950915,7777,2094.592493,3018.814393,2467.428446,806.5142857,2520.473448,343
496.8,28.62857143,1336.63849,1771.0784,1762.145533,974.0251055,323,128.4,6545.086846,9073,2146.736549,2450.014393,2100.228446,708.7142857,2455.874983,286
630.6,39.42857143,1538.23849,1955.215799,2131.745533,1131.225105,254,154.2,6672.857466,10083.24913,1854.536549,1881.214393,1733.028446,610.9142857,2817.674983,229
764.4,50.22857143,1401.675198,1899.772391,2501.345533,1288.425105,185,180,6774.521127,9919.283629,1672.196042,2450.014393,1365.828446,513.1142857,2956.346914,172
898.2,61.02857143,1200.075198,1964.247627,2870.945533,1368,248.9548381,205.8,6790.228457,9984.547769,1652.36785,3018.814393,998.6284463,415.3142857,2594.546914,115
1032,71.82857143,998.4751975,2032.533465,3215.5,1210.8,317.9548381,221.9,6777.533213,11278,1571.438636,2816.2259,734,317.5142857,2232.746914,115
1165.8,82.62857143,796.8751975,2382.933465,3215.5,1053.6,248.9548381,221.9,6768.5552,11278,1601.867854,3169.934618,734,219.7142857,1870.946914,115
1165.8,93.42857143,745.9,2733.333465,3215.5,1039.220163,317.9548381,221.9,6758.016822,11026.51386,1632.563818,3738.734618,734,196,1509.146914,115
1165.8,96,947.5,2514.866837,3215.5,898.0518386,313.5473759,221.9,6179.78035,10783.49512,1661.229697,4289.744299,734,196,1560.741323,115
1165.8,96,1149.1,2378.419213,3143.393081,1055.251839,282.6383715,221.9,6807.604113,9487.495116,1742.700876,4858.544299,734,196,1922.541323,115
1165.8,85.2,1350.7,2028.019213,2773.793081,1053.6,213.6383715,196.1,6552.949171,9859.483027,1713.926264,4289.744299,734,264.2,2284.341323,115
1165.8,74.4,1552.3,1889.224154,2404.193081,1210.8,282.6383715,170.3,6033.753122,9800.678381,1727.781645,4384.2,734,362,2646.141323,115
1112.098504,63.6,1753.9,2239.624154,2034.593081,1368,351.6383715,144.5,6913.953122,8771.402716,1860.099545,4953,734,459.8,3007.941323,172
978.2985043,52.8,1753.9,1889.224154,1664.993081,1368,420.6383715,118.7,6850.574443,7475.402716,1914.696041,4953,1101.2,557.6,3145,229
844.4985043,42,1732.871436,1538.824154,1295.393081,1368,351.6383715,92.9,6221.169713,6179.402716,1817.895953,4384.2,1468.4,655.4,2783.2,286
710.6985043,31.2,1531.271436,1188.424154,925.7930807,1368,282.6383715,67.1,5340.969713,4883.402716,2081.166563,3815.4,1835.6,753.2,2421.4,343
576.8985043,22,1329.671436,838.0241543,739.2,1368,213.6383715,51,4460.769713,3587.402716,1788.966563,3246.6,1659.821043,851,2059.6,400
443.0985043,22,1128.071436,701,739.2,1210.8,144.6383715,51,3580.569713,2593,1747.514577,2677.8,1292.621043,779.9783035,1697.8,343
309.2985043,22,926.4714355,701,739.2,1053.6,138,51,2700.369713,2593,1725.440551,2109,925.4210429,736.0344253,1336,286
268,22,724.8714355,701,739.2,896.4,138,51,2063.115002,2593,1703.1028,1540.2,852.0837601,782.8,974.2,229
268,22,523.2714355,701,739.2,739.2,138,51,2422.675003,2593,1760.336143,1139,1219.28376,685,723,219.2595325
268,22,403.2,701,739.2,582,138,51,3302.875003,2910.101519,1747.594643,1139,1586.48376,587.2,1084.8,162.2595325
268,30.57142857,403.2,701,739.2,424.8,138,51,4183.075003,4206.101519,2039.794643,1707.8,1953.68376,685,1446.6,219.2595325
363,41.37142857,604.8,754.1933031,966.001168,582,207,76.8,5063.275003,5502.101519,2331.994643,2276.6,2320.88376,782.8,1808.4,276.2595325
496.8,52.17142857,806.4,1104.593303,1063.198169,739.2,276,51,5943.475003,6798.101519,2039.794643,2845.4,2500.147823,685,2170.2,230.98729
630.6,62.97142857,1008,1454.993303,1421.837174,896.4,345,51,6471.909271,8094.101519,1842.011735,3053.39419,2132.947823,587.2,2517.99692,173.98729
764.4,73.77142857,1209.6,1805.393303,1695.318144,1053.6,414,61.18333333,6564.942385,9390.101519,1723.142434,3123.001059,1765.747823,489.4,2156.19692,116.98729
898.2,84.57142857,1411.2,1614.569952,2064.918144,949.0321037,483,86.98333333,6647.316578,10686.10152,1630.149732,2706.639462,1398.547823,391.6,1794.39692,115
1032,95.37142857,1597.940865,1498.884104,2434.518144,791.8321037,414,112.7833333,5790.287611,11278,1594.143831,2637.615895,1031.347823,293.8,1432.59692,115
1165.8,96,1753.9,1148.484104,2804.118144,634.6321037,483,138.5833333,6670.487611,11278,1573.257793,3206.415895,734,196,1070.79692,115
1165.8,96,1586.930193,1411.589417,2846.831819,477.4321037,503.5755643,164.3833333,6639.361258,11278,1600.426727,3476.532777,734,196,723,115
1165.8,96,1385.330193,1740.542856,2477.231819,559.604661,434.5755643,190.1833333,6607.32086,11278,1591.607678,2907.732777,734,196,974.2,115
1165.8,96,1183.730193,2007.502554,2107.631819,716.804661,461,205.8,5857.498512,11278,1585.545249,3149.484298,734,196,1336,115
1165.8,96,1385.330193,1873.000604,1738.031819,874.004661,530,180,6710.311625,11278,1537.807317,2580.684298,734,196,1697.8,115
1165.8,96,1586.930193,1533.453196,1368.431819,1031.204661,599,154.2,6739.276399,10521.90031,1609.946048,2945.533374,990.8,198.4838959,2059.6,115
1034.733832,96,1385.330193,1752.2,1738.031819,1188.404661,599,128.4,6692.629243,9225.90031,1749.911315,3514.333374,1358,296.2838959,2421.4,172
900.9338319,96,1377.338447,2102.6,1848,1308.24828,599,154.2,6812.642306,7929.90031,1960.252048,3722.76652,1725.2,394.0838959,2783.2,229
767.1338319,96,1175.738447,1752.2,1478.4,1368,599,128.4,6789.796867,6633.90031,2019.500256,3153.96652,2092.4,491.8838959,3145,286
633.3338319,85.2,974.1384468,1401.8,1108.8,1210.8,530,102.6,6228.517111,5337.90031,1928.258803,2585.16652,2459.6,589.6838959,2783.2,343
499.5338319,74.4,772.5384468,1051.4,739.2,1053.6,461,76.8,5348.317111,4041.90031,2115.248452,2016.36652,2826.8,687.4838959,2421.4,400
365.7338319,63.6,570.9384468,701,739.2,896.4,392,51,4468.117111,2745.90031,2184.217938,1447.56652,3194,785.2838959,2059.6,457
268,52.8,403.2,701,739.2,739.2,323,51,3587.917111,2593,1892.017938,1139,2826.8,687.4838959,1697.8,400
268,42,403.2,701,739.2,582,254,51,2707.717111,2593,1798.301949,1139,2459.6,589.6838959,1336,343
268,49.44,403.2,701,739.2,424.8,185,51,1850.004798,2593,1691.738783,1139,2092.4,491.8838959,974.2,286
308.7142857,60.24,403.2,701,739.2,314,138,51,1760,2593,1683.496504,1139,1725.2,394.0838959,723,229
442.5142857,71.04,604.8,701,739.2,314,164.4285714,51,2640.2,2649.187566,1592.001798,1156.040067,1603.066667,296.2838959,1084.8,172
576.3142857,81.84,806.4,904.7901137,1108.8,471.2,233.4285714,51,3520.4,3945.187566,1884.201798,1724.840067,1970.266667,394.0838959,1446.6,229
710.1142857,92.64,1008,1255.190114,1478.4,628.4,302.4285714,76.8,4400.6,5241.187566,2176.401798,2293.640067,2337.466667,491.8838959,1808.4,286
843.9142857,96,1209.6,1605.590114,1108.8,785.6,371.4285714,102.6,5280.8,6407.773486,2369.244344,2862.440067,2704.666667,589.6838959,2170.2,343
977.7142857,96,1411.2,1563.709397,739.2,757.9700133,440.4285714,76.8,6161,7201.232454,2077.044344,3431.240067,2337.466667,491.8838959,1808.4,286
1111.514286,96,1612.8,1914.109397,739.2,889.7938227,509.4285714,51,6517.402,8497.232454,1784.844344,3041.199916,1970.266667,394.0838959,1761.663926,229
1165.8,96,1753.9,2006.37007,765.8193687,732.5938227,578.4285714,51,6036.878483,9793.232454,1521.265449,2472.399916,1603.066667,296.2838959,1399.863926,172
1165.8,96,1753.9,2356.77007,739.2,575.3938227,599,51,5599.113086,11089.23245,1378.098493,1903.599916,1235.866667,198.4838959,1038.063926,115
1165.8,96,1753.9,2652.082827,739.2,418.1938227,599,51,6400.308029,11278,1391.32542,1334.799916,868.6666667,196,1155.855064,115
1165.8,96,1753.9,3002.482827,739.2,372.4455527,599,51,6507.225774,11278,1434.839307,1139,734,196,1325.907526,115
1165.8,96,1753.9,2985.23707,739.2,529.6455527,599,51,6488.291673,11278,1398.786939,1139,734,196,1060.466462,115
1165.8,96,1753.9,2775.851174,787.3446897,686.8455527,599,51,5797.664794,11278,1342.991101,1139,990.8,196,883.7141436,115
1165.8,96,1753.9,2511.002103,758.706546,844.0455527,599,54.2,4917.464794,11278,1494.527346,1707.8,1358,196,1005.212407,115
1165.8,96,1753.9,2160.602103,1065.143793,1001.245553,599,80,4873.782378,10369,1623.193548,2276.6,1725.2,196,1367.012407,132.5714286
1165.8,96,1753.9,1810.202103,1434.743793,1123.437822,530,102.6,5327.780867,9073,1791.972988,2845.4,2092.4,254.2988749,1728.812407,189.5714286
1165.8,96,1753.9,2160.602103,1682.805112,1280.637822,599,128.4,6065.449619,7777,1985.775329,3414.2,2459.6,352.0988749,2090.612407,246.5714286
1165.8,96,1753.9,1810.202103,1418.852316,1123.437822,599,102.6,6026.331346,6481,2277.975329,2845.4,2826.8,449.8988749,1808.4,303.5714286
1165.8,96,1753.9,1459.802103,1291.592191,966.2378221,599,76.8,5146.131346,5185,2539,2276.6,3194,547.6988749,1446.6,360.5714286
1032,96,1753.9,1109.402103,921.9921907,809.0378221,599,51,4265.931346,3889,2246.8,1707.8,2826.8,645.4988749,1084.8,303.5714286
898.2,96,1572.4,759.0021034,739.2,651.8378221,530,51,3385.731346,2593,1965.155152,1139,2459.6,547.6988749,723,246.5714286
764.4,85.2,1370.8,701,739.2,494.6378221,461,51,2505.531346,2593,1672.955152,1139,2092.4,449.8988749,723,189.5714286
630.6,74.4,1169.2,701,739.2,337.4378221,392,51,1760,2593,1380.755152,1139,1725.2,352.0988749,723,132.5714286
496.8,63.6,967.6,701,739.2,314,323,51,1760,2593,1088.555152,1139,1358,254.2988749,723,115
363,52.8,766,701,739.2,314,254,51,1760,2593,796.3551523,1139,990.8,196,723,115
268,42,564.4,701,739.2,314,185,51,2199.921363,2593,700.2946328,1139,1358,293.8,723,172
268,31.2,403.2,701,739.2,314,138,51,3080.121363,3889,992.4946328,1707.8,1725.2,391.6,1084.8,229
268,33.82618333,403.2,1050.295675,739.2,471.2,207,76.8,3960.321363,5185,1284.694633,2276.6,2092.4,489.4,1446.6,286
401.8,44.62618333,403.2,1400.695675,739.2,628.4,276,51,4840.521363,6481,1460.6,2845.4,2451.378196,557.6,1808.4,343
535.6,55.42618333,403.2,1751.095675,739.2,785.6,345,76.8,4108.063749,7777,1168.4,3414.2,2084.178196,459.8,1685.131384,286
669.4,66.22618333,403.2,2101.495675,739.2,942.8,414,102.6,3227.863749,9073,876.2,3837.378412,1716.978196,362,1323.331384,229
803.2,77.02618333,403.2,2451.895675,739.2,1100,483,124.0666667,2918.971864,8921.5553,584,4406.178412,1349.778196,264.2,1685.131384,172
937,87.82618333,403.2,2709.090473,739.2,1257.2,464,98.26666667,3799.171864,7625.5553,584,4691.56655,982.5781955,362,2046.931384,229
1032,96,403.2,2785.517682,739.2,1368,530,72.46666667,4679.371864,6329.5553,584,4562.796383,1227.025752,459.8,2408.731384,271
1165.8,96,403.2,3049.4,739.2,1368,599,51,4544.504474,5033.5553,584,4951.09236,1594.225752,557.6,2770.531384,328
1165.8,96,403.2,3027.911547,739.2,1368,599,51,5310.208368,3737.5553,715.6984975,4494.484253,1961.425752,655.4,3132.331384,385
1165.8,96,403.2,2786.199208,739.2,1368,552,76.8,4932.472759,3889,1007.898497,4623.348501,2328.625752,753.2,2783.2,442
1032,85.2,403.2,2435.799208,739.2,1368,483,76.8,5812.672759,2593,1300.098497,4273.036535,2695.825752,851,3145,499
898.2,74.4,403.2,2085.399208,739.2,1242.688656,414,102.6,5924.433416,2593,1460.6,3952.06848,3063.025752,753.5861965,3145,455.4081633
764.4,63.6,403.2,2094.600716,739.2,1341.65,345,128.4,5670.536311,3889,1168.4,3383.26848,2695.825752,655.7861965,3024.6163,398.4081633
803.2,74.4,403.2,2445.000716,739.2,1368,414,154.2,5773.80184,5185,876.2,3935.556327,2328.625752,557.9861965,2662.8163,341.4081633
669.4,63.6,403.2,2094.600716,739.2,1210.8,345,128.4,5254.826071,6481,584,3366.756327,1961.425752,460.1861965,2301.0163,284.4081633
535.6,52.8,403.2,1744.200716,739.2,1053.6,276,102.6,4374.626071,5185,876.2,2797.956327,2328.625752,557.9861965,2452.606629,341.4081633
401.8,42,403.2,1393.800716,739.2,896.4,207,76.8,3494.426071,3889,1168.4,2229.156327,2695.825752,655.7861965,2128.312394,398.4081633
268,31.2,403.2,1043.400716,739.2,739.2,138,51,2614.226071,2593,876.2,1660.356327,2328.625752,557.9861965,1766.512394,341.4081633
268,22,403.2,701,739.2,582,138,51,1760,2593,584,1139,1961.425752,460.1861965,1404.712394,284.4081633
268,22,403.2,701,739.2,424.8,138,51,1760,2593,584,1139,1594.225752,362.3861965,1042.912394,227.4081633
268,22,403.2,701,739.2,314,138,51,1760,2593,584,1139,1227.025752,264.5861965,723,170.4081633
268,22,403.2,701,739.2,314,138,51,1854.621363,2593,584,1139,859.8257519,248.9597231,723,115
268,22,403.2,701,739.2,314,138,51,1904.521363,2593,811.917981,1173.3664,1227.025752,346.7597231,1084.8,172
268,22.36734286,403.2,701,739.2,326.3894148,138,51,2784.721363,3889,1104.117981,1742.1664,1594.225752,444.5597231,1446.6,229
401.8,33.16734286,403.2,1051.4,739.2,483.5894148,207,76.8,3664.921363,5185,1396.317981,2310.9664,1961.425752,542.3597231,1808.4,286
535.6,43.96734286,403.2,1401.8,739.2,640.7894148,276,102.6,4545.121363,6481,1688.517981,2879.7664,2328.625752,640.1597231,2170.2,343
669.4,54.76734286,403.2,1752.2,739.2,797.9894148,345,128.4,5425.321363,5863.79265,1396.317981,3448.5664,1961.425752,542.3597231,2532,286
803.2,65.56734286,403.2,2102.6,739.2,955.1894148,414,153.375,5681.807811,5161.92707,1104.117981,4017.3664,1594.225752,444.5597231,2838.961253,238.8877551
937,76.36734286,403.2,2453,739.2,1112.389415,483,127.575,5527.452823,4440.376527,1161.696497,4586.1664,1609.926942,434.9248165,2477.161253,295.8877551
1070.8,87.16734286,403.2,2803.4,739.2,1269.589415,500.3909347,101.775,5347.901617,3796.533467,1157.778738,4953,1977.126942,532.7248165,2115.361253,328
1165.8,96,403.2,2584.87599,739.2,1368,431.3909347,75.975,5284.566623,4932.629488,876.2,4644.338116,1609.926942,434.9248165,1753.561253,271
1165.8,96,403.2,2852.442645,739.2,1368,362.3909347,51,4808.318585,6228.629488,584,4953,1242.726942,337.1248165,1391.761253,214
1165.8,96,403.2,2869.678829,739.2,1368,431.3909347,51,5116.44379,4932.629488,876.2,4548.660571,1609.926942,434.9248165,1675.296895,271
1165.8,96,403.2,2852.494323,739.2,1368,443.285064,51,4236.24379,5581.501968,627.8658695,4749.225117,1977.126942,532.7248165,1313.496895,328
1165.8,96,403.2,2813.555771,739.2,1368,512.285064,51,4315.108399,4285.501968,920.0658695,4945.323477,2344.326942,630.5248165,1675.296895,385
1165.8,96,403.2,2463.155771,739.2,1368,565.6220444,51,5046.011872,2989.501968,1212.265869,4376.523477,2711.526942,728.3248165,2037.096895,442
1032,96,403.2,2414.823795,739.2,1350.416996,496.6220444,51,4994.312769,4285.501968,920.0658695,3836.564441,2344.326942,630.5248165,2398.896895,385
898.2,96,403.2,2765.223795,739.2,1368,565.6220444,76.8,5115.011877,5581.501968,655.9906802,3414.2,2092.4,557.6,2760.696895,328
764.4,96,403.2,2430.13727,739.2,1368,599,102.6,4234.811877,6441.582827,948.1906802,2845.4,2459.6,655.4,2398.896895,385
630.6,85.2,403.2,2079.73727,739.2,1210.8,530,76.8,3818.021363,5145.582827,1240.39068,2276.6,2826.8,753.2,2760.696895,442
496.8,74.4,403.2,1729.33727,739.2,1053.6,461,51,2937.821363,3849.582827,1532.59068,1707.8,3194,851,3122.496895,499
363,63.6,403.2,1378.93727,739.2,896.4,392,51,2057.621363,2593,1240.39068,1139,2826.8,753.2,2760.696895,442
268,52.8,403.2,1028.53727,739.2,739.2,323,51,1760,2593,1532.59068,1139,2459.6,655.4,2398.896895,385
268,42,403.2,701,739.2,582,254,51,1760,2593,1626.019907,1139,2092.4,557.6,2037.096895,328
268,31.2,403.2,701,739.2,424.8,185,51,1760,2593,1626.810897,1139,1725.2,459.8,1675.296895,271
268,22,403.2,701,739.2,314,138,51,1760,2593,1641.272029,1139,1358,362,1313.496895,214
268,22,403.2,701,739.2,314,138,51,1760,2593,1664.917077,1139,990.8,264.2,951.6968949,157
268,22,403.2,701,739.2,314,138,51,2548.617474,2917.355398,1957.117077,1139,734,196,723,115
268,22,403.2,701,739.2,314,138,51,3428.817474,4213.355398,2249.317077,1251.575388,734,196,723,115
268,22,403.2,701,739.2,314,138,51,4309.017474,5509.355398,2539,1139,734,196,723,115
268,27.48775714,403.2,701,739.2,424.8,138,59.28571429,5112.921611,6805.355398,2539,1297.99864,734,196,723,115
268,38.28775714,403.2,701,739.2,582,138,85.08571429,5624.224742,8101.355398,2539,1866.79864,734,196,723,115
268,49.08775714,403.2,701,739.2,739.2,138,110.8857143,5578.287141,9397.355398,2246.8,1678.427332,734,196,723,115
268,59.88775714,403.2,701,739.2,896.4,138,136.6857143,5124.578757,10693.3554,1954.6,1139,734,196,723,115
268,70.68775714,403.2,701,739.2,1053.6,138,162.4857143,4244.378757,11278,1662.4,1139,734,196,723,115
268,81.48775714,403.2,701,739.2,1210.8,138,188.2857143,3635.059606,11278,1370.2,1139,734,196,723,115
268,92.28775714,403.2,701,739.2,1368,138,214.0857143,3134.657902,11278,1078,1139,734,196,723,115
268,96,403.2,701,739.2,1368,138,221.9,2978.992795,11278,785.8,1139,734,196,723,115
268,96,403.2,701,739.2,1368,138,221.9,3325.644302,11278,693.3225956,1139,734,196,723,115
299.6666667,96,403.2,800.5424607,739.2,1368,138,221.9,3485.175012,11278,699.6114402,1139,734,196,723,115
433.4666667,96,403.2,1150.942461,739.2,1368,138,221.9,4089.298626,11278,991.8114402,1139,734,196,723,115
567.2666667,96,403.2,1501.342461,739.2,1332.70572,182,221.9,4651.748379,11138.5354,1284.01144,1139,734,196,723,115
535.6,85.2,403.2,1211.717674,739.2,1175.50572,207,196.1,5037.705217,9842.535403,1576.21144,1707.8,734,196,723,115
401.8,74.4,403.2,861.3176738,739.2,1018.30572,138,170.3,4223.63941,8546.535403,1868.41144,2276.6,734,196,723,115
268,63.6,403.2,701,739.2,861.10572,138,144.5,3343.43941,7250.535403,1798.48773,1707.8,734,196,723,115
268,52.8,403.2,701,739.2,703.90572,138,118.7,2463.23941,5954.535403,1506.28773,1139,734,196,723,115
268,42,403.2,701,739.2,546.70572,138,92.9,1760,4658.535403,1244.25901,1139,734,196,723,115
268,31.2,403.2,701,739.2,389.50572,138,67.1,1760,3362.535403,1343.220325,1139,734,196,723,115
268,22,403.2,701,739.2,314,138,51,1760,2593,1401.299785,1139,734,196,723,115
268,22,403.2,701,739.2,314,138,51,1760,2593,1382.507145,1139,734,196,723,115
268,22,403.2,701,739.2,314,138,51,1760,2593,1389.266616,1139,734,196,723,115
268,22,403.2,701,739.2,314,138,51,1760,2593,1486.664903,1139,734,196,723,115
268,22,403.2,701,739.2,314,138,51,2640.2,2593,1681.11149,1139,1101.2,293.8,810.3457562,172
268,22,403.2,701,739.2,314,138,51,3520.4,2593,1790.287231,1472.03822,1468.4,391.6,1172.145756,229
268,22,403.2,701,739.2,371.2165569,138,51,4400.6,3790.937656,1826.946276,1396.335571,1835.6,489.4,1381.5693,286
268,32.8,403.2,701,739.2,528.4165569,138,51,5280.8,5086.937656,1773.776337,1650.322126,1505.2,391.6,1019.7693,229
268,43.6,403.2,701,739.2,685.6165569,138,51,5621.596344,6382.937656,1492.947615,1958.565796,1138,293.8,723,172
268,54.4,403.2,701,739.2,842.8165569,138,51,5622.416438,7678.937656,1200.747615,2527.365796,770.8,196,1062.762675,115
268,65.2,403.2,701,739.2,1000.016557,138,52.61666667,5202.219919,8974.937656,973.2627325,2147.419303,734,196,752.428293,115
368.5332584,76,403.2,836.3046601,739.2,1157.216557,207,78.41666667,4322.019919,10270.93766,771.0544888,1578.619303,734,196,723,115
502.3332584,86.8,403.2,1059.51105,739.2,1314.416557,162,104.2166667,3441.819919,10910.39322,639.3340519,1139,734,196,723,115
368.5332584,96,403.2,1082.087251,739.2,1368,231,130.0166667,2561.619919,11278,584,1139,734,196,723,115
460.4001125,96,403.2,1432.487251,739.2,1368,300,155.8166667,3060.919984,11278,584,1139,734,196,723,115
594.2001125,96,403.2,1584.609788,739.2,1368,276,181.6166667,3817.594571,11218.48066,758.5658884,1660.711295,734,196,723,115
669.4,90.27381667,403.2,1752.2,739.2,1253.509727,345,196.1,4697.794571,10459.28386,956.5151888,2229.511295,734,278.2731019,1021.231482,115
803.2,79.47381667,403.2,2102.6,739.2,1096.309727,414,221.9,5577.994571,9552.739706,944.2217592,2798.311295,734,196,1383.031482,115
669.4,68.67381667,403.2,1752.2,739.2,939.109727,345,196.1,5251.520911,8256.739706,1180.449883,2845.4,1101.2,231.7317245,1744.831482,170.3090677
535.6,57.87381667,403.2,1401.8,739.2,781.909727,276,170.3,4371.320911,6960.739706,1322.809824,2276.6,1468.4,329.5317245,1446.6,227.3090677
401.8,47.07381667,403.2,1051.4,739.2,624.709727,207,144.5,3491.120911,5664.739706,1461.927388,1707.8,1101.2,231.7317245,1084.8,170.3090677
268,36.27381667,403.2,701,739.2,467.509727,138,118.7,2610.920911,4368.739706,1466.824446,1139,734,329.5317245,723,135.0727969
268,25.47381667,403.2,701,739.2,314,138,92.9,3491.120911,4022.304272,1239.250769,1707.8,1101.2,427.3317245,1084.8,192.0727969
268,22,403.2,701,739.2,314,138,67.1,2610.920911,2726.304272,947.050769,1139,1468.4,525.1317245,735.9045726,249.0727969
268,22,403.2,701,739.2,314,138,51,2184.376946,2593,654.850769,1139,1563.00718,583.1617782,723,192.0727969
268,22,403.2,701,739.2,314,138,51,2166.552562,2593,584,1139,1930.20718,485.3617782,723,135.0727969
268,22,403.2,701,739.2,314,138,51,3046.752562,2722.323315,673.9455372,1707.8,2297.40718,387.5617782,1084.8,192.0727969
268,22,403.2,701,739.2,314,138,51,3926.952562,4018.323315,966.1455372,2276.6,2664.60718,347.1628041,1446.6,249.0727969
268,22.94046905,403.2,701,739.2,314,185,58.81428571,4807.152562,5314.323315,1258.345537,2845.4,3031.80718,444.9628041,1808.4,306.0727969
268,33.74046905,403.2,701,739.2,314,254,84.61428571,5687.352562,6610.323315,1550.545537,3414.2,3194,347.1628041,2170.2,318.4908357
268,44.54046905,403.2,701,739.2,314,323,110.4142857,4807.152562,7906.323315,1258.345537,3660.457835,2826.8,249.3628041,1808.4,261.4908357
268,55.34046905,403.2,701,1108.8,314,392,136.2142857,3926.952562,9202.323315,966.1455372,3513.886386,2459.6,196,1453.225239,204.4908357
268,66.14046905,403.2,1051.4,908.6195574,471.2,461,162.0142857,3046.752562,10498.32331,673.9455372,2945.086386,2092.4,196,1779.27693,147.4908357
329.4673561,76.94046905,403.2,1401.8,740.2853622,628.4,530,187.8142857,2399.521363,11278,584,2707.29131,1725.2,196,2141.07693,115
463.2673561,87.74046905,403.2,1752.2,801.8980822,785.6,599,213.6142857,3036.726521,11278,584,2138.49131,1358,196,2502.87693,115
597.0673561,96,403.2,2102.6,755.7548316,942.8,599,221.9,3046.32338,11278,584,2486.474208,990.8,196,2864.67693,115
730.8673561,96,403.2,2453,753.0270796,1100,599,221.9,3434.520204,11278,584,2109,734,196,3145,115
864.6673561,96,403.2,2477.8,1122.62708,1257.2,599,221.9,2877.381387,11278,584,2677.8,898.4687276,196,2880.952494,115
730.8673561,96,403.2,2127.4,1210.398001,1124.8381,599,221.9,2436.921363,11278,584,3246.6,1265.668728,196,2519.152494,115
597.0673561,96,403.2,1777,1579.998001,967.6381,552,205.8,3190.980563,10233.94094,584,3815.4,1632.868728,196,2157.352494,115
552.3057015,96,403.2,1752.2,1949.598001,810.4381,483,180,4071.180563,8955.550779,584,4384.2,2000.068728,196,2519.152494,159.4211799
686.1057015,96,403.2,2102.6,1579.998001,785.6,414,154.2,4951.380563,8401.082606,771.8415195,4953,2367.268728,196,2880.952494,216.4211799
552.3057015,85.2,403.2,1752.2,1210.398001,628.4,345,128.4,5309.804982,7105.082606,1064.04152,4674.078141,2734.468728,196,3145,273.4211799
418.5057015,74.4,403.2,1401.8,840.7980012,471.2,276,102.6,4429.604982,5809.082606,1276.513009,4105.278141,2871.751733,293.8,2783.2,330.4211799
284.7057015,63.6,403.2,1051.4,739.2,314,207,76.8,3549.404982,4513.082606,1568.713009,3536.478141,3194,391.6,2421.4,387.4211799
