MESA_CAL_20_hydro,OWENS_G_20_hydro,MC_CALL_20_hydro,FULTON_20_hydro,TESLA_20_hydro,ROUND_MT_20_hydro,COTWDWAP_20_hydro,RNCHSECO_20_hydro
1165.8,96,1753.9,26.1,2163.374108,2476.3,785.6,378.9946663
1032,96,1753.9,24.8,2090.677447,2217.6,942.8,447.9946663
898.2,96,1753.9,21.8,1980.807629,1848,1100,411.9139369
764.4,92.5,1753.9,18.8,1995.550731,1478.4,1257.2,342.9139369
630.6,81.7,1552.3,15.8,1645.150731,1108.8,1368,273.9139369
496.8,70.9,1350.7,12.8,1294.750731,739.2,1210.8,206.0348576
363,60.1,1252.052768,9.8,944.3507314,757.8114404,1368,138
268,49.3,1050.452768,9,1051.4,739.2,1210.8,138
268,38.5,848.8527683,6,701,739.2,1053.6,138
268,27.7,647.2527683,6,701,739.2,896.4,138
268,22,445.6527683,6,701,739.2,739.2,138
268,22,585.7819663,6,701,1108.8,582,138
268,22,787.3819663,9,1051.4,1478.4,739.2,138
268,22,988.9819663,12,1401.8,1848,896.4,206.19521
268,22,1190.581966,15,1752.2,2216.952727,942.8,253.6178375
401.8,24.12857143,1392.181966,12,2094.408682,2586.552727,785.6,322.6178375
535.6,34.92857143,1593.781966,11.1,2389.240347,2956.152727,628.4,364.2308852
669.4,45.72857143,1675.291043,14.1,2365.07376,3215.5,471.2,433.2308852
803.2,56.52857143,1664.248078,17.1,2699,3215.5,314,392
937,67.32857143,1684.958009,20.1,3049.4,3215.5,314,461
1070.8,78.12857143,1753.9,23.1,3048.776524,3215.5,444.6123751,530
1165.8,88.92857143,1753.9,26.1,3049.4,3215.5,601.8123751,599
1165.8,96,1753.9,26.1,3049.4,3215.5,759.0123751,599
1165.8,86.8,1753.9,26.1,3049.4,3213.118626,916.2123751,599
1069.046167,76,1753.9,26.1,3049.4,2843.518626,877.9424592,599
935.2461667,65.2,1753.9,23.1,3001.100687,2473.918626,854.3007401,537.1073446
801.4461667,54.4,1753.9,23.535,3049.4,2104.318626,1011.50074,599
667.6461667,43.6,1753.9,20.535,3049.4,1734.718626,1168.70074,599
533.8461667,32.8,1552.3,17.535,2699,1365.118626,1011.50074,530
400.0461667,22,1350.7,14.535,2348.6,995.5186255,854.3007401,461
268,22,1149.1,11.535,1998.2,740.3599308,697.1007401,392
268,22,947.5,9,1647.8,739.2,539.9007401,323
268,22,745.9,6,1297.4,739.2,382.7007401,254
268,22,544.3,6,947,739.2,314,185
268,22,509.7571429,6,701,739.2,314,138
268,22,711.3571429,6,701,1007.856304,314,138
268,31.2,912.9571429,6,701,1377.456304,471.2,138
283.8769286,42,1114.557143,9,1051.4,1747.056304,628.4,207
417.6769286,52.8,1316.157143,12,1401.8,2116.656304,785.6,276
551.4769286,63.6,1517.757143,9.15625,1493.812103,2486.256304,942.8,323.7885799
685.2769286,74.4,1719.357143,12.15625,1470.49716,2855.856304,1051.01209,362.1807645
819.0769286,85.2,1753.9,15.15625,1678.722052,3215.5,893.81209,431.1807645
952.8769286,96,1753.9,18.15625,1861.964329,3212.762248,736.61209,500.1807645
1086.676929,96,1753.9,21.15625,2038.484874,3215.5,579.41209,569.1807645
1165.8,96,1753.9,24.15625,2388.884874,3215.5,736.61209,599
1165.8,96,1753.9,26.1,2596.834021,3215.5,893.81209,599
1165.8,96,1753.9,26.1,2656.724631,3215.5,1051.01209,599
1165.8,96,1753.9,26.1,2611.455245,3215.5,1208.21209,530
1165.8,86.8,1753.9,24,2587.806779,2947.106666,1053.6,598.5649324
1032,76,1753.9,21,2301.248844,2577.506666,1210.8,594.8205716
898.2,65.2,1753.9,18,2335.433017,2207.906666,1368,525.8205716
764.4,54.4,1753.9,15,1985.033017,1838.306666,1368,456.8205716
630.6,43.6,1753.9,12,1634.633017,1468.706666,1210.8,387.8205716
496.8,32.8,1552.3,9,1284.233017,1099.106666,1053.6,318.8205716
363,22,1350.7,6,933.8330174,739.2,896.4,249.8205716
268,22,1149.1,6,701,739.2,739.2,180.8205716
268,22,947.5,6,701,739.2,582,138
268,22,745.9,6,701,739.2,424.8,138
268,22,544.3,6,701,739.2,314,138
268,22,705.6,6,701,739.2,314,138
268,22,907.2,6,778.1166436,1108.8,314,138
268,22,1108.8,9,1128.516644,1478.4,471.2,207
268,31.2,1310.4,12,1478.916644,1747.783314,628.4,276
363,42,1512,12.71873333,1829.316644,2117.383314,785.6,259.5483784
496.8,52.8,1713.6,15.71873333,2179.716644,2486.983314,628.4,260.7821429
630.6,63.6,1753.9,18.71873333,2530.116644,2431.177058,471.2,309.5670278
764.4,74.4,1753.9,17.1,2754.829005,2800.777058,628.4,323
898.2,85.2,1753.9,20.1,2568.869835,3170.377058,785.6,392
1032,96,1753.9,23.1,2794.896663,3215.5,942.8,461
1165.8,96,1753.9,26.1,3049.4,3215.5,1100,530
1165.8,96,1753.9,26.1,3049.4,3215.5,1257.2,599
1165.8,96,1753.9,26.1,3049.4,3215.5,1368,599
1094.6154,86.8,1753.9,26.1,3049.4,3060.253148,1326.675043,599
960.8154,76,1753.9,23.1,3044.452858,2690.653148,1169.475043,530
827.0154,65.2,1753.9,20.1,2813.370355,2321.053148,1130.899443,599
693.2154,54.4,1753.9,17.1,2462.970355,1951.453148,973.6994427,599
559.4154,43.6,1552.3,14.1,2112.570355,1581.853148,816.4994427,545.4272931
425.6154,32.8,1350.7,11.1,1762.170355,1212.253148,659.2994427,476.4272931
291.8154,22,1149.1,8.1,1411.770355,842.6531477,502.0994427,407.4272931
268,22,947.5,6,1061.370355,739.2,344.8994427,338.4272931
268,22,745.9,6,710.9703553,739.2,314,269.4272931
268,22,544.3,6,701,739.2,314,200.4272931
268,22,465.7,6.04285714,701,739.2,314,138
268,22,462.1,9.04285714,701,809.856041,471.2,138
268,22,403.2,12.04285714,701,1179.456041,628.4,138
268,22,432.3995422,15.04285714,1051.4,1549.056041,785.6,138
268,22,499.1493449,18.04285714,1401.8,1918.656041,942.8,138
363,22,501.3311416,21.04285714,1752.2,2288.256041,1100,138
496.8,22,702.9311416,24.04285714,1941.432019,2657.856041,1257.2,138
630.6,22,904.5311416,26.1,1735.306818,3027.456041,1368,138
764.4,31.09090909,1106.131142,26.1,2085.706818,3215.5,1368,138
898.2,41.89090909,1307.731142,26.1,2436.106818,3215.5,1368,191.4339763
1032,52.69090909,1509.331142,26.1,2786.506818,3215.5,1368,260.4339763
1165.8,63.49090909,1710.931142,26.1,3049.4,3215.5,1368,329.4339763
1165.8,74.29090909,1753.9,26.1,3049.4,3215.5,1368,398.4339763
1165.8,85.09090909,1753.9,26.1,3049.4,3215.5,1368,467.4339763
1070.8,74.29090909,1661.464617,26.1,3049.4,3215.5,1368,466.7096478
937,63.49090909,1459.864617,26.1,3049.4,3215.5,1368,397.7096478
803.2,52.69090909,1258.264617,26.1,2699,2918.138641,1368,328.7096478
669.4,41.89090909,1056.664617,26.1,2348.6,2548.538641,1368,259.7096478
535.6,31.09090909,855.0646174,26.1,1998.2,2178.938641,1368,190.7096478
401.8,22,653.4646174,26.1,1647.8,1809.338641,1361.550279,138
268,22,451.8646174,23.1,1297.4,1439.738641,1204.350279,138
268,22,622.2,20.1,947,1070.138641,1047.150279,138
268,22,420.6,17.1,701,739.2,889.9502787,138
268,22,403.2,14.1,701,739.2,732.7502787,138
268,22,403.2,11.1,701,739.2,575.5502787,138
268,22,403.2,8.1,701,1108.8,418.3502787,138
268,22,403.2,11.1,701,1478.4,335.5716233,138
268,22,604.8,14.1,1051.4,1848,492.7716233,207
268,22,806.4,17.1,1401.8,2217.6,649.9716233,276
268,22,1008,20.1,1752.2,2587.2,807.1716233,345
363,22,806.4,23.1,1992.845082,2956.8,649.9716233,276
496.8,32.8,638.1,26.1,2216.447322,3154.991533,739.2,207
630.6,43.6,816.5373008,23.4,2329.663119,3215.5,896.4,202.4683117
764.4,54.4,1018.137301,26.1,2680.063119,3215.5,1053.6,271.4683117
898.2,65.2,1219.737301,26.1,3030.463119,3215.5,1210.8,340.4683117
1032,76,1421.337301,26.1,3049.4,3215.5,1368,409.4683117
1165.8,86.8,1622.937301,26.1,3049.4,3215.5,1368,478.4683117
1070.8,85.2,1421.337301,26.1,3049.4,3016.585022,1368,487.7764069
937,74.4,1219.737301,26.1,2699,2646.985022,1224.702367,418.7764069
803.2,63.6,1018.137301,23.1,2348.6,2856.932228,1067.502367,349.7764069
669.4,52.8,825.3,26.1,2211.543648,2487.332228,1224.702367,280.7764069
535.6,42,835.8803934,23.1,1861.143648,2117.732228,1368,211.7764069
401.8,31.2,806.4,20.1,1510.743648,1748.132228,1368,142.7764069
268,22,604.8,17.1,1160.343648,1378.532228,1323.541695,207
268,22,403.2,14.1,809.9436476,1008.932228,1166.341695,138
268,22,403.2,11.1,701,739.2,1009.141695,138
268,22,403.2,8.1,701,739.2,851.9416954,138
268,22,403.2,6,701,739.2,694.7416954,138
268,22,403.2,6,701,739.2,537.5416954,138
268,22,403.2,6,701,972.7036796,511.2989283,138
363,30.57142857,403.2,7.45714286,701,1342.30368,668.4989283,207
496.8,41.37142857,604.8,10.45714286,701,1711.90368,825.6989283,276
630.6,52.17142857,806.4,13.45714286,701,2081.50368,982.8989283,345
764.4,62.97142857,1008,16.45714286,701,2451.10368,1140.098928,414
898.2,73.77142857,1209.6,19.45714286,701,2081.50368,1297.298928,483
1032,84.57142857,1008,22.45714286,701,1776.228524,1368,552
1165.8,95.37142857,806.4,25.45714286,701,1853.95026,1368,599
1165.8,96,604.8,26.1,701,1963.605465,1368,599
1165.8,96,403.2,26.1,701,2000.634748,1355.44793,599
1165.8,96,403.2,26.1,701,2229.326697,1198.24793,530
1165.8,96,403.2,26.1,701,2476.3,1041.04793,473.5
1165.8,96,438.2757059,26.1,701,2106.7,1198.24793,542.5
1165.8,96,639.8757059,26.1,701,2476.3,1355.44793,530
1165.8,96,841.4757059,26.1,701,2845.9,1368,599
1165.8,96,1043.075706,26.1,701,3215.5,1368,599
1165.8,96,1244.675706,26.1,701,2845.9,1368,599
1039.133333,85.2,1209.092423,26.1,701,2476.3,1368,599
905.3333333,74.4,1007.492423,26.1,701,2106.7,1210.8,530
771.5333333,63.6,805.8924235,26.1,701,1737.1,1053.6,461
637.7333333,52.8,604.2924235,23.1,701,1367.5,896.4,392
503.9333333,42,403.2,20.1,701,997.9,739.2,323
370.1333333,31.2,403.2,17.1,701,739.2,582,254
268,22,403.2,14.1,701,739.2,424.8,185
268,22,403.2,11.1,701,739.2,314,138
268,22,403.2,8.1,701,739.2,314,138
268,22,403.2,6,701,739.2,398.5051198,138
268,22,403.2,6,701,819.6987564,555.7051198,138
401.8,32.8,403.2,6,701,739.2,712.9051198,207
535.6,43.6,403.2,9,701,739.2,870.1051198,276
669.4,54.4,403.2,12,701,739.2,1027.30512,345
803.2,65.2,403.2,9,701,773.8981326,1184.50512,414
937,76,403.2,12,701,775.6429358,1341.70512,483
1070.8,86.8,403.2,12.84,701,739.2,1358.91435,552
1165.8,96,403.2,15.84,701,744.7512647,1346.554491,506.7655578
1165.8,96,403.2,18.84,701,749.8666685,1368,453.3143217
1165.8,96,403.2,15.84,701,740.5408169,1365.077532,522.1118364
1165.8,96,403.2,12.84,701,739.2,1281.517789,591.1118364
1165.8,96,403.2,15,701,921.5606521,1368,579.1975718
1089,89.84,604.8,18,701,979.040773,1368,579.6997752
955.2,79.04,631.2835883,15,701,739.2,1368,510.6997752
821.4,68.24,429.6835883,12,701,739.2,1210.8,441.6997752
687.6,57.44,403.2,9,701,739.2,1053.6,372.6997752
553.8,46.64,403.2,6,701,739.2,896.4,303.6997752
420,35.84,403.2,8.3,701,739.2,739.2,234.6997752
286.2,25.04,403.2,6,701,739.2,582,165.6997752
268,22,403.2,6,701,739.2,424.8,138
268,22,403.2,6,701,1032.215771,314,138
268,22,403.2,8.16666667,701,1401.815771,471.2,207
401.8,32.8,604.8,11.16666667,701,1771.415771,628.4,276
535.6,43.6,806.4,14.16666667,701,2141.015771,785.6,345
669.4,54.4,1008,17.16666667,701,2510.615771,942.8,414
803.2,65.2,1209.6,20.16666667,701,2141.015771,1100,483
937,76,1112.986407,23.16666667,701,2250.944668,1257.2,552
1070.8,86.8,911.386407,26.1,701,2608.061793,1368,599
1165.8,96,709.786407,26.1,701,2974.843687,1368,594.0304025
1165.8,96,508.186407,26.1,701,3215.5,1368,525.0304025
1165.8,96,403.2,26.1,701,3215.5,1368,456.0304025
1165.8,96,403.2,26.1,701,3215.5,1368,522.8814971
1165.8,96,409.9143747,26.1,701,2865.869475,1368,464.2738994
1165.8,96,611.5143747,26.1,701,2496.269475,1368,517.5054836
1165.8,96,813.1143747,26.1,701,2375.051353,1368,483.8483621
1165.8,96,1014.714375,26.1,701,2744.651353,1368,530
1165.8,96,1216.314375,26.1,701,2558.303392,1368,599
1070.4,88.28,1417.914375,26.1,701,2188.703392,1368,599
936.6,77.48,1216.314375,26.1,701,1819.103392,1210.8,530
802.8,66.68,1014.714375,26.1,701,1449.503392,1053.6,461
669,55.88,813.1143747,26.1,701,1079.903392,896.4,392
535.2,45.08,611.5143747,23.1,701,739.2,739.2,323
401.4,34.28,409.9143747,20.1,701,739.2,582,254
268,23.48,403.2,17.1,701,739.2,424.8,185
268,22,403.2,14.1,701,739.2,314,138
382.5333333,31.26,403.2,11.1,701,1108.8,471.2,207
516.3333333,42.06,555.3509281,14.1,701,1478.4,628.4,276
650.1333333,52.86,756.9509281,17.1,701,1848,785.6,345
783.9333333,63.66,958.5509281,20.1,701,1589.878251,942.8,414
917.7333333,74.46,808.403551,23.1,701,1959.478251,1100,483
1051.533333,85.26,770.4844109,20.1,701,2329.078251,1257.2,552
1165.8,96,972.0844109,23.1,701,2698.678251,1368,599
1165.8,96,1041.87452,26.1,701,2965.996305,1368,599
1165.8,96,840.2745202,23.1,701,3215.5,1368,599
1165.8,96,808.8371923,26.1,701,3215.5,1368,599
1165.8,96,931.4651436,26.1,701,3215.5,1368,599
1165.8,96,903.2778018,26.1,701,3215.5,1368,599
1165.8,96,874.6333243,23.625,701,3017.326757,1368,599
1165.8,96,876.8231207,20.625,701,2647.726757,1368,599
1165.8,96,933.5677353,17.625,701,3017.326757,1348.24918,599
1165.8,96,1135.167735,20.625,701,2647.726757,1368,599
1165.8,96,1008,17.625,701,2278.126757,1368,599
1165.8,96,806.4,14.625,701,1908.526757,1217.383607,530
1032,85.2,604.8,11.625,701,1538.926757,1060.183607,461
898.2,74.4,403.2,8.625,701,1169.326757,902.9836066,392
764.4,63.6,403.2,6,701,799.7267568,745.7836066,323
630.6,52.8,403.2,6,701,739.2,588.5836066,254
496.8,42,403.2,6,701,739.2,431.3836066,185
363,31.2,403.2,6.9,701,739.2,314,138
268,22,403.2,9.9,701,739.2,314,138
268,22,403.2,12.9,701,1108.8,314,138
268,22,432.2365704,15.9,1051.4,1478.4,471.2,207
268,31.2,633.8365704,18.9,1401.8,1848,628.4,276
284.2992763,42,835.4365704,21.9,1078.344216,2217.6,785.6,345
418.0992763,52.8,633.8365704,24.9,1108.63089,2587.2,942.8,381.2857143
551.8992763,63.6,492.2060736,26.1,1459.03089,2956.8,888.5234829,312.2857143
685.6992763,74.4,535.0382839,26.1,1108.63089,3215.5,1045.723483,381.2857143
819.4992763,85.2,582.0820137,26.1,758.2308899,3215.5,1202.923483,450.2857143
953.2992763,96,783.6820137,26.1,889.086081,3215.5,1360.123483,381.2857143
1087.099276,96,985.2820137,26.1,934.7685413,3215.5,1368,450.2857143
1165.8,96,973.2126729,26.1,1093.820097,3215.5,1368,519.2857143
1165.8,96,971.7854918,26.1,1358.350788,3215.5,1368,461
1165.8,93.42857143,845.5859507,26.1,1347.289655,3037.666867,1286.277624,530
1165.8,82.62857143,643.9859507,26.1,1582.708531,2835.075924,1129.077624,461
1150.741013,71.82857143,845.5859507,26.1,1933.108531,2465.475924,1210.8,530
1016.941013,61.02857143,1047.185951,26.1,1752.2,2095.875924,1368,599
883.1410132,50.22857143,845.5859507,26.1,1401.8,1726.275924,1210.8,530
749.3410132,39.42857143,643.9859507,23.1,1051.4,1356.675924,1053.6,461
615.5410132,28.62857143,442.3859507,20.1,701,987.0759239,896.4,392
481.7410132,22,403.2,17.1,701,739.2,739.2,323
347.9410132,22,403.2,14.1,701,739.2,582,254
268,22,403.2,11.1,701,739.2,424.8,185
268,22,403.2,8.1,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,167.8605999
268,32.8,604.8,6,995.3321143,1108.8,471.2,236.8605999
363,43.6,806.4,6,1345.732114,1478.4,628.4,305.8605999
496.8,54.4,1008,9,1696.132114,1685.900855,785.6,374.8605999
630.6,65.2,1209.6,6.77142857,2046.532114,1780.013018,942.8,443.8605999
764.4,76,1411.2,9.77142857,1828.409643,1932.154742,1100,512.8605999
898.2,86.8,1612.8,12.77142857,1478.009643,2301.754742,1257.2,581.8605999
1032,96,1753.9,15.77142857,1353.797832,2671.354742,1368,599
1165.8,96,1753.9,18.77142857,1307.107093,3040.954742,1231.878786,599
1165.8,96,1753.9,21.77142857,1413.716573,3215.5,1074.678786,530
1165.8,96,1753.9,24.77142857,1063.316573,3201.827319,1067.385769,461
1165.8,96,1753.9,24,1081.743071,2832.227319,1190.630596,472.0189606
1165.8,85.2,1552.3,21,1396.185557,2462.627319,1347.830596,541.0189606
1038.823595,74.4,1350.7,18,1746.585557,2093.027319,1368,491.1770559
905.0235947,63.6,1149.1,15,1752.2,1723.427319,1336.398867,422.1770559
771.2235947,52.8,947.5,12,1401.8,1353.827319,1179.198867,353.1770559
637.4235947,42,745.9,9,1051.4,984.2273193,1021.998867,284.1770559
503.6235947,31.2,544.3,6,701,739.2,864.7988666,215.1770559
369.8235947,22,403.2,6,701,739.2,707.5988666,146.1770559
268,22,403.2,6,701,739.2,550.3988666,138
268,22,403.2,6,701,739.2,393.1988666,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,1108.8,410.7433429,138
268,26.91326225,604.8,6,1051.4,784.1382603,567.9433429,207
363,37.71326225,806.4,6,1401.8,1080.631081,725.1433429,276
496.8,48.51326225,1008,8.1,1752.2,1401.126132,882.3433429,345
630.6,59.31326225,1209.6,11.1,2086.765993,1770.726132,1039.543343,414
764.4,70.11326225,1411.2,14.1,1798.205408,2140.326132,1196.743343,483
898.2,80.91326225,1272.472183,17.1,1824.930955,2509.926132,1353.943343,510.9692998
1032,91.71326225,1350.7,20.1,1525.713789,2879.526132,1368,441.9692998
1165.8,96,1552.3,23.1,1392.270644,3215.5,1368,372.9692998
1165.8,96,1753.9,26.1,1291.845777,3215.5,1368,303.9692998
1165.8,96,1753.9,26.1,1642.245777,3215.5,1368,272.5926745
1165.8,96,1753.9,26.1,1668.024884,3215.5,1368,341.5926745
1165.8,96,1753.9,24,1317.624884,2845.9,1368,316.2274594
1165.8,90.80716422,1552.3,21,1349.285944,2476.3,1368,385.2274594
1077.195281,96,1539.725563,18,1699.685944,2106.7,1368,454.2274594
943.3952811,85.2,1338.125563,15,1752.2,1737.1,1368,523.2274594
809.5952811,74.4,1136.525563,12,1401.8,1367.5,1368,501.5466862
675.7952811,63.6,934.9255634,9,1051.4,997.9,1210.8,432.5466862
541.9952811,52.8,733.3255634,6,701,739.2,1053.6,363.5466862
408.1952811,42,531.7255634,6,701,739.2,896.4,294.5466862
274.3952811,31.2,403.2,6,701,739.2,739.2,225.5466862
268,22,403.2,6,701,739.2,582,156.5466862
268,22,403.2,6,701,739.2,424.8,138
268,22,403.2,6,701,739.2,314,138
268,29.25714286,445.3106338,6,701,739.2,314,138
401.8,40.05714286,646.9106338,6,701,739.2,314,186.7266569
535.6,50.85714286,848.5106338,6,701,739.2,314,255.7266569
669.4,61.65714286,1050.110634,9,701,885.480596,471.2,324.7266569
803.2,72.45714286,1251.710634,12,1051.4,1166.30339,628.4,393.7266569
937,83.25714286,1453.310634,15,1401.8,796.7033898,785.6,462.7266569
1070.8,94.05714286,1654.910634,18,1615.681883,739.2,942.8,531.7266569
1165.8,96,1753.9,21,1738.815751,797.8585199,1100,599
1165.8,96,1753.9,24,2089.215751,924.6577394,1257.2,599
1165.8,96,1753.9,26.1,2439.615751,1294.257739,1219.98384,599
1165.8,96,1753.9,26.1,2583.216115,1663.857739,1062.78384,599
1165.8,96,1753.9,26.1,2573.954162,1757.015155,905.5838404,599
1165.8,96,1753.9,26.1,2357.881002,1473.782866,1031.264068,599
1165.8,96,1753.9,26.1,2093.219585,1843.382866,1188.464068,599
1165.8,96,1753.9,26.1,2102.6,1848,1031.264068,599
1165.8,96,1753.9,24.9,1752.2,1478.4,874.0640684,599
1165.8,96,1753.9,21.9,1401.8,1108.8,716.8640684,599
1101.204719,96,1552.3,18.9,1051.4,739.2,559.6640684,530
967.4047189,85.2,1350.7,15.9,701,739.2,402.4640684,461
833.6047189,74.4,1149.1,12.9,701,739.2,314,392
699.8047189,63.6,947.5,9.9,701,739.2,314,323
566.0047189,52.8,745.9,6.9,701,739.2,314,254
432.2047189,42,544.3,6,701,739.2,314,185
298.4047189,31.2,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,25.08571429,403.2,6,701,739.2,329.7358039,148.4444444
395.3076328,35.88571429,604.8,6,701,819.3268637,486.9358039,217.4444444
529.1076328,46.68571429,806.4,9,1051.4,1188.926864,644.1358039,286.4444444
662.9076328,57.48571429,1008,12,1401.8,1072.387582,801.3358039,355.4444444
796.7076328,68.28571429,1209.6,15,1752.2,903.4556767,958.5358039,424.4444444
930.5076328,79.08571429,1411.2,18,1702.846417,1273.055677,953.7405611,493.4444444
1064.307633,89.88571429,1612.8,21,1546.575585,1642.655677,796.5405611,562.4444444
1165.8,96,1590.982053,24,1896.975585,1713.885283,639.3405611,493.4444444
1165.8,96,1753.9,26.1,1659.913959,1567.214674,739.5122716,562.4444444
1165.8,96,1753.9,26.1,2010.313959,1197.614674,896.7122716,530
1165.8,96,1753.9,26.1,2298.431066,828.0146738,1053.912272,599
1165.8,96,1753.9,24.5,2275.943428,1197.614674,1211.112272,599
1165.8,96,1753.9,21.5,2102.6,1095.558067,1368,599
1165.8,96,1748.620483,18.5,1752.2,1215.863205,1368,599
1076.37687,96,1547.020483,15.5,1401.8,1585.463205,1210.8,599
942.5768696,85.2,1739.83849,12.5,1051.4,1215.863205,1288.425105,599
808.7768696,74.4,1538.23849,9.5,701,1085.285422,1131.225105,530
674.9768696,63.6,1336.63849,6.5,701,852.5079781,974.0251055,461
541.1768696,52.8,1135.03849,6,701,739.2,816.8251055,392
407.3768696,42,933.4384903,6,701,739.2,659.6251055,323
273.5768696,31.2,731.8384903,6,701,739.2,502.4251055,254
268,22,530.2384903,6,701,739.2,345.2251055,185
268,22,731.8384903,6,719.8784003,1108.8,502.4251055,254
268,22,933.4384903,9,1070.2784,1213.827371,659.6251055,323
363,22,1135.03849,12,1420.6784,1392.545533,816.8251055,392
496.8,28.62857143,1336.63849,15,1771.0784,1762.145533,974.0251055,323
630.6,39.42857143,1538.23849,17.83333333,1955.215799,2131.745533,1131.225105,254
764.4,50.22857143,1401.675198,20.83333333,1899.772391,2501.345533,1288.425105,185
898.2,61.02857143,1200.075198,23.83333333,1964.247627,2870.945533,1368,248.9548381
1032,71.82857143,998.4751975,26.1,2032.533465,3215.5,1210.8,317.9548381
1165.8,82.62857143,796.8751975,26.1,2382.933465,3215.5,1053.6,248.9548381
1165.8,93.42857143,745.9,26.1,2733.333465,3215.5,1039.220163,317.9548381
1165.8,96,947.5,26.1,2514.866837,3215.5,898.0518386,313.5473759
1165.8,96,1149.1,26.1,2378.419213,3143.393081,1055.251839,282.6383715
1165.8,85.2,1350.7,26.1,2028.019213,2773.793081,1053.6,213.6383715
1165.8,74.4,1552.3,23.1,1889.224154,2404.193081,1210.8,282.6383715
1112.098504,63.6,1753.9,20.1,2239.624154,2034.593081,1368,351.6383715
978.2985043,52.8,1753.9,17.1,1889.224154,1664.993081,1368,420.6383715
844.4985043,42,1732.871436,14.1,1538.824154,1295.393081,1368,351.6383715
710.6985043,31.2,1531.271436,11.1,1188.424154,925.7930807,1368,282.6383715
576.8985043,22,1329.671436,8.1,838.0241543,739.2,1368,213.6383715
443.0985043,22,1128.071436,6,701,739.2,1210.8,144.6383715
309.2985043,22,926.4714355,6,701,739.2,1053.6,138
268,22,724.8714355,6,701,739.2,896.4,138
268,22,523.2714355,6,701,739.2,739.2,138
268,22,403.2,6,701,739.2,582,138
268,30.57142857,403.2,6,701,739.2,424.8,138
363,41.37142857,604.8,6,754.1933031,966.001168,582,207
496.8,52.17142857,806.4,9,1104.593303,1063.198169,739.2,276
630.6,62.97142857,1008,12,1454.993303,1421.837174,896.4,345
764.4,73.77142857,1209.6,15,1805.393303,1695.318144,1053.6,414
898.2,84.57142857,1411.2,18,1614.569952,2064.918144,949.0321037,483
1032,95.37142857,1597.940865,21,1498.884104,2434.518144,791.8321037,414
1165.8,96,1753.9,24,1148.484104,2804.118144,634.6321037,483
1165.8,96,1586.930193,26.1,1411.589417,2846.831819,477.4321037,503.5755643
1165.8,96,1385.330193,26.1,1740.542856,2477.231819,559.604661,434.5755643
1165.8,96,1183.730193,26.1,2007.502554,2107.631819,716.804661,461
1165.8,96,1385.330193,24.9,1873.000604,1738.031819,874.004661,530
1165.8,96,1586.930193,21.9,1533.453196,1368.431819,1031.204661,599
1034.733832,96,1385.330193,18.9,1752.2,1738.031819,1188.404661,599
900.9338319,96,1377.338447,18,2102.6,1848,1308.24828,599
767.1338319,96,1175.738447,15,1752.2,1478.4,1368,599
633.3338319,85.2,974.1384468,12,1401.8,1108.8,1210.8,530
499.5338319,74.4,772.5384468,9,1051.4,739.2,1053.6,461
365.7338319,63.6,570.9384468,6,701,739.2,896.4,392
268,52.8,403.2,6,701,739.2,739.2,323
268,42,403.2,6,701,739.2,582,254
268,49.44,403.2,6,701,739.2,424.8,185
308.7142857,60.24,403.2,6,701,739.2,314,138
442.5142857,71.04,604.8,6,701,739.2,314,164.4285714
576.3142857,81.84,806.4,6,904.7901137,1108.8,471.2,233.4285714
710.1142857,92.64,1008,9,1255.190114,1478.4,628.4,302.4285714
843.9142857,96,1209.6,12,1605.590114,1108.8,785.6,371.4285714
977.7142857,96,1411.2,13.275,1563.709397,739.2,757.9700133,440.4285714
1111.514286,96,1612.8,16.275,1914.109397,739.2,889.7938227,509.4285714
1165.8,96,1753.9,19.275,2006.37007,765.8193687,732.5938227,578.4285714
1165.8,96,1753.9,22.275,2356.77007,739.2,575.3938227,599
1165.8,96,1753.9,23.1,2652.082827,739.2,418.1938227,599
1165.8,96,1753.9,26.1,3002.482827,739.2,372.4455527,599
1165.8,96,1753.9,26.1,2985.23707,739.2,529.6455527,599
1165.8,96,1753.9,26.1,2775.851174,787.3446897,686.8455527,599
1165.8,96,1753.9,26.1,2511.002103,758.706546,844.0455527,599
1165.8,96,1753.9,26.1,2160.602103,1065.143793,1001.245553,599
1165.8,96,1753.9,23.1,1810.202103,1434.743793,1123.437822,530
1165.8,96,1753.9,26.1,2160.602103,1682.805112,1280.637822,599
1165.8,96,1753.9,23.1,1810.202103,1418.852316,1123.437822,599
1165.8,96,1753.9,20.1,1459.802103,1291.592191,966.2378221,599
1032,96,1753.9,17.1,1109.402103,921.9921907,809.0378221,599
898.2,96,1572.4,14.1,759.0021034,739.2,651.8378221,530
764.4,85.2,1370.8,11.1,701,739.2,494.6378221,461
630.6,74.4,1169.2,8.1,701,739.2,337.4378221,392
496.8,63.6,967.6,6,701,739.2,314,323
363,52.8,766,6,701,739.2,314,254
268,42,564.4,6,701,739.2,314,185
268,31.2,403.2,6,701,739.2,314,138
